age,region,employment_type,hours_worked,weekly_earnings,tenure_years
40,Dammam,FullTime,39.73,977.465,18.39
27,Dammam,FullTime,41.249,636.606,7.988
40,Dammam,FullTime,40.262,701.751,6.048
45,Dammam,FullTime,42.245,987.848,11.827
21,Dammam,PartTime,21.57,566.385,16.391
47,Dammam,FullTime,39.201,927.094,17.91
19,Dammam,PartTime,22.264,471.413,20.305
53,Jubail,PartTime,20.166,580.632,11.237
39,Khobar,FullTime,39.418,825.82,14.168
26,Dammam,FullTime,39.025,704.588,29.013
20,Dammam,FullTime,39.362,587.698,13.791
31,Dammam,FullTime,38.819,1136.625,14.026
23,Dammam,FullTime,39.84,632.235,15.96
57,Dammam,FullTime,39.958,667.602,27.546
26,Dammam,FullTime,40.473,865.992,18.724
34,Dammam,PartTime,19.315,318.055,19.134
27,Jeddah,PartTime,16.484,275.621,4.798
47,Dammam,PartTime,23.372,531.938,21.768
32,Dammam,FullTime,40.387,675.843,23.121
39,Dammam,FullTime,38.751,1030.101,6.027
54,Dammam,FullTime,39.89,1021.238,5.97
46,Dammam,PartTime,22.029,217.28,15.379
43,Dammam,FullTime,38.865,819.992,17.312
32,Buqaiq,FullTime,38.774,529.812,13.734
18,Khobar,FullTime,39.068,762.645,21.156
28,Dammam,FullTime,39.352,672.239,26.867
28,Dammam,FullTime,39.995,941.448,6.347
30,Dammam,FullTime,39.695,874.703,28.371
24,Dammam,FullTime,39.95,553.19,17.214
40,Dammam,FullTime,40.044,486.645,6.432
46,Dammam,FullTime,40.223,716.864,5.391
47,Dammam,FullTime,40.459,1222.34,6.936
30,Dammam,PartTime,17.673,376.183,8.455
42,Dammam,FullTime,39.478,547.276,5.99
35,Dammam,FullTime,38.038,511.888,5.821
58,Dammam,FullTime,38.427,1106.869,14.978
36,Dammam,FullTime,39.659,391.031,11.185
30,Dammam,FullTime,38.574,483.658,18.497
34,Dammam,FullTime,40.076,840.99,7.593
53,Dammam,FullTime,41.348,529.028,15.413
43,Dammam,PartTime,21.979,381.02,25.301
39,Dammam,FullTime,40.055,498.416,12.423
20,Khobar,FullTime,38.818,1018.594,27.805
46,Dammam,FullTime,39.417,1171.925,30.916
32,Dammam,FullTime,39.359,489.416,18.211
33,Dammam,FullTime,39.917,442.653,15.458
36,Dammam,FullTime,37.942,622.386,9.49
46,Dammam,FullTime,40.447,544.549,8.102
23,Dammam,FullTime,38.59,656.473,16.888
41,Dammam,FullTime,39.691,855.088,11.851
48,Khobar,FullTime,39.672,787.049,12.517
32,Dammam,FullTime,39.984,1354.864,22.014
18,Dammam,FullTime,41.911,1148.881,21.346
54,Alhasa,FullTime,39.167,1530.775,17.842
39,Khobar,PartTime,22.479,632.272,18.198
32,Jubail,FullTime,40.541,770.114,17.197
47,Dammam,FullTime,40.1,758.816,24.123
35,Dammam,FullTime,41.207,1031.724,17.714
35,Dammam,FullTime,39.002,543.614,12.531
35,Dammam,FullTime,40.661,881.608,16.938
31,Jeddah,FullTime,39.255,1171.203,8.55
28,Dammam,PartTime,16.054,479.087,11.96
43,Dammam,PartTime,17.548,214.813,8.883
26,Buqaiq,FullTime,37.557,510.095,20.412
34,Dammam,FullTime,37.649,276.954,16.696
51,Dammam,FullTime,40.595,837.978,21.798
58,Alhasa,FullTime,38.374,1022.09,19.739
42,Dammam,FullTime,40.5,464.925,17.211
19,Dammam,FullTime,40.665,1250.465,20.643
31,Dammam,FullTime,40.734,766.174,11.351
38,Dammam,FullTime,42.575,572.496,5.792
32,Dammam,FullTime,39.333,595.645,12.457
29,Dammam,FullTime,41.764,500.581,13.381
45,Dammam,FullTime,40.442,559.121,5.823
28,Dammam,FullTime,39.295,736.367,10.709
44,Dammam,FullTime,39.53,571.018,12.631
40,Dammam,PartTime,19.137,275.323,21.795
18,Dammam,FullTime,39.66,525.561,9.878
36,Dammam,PartTime,22.964,411.222,8.676
44,Dammam,FullTime,39.12,1324.643,2.705
44,Dammam,FullTime,40.144,723.899,11.653
32,Dammam,FullTime,39.864,782.647,22.543
18,Dammam,PartTime,26.231,269.915,31.077
56,Khobar,PartTime,24.108,401.469,27.355
43,Dammam,FullTime,37.978,400.081,12.919
33,Dammam,FullTime,39.658,414.931,28.921
36,Dammam,FullTime,38.518,908.782,16.732
18,Buqaiq,PartTime,21.333,596.904,11.91
57,Alhasa,PartTime,19.174,233.578,7.783
22,Khobar,FullTime,40.183,874.426,17.922
34,Jubail,FullTime,40.536,487.99,12.2
56,Khobar,FullTime,41.255,850.741,24.649
50,Dammam,FullTime,40.302,576.413,17.304
31,Jubail,FullTime,41.001,638.54,10.298
25,Khobar,PartTime,18.806,398.201,8.312
29,Dammam,PartTime,17.603,247.502,19.658
32,Dammam,FullTime,39.884,638.741,14.387
42,Dammam,FullTime,39.017,662.784,25.649
32,Dammam,FullTime,40.683,789.434,19.244
55,Dammam,FullTime,40.804,810.229,17.115
38,Dammam,FullTime,39.879,971.545,25.283
48,Jubail,FullTime,42.16,216.793,8.787
44,Dammam,FullTime,39.011,803.494,11.974
36,Dammam,PartTime,18.817,232.848,19.152
38,Dammam,PartTime,17.751,488.725,10.07
31,Dammam,FullTime,40.303,591.704,6.791
28,Dammam,PartTime,23.19,341.793,22.744
18,Dammam,FullTime,39.292,364.792,22.131
60,Dammam,PartTime,23.999,313.149,5.508
18,Dammam,PartTime,23.356,403.014,10.21
19,Dammam,FullTime,38.823,431.11,7.278
25,Dammam,PartTime,26.196,387.904,7.078
37,Dammam,FullTime,40.025,427.971,7.031
32,Khobar,FullTime,39.13,982.325,25.224
23,Alhasa,FullTime,41.71,926.217,30.424
49,Dammam,FullTime,39.375,347.22,27.631
36,Buqaiq,PartTime,21.235,432.895,15.625
18,Dammam,FullTime,40.541,494.896,14.265
49,Dammam,PartTime,25.778,658.831,15.837
31,Dammam,FullTime,40.428,1220.313,24.595
35,Dammam,PartTime,22.21,461.743,12.11
30,Dammam,FullTime,39.757,1285.07,9.764
40,Dammam,FullTime,41.465,900.807,19.961
27,Dammam,FullTime,40.498,792.072,11.513
25,Dammam,FullTime,38.904,857.561,20.926
35,Dammam,FullTime,40.737,707.507,16.502
44,Dammam,PartTime,21.392,363.123,30.192
54,Dammam,FullTime,39.016,453.635,25.006
28,Dammam,FullTime,38.74,733.241,16.65
42,Dammam,FullTime,39.786,895.372,11.681
22,Khobar,FullTime,39.225,515.221,10.994
44,Dammam,FullTime,39.771,785.845,23.902
55,Dammam,PartTime,19.307,327.988,11.646
18,Khobar,PartTime,21.036,319.913,15.676
30,Alhasa,PartTime,17.265,446.465,13.603
58,Dammam,FullTime,38.291,328.03,4.416
34,Dammam,FullTime,41.825,685.495,19.3
32,Dammam,PartTime,19.858,522.39,14.712
38,Dammam,PartTime,18.959,527.413,16.342
27,Dammam,FullTime,40.421,1259.338,3.87
43,Buqaiq,PartTime,21.26,509.485,31.508
36,Khobar,FullTime,40.005,475.336,27.013
23,Dammam,PartTime,21.813,466.169,12.347
53,Dammam,PartTime,21.736,575.923,18.913
30,Khobar,FullTime,40.627,536.767,17.963
32,Khobar,FullTime,41.498,719.145,14.437
40,Dammam,FullTime,39.174,660.086,20.784
29,Khobar,FullTime,40.539,902.31,20.6
36,Khobar,FullTime,41.877,581.427,16.115
38,Jeddah,FullTime,37.163,465.916,18.544
49,Dammam,PartTime,21.013,397.4,10.125
42,Dammam,PartTime,19.447,312.926,17.488
46,Dammam,FullTime,40.548,933.808,9.75
27,Khobar,FullTime,39.651,597.564,28.001
48,Dammam,FullTime,39.742,531.71,20.53
44,Dammam,FullTime,38.13,517.475,11.456
54,Dammam,FullTime,40.671,504.374,5.584
31,Dammam,FullTime,40.613,1146.328,9.402
36,Dammam,PartTime,11.019,175.595,18.44
24,Dammam,PartTime,23.701,297.898,5.588
47,Dammam,PartTime,15.388,238.181,8.826
19,Khobar,FullTime,41.514,766.96,40.0
21,Dammam,FullTime,40.545,693.503,8.651
55,Buqaiq,FullTime,39.758,632.228,13.718
32,Alhasa,PartTime,22.058,469.842,13.839
22,Dammam,PartTime,20.711,625.829,11.373
25,Dammam,FullTime,39.458,1277.147,8.779
48,Khobar,FullTime,40.408,494.641,17.187
31,Dammam,FullTime,38.444,779.333,9.152
49,Dammam,FullTime,38.514,719.925,15.699
31,Dammam,FullTime,40.802,887.286,28.156
56,Dammam,FullTime,39.343,1141.463,11.129
37,Alhasa,FullTime,38.819,440.887,25.483
19,Dammam,PartTime,21.248,502.694,12.594
41,Dammam,FullTime,40.054,454.786,27.775
61,Dammam,FullTime,38.706,817.159,10.697
27,Dammam,FullTime,40.072,705.888,12.508
18,Dammam,FullTime,39.205,813.503,16.77
22,Dammam,FullTime,39.158,905.848,7.074
46,Khobar,PartTime,20.578,354.902,13.077
47,Dammam,PartTime,21.743,254.941,10.372
48,Dammam,FullTime,39.426,525.52,14.742
49,Dammam,PartTime,22.987,465.843,8.43
44,Khobar,FullTime,38.762,881.985,13.253
26,Dammam,FullTime,38.687,912.428,16.039
18,Dammam,FullTime,40.27,594.011,38.526
24,Dammam,FullTime,41.279,566.05,3.251
22,Dammam,FullTime,39.552,699.987,11.257
21,Dammam,FullTime,39.668,978.692,27.07
55,Buqaiq,FullTime,39.403,578.595,27.115
30,Dammam,FullTime,38.744,487.544,11.407
32,Buqaiq,FullTime,41.737,559.904,9.812
45,Dammam,PartTime,24.53,482.805,19.708
29,Dammam,PartTime,17.829,347.681,9.298
56,Dammam,FullTime,39.324,651.429,31.595
20,Dammam,FullTime,37.862,748.734,24.133
52,Dammam,FullTime,38.953,407.098,10.597
24,Dammam,FullTime,39.958,649.088,12.169
29,Jeddah,FullTime,38.766,940.421,30.913
34,Dammam,FullTime,40.874,1054.647,28.483
18,Khobar,PartTime,22.242,341.56,13.32
36,Dammam,FullTime,38.428,490.3,19.722
61,Dammam,FullTime,42.199,1015.687,25.514
38,Khobar,FullTime,39.807,1274.174,7.896
25,Dammam,FullTime,39.47,1158.453,3.545
42,Dammam,FullTime,40.754,543.044,10.951
26,Khobar,FullTime,39.86,767.023,15.237
22,Riyadh,PartTime,16.586,223.627,24.559
62,Dammam,FullTime,40.205,757.876,9.763
20,Dammam,FullTime,39.649,488.47,9.63
57,Dammam,PartTime,24.091,438.979,4.987
50,Khobar,FullTime,40.91,1188.393,22.299
55,Khobar,FullTime,40.452,1109.331,22.518
35,Khobar,FullTime,40.38,538.615,15.918
30,Dammam,FullTime,39.224,808.669,28.205
27,Dammam,FullTime,39.742,926.973,17.482
38,Khobar,FullTime,37.526,1434.592,10.785
52,Dammam,PartTime,23.174,470.912,17.661
60,Khobar,FullTime,40.322,544.539,16.577
25,Dammam,PartTime,14.438,219.757,14.076
34,Dammam,PartTime,23.587,549.781,20.143
33,Khobar,FullTime,39.165,1089.967,4.789
43,Alhasa,FullTime,40.776,420.18,14.579
23,Dammam,FullTime,40.066,641.978,23.228
28,Dammam,FullTime,39.324,475.617,10.27
35,Dammam,PartTime,21.539,646.005,14.644
22,Dammam,PartTime,15.799,383.383,11.848
26,Dammam,FullTime,39.949,811.938,14.614
59,Dammam,FullTime,41.04,1010.735,12.651
21,Khobar,FullTime,41.715,1323.812,23.164
55,Dammam,FullTime,39.379,687.458,12.429
26,Dammam,PartTime,17.443,337.303,25.862
22,Dammam,FullTime,41.09,605.672,15.88
26,Dammam,FullTime,40.012,2220.969,20.491
37,Dammam,FullTime,39.669,1628.882,12.474
56,Dammam,PartTime,18.276,520.767,23.933
26,Alhasa,PartTime,27.427,378.102,8.046
56,Dammam,FullTime,40.318,778.892,12.687
39,Dammam,PartTime,16.584,366.798,8.413
49,Dammam,FullTime,41.909,833.245,26.011
41,Dammam,PartTime,12.74,220.855,19.998
21,Jubail,FullTime,39.049,639.188,8.932
49,Khobar,FullTime,39.593,593.957,18.689
45,Khobar,FullTime,40.131,687.331,10.61
29,Khobar,FullTime,38.685,911.022,8.697
18,Khobar,PartTime,20.674,511.737,13.678
60,Khobar,FullTime,39.474,1200.082,8.886
55,Dammam,PartTime,13.454,193.194,21.471
33,Khobar,FullTime,38.413,753.375,5.859
26,Buqaiq,PartTime,17.382,216.494,6.432
35,Dammam,FullTime,40.154,504.761,18.886
26,Dammam,FullTime,39.794,539.207,16.024
40,Dammam,PartTime,19.391,429.25,18.225
36,Dammam,PartTime,21.187,353.421,13.1
25,Dammam,PartTime,18.237,188.921,8.559
51,Dammam,FullTime,41.062,1005.284,14.629
55,Buqaiq,FullTime,40.875,1406.709,14.881
55,Dammam,FullTime,39.634,612.597,14.759
35,Khobar,FullTime,39.677,831.544,13.374
18,Khobar,FullTime,39.323,813.38,21.186
40,Alhasa,FullTime,39.961,971.199,38.094
57,Dammam,PartTime,21.293,307.658,8.797
19,Dammam,FullTime,39.625,422.39,10.948
22,Dammam,PartTime,14.037,158.935,9.696
24,Dammam,FullTime,40.04,1076.515,15.303
28,Khobar,FullTime,40.776,1076.768,10.474
52,Dammam,FullTime,40.369,492.815,11.625
43,Dammam,FullTime,40.37,437.439,12.364
22,Dammam,FullTime,40.919,852.115,22.75
40,Dammam,FullTime,41.559,564.306,19.981
48,Alhasa,PartTime,20.443,347.854,16.406
27,Khobar,FullTime,41.998,1045.149,10.879
49,Dammam,FullTime,38.853,641.017,13.611
45,Dammam,FullTime,39.338,865.097,20.372
44,Dammam,PartTime,24.278,297.736,8.665
23,Dammam,PartTime,18.395,531.772,7.055
66,Khobar,FullTime,40.267,466.101,7.461
52,Dammam,PartTime,27.293,498.971,29.367
46,Dammam,PartTime,21.606,486.08,22.687
60,Jubail,FullTime,40.331,397.407,18.813
18,Dammam,FullTime,40.49,345.94,9.341
28,Dammam,FullTime,38.689,865.245,18.526
57,Dammam,FullTime,39.661,611.689,10.551
18,Dammam,PartTime,16.708,597.115,10.965
52,Dammam,FullTime,38.967,472.431,8.984
24,Dammam,PartTime,18.97,338.165,5.541
35,Dammam,PartTime,15.863,229.075,21.355
30,Dammam,FullTime,39.356,1011.734,12.05
35,Dammam,FullTime,39.875,1506.383,11.681
44,Khobar,FullTime,38.247,640.518,30.457
23,Dammam,FullTime,40.683,502.989,13.08
32,Khobar,PartTime,21.742,518.655,16.261
52,Jubail,FullTime,42.222,818.999,9.098
42,Dammam,FullTime,41.542,721.974,15.407
32,Dammam,FullTime,41.086,802.738,3.865
53,Khobar,PartTime,17.645,298.717,17.548
40,Dammam,FullTime,40.028,783.288,14.436
23,Dammam,PartTime,16.915,490.619,11.742
45,Dammam,FullTime,39.078,840.013,18.524
29,Dammam,FullTime,42.271,1400.369,14.275
18,Dammam,FullTime,38.656,646.305,10.642
27,Dammam,FullTime,41.906,1836.808,14.834
27,Dammam,PartTime,20.744,306.365,17.533
41,Khobar,FullTime,39.814,613.778,7.106
54,Dammam,FullTime,38.124,900.073,8.542
59,Dammam,PartTime,23.992,445.554,12.574
18,Dammam,FullTime,40.443,748.774,16.63
54,Dammam,FullTime,43.919,800.222,23.279
36,Dammam,FullTime,40.912,573.298,15.864
38,Buqaiq,FullTime,39.865,428.399,9.631
18,Buqaiq,FullTime,38.906,903.842,18.691
21,Dammam,FullTime,41.12,561.2,21.95
47,Dammam,FullTime,40.177,701.373,13.291
38,Dammam,FullTime,41.836,983.911,5.212
31,Dammam,FullTime,40.421,605.575,10.538
47,Dammam,PartTime,24.868,254.894,10.309
50,Dammam,FullTime,41.284,1119.22,6.623
20,Dammam,FullTime,37.804,646.068,9.158
45,Jubail,FullTime,37.802,965.938,17.355
35,Khobar,FullTime,38.5,1742.886,18.876
44,Alhasa,FullTime,40.607,647.431,22.309
41,Khobar,FullTime,41.987,1279.973,7.033
47,Dammam,FullTime,35.921,733.754,12.997
46,Dammam,FullTime,41.805,857.385,11.958
47,Dammam,FullTime,41.301,827.326,18.685
45,Khobar,FullTime,39.286,690.192,16.508
19,Buqaiq,PartTime,15.539,345.318,18.726
29,Dammam,PartTime,22.124,312.45,10.049
48,Dammam,PartTime,23.477,751.671,18.517
24,Dammam,PartTime,26.142,476.465,18.189
27,Dammam,FullTime,40.185,737.751,25.499
24,Dammam,PartTime,24.483,295.227,14.972
45,Dammam,FullTime,42.525,1003.58,23.975
28,Khobar,FullTime,38.855,851.863,13.07
28,Jubail,FullTime,38.182,690.288,11.408
53,Dammam,FullTime,40.085,552.34,16.34
45,Dammam,FullTime,40.161,810.619,32.254
41,Dammam,FullTime,38.935,669.248,9.803
38,Dammam,PartTime,22.293,298.836,12.054
20,Dammam,PartTime,19.403,352.049,12.161
33,Riyadh,PartTime,20.288,499.303,11.57
26,Dammam,FullTime,41.447,752.81,28.281
63,Khobar,PartTime,19.821,355.198,9.226
66,Dammam,FullTime,37.404,597.088,23.634
27,Dammam,FullTime,39.732,453.673,12.822
27,Dammam,FullTime,40.843,1000.588,14.041
53,Dammam,FullTime,39.348,676.916,21.568
18,Dammam,FullTime,40.921,1205.884,17.241
41,Riyadh,FullTime,40.032,350.603,5.583
35,Dammam,PartTime,16.973,179.295,17.186
48,Dammam,FullTime,40.049,422.434,22.603
34,Dammam,FullTime,41.175,356.441,20.391
26,Dammam,FullTime,39.184,899.442,18.645
56,Dammam,PartTime,19.105,458.448,10.307
36,Dammam,FullTime,40.89,667.767,16.769
57,Khobar,FullTime,39.652,1776.592,9.99
31,Dammam,FullTime,40.268,1171.904,6.654
49,Dammam,PartTime,18.039,317.231,10.87
37,Dammam,PartTime,19.473,278.284,13.015
45,Dammam,FullTime,40.597,666.176,19.978
63,Dammam,PartTime,19.761,466.254,23.889
46,Dammam,FullTime,40.269,895.829,9.055
44,Buqaiq,FullTime,38.774,464.603,8.381
32,Dammam,FullTime,39.508,808.296,11.518
34,Dammam,PartTime,21.606,321.644,31.464
30,Dammam,PartTime,22.074,553.422,10.102
44,Dammam,FullTime,40.886,433.159,24.001
37,Dammam,FullTime,40.29,462.257,18.401
41,Khobar,FullTime,41.602,792.466,25.931
48,Khobar,FullTime,41.045,895.129,11.949
25,Dammam,FullTime,40.456,1985.825,3.826
41,Khobar,FullTime,39.585,566.17,5.551
29,Khobar,FullTime,37.986,531.903,21.957
46,Khobar,FullTime,40.604,895.109,17.152
20,Dammam,FullTime,40.085,997.757,13.117
26,Dammam,PartTime,16.212,464.989,12.067
35,Khobar,PartTime,21.922,321.574,13.053
40,Dammam,FullTime,41.535,1003.159,19.484
34,Dammam,FullTime,41.508,875.951,3.799
44,Dammam,FullTime,40.761,379.833,15.671
41,Dammam,FullTime,40.378,1016.934,6.542
28,Dammam,FullTime,40.439,979.462,13.808
56,Dammam,FullTime,40.87,380.355,10.115
55,Dammam,FullTime,36.755,1056.722,7.88
25,Dammam,FullTime,39.916,703.456,7.734
21,Khobar,FullTime,40.075,624.093,17.789
49,Jubail,PartTime,19.546,388.126,12.403
24,Dammam,FullTime,39.895,606.331,15.818
50,Khobar,FullTime,41.338,993.258,9.445
50,Khobar,FullTime,39.328,410.993,10.615
43,Dammam,FullTime,40.186,594.368,6.667
42,Dammam,FullTime,39.698,360.536,18.981
24,Dammam,FullTime,40.408,882.916,24.56
32,Jeddah,FullTime,39.641,943.376,8.35
28,Khobar,FullTime,39.632,746.862,15.103
34,Dammam,FullTime,40.451,890.958,10.933
58,Dammam,FullTime,37.582,594.996,9.203
18,Dammam,FullTime,39.416,648.882,21.474
62,Jeddah,FullTime,40.652,588.699,8.333
28,Dammam,FullTime,38.984,726.405,5.041
53,Dammam,PartTime,19.297,300.66,20.027
22,Dammam,FullTime,40.396,853.272,19.968
22,Dammam,FullTime,39.258,1252.851,8.597
29,Khobar,PartTime,18.799,522.345,16.234
39,Dammam,FullTime,40.205,688.42,24.935
51,Dammam,PartTime,18.111,441.23,9.702
23,Dammam,FullTime,40.088,1359.705,3.156
46,Khobar,FullTime,39.508,1185.893,12.276
50,Dammam,FullTime,38.614,616.778,12.933
23,Khobar,FullTime,41.405,470.417,12.426
44,Dammam,FullTime,41.225,949.546,20.87
33,Dammam,PartTime,17.303,296.876,4.751
43,Dammam,FullTime,40.503,676.831,20.864
57,Dammam,FullTime,40.253,1065.623,11.499
42,Dammam,FullTime,40.162,677.112,19.366
44,Khobar,PartTime,20.086,408.842,11.532
33,Dammam,FullTime,39.735,738.395,9.335
26,Dammam,FullTime,39.909,562.651,7.642
30,Dammam,FullTime,41.577,887.833,5.774
36,Dammam,PartTime,16.934,221.326,16.914
32,Dammam,PartTime,21.917,393.305,12.856
47,Dammam,FullTime,40.985,834.658,20.672
59,Dammam,PartTime,17.015,219.912,16.518
31,Dammam,FullTime,39.084,710.04,12.934
27,Khobar,FullTime,39.202,626.599,11.465
19,Dammam,FullTime,39.2,431.145,9.022
32,Dammam,FullTime,41.593,900.333,11.789
18,Dammam,FullTime,42.021,1069.771,24.47
57,Dammam,FullTime,39.008,751.173,11.302
18,Dammam,PartTime,22.924,331.677,6.442
26,Dammam,FullTime,40.846,728.395,13.035
54,Alhasa,FullTime,38.732,602.686,16.776
43,Buqaiq,PartTime,17.525,419.15,21.375
37,Dammam,PartTime,19.195,367.165,27.921
19,Dammam,PartTime,14.756,275.19,6.8
43,Dammam,FullTime,38.913,815.09,9.504
41,Dammam,FullTime,39.016,853.807,5.723
63,Alhasa,FullTime,42.348,679.336,7.295
42,Dammam,FullTime,42.035,1194.108,13.687
41,Dammam,PartTime,18.604,371.989,6.538
43,Dammam,FullTime,39.942,910.49,15.534
27,Dammam,FullTime,39.622,488.619,7.135
24,Riyadh,PartTime,22.507,295.518,21.573
28,Dammam,FullTime,39.087,412.536,11.011
42,Dammam,FullTime,40.187,955.272,19.445
58,Dammam,FullTime,40.269,796.075,8.374
48,Khobar,FullTime,41.191,1270.291,20.067
25,Dammam,PartTime,19.733,417.713,17.379
46,Khobar,FullTime,40.258,949.793,7.994
29,Dammam,FullTime,39.914,671.136,12.673
59,Khobar,FullTime,41.172,665.824,6.997
29,Dammam,PartTime,19.908,291.234,9.666
43,Dammam,PartTime,19.29,216.48,16.789
31,Dammam,FullTime,39.892,720.614,9.717
34,Buqaiq,FullTime,39.617,781.508,9.306
59,Dammam,FullTime,39.8,1219.98,17.148
56,Alhasa,FullTime,42.205,1368.994,16.691
38,Dammam,FullTime,40.239,469.853,12.523
26,Dammam,FullTime,40.185,1017.519,9.889
42,Jubail,FullTime,38.486,626.651,14.257
32,Dammam,FullTime,40.919,825.074,2.977
50,Dammam,FullTime,40.69,623.865,18.967
46,Khobar,FullTime,39.722,435.435,11.417
50,Dammam,FullTime,42.102,516.811,12.185
46,Dammam,FullTime,41.319,1152.483,15.365
45,Buqaiq,FullTime,38.182,946.484,12.83
58,Dammam,FullTime,38.789,1139.679,12.342
26,Dammam,FullTime,39.201,959.913,10.674
50,Dammam,FullTime,39.934,466.744,5.343
44,Dammam,FullTime,40.616,541.889,15.167
49,Dammam,PartTime,15.366,187.131,22.251
47,Dammam,FullTime,41.053,674.286,9.867
39,Dammam,FullTime,40.284,341.329,14.001
24,Khobar,FullTime,40.354,727.856,12.361
55,Khobar,FullTime,41.0,616.785,19.029
44,Dammam,PartTime,23.495,634.89,8.425
19,Dammam,FullTime,40.9,458.491,12.02
29,Dammam,FullTime,40.275,1170.905,10.2
25,Dammam,PartTime,18.363,282.769,12.648
30,Dammam,FullTime,41.455,680.012,21.263
35,Riyadh,FullTime,40.668,608.551,18.845
27,Dammam,FullTime,39.856,788.677,10.894
43,Dammam,FullTime,39.527,747.656,14.491
34,Dammam,FullTime,40.754,1587.521,11.911
32,Dammam,PartTime,19.217,177.945,5.923
18,Dammam,FullTime,39.395,622.68,12.766
29,Khobar,FullTime,40.175,777.31,25.819
18,Alhasa,FullTime,39.839,877.946,15.152
44,Alhasa,FullTime,41.273,869.085,9.11
45,Dammam,PartTime,21.683,351.116,14.589
33,Khobar,PartTime,23.908,524.759,8.035
59,Dammam,FullTime,40.333,1142.541,35.817
30,Dammam,FullTime,39.801,607.803,8.273
54,Dammam,FullTime,39.065,834.896,15.956
42,Dammam,FullTime,39.703,545.4,13.688
47,Alhasa,FullTime,41.808,940.441,18.018
27,Khobar,FullTime,39.652,483.298,5.583
47,Dammam,FullTime,39.923,1018.249,7.431
24,Alhasa,FullTime,39.675,361.84,17.717
24,Dammam,FullTime,39.697,511.448,22.171
48,Dammam,FullTime,41.531,1377.5,18.848
18,Dammam,FullTime,38.645,685.934,9.132
59,Dammam,FullTime,39.306,620.623,12.054
25,Dammam,FullTime,38.735,1160.783,15.712
28,Dammam,FullTime,40.136,1248.783,14.609
25,Khobar,FullTime,40.834,804.968,19.551
32,Dammam,FullTime,38.964,533.093,6.982
43,Dammam,FullTime,38.706,644.925,14.669
27,Dammam,FullTime,40.009,470.1,14.541
22,Dammam,PartTime,29.02,561.057,18.412
29,Dammam,FullTime,40.663,751.386,10.018
26,Dammam,PartTime,21.659,509.925,18.827
42,Jeddah,FullTime,38.969,876.965,14.195
28,Dammam,FullTime,39.52,839.724,24.38
32,Dammam,FullTime,39.002,928.015,10.639
24,Dammam,FullTime,38.451,869.706,11.014
42,Khobar,PartTime,24.055,572.282,16.904
41,Jeddah,PartTime,25.287,294.673,22.57
22,Dammam,PartTime,22.443,576.764,13.498
59,Dammam,FullTime,39.648,402.752,6.759
37,Dammam,PartTime,27.246,675.368,18.197
51,Dammam,FullTime,38.238,1498.4,5.01
19,Dammam,FullTime,39.901,744.525,13.97
62,Dammam,FullTime,40.108,1022.502,19.604
43,Dammam,FullTime,40.696,662.531,8.255
24,Dammam,FullTime,39.89,853.434,11.607
60,Dammam,PartTime,19.95,416.097,21.124
54,Dammam,PartTime,17.441,238.202,14.719
18,Dammam,FullTime,39.022,366.324,22.21
22,Dammam,FullTime,39.565,1085.945,3.461
55,Dammam,FullTime,39.139,905.777,3.572
38,Dammam,PartTime,19.274,287.17,16.447
57,Dammam,PartTime,16.685,585.107,10.578
22,Khobar,FullTime,39.355,631.133,9.598
27,Dammam,FullTime,39.036,262.411,8.84
29,Alhasa,FullTime,39.883,1092.867,7.556
47,Dammam,FullTime,40.361,708.614,13.596
51,Dammam,PartTime,20.966,308.842,14.182
51,Dammam,PartTime,19.704,243.881,8.583
39,Dammam,FullTime,40.22,690.138,9.723
30,Dammam,FullTime,39.533,737.28,21.284
25,Dammam,FullTime,40.448,615.214,12.962
36,Dammam,FullTime,38.885,460.03,11.795
25,Alhasa,PartTime,16.106,458.555,27.088
43,Dammam,PartTime,16.432,131.316,12.383
22,Khobar,FullTime,40.845,872.205,12.209
40,Dammam,FullTime,40.641,914.939,12.748
52,Dammam,PartTime,15.883,283.393,5.484
45,Dammam,PartTime,18.12,199.819,16.153
57,Dammam,FullTime,41.215,663.796,12.831
52,Dammam,PartTime,21.517,570.542,17.763
38,Alhasa,PartTime,17.719,304.933,12.85
21,Alhasa,FullTime,39.249,650.024,12.345
36,Dammam,FullTime,39.537,930.465,39.23
27,Dammam,FullTime,39.011,631.355,26.345
58,Dammam,FullTime,40.156,622.161,17.588
50,Buqaiq,PartTime,16.952,137.658,20.689
42,Dammam,FullTime,40.323,738.546,9.254
29,Buqaiq,FullTime,39.898,685.871,14.316
34,Alhasa,PartTime,21.826,307.517,5.712
48,Dammam,FullTime,40.058,608.717,15.113
46,Jeddah,FullTime,39.522,262.256,12.743
24,Dammam,FullTime,39.349,603.416,15.563
36,Dammam,FullTime,37.89,683.28,9.855
58,Dammam,FullTime,40.131,428.737,8.329
35,Dammam,FullTime,40.516,867.367,3.277
18,Dammam,FullTime,38.911,2031.847,14.679
28,Dammam,FullTime,40.932,1643.047,11.192
26,Dammam,FullTime,38.786,724.997,18.743
33,Khobar,PartTime,20.337,253.287,17.768
50,Dammam,FullTime,39.396,1067.496,6.758
46,Dammam,FullTime,38.233,497.262,8.2
36,Alhasa,FullTime,39.672,569.53,15.79
25,Jubail,FullTime,39.213,538.437,12.991
43,Dammam,PartTime,22.484,240.392,14.179
