gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,annual_bonus,tenure_years,work-life_balance,distance_from_home
Male,Expat_Arab,35,Bachelors,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,4,On Site,Travels rarely,38.782,4.882,14.556,880.455,0.0,0.027,1.335,14.974,2.341,19.633
Male,Saudi,27,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,4,On Site,Travels rarely,39.976,0.242,14.254,505.976,0.284,0.131,10089.242,26.505,4.616,26.841
Male,Saudi,18,Bachelors,Humanities,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,20.15,0.189,8.957,218.741,0.211,0.0,3091.749,4.921,3.412,16.127
Male,Expat_Asia,61,High School,Social Science,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels often,39.559,7.04,14.704,753.072,0.19,0.123,7663.186,13.91,2.872,17.898
Female,Saudi,36,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Sales,3,Hybrid,Travels rarely,40.573,4.523,9.074,575.32,0.055,0.0,2546.165,17.606,2.822,16.993
Female,Expat_Arab,42,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,Hybrid,Travels rarely,40.403,4.701,13.619,693.134,0.0,0.0,0.0,26.226,2.776,17.487
Male,Expat_Asia,41,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,4,On Site,Travels often,41.709,5.453,14.468,611.83,0.005,0.2,80.393,12.323,2.57,10.239
Male,Expat_Arab,60,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,5,Hybrid,Travels rarely,39.786,4.949,16.821,683.714,0.105,0.102,3114.432,23.453,4.29,11.063
Female,Saudi,25,High School,Communication,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.76,9.673,11.992,434.316,0.0,0.0,0.0,7.974,3.054,21.092
Male,Saudi,42,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,38.445,1.845,15.105,701.859,0.252,0.2,15731.665,27.195,4.197,18.087
Male,Saudi,58,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,40.565,4.499,15.749,707.371,0.142,0.2,6818.815,34.059,4.063,21.07
Female,Expat_Arab,40,High School,Communication,Married,Other district,Dammam,IT,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,40.865,3.697,13.365,933.686,0.0,0.2,0.0,12.679,4.658,26.669
Female,Saudi,43,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,3,Remote,Travels often,40.114,1.367,15.831,786.528,0.133,0.0,2355.86,19.368,3.634,12.956
Male,Saudi,51,High School,Business,Married,Other district,Dammam,HR,Internship,FullTime,Active,L2,Secretary,4,On Site,Travels rarely,40.873,0.042,20.096,1568.619,0.115,0.18,4375.637,25.828,3.53,13.722
Male,Saudi,44,High School,Business,Unmarried,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Analyst,3,Remote,Travels rarely,41.508,0.46,13.053,744.482,0.0,0.0,0.0,17.101,2.515,17.28
Female,Saudi,28,High School,Communication,Married,Within district,Buqaiq,HR,Permanent,PartTime,Active,L4,Media,4,On Site,Travels rarely,21.148,2.89,32.348,1410.151,0.274,0.0,16731.221,13.155,2.571,8.567
Male,Saudi,62,High School,Business,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L4,Analyst,4,Hybrid,Travels rarely,41.046,0.0,40.718,4982.065,0.19,0.0,422076.57,11.465,2.729,17.658
Male,Expat_Arab,54,High School,Business,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,4,Remote,Travels rarely,39.37,4.039,15.754,369.235,0.298,0.2,4020.446,26.212,2.643,17.268
Male,Saudi,47,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,40.782,5.855,14.641,568.882,0.4,0.0,5609.005,11.926,3.505,14.242
Male,Saudi,42,High School,Business,Married,Other district,Khobar,HR,Permanent,PartTime,Active,L2,Media,3,Remote,Travels rarely,17.589,1.051,18.909,421.375,0.0,0.068,0.0,19.156,3.347,32.815
Male,Saudi,36,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Secretary,3,On Site,Travels rarely,19.445,1.189,13.106,165.687,0.069,0.126,484.594,26.764,4.895,16.781
Male,Saudi,41,Bachelors,Communication,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L2,Manager,4,Remote,Travels often,41.622,8.557,13.533,922.3,0.374,0.188,29688.217,31.582,3.979,18.128
Male,Saudi,34,Masters,Communication,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels rarely,21.89,0.0,12.91,346.024,0.084,0.145,1197.019,18.52,3.153,28.878
Male,Saudi,51,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Designer,5,Hybrid,Travels often,38.066,7.037,24.69,1246.216,0.4,0.2,18173.351,21.153,3.142,20.037
Female,Saudi,28,High School,Humanities,Married,Within district,Khobar,HR,Fixed Term,PartTime,Active,L1,Designer,4,On Site,Travels rarely,19.953,0.0,11.015,207.971,0.37,0.2,3786.219,14.478,2.918,17.25
Female,Saudi,41,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L3,Media,3,On Site,Travels rarely,21.321,0.0,28.401,611.937,0.0,0.0,0.0,17.149,3.376,24.541
Male,Expat_Arab,35,High School,Communication,Unmarried,Other district,Riyadh,Finance,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,40.639,8.939,14.623,759.304,0.0,0.0,0.0,28.759,2.355,24.727
Female,Saudi,61,High School,Humanities,Married,Within district,Dammam,IT,Internship,FullTime,Active,L1,Manager,5,On Site,Travels rarely,41.173,2.474,8.618,287.416,0.371,0.116,5465.988,18.918,3.812,16.347
Male,Saudi,47,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Media,3,On Site,Travels rarely,39.135,7.322,38.672,6525.912,0.009,0.0,10553.321,14.974,3.62,22.38
Male,Saudi,30,High School,Business,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Designer,3,Remote,Travels rarely,41.433,1.046,15.828,624.072,0.0,0.038,0.0,20.442,3.738,9.831
Male,Saudi,53,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,2,Hybrid,Travels rarely,20.711,0.0,16.782,458.275,0.0,0.005,0.0,19.004,3.882,19.202
Male,Saudi,59,High School,Communication,Unmarried,Other district,Dammam,HR,Zero Hours,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,38.764,0.0,12.005,423.411,0.027,0.077,647.84,18.445,4.072,34.558
Female,Saudi,22,High School,STEM,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels often,39.559,0.896,18.495,1064.375,0.163,0.2,11919.634,5.495,2.644,19.989
Male,Saudi,53,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,Remote,Travels rarely,40.773,2.959,13.075,337.33,0.0,0.0,0.0,21.136,4.13,17.715
Male,Saudi,24,PhD,STEM,Unmarried,Within district,Alhasa,Finance,Permanent,PartTime,Active,L1,Designer,4,Hybrid,Travels often,23.295,0.0,21.461,580.75,0.34,0.0,5714.239,7.728,4.681,17.75
Male,Expat_Arab,23,High School,Communication,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,39.395,5.959,12.895,571.198,0.231,0.2,13353.684,13.269,3.905,25.839
Female,Saudi,57,PhD,Humanities,Unmarried,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,20.549,1.638,9.368,221.844,0.19,0.0,1245.948,10.783,2.731,24.522
Male,Saudi,26,High School,Social Science,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Designer,5,On Site,Travels rarely,16.142,0.116,12.066,250.638,0.0,0.0,0.0,15.2,4.56,12.772
Female,Expat_Arab,23,High School,Communication,Married,Within district,Dammam,HR,Internship,FullTime,Non-Active,L1,Media,4,On Site,Travels rarely,39.748,9.122,12.989,565.922,0.066,0.2,2720.651,7.432,3.141,29.46
Female,Saudi,37,High School,Social Science,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Analyst,3,Hybrid,Travels often,19.108,3.948,17.287,267.856,0.0,0.0,0.0,5.478,4.328,25.189
Male,Saudi,18,PhD,Social Science,Married,Within district,Alhasa,IT,Permanent,FullTime,Non-Active,L1,Analyst,4,On Site,Travels rarely,40.547,3.679,15.978,483.86,0.099,0.0,620.103,6.102,4.182,8.093
Female,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,Remote,Travels often,40.41,8.852,9.941,367.73,0.004,0.0,83.695,14.401,3.596,13.745
Male,Expat_Arab,32,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L5,Secretary,3,Hybrid,Travels rarely,19.732,2.58,40.693,4196.701,0.4,0.0,102856.397,16.975,3.347,13.808
Male,Saudi,22,High School,Communication,Married,Within district,Buqaiq,IT,Fixed Term,PartTime,Active,L5,Manager,2,On Site,Travels rarely,20.543,0.23,42.033,1232.266,0.108,0.045,4652.225,16.047,4.554,32.127
Male,Saudi,44,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,23.01,2.194,10.021,539.743,0.0,0.2,0.0,15.074,3.605,12.713
Male,Expat_Arab,37,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,38.891,4.056,15.398,630.684,0.0,0.2,0.0,21.705,4.207,16.519
Male,Saudi,18,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.202,2.95,19.78,618.549,0.042,0.2,1540.067,2.376,3.016,19.603
Female,Expat_Arab,57,High School,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Sales,3,Hybrid,Travels rarely,40.436,0.0,14.595,808.092,0.0,0.2,0.0,20.219,4.672,18.429
Male,Expat_Asia,21,High School,Business,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.345,2.777,17.959,1683.428,0.0,0.0,0.0,19.007,2.885,9.1
Male,Saudi,19,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,2,Hybrid,Travels rarely,41.491,0.213,13.391,402.966,0.081,0.0,1005.631,23.028,3.665,25.263
Male,Expat_Asia,22,Bachelors,Humanities,Married,Within district,Alhasa,Finance,Internship,FullTime,Active,L1,Secretary,1,Hybrid,Travels rarely,40.881,0.19,12.488,324.976,0.0,0.2,0.0,26.396,3.549,14.579
Male,Expat_US,38,High School,Social Science,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.821,5.178,14.673,573.726,0.0,0.092,0.0,18.518,3.375,12.824
Male,Saudi,42,High School,Humanities,Unmarried,Within district,Khobar,HR,Internship,FullTime,Active,L1,Designer,3,On Site,Travels often,39.7,4.535,11.471,486.917,0.0,0.016,0.0,14.953,3.349,13.878
Male,Expat_Asia,41,High School,Social Science,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L2,Analyst,3,On Site,Travels rarely,39.972,1.57,16.611,458.66,0.022,0.066,323.474,14.885,5.0,22.98
Male,Saudi,34,High School,Communication,Unmarried,Other district,Buqaiq,Finance,Permanent,FullTime,Active,L1,Analyst,4,Hybrid,Travels rarely,40.061,5.976,11.449,314.432,0.298,0.124,6338.774,4.433,3.125,20.675
Male,Saudi,51,High School,Business,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,On Site,Travels rarely,19.254,0.491,16.662,288.432,0.296,0.174,2559.987,15.113,2.657,26.922
Male,Saudi,34,High School,Humanities,Married,Other district,Khobar,HR,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels rarely,41.047,2.727,9.043,137.677,0.023,0.108,118.986,10.655,2.138,25.197
Male,Saudi,54,Masters,Humanities,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels often,40.045,4.25,10.375,321.03,0.248,0.0,2631.204,21.51,2.303,21.544
Male,Saudi,20,Bachelors,Communication,Married,Within district,Dammam,Design,Permanent,FullTime,Active,L2,Manager,3,Hybrid,Travels often,40.263,11.306,14.914,240.035,0.0,0.154,0.0,14.637,3.471,19.327
Female,Saudi,55,PhD,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels often,39.775,1.688,12.688,1113.87,0.0,0.0,0.0,7.516,3.868,12.858
Female,Saudi,49,Bachelors,Social Science,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,5,Hybrid,Travels rarely,39.403,2.716,15.851,626.673,0.393,0.2,11330.96,10.066,3.804,13.399
Female,Expat_Asia,33,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Designer,3,On Site,Travels rarely,40.312,5.762,28.801,1632.981,0.0,0.0,0.0,21.803,3.732,17.798
Male,Saudi,49,Bachelors,Communication,Unmarried,Within district,Khobar,HR,Permanent,PartTime,Active,L4,Media,3,On Site,Travels rarely,21.981,1.619,34.033,3570.897,0.0,0.024,0.0,18.677,3.012,24.164
Male,Saudi,28,High School,STEM,Married,Within district,Khobar,Finance,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels rarely,19.804,1.518,18.764,473.378,0.0,0.176,0.0,5.942,4.598,24.842
Male,Saudi,24,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.001,10.111,15.339,419.851,0.102,0.111,4691.243,13.084,3.91,14.91
Male,Saudi,38,High School,STEM,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L2,Media,3,Hybrid,Travels rarely,39.895,9.017,24.136,1432.02,0.066,0.0,7118.796,27.246,3.657,13.293
Male,Expat_Asia,27,High School,Social Science,Married,Other district,Khobar,Finance,Internship,FullTime,Active,L1,Sales,5,On Site,Travels rarely,40.213,0.713,18.505,817.405,0.0,0.2,0.0,9.55,2.251,16.572
Female,Saudi,32,Bachelors,STEM,Married,Within district,Khobar,Sales,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels rarely,23.274,0.425,15.486,275.024,0.005,0.0,52.979,16.907,2.946,24.601
Male,Expat_Arab,44,High School,STEM,Unmarried,Within district,Buqaiq,HR,Permanent,FullTime,Active,L2,Designer,3,Remote,Travels rarely,39.63,7.471,20.033,959.095,0.0,0.2,0.0,8.393,3.478,19.106
Male,Saudi,24,High School,Business,Unmarried,Within district,Buqaiq,HR,Permanent,FullTime,Active,L1,Designer,4,Remote,Travels often,40.842,8.301,16.568,609.58,0.361,0.0,9372.355,15.677,4.067,24.727
Female,Saudi,41,Bachelors,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Secretary,5,On Site,Travels rarely,40.273,6.606,17.527,515.41,0.283,0.059,5229.634,4.905,3.625,26.737
Female,Saudi,21,High School,Business,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L3,Media,3,On Site,Travels rarely,21.031,3.177,27.204,757.927,0.0,0.0,0.0,15.771,2.545,14.18
Male,Expat_Arab,59,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,3,On Site,Travels often,39.1,8.013,6.359,237.339,0.178,0.2,2135.057,11.287,4.709,23.234
Male,Saudi,37,High School,Business,Married,Within district,Khobar,Sales,Permanent,PartTime,Active,L1,Manager,3,Hybrid,Travels rarely,20.783,2.204,16.242,525.044,0.114,0.165,3070.149,9.066,2.588,10.621
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Sales,3,On Site,Travels rarely,39.458,3.156,16.27,591.642,0.021,0.2,550.876,7.374,3.852,29.554
Male,Saudi,52,Masters,Social Science,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,2,On Site,Travels rarely,39.404,4.629,15.928,856.235,0.022,0.181,1635.407,18.44,2.904,34.094
Male,Saudi,25,High School,STEM,Unmarried,Other district,Dammam,IT,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.335,1.022,16.748,493.172,0.0,0.2,0.0,24.27,3.519,17.19
Male,Expat_Arab,28,High School,Social Science,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,4,Hybrid,Travels rarely,39.795,0.741,13.967,260.05,0.06,0.099,1073.131,18.747,3.728,30.312
Female,Saudi,46,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,4,On Site,Travels rarely,40.008,0.0,6.135,309.523,0.117,0.031,1141.934,8.37,2.781,14.571
Male,Saudi,45,High School,Communication,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,40.51,2.944,15.865,778.77,0.0,0.0,0.0,5.283,5.0,24.668
Male,Saudi,39,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Non-Active,L2,Manager,4,On Site,Travels rarely,40.068,1.178,19.985,979.661,0.148,0.094,5392.713,20.635,2.067,16.496
Male,Saudi,48,Masters,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.218,0.0,14.069,449.502,0.0,0.0,0.0,9.698,4.788,39.588
Female,Saudi,55,Bachelors,Communication,Unmarried,Within district,Dammam,IT,Fixed Term,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,40.539,2.44,10.461,382.737,0.278,0.0,5919.936,18.484,4.534,16.933
Male,Saudi,54,Masters,Communication,Married,Other district,Khobar,HR,Internship,PartTime,Active,L2,Designer,2,On Site,Travels often,19.907,4.456,19.866,711.27,0.0,0.0,0.0,20.466,2.291,26.08
Male,Saudi,39,High School,Business,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.295,6.26,14.413,901.004,0.107,0.034,11648.323,17.312,4.162,17.204
Male,Saudi,27,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,39.837,0.732,15.465,1138.867,0.14,0.0,18287.226,18.409,3.93,21.182
Female,Saudi,48,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,3,Hybrid,Travels rarely,19.692,0.0,21.161,377.897,0.251,0.0,2154.714,8.836,2.906,18.531
Male,Saudi,40,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,4,On Site,Travels rarely,39.992,2.056,14.988,310.873,0.116,0.056,1746.106,12.26,3.212,13.405
Male,Expat_Arab,25,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Media,3,Hybrid,Travels often,39.502,8.659,18.297,706.262,0.18,0.068,6081.785,13.623,2.657,26.732
Male,Saudi,40,High School,Business,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L5,Designer,5,On Site,Travels rarely,39.549,3.551,48.742,12946.354,0.085,0.007,2393859.123,5.292,2.484,12.91
Male,Expat_Asia,38,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.637,3.318,11.77,605.089,0.056,0.087,1406.738,11.369,4.247,22.396
Male,Saudi,20,High School,Communication,Unmarried,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Designer,1,Hybrid,Travels rarely,18.495,5.066,14.201,413.497,0.0,0.165,0.0,3.365,3.886,9.884
Male,Expat_Asia,37,High School,Business,Married,Within district,Alhasa,HR,Fixed Term,PartTime,Active,L1,Analyst,3,On Site,Travels rarely,23.33,0.013,17.141,469.878,0.229,0.0,5107.47,5.635,2.136,13.227
Male,Saudi,45,High School,STEM,Unmarried,Within district,Alhasa,HR,Permanent,PartTime,Active,L1,Media,2,Hybrid,Travels often,23.162,0.838,15.991,367.013,0.0,0.02,0.0,13.227,2.656,19.723
Female,Saudi,39,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Manager,3,On Site,Travels rarely,40.423,0.0,13.349,381.717,0.0,0.055,0.0,25.651,2.786,16.658
Male,Saudi,59,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Designer,1,Remote,Travels rarely,18.265,2.54,17.348,247.252,0.038,0.0,535.228,13.169,4.477,23.086
Male,Saudi,44,High School,Humanities,Unmarried,Within district,Dammam,IT,Internship,FullTime,Active,L2,Media,3,Hybrid,Travels rarely,39.665,3.441,11.892,294.113,0.0,0.104,0.0,15.314,3.593,24.995
Female,Saudi,48,High School,Social Science,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,1,On Site,Travels often,14.507,0.129,17.444,123.663,0.202,0.2,523.95,4.163,3.474,25.241
Female,Expat_Europe,61,High School,Communication,Married,Within district,Alhasa,HR,Fixed Term,PartTime,Active,L1,Designer,1,Hybrid,Travels rarely,23.148,0.249,14.186,529.933,0.309,0.082,12292.893,18.477,3.35,19.05
Male,Expat_Arab,54,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Secretary,4,On Site,Travels rarely,20.475,0.12,36.945,1501.287,0.0,0.09,0.0,17.154,2.22,22.589
Female,Saudi,25,High School,Business,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Sales,3,On Site,Travels rarely,24.741,0.146,16.626,305.738,0.172,0.0,2694.56,3.532,3.6,22.547
Male,Saudi,53,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.033,2.488,11.806,618.358,0.018,0.2,1289.235,13.812,4.229,10.839
Male,Expat_Arab,42,High School,Humanities,Unmarried,Within district,Buqaiq,HR,Permanent,PartTime,Non-Active,L1,Sales,2,Hybrid,Travels rarely,23.068,3.227,12.59,509.266,0.0,0.158,0.0,30.236,3.436,8.704
Male,Saudi,25,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Manager,1,On Site,Travels rarely,39.834,2.641,30.37,2222.444,0.0,0.021,0.0,17.864,3.444,16.144
Female,Saudi,41,High School,Humanities,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L3,Sales,3,On Site,Travels rarely,20.627,0.832,28.316,992.063,0.005,0.039,381.34,9.341,3.956,23.725
Male,Saudi,21,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Sales,3,On Site,Travels rarely,21.571,0.021,10.935,218.787,0.191,0.0,3282.339,8.226,2.733,20.689
Female,Saudi,59,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels rarely,21.955,4.371,17.518,616.849,0.0,0.0,0.0,20.095,5.0,24.096
Male,Saudi,40,Bachelors,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Sales,3,Hybrid,Travels rarely,40.377,0.085,37.501,2679.894,0.0,0.2,0.0,13.825,3.829,30.885
Male,Expat_Arab,57,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels rarely,38.253,14.274,15.417,811.809,0.0,0.2,0.0,5.512,3.642,16.022
Male,Saudi,23,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels often,40.347,3.43,17.328,675.387,0.281,0.04,7253.784,33.462,2.76,26.273
Female,Saudi,35,PhD,Humanities,Married,Other district,Dammam,HR,Zero Hours,FullTime,Active,L4,Sales,4,On Site,Travels rarely,39.407,0.957,30.431,1728.863,0.297,0.0,37490.509,23.529,5.0,22.453
Male,Saudi,22,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,5,On Site,Travels rarely,40.785,7.116,16.2,802.612,0.305,0.039,7603.405,15.902,2.738,25.479
Male,Saudi,43,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L2,Media,3,On Site,Travels rarely,26.12,1.399,19.287,688.286,0.3,0.076,8420.263,8.054,2.541,22.324
Female,Saudi,53,High School,Humanities,Married,Within district,Khobar,HR,Internship,FullTime,Active,L1,Sales,3,Hybrid,Travels often,38.726,5.783,11.826,337.147,0.19,0.0,1610.813,33.64,4.453,24.674
Female,Saudi,40,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,On Site,Travels rarely,22.156,3.845,7.445,126.376,0.203,0.132,1754.991,23.854,3.966,14.655
Female,Saudi,46,Masters,STEM,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L4,Designer,5,Hybrid,Travels often,40.17,2.596,44.904,14445.19,0.039,0.108,1290870.936,14.465,2.893,22.488
Male,Saudi,29,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,39.813,6.41,18.86,694.565,0.045,0.071,1327.521,21.808,2.705,19.007
Female,Expat_Arab,54,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.434,8.093,17.402,817.972,0.185,0.0,4372.115,24.421,4.32,16.255
Female,Expat_Asia,37,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,4,Hybrid,Travels often,39.74,1.869,12.598,567.12,0.138,0.039,3704.262,10.949,4.148,16.144
Female,Saudi,22,High School,Communication,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,41.114,0.099,10.194,331.072,0.279,0.147,4264.458,12.907,3.835,31.296
Female,Saudi,19,Masters,Business,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,On Site,Travels rarely,19.061,0.0,15.86,394.106,0.0,0.0,0.0,16.961,3.943,28.933
Male,Saudi,42,Bachelors,STEM,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,37.499,3.33,17.518,1808.117,0.118,0.0,15205.492,22.105,2.004,11.225
Male,Saudi,64,High School,Humanities,Unmarried,Within district,Dammam,Sales,Permanent,FullTime,Active,L4,Secretary,3,Hybrid,Travels often,40.605,2.334,38.633,3307.39,0.0,0.136,0.0,21.562,2.964,15.509
Male,Saudi,55,High School,Humanities,Married,Within district,Buqaiq,HR,Permanent,FullTime,Active,L2,Manager,4,Hybrid,Travels rarely,39.839,4.454,13.785,395.668,0.32,0.0,10411.347,16.905,2.486,18.43
Female,Saudi,32,Bachelors,Communication,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,40.876,0.13,11.981,394.958,0.159,0.074,2111.937,13.98,4.17,18.868
Female,Saudi,52,High School,Business,Married,Within district,Khobar,HR,Internship,FullTime,Active,L1,Secretary,3,Hybrid,Travels rarely,41.058,1.289,16.758,792.193,0.0,0.191,0.0,17.592,3.86,24.325
Male,Saudi,19,Bachelors,Humanities,Married,Other district,Dammam,IT,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,21.609,0.716,13.311,341.825,0.0,0.0,0.0,23.411,4.372,11.118
