,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
809,45.0,No,Travel_Rarely,720.0,Research & Development,5.0,2,Marketing,1,1,Male,71.0,3,4,Research Director,1,Married,12363.0,8934.0,4,Y,Yes,11.0,3,2,80,1,17.0,2,3,7.0,8.0,1.0,10.0
810,41.0,Yes,Travel_Rarely,347.0,Research & Development,9.0,4,Human Resources,1,2,Male,71.0,3,2,Human Resources,1,Divorced,5221.0,10541.0,1,Y,Yes,20.0,3,3,80,1,7.0,3,3,8.0,2.0,1.0,2.0
811,25.0,No,Non-Travel,1271.0,Sales,13.0,3,Medical,1,4,Male,77.0,3,1,Research Scientist,2,Single,2984.0,17976.0,1,Y,No,16.0,3,4,80,0,2.0,5,3,1.0,2.0,1.0,0.0
812,45.0,No,Travel_Rarely,1471.0,Research & Development,9.0,4,Life Sciences,1,3,Male,34.0,3,1,Sales Executive,4,Married,16656.0,23059.0,0,Y,No,14.0,3,3,80,3,7.0,3,3,14.0,11.0,8.0,11.0
813,32.0,No,Travel_Rarely,514.0,Research & Development,10.0,4,Marketing,1,3,Female,90.0,2,1,Sales Executive,3,Married,3606.0,7600.0,6,Y,No,13.0,3,2,80,0,8.0,2,3,5.0,4.0,1.0,2.0
814,44.0,No,Non-Travel,667.0,Sales,8.0,1,Medical,1,4,Male,72.0,3,1,Sales Executive,3,Married,3698.0,15716.0,9,Y,No,18.0,3,4,80,1,1.0,2,3,6.0,1.0,0.0,3.0
815,47.0,No,Travel_Rarely,1303.0,Research & Development,7.0,4,Human Resources,1,4,Female,51.0,2,2,Research Scientist,2,Married,3539.0,23384.0,1,Y,No,12.0,3,1,80,0,11.0,4,4,3.0,1.0,1.0,3.0
816,39.0,No,Travel_Rarely,364.0,Research & Development,7.0,3,Life Sciences,1,3,Male,57.0,3,4,Research Director,3,Married,10122.0,9219.0,3,Y,No,13.0,4,2,80,1,18.0,2,3,19.0,4.0,6.0,1.0
817,30.0,No,Travel_Rarely,732.0,Research & Development,14.0,3,Life Sciences,1,4,Female,33.0,2,2,Research Scientist,1,Single,4422.0,19221.0,1,Y,No,17.0,3,3,80,0,8.0,1,1,4.0,2.0,1.0,6.0
818,27.0,No,Travel_Rarely,848.0,Research & Development,6.0,4,Medical,1,4,Male,60.0,2,2,Healthcare Representative,2,Single,8628.0,19704.0,1,Y,No,17.0,3,4,80,3,9.0,2,3,2.0,10.0,4.0,1.0
819,34.0,No,Travel_Frequently,909.0,Sales,5.0,2,Life Sciences,1,4,Female,88.0,4,2,Sales Executive,1,Married,1146.0,12408.0,3,Y,Yes,14.0,3,1,80,3,11.0,2,3,5.0,2.0,0.0,2.0
820,45.0,Yes,Travel_Rarely,575.0,Human Resources,19.0,3,Human Resources,1,3,Male,70.0,1,1,Laboratory Technician,3,Married,5051.0,16706.0,1,Y,No,11.0,3,1,80,0,14.0,1,3,3.0,3.0,5.0,6.0
821,37.0,No,Travel_Rarely,827.0,Sales,10.0,4,Life Sciences,1,4,Male,41.0,3,2,Laboratory Technician,2,Married,6643.0,11249.0,8,Y,No,17.0,4,3,80,0,17.0,3,4,13.0,11.0,6.0,4.0
822,35.0,No,Travel_Rarely,1122.0,Sales,6.0,3,Life Sciences,1,3,Female,37.0,3,2,Healthcare Representative,1,Married,4466.0,19121.0,8,Y,No,24.0,3,1,80,2,7.0,2,3,5.0,3.0,1.0,9.0
823,25.0,No,Travel_Rarely,1252.0,Research & Development,26.0,2,Life Sciences,1,4,Male,61.0,3,1,Laboratory Technician,1,Divorced,4254.0,12681.0,4,Y,Yes,12.0,3,1,80,2,13.0,2,3,7.0,0.0,1.0,5.0
824,39.0,Yes,Travel_Rarely,366.0,Research & Development,8.0,1,Marketing,1,4,Female,59.0,3,1,Laboratory Technician,1,Married,2027.0,23159.0,1,Y,No,17.0,3,3,80,1,8.0,3,2,7.0,1.0,0.0,2.0
825,35.0,No,Travel_Rarely,1035.0,Sales,22.0,3,Life Sciences,1,3,Female,61.0,3,2,Sales Executive,2,Married,5954.0,13811.0,5,Y,No,17.0,3,3,80,1,9.0,3,3,16.0,7.0,3.0,7.0
826,32.0,No,Travel_Rarely,271.0,Research & Development,2.0,1,Life Sciences,1,3,Male,61.0,3,1,Research Scientist,4,Single,3537.0,9793.0,4,Y,No,12.0,3,2,80,0,16.0,2,2,17.0,1.0,0.0,2.0
827,53.0,No,Travel_Rarely,1154.0,Research & Development,2.0,1,Medical,1,4,Male,45.0,3,1,Healthcare Representative,3,Single,10559.0,20085.0,2,Y,No,13.0,3,1,80,1,16.0,2,3,5.0,3.0,2.0,2.0
828,39.0,No,Travel_Frequently,135.0,Sales,4.0,3,Medical,1,3,Male,65.0,2,2,Sales Executive,2,Single,8404.0,13554.0,1,Y,Yes,17.0,3,3,80,0,7.0,0,3,6.0,7.0,5.0,5.0
829,33.0,No,Travel_Rarely,875.0,Research & Development,4.0,3,Human Resources,1,1,Male,46.0,2,1,Laboratory Technician,1,Single,3432.0,10080.0,2,Y,No,16.0,3,4,80,0,8.0,2,3,1.0,4.0,0.0,2.0
830,39.0,No,Travel_Rarely,715.0,Research & Development,14.0,2,Marketing,1,3,Female,99.0,2,2,Sales Executive,1,Single,3903.0,10376.0,5,Y,Yes,12.0,3,2,80,1,6.0,3,3,2.0,2.0,2.0,0.0
831,27.0,No,Travel_Rarely,766.0,Sales,3.0,4,Life Sciences,1,3,Male,38.0,3,1,Research Scientist,4,Single,3778.0,18922.0,1,Y,No,14.0,3,4,80,1,6.0,2,3,10.0,3.0,1.0,0.0
832,25.0,Yes,Travel_Frequently,682.0,Sales,11.0,2,Life Sciences,1,3,Male,85.0,2,1,Sales Representative,2,Single,2242.0,11176.0,7,Y,Yes,22.0,3,3,80,0,4.0,3,4,2.0,1.0,0.0,0.0
833,37.0,Yes,Travel_Rarely,684.0,Research & Development,9.0,3,Medical,1,4,Male,91.0,3,1,Laboratory Technician,4,Divorced,6196.0,18681.0,1,Y,No,12.0,3,4,80,0,13.0,1,3,7.0,3.0,1.0,4.0
834,50.0,No,Travel_Rarely,848.0,Human Resources,17.0,4,Human Resources,1,3,Male,61.0,3,5,Manager,2,Married,16849.0,3358.0,0,Y,Yes,23.0,3,3,80,0,31.0,5,3,25.0,5.0,10.0,5.0
835,30.0,No,Travel_Frequently,434.0,Research & Development,17.0,4,Life Sciences,1,3,Male,75.0,4,2,Healthcare Representative,4,Married,2352.0,14000.0,1,Y,No,19.0,3,4,80,1,15.0,3,3,13.0,10.0,9.0,4.0
836,53.0,No,Travel_Rarely,1112.0,Research & Development,2.0,4,Technical Degree,1,3,Female,57.0,2,3,Manager,1,Married,7050.0,10253.0,2,Y,No,16.0,3,2,80,1,24.0,0,2,28.0,11.0,4.0,3.0
837,30.0,Yes,Travel_Rarely,311.0,Research & Development,13.0,2,Life Sciences,1,2,Male,60.0,3,1,Research Scientist,2,Divorced,5315.0,8969.0,6,Y,No,13.0,4,1,80,3,5.0,2,2,3.0,3.0,1.0,1.0
838,49.0,No,Travel_Rarely,1030.0,Research & Development,13.0,2,Medical,1,2,Male,55.0,2,4,Sales Representative,1,Married,7601.0,6541.0,5,Y,Yes,13.0,3,1,80,0,6.0,5,2,6.0,1.0,1.0,1.0
839,44.0,No,Travel_Frequently,796.0,Sales,22.0,4,Medical,1,3,Male,81.0,3,2,Sales Executive,3,Single,5189.0,22106.0,4,Y,No,15.0,3,2,80,1,6.0,4,4,5.0,3.0,8.0,5.0
840,29.0,No,Travel_Rarely,591.0,Sales,2.0,2,Medical,1,2,Male,58.0,3,1,Sales Representative,4,Married,2872.0,16897.0,1,Y,No,14.0,3,3,80,1,6.0,3,3,6.0,2.0,1.0,2.0
841,31.0,No,Travel_Rarely,1007.0,Research & Development,7.0,4,Medical,1,3,Female,80.0,3,2,Healthcare Representative,1,Divorced,10466.0,20155.0,1,Y,No,12.0,3,1,80,2,25.0,3,3,12.0,4.0,12.0,4.0
842,38.0,No,Travel_Rarely,943.0,Research & Development,7.0,4,Technical Degree,1,4,Male,50.0,2,2,Healthcare Representative,2,Married,13144.0,20044.0,7,Y,No,12.0,3,3,80,2,11.0,4,4,13.0,5.0,5.0,9.0
843,37.0,No,Travel_Frequently,422.0,Research & Development,8.0,1,Life Sciences,1,1,Male,81.0,3,3,Healthcare Representative,2,Divorced,9401.0,25316.0,6,Y,No,13.0,3,1,80,0,10.0,2,3,11.0,8.0,8.0,10.0
844,32.0,No,Travel_Rarely,809.0,Sales,10.0,3,Other,1,4,Male,35.0,4,3,Sales Executive,3,Married,1494.0,23618.0,3,Y,No,13.0,3,1,80,1,10.0,3,4,9.0,6.0,3.0,7.0
845,18.0,Yes,Travel_Frequently,287.0,Sales,11.0,2,Medical,1,4,Male,59.0,2,1,Research Scientist,4,Single,2482.0,16784.0,1,Y,No,21.0,3,3,80,0,0.0,3,4,0.0,2.0,0.0,0.0
846,26.0,No,Travel_Frequently,815.0,Research & Development,6.0,1,Medical,1,3,Male,69.0,2,2,Manufacturing Director,4,Single,4962.0,23081.0,1,Y,No,14.0,3,2,80,1,6.0,2,3,4.0,1.0,1.0,5.0
847,53.0,No,Travel_Rarely,840.0,Research & Development,6.0,5,Human Resources,1,4,Female,91.0,3,4,Research Director,3,Divorced,17295.0,20353.0,3,Y,Yes,14.0,4,1,80,2,24.0,3,3,13.0,10.0,1.0,7.0
848,31.0,No,Travel_Rarely,1116.0,Research & Development,15.0,3,Life Sciences,1,1,Female,87.0,3,2,Manager,2,Divorced,8663.0,4880.0,1,Y,No,21.0,3,2,80,0,38.0,4,3,4.0,0.0,0.0,4.0
849,49.0,Yes,Travel_Frequently,1137.0,Research & Development,28.0,2,Life Sciences,1,1,Male,59.0,2,1,Laboratory Technician,2,Single,1853.0,18782.0,5,Y,Yes,20.0,3,2,80,0,6.0,2,3,2.0,2.0,1.0,2.0
850,49.0,No,Travel_Frequently,469.0,Research & Development,18.0,4,Medical,1,2,Female,95.0,4,4,Research Director,4,Divorced,15288.0,18240.0,2,Y,No,13.0,3,3,80,2,25.0,2,3,21.0,6.0,2.0,3.0
851,36.0,Yes,Travel_Rarely,189.0,Sales,3.0,4,Other,1,4,Female,35.0,2,2,Sales Representative,3,Divorced,1506.0,10606.0,0,Y,No,17.0,3,2,80,0,7.0,3,3,0.0,1.0,0.0,2.0
852,27.0,No,Travel_Frequently,409.0,Sales,12.0,1,Technical Degree,1,3,Male,41.0,3,1,Research Scientist,4,Divorced,2223.0,10455.0,1,Y,No,13.0,4,1,80,1,3.0,4,3,0.0,1.0,1.0,1.0
853,35.0,No,Travel_Frequently,637.0,Research & Development,22.0,4,Marketing,1,4,Female,45.0,3,3,Manager,4,Single,8815.0,20101.0,1,Y,No,13.0,3,3,80,0,32.0,2,3,5.0,2.0,7.0,8.0
854,36.0,No,Travel_Rarely,1020.0,Research & Development,2.0,3,Human Resources,1,1,Female,74.0,2,1,Laboratory Technician,1,Single,2504.0,7007.0,2,Y,No,13.0,3,3,80,0,4.0,0,4,7.0,2.0,2.0,0.0
855,37.0,No,Travel_Rarely,394.0,Sales,2.0,3,Life Sciences,1,1,Female,57.0,3,5,Sales Executive,2,Divorced,12659.0,10020.0,1,Y,No,17.0,3,3,80,1,19.0,4,2,11.0,8.0,6.0,2.0
856,59.0,Yes,Travel_Rarely,1136.0,Research & Development,7.0,4,Life Sciences,1,3,Female,34.0,2,3,Manager,4,Single,16485.0,17126.0,1,Y,No,18.0,3,4,80,0,25.0,2,3,30.0,7.0,2.0,9.0
857,55.0,No,Non-Travel,268.0,Research & Development,8.0,3,Medical,1,3,Male,79.0,3,2,Research Scientist,3,Divorced,2911.0,11664.0,9,Y,No,11.0,3,4,80,2,14.0,6,3,7.0,5.0,1.0,4.0
858,51.0,Yes,Travel_Rarely,1051.0,Research & Development,2.0,2,Marketing,1,4,Male,37.0,4,1,Laboratory Technician,3,Single,3686.0,19146.0,5,Y,Yes,19.0,3,3,80,0,9.0,4,3,5.0,6.0,0.0,5.0
859,50.0,No,Travel_Frequently,779.0,Research & Development,12.0,3,Medical,1,4,Female,86.0,4,2,Sales Executive,3,Married,6324.0,12261.0,6,Y,Yes,14.0,3,2,80,1,18.0,3,3,11.0,1.0,1.0,5.0
860,45.0,No,Travel_Frequently,788.0,Sales,6.0,2,Life Sciences,1,4,Female,85.0,3,2,Healthcare Representative,3,Married,2610.0,11618.0,1,Y,No,13.0,3,1,80,1,19.0,0,3,7.0,3.0,4.0,2.0
861,51.0,Yes,Travel_Rarely,731.0,Research & Development,14.0,4,Life Sciences,1,1,Male,67.0,3,1,Research Scientist,4,Married,2300.0,23839.0,4,Y,Yes,21.0,4,4,80,2,7.0,2,3,4.0,1.0,1.0,0.0
862,22.0,No,Travel_Rarely,831.0,Human Resources,23.0,2,Other,1,2,Female,84.0,3,1,Sales Executive,2,Married,4804.0,5961.0,1,Y,No,12.0,3,1,80,3,6.0,3,4,3.0,2.0,2.0,1.0
863,34.0,No,Travel_Rarely,805.0,Research & Development,12.0,3,Human Resources,1,4,Female,54.0,3,1,Laboratory Technician,2,Married,2687.0,23278.0,3,Y,No,15.0,3,1,80,1,7.0,2,3,4.0,5.0,2.0,2.0
864,42.0,No,Non-Travel,1288.0,Research & Development,8.0,1,Life Sciences,1,3,Male,42.0,3,2,Healthcare Representative,1,Divorced,5998.0,21780.0,9,Y,No,13.0,3,4,80,1,13.0,2,3,7.0,7.0,2.0,4.0
865,59.0,No,Travel_Rarely,748.0,Sales,6.0,3,Medical,1,2,Male,68.0,4,1,Laboratory Technician,4,Single,9222.0,12418.0,5,Y,Yes,18.0,3,1,80,1,29.0,3,3,19.0,8.0,3.0,2.0
866,31.0,No,Travel_Rarely,1181.0,Research & Development,2.0,4,Medical,1,4,Male,54.0,3,1,Research Scientist,1,Divorced,4819.0,12193.0,3,Y,Yes,11.0,3,4,80,3,6.0,3,2,5.0,2.0,0.0,3.0
867,39.0,Yes,Travel_Rarely,452.0,Sales,5.0,4,Medical,1,2,Female,44.0,2,1,Sales Executive,3,Single,11888.0,11771.0,2,Y,No,20.0,3,4,80,0,12.0,2,3,4.0,5.0,0.0,1.0
868,45.0,No,Travel_Rarely,1008.0,Sales,1.0,4,Technical Degree,1,3,Male,65.0,2,2,Research Scientist,1,Single,5108.0,2166.0,7,Y,No,22.0,3,3,80,0,20.0,2,2,17.0,5.0,4.0,6.0
869,39.0,Yes,Travel_Rarely,931.0,Research & Development,6.0,2,Life Sciences,1,2,Female,44.0,2,2,Sales Executive,1,Single,7407.0,13221.0,4,Y,Yes,15.0,3,4,80,2,12.0,2,2,4.0,1.0,5.0,6.0
870,31.0,Yes,Travel_Rarely,1095.0,Research & Development,19.0,4,Medical,1,1,Male,83.0,3,1,Sales Representative,4,Married,3007.0,17313.0,1,Y,No,22.0,3,4,80,2,1.0,5,3,1.0,0.0,0.0,0.0
871,28.0,No,Travel_Rarely,1012.0,Human Resources,8.0,2,Other,1,3,Female,77.0,2,2,Sales Executive,4,Single,2637.0,14681.0,1,Y,No,14.0,3,4,80,0,7.0,3,3,5.0,1.0,0.0,4.0
872,33.0,No,Travel_Rarely,580.0,Research & Development,7.0,1,Medical,1,2,Male,70.0,3,3,Sales Executive,4,Married,10865.0,12301.0,1,Y,No,14.0,3,3,80,1,8.0,4,3,4.0,2.0,2.0,2.0
873,37.0,No,Travel_Frequently,385.0,Research & Development,7.0,3,Medical,1,4,Female,47.0,3,3,Laboratory Technician,3,Single,4805.0,12513.0,3,Y,Yes,13.0,3,2,80,0,10.0,2,3,1.0,4.0,2.0,1.0
874,36.0,No,Non-Travel,222.0,Research & Development,19.0,3,Technical Degree,1,3,Male,51.0,4,3,Research Scientist,4,Divorced,1763.0,8790.0,5,Y,No,20.0,3,4,80,1,12.0,5,2,16.0,9.0,4.0,8.0
875,23.0,Yes,Travel_Rarely,1347.0,Research & Development,17.0,2,Medical,1,3,Male,80.0,1,1,Laboratory Technician,3,Single,2788.0,12223.0,0,Y,No,20.0,3,4,80,0,7.0,2,3,4.0,3.0,1.0,5.0
876,58.0,No,Travel_Rarely,313.0,Research & Development,10.0,2,Life Sciences,1,3,Male,88.0,3,4,Manager,3,Married,6485.0,12102.0,6,Y,No,14.0,3,4,80,0,24.0,2,3,6.0,11.0,6.0,5.0
877,21.0,No,Travel_Rarely,701.0,Research & Development,4.0,1,Medical,1,3,Male,68.0,3,1,Human Resources,1,Single,3436.0,17000.0,4,Y,Yes,14.0,3,2,80,0,4.0,2,2,2.0,2.0,1.0,0.0
878,29.0,No,Travel_Rarely,837.0,Research & Development,5.0,2,Life Sciences,1,3,Male,60.0,2,2,Laboratory Technician,4,Married,3534.0,9765.0,1,Y,Yes,19.0,3,4,80,3,5.0,2,3,6.0,3.0,2.0,1.0
879,42.0,No,Travel_Rarely,681.0,Research & Development,12.0,4,Life Sciences,1,3,Female,67.0,3,2,Sales Executive,4,Married,6004.0,12382.0,1,Y,Yes,11.0,3,3,80,1,15.0,2,3,10.0,4.0,3.0,1.0
880,22.0,Yes,Travel_Frequently,1146.0,Research & Development,7.0,2,Life Sciences,1,4,Male,93.0,3,1,Sales Representative,3,Married,2601.0,19642.0,1,Y,No,14.0,3,2,80,0,0.0,2,3,0.0,0.0,0.0,0.0
881,28.0,No,Travel_Rarely,1075.0,Research & Development,4.0,2,Medical,1,3,Female,99.0,4,2,Research Scientist,4,Single,7481.0,12271.0,3,Y,No,12.0,3,4,80,1,11.0,5,2,5.0,3.0,6.0,3.0
882,26.0,No,Travel_Frequently,761.0,Research & Development,5.0,4,Medical,1,4,Male,88.0,1,1,Sales Representative,3,Single,3485.0,3353.0,1,Y,No,15.0,3,2,80,1,5.0,3,3,7.0,3.0,1.0,1.0
883,39.0,No,Travel_Rarely,1294.0,Research & Development,15.0,2,Life Sciences,1,4,Male,34.0,1,2,Manufacturing Director,3,Married,13348.0,23605.0,2,Y,No,17.0,3,2,80,1,15.0,2,3,4.0,1.0,0.0,7.0
884,23.0,No,Travel_Rarely,367.0,Sales,15.0,2,Medical,1,3,Male,62.0,2,2,Manufacturing Director,1,Married,8081.0,11161.0,7,Y,No,15.0,3,2,80,3,2.0,5,3,4.0,4.0,0.0,3.0
885,35.0,Yes,Travel_Rarely,799.0,Research & Development,20.0,4,Medical,1,1,Male,41.0,3,1,Laboratory Technician,2,Single,2502.0,8720.0,1,Y,No,18.0,3,3,80,1,3.0,3,2,1.0,2.0,1.0,2.0
886,35.0,No,Travel_Frequently,421.0,Sales,21.0,4,Medical,1,1,Male,70.0,2,3,Laboratory Technician,1,Married,6998.0,9833.0,5,Y,Yes,15.0,3,2,80,0,9.0,2,2,5.0,4.0,0.0,9.0
887,29.0,No,Travel_Rarely,1133.0,Sales,10.0,3,Life Sciences,1,2,Male,65.0,3,5,Sales Executive,1,Married,9215.0,12170.0,1,Y,No,16.0,3,1,80,1,15.0,5,3,12.0,6.0,7.0,4.0
888,38.0,No,Travel_Frequently,425.0,Research & Development,28.0,3,Medical,1,3,Female,74.0,3,1,Research Scientist,1,Married,1420.0,14915.0,1,Y,No,14.0,3,4,80,0,23.0,1,2,8.0,8.0,2.0,1.0
889,59.0,No,Travel_Frequently,830.0,Sales,12.0,4,Other,1,4,Female,55.0,3,5,Manager,4,Single,19545.0,13870.0,8,Y,Yes,15.0,3,3,80,0,32.0,2,2,13.0,15.0,1.0,3.0
890,39.0,No,Non-Travel,1011.0,Research & Development,11.0,4,Life Sciences,1,2,Male,88.0,2,2,Laboratory Technician,3,Divorced,8143.0,14115.0,2,Y,No,16.0,3,2,80,1,14.0,0,3,17.0,12.0,10.0,11.0
891,27.0,No,Travel_Frequently,955.0,Sales,8.0,3,Marketing,1,2,Female,100.0,3,2,Sales Executive,4,Single,2694.0,14155.0,0,Y,No,15.0,3,1,80,1,1.0,5,3,3.0,4.0,1.0,2.0
892,25.0,No,Travel_Rarely,1079.0,Research & Development,6.0,4,Life Sciences,1,1,Male,59.0,3,2,Sales Representative,4,Married,3157.0,8493.0,4,Y,Yes,15.0,3,4,80,2,8.0,3,1,1.0,3.0,0.0,3.0
893,34.0,Yes,Travel_Rarely,1156.0,Research & Development,18.0,4,Medical,1,1,Female,34.0,2,1,Laboratory Technician,1,Single,2764.0,14433.0,3,Y,No,13.0,4,4,80,0,6.0,0,4,8.0,6.0,7.0,9.0
894,29.0,No,Travel_Frequently,363.0,Research & Development,18.0,2,Life Sciences,1,3,Female,84.0,2,2,Sales Executive,1,Divorced,2104.0,9607.0,2,Y,No,13.0,3,4,80,0,13.0,2,2,8.0,10.0,2.0,8.0
895,36.0,No,Travel_Rarely,944.0,Sales,4.0,1,Life Sciences,1,2,Female,32.0,3,3,Research Director,1,Married,5588.0,7546.0,9,Y,No,15.0,3,2,80,1,3.0,3,3,1.0,2.0,0.0,2.0
896,35.0,No,Travel_Rarely,667.0,Research & Development,12.0,1,Life Sciences,1,4,Male,58.0,2,2,Manufacturing Director,4,Divorced,6298.0,12017.0,9,Y,Yes,13.0,3,3,80,1,8.0,3,2,6.0,2.0,0.0,1.0
897,38.0,No,Travel_Rarely,922.0,Research & Development,9.0,4,Life Sciences,1,4,Male,46.0,3,1,Laboratory Technician,3,Divorced,5438.0,16813.0,0,Y,No,12.0,3,3,80,0,8.0,3,3,1.0,6.0,0.0,5.0
898,27.0,No,Travel_Rarely,731.0,Research & Development,13.0,4,Life Sciences,1,3,Female,74.0,3,1,Research Scientist,4,Married,2890.0,23137.0,1,Y,No,12.0,3,2,80,2,8.0,2,3,9.0,6.0,4.0,1.0
899,56.0,No,Travel_Rarely,1355.0,Research & Development,4.0,3,Other,1,1,Female,72.0,4,2,Healthcare Representative,4,Married,7911.0,17618.0,5,Y,Yes,21.0,4,4,80,1,17.0,2,2,5.0,0.0,6.0,6.0
900,44.0,Yes,Travel_Rarely,612.0,Sales,2.0,5,Marketing,1,4,Female,55.0,2,1,Manufacturing Director,3,Divorced,2739.0,16007.0,3,Y,No,13.0,3,1,80,0,8.0,3,3,4.0,2.0,0.0,2.0
901,27.0,No,Travel_Rarely,562.0,Research & Development,19.0,3,Technical Degree,1,1,Male,96.0,3,1,Laboratory Technician,2,Divorced,4807.0,10819.0,1,Y,Yes,15.0,3,4,80,1,2.0,1,3,1.0,1.0,2.0,1.0
902,47.0,Yes,Travel_Rarely,1418.0,Research & Development,20.0,3,Life Sciences,1,2,Male,94.0,2,1,Sales Executive,3,Married,6882.0,12625.0,5,Y,No,13.0,3,4,80,1,13.0,3,3,3.0,4.0,0.0,1.0
903,27.0,No,Travel_Rarely,859.0,Research & Development,18.0,3,Life Sciences,1,4,Male,55.0,4,1,Laboratory Technician,4,Single,3657.0,24479.0,1,Y,Yes,13.0,3,4,80,0,10.0,2,2,4.0,2.0,0.0,2.0
904,35.0,Yes,Travel_Rarely,524.0,Research & Development,2.0,4,Technical Degree,1,2,Female,77.0,3,2,Sales Executive,3,Divorced,2505.0,12010.0,1,Y,No,14.0,3,2,80,0,15.0,4,3,13.0,11.0,12.0,7.0
905,44.0,No,Travel_Rarely,780.0,Research & Development,11.0,3,Life Sciences,1,3,Male,57.0,1,1,Research Scientist,2,Divorced,4176.0,18955.0,0,Y,Yes,18.0,3,4,80,1,11.0,3,3,5.0,5.0,2.0,6.0
906,33.0,No,Travel_Frequently,1396.0,Research & Development,9.0,4,Medical,1,3,Male,72.0,2,2,Healthcare Representative,4,Married,11339.0,24775.0,3,Y,No,16.0,3,2,80,0,12.0,2,3,13.0,0.0,7.0,7.0
907,26.0,No,Travel_Rarely,1217.0,Sales,5.0,1,Life Sciences,1,1,Male,69.0,1,2,Research Scientist,1,Divorced,11868.0,18668.0,3,Y,No,17.0,3,4,80,0,12.0,2,3,3.0,2.0,0.0,5.0
908,42.0,Yes,Travel_Rarely,1126.0,Research & Development,1.0,2,Medical,1,4,Male,76.0,3,3,Research Director,1,Married,8848.0,6430.0,0,Y,Yes,15.0,3,3,80,0,15.0,3,3,6.0,1.0,2.0,5.0
909,52.0,No,Travel_Rarely,1097.0,Sales,11.0,4,Life Sciences,1,4,Male,84.0,1,2,Sales Executive,4,Divorced,3418.0,14038.0,4,Y,Yes,20.0,3,1,80,1,16.0,3,3,13.0,3.0,1.0,8.0
910,34.0,No,Travel_Rarely,1076.0,Sales,24.0,1,Life Sciences,1,1,Male,63.0,4,1,Laboratory Technician,4,Married,2640.0,26866.0,1,Y,No,16.0,4,3,80,1,7.0,2,4,2.0,2.0,0.0,2.0
911,47.0,No,Travel_Rarely,676.0,Research & Development,13.0,4,Life Sciences,1,3,Male,94.0,3,2,Manager,1,Married,13771.0,10240.0,1,Y,No,21.0,3,1,80,2,30.0,2,4,17.0,12.0,8.0,10.0
912,29.0,No,Travel_Rarely,236.0,Research & Development,3.0,4,Medical,1,2,Male,95.0,4,2,Manufacturing Director,4,Married,5327.0,4327.0,1,Y,No,14.0,3,1,80,3,7.0,0,3,9.0,4.0,1.0,2.0
913,40.0,No,Travel_Rarely,1404.0,Research & Development,22.0,4,Life Sciences,1,2,Male,67.0,3,2,Laboratory Technician,2,Single,3121.0,19728.0,2,Y,No,21.0,3,4,80,0,14.0,2,3,0.0,0.0,0.0,0.0
914,47.0,No,Travel_Rarely,686.0,Research & Development,5.0,3,Medical,1,1,Female,78.0,1,4,Research Director,2,Divorced,12446.0,5590.0,1,Y,No,13.0,3,4,80,1,29.0,2,2,12.0,4.0,0.0,4.0
915,50.0,Yes,Non-Travel,381.0,Research & Development,5.0,3,Life Sciences,1,4,Female,44.0,2,5,Research Director,2,Married,19171.0,19540.0,9,Y,Yes,17.0,3,4,80,1,27.0,2,3,7.0,5.0,4.0,10.0
916,28.0,No,Travel_Rarely,1219.0,Research & Development,5.0,3,Human Resources,1,3,Male,69.0,3,1,Research Scientist,3,Divorced,5324.0,21527.0,0,Y,Yes,16.0,3,1,80,1,2.0,5,2,3.0,3.0,0.0,0.0
917,52.0,Yes,Travel_Rarely,733.0,Research & Development,17.0,3,Medical,1,2,Female,45.0,3,5,Manager,4,Single,16752.0,19160.0,9,Y,Yes,23.0,3,1,80,1,21.0,2,3,25.0,7.0,7.0,15.0
918,31.0,No,Non-Travel,442.0,Research & Development,15.0,3,Medical,1,2,Female,63.0,3,1,Laboratory Technician,3,Single,3758.0,11117.0,1,Y,No,11.0,3,4,80,1,15.0,4,3,11.0,13.0,6.0,8.0
919,29.0,No,Non-Travel,274.0,Research & Development,12.0,1,Medical,1,4,Male,95.0,3,1,Sales Executive,1,Divorced,5975.0,5781.0,1,Y,No,14.0,3,4,80,3,5.0,2,3,7.0,0.0,1.0,5.0
920,30.0,Yes,Travel_Rarely,838.0,Sales,15.0,4,Life Sciences,1,2,Male,73.0,1,2,Sales Executive,1,Married,4431.0,19140.0,9,Y,Yes,16.0,3,2,80,1,8.0,2,3,4.0,2.0,3.0,3.0
921,30.0,No,Travel_Rarely,712.0,Research & Development,6.0,1,Life Sciences,1,4,Male,74.0,3,2,Healthcare Representative,3,Single,2291.0,24311.0,4,Y,Yes,15.0,3,4,80,0,10.0,5,4,6.0,4.0,1.0,5.0
922,43.0,No,Travel_Rarely,560.0,Research & Development,28.0,4,Other,1,1,Female,58.0,3,3,Sales Executive,4,Single,7924.0,6653.0,1,Y,Yes,20.0,3,3,80,0,19.0,6,3,14.0,7.0,5.0,10.0
