,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
802,24.0,Yes,Non-Travel,585.0,Research & Development,4.0,3,Life Sciences,1,1,Male,80.0,1,1,Human Resources,2,Single,2969.0,7456.0,3,Y,Yes,16.0,4,3,80,0,2.0,2,3,4.0,1.0,4.0,2.0
803,28.0,No,Travel_Rarely,1057.0,Sales,20.0,3,Life Sciences,1,1,Male,58.0,3,1,Sales Executive,4,Divorced,7595.0,22004.0,2,Y,No,19.0,3,2,80,0,11.0,3,3,5.0,3.0,7.0,5.0
804,35.0,No,Travel_Rarely,587.0,Research & Development,17.0,2,Life Sciences,1,2,Male,92.0,4,1,Laboratory Technician,3,Married,3948.0,14451.0,6,Y,No,19.0,4,2,80,1,5.0,5,3,7.0,4.0,0.0,4.0
805,26.0,No,Travel_Frequently,579.0,Human Resources,12.0,2,Human Resources,1,3,Female,43.0,4,2,Human Resources,4,Married,13458.0,12480.0,9,Y,No,20.0,3,3,80,3,10.0,2,1,6.0,2.0,2.0,4.0
806,25.0,Yes,Travel_Rarely,936.0,Sales,8.0,2,Life Sciences,1,3,Male,78.0,3,1,Laboratory Technician,3,Married,3002.0,14029.0,0,Y,No,13.0,3,4,80,2,14.0,3,3,10.0,7.0,0.0,9.0
807,35.0,No,Travel_Rarely,313.0,Research & Development,7.0,2,Medical,1,4,Female,40.0,2,2,Manufacturing Director,2,Divorced,4147.0,20515.0,0,Y,No,15.0,4,2,80,1,6.0,3,3,3.0,3.0,2.0,1.0
808,45.0,No,Travel_Rarely,815.0,Human Resources,21.0,3,Life Sciences,1,1,Female,76.0,3,2,Laboratory Technician,4,Divorced,7155.0,10441.0,0,Y,No,24.0,4,1,80,2,36.0,3,3,8.0,10.0,4.0,8.0
809,37.0,No,Travel_Rarely,672.0,Research & Development,19.0,4,Marketing,1,4,Female,90.0,3,1,Sales Executive,1,Married,5742.0,9271.0,0,Y,Yes,14.0,3,1,80,3,13.0,4,3,9.0,17.0,4.0,3.0
810,37.0,No,Travel_Rarely,764.0,Research & Development,4.0,3,Life Sciences,1,4,Female,47.0,4,3,Manufacturing Director,3,Married,14008.0,2610.0,4,Y,Yes,17.0,3,1,80,2,26.0,2,1,3.0,16.0,1.0,5.0
811,43.0,No,Travel_Frequently,1364.0,Research & Development,23.0,2,Life Sciences,1,3,Female,43.0,3,4,Healthcare Representative,3,Single,12548.0,11250.0,3,Y,Yes,16.0,3,4,80,0,33.0,3,3,12.0,9.0,7.0,8.0
812,43.0,No,Travel_Frequently,803.0,Research & Development,8.0,4,Other,1,2,Male,41.0,3,2,Healthcare Representative,4,Married,5268.0,5762.0,7,Y,Yes,13.0,3,4,80,1,9.0,3,2,1.0,4.0,1.0,2.0
813,36.0,Yes,Travel_Rarely,852.0,Research & Development,25.0,2,Life Sciences,1,3,Male,86.0,2,3,Human Resources,3,Single,11661.0,17295.0,2,Y,No,15.0,3,2,80,1,3.0,3,3,5.0,4.0,2.0,6.0
814,53.0,No,Travel_Rarely,556.0,Sales,5.0,4,Technical Degree,1,4,Male,65.0,3,1,Research Scientist,3,Single,6087.0,10497.0,7,Y,Yes,22.0,3,2,80,0,14.0,2,3,4.0,11.0,5.0,6.0
815,28.0,Yes,Travel_Frequently,681.0,Research & Development,5.0,3,Technical Degree,1,4,Male,84.0,3,1,Sales Representative,2,Divorced,2787.0,9259.0,1,Y,Yes,18.0,3,1,80,3,0.0,2,3,3.0,0.0,1.0,4.0
816,37.0,No,Travel_Rarely,152.0,Research & Development,11.0,3,Life Sciences,1,4,Female,54.0,2,3,Manufacturing Director,3,Single,2440.0,18619.0,1,Y,No,14.0,3,3,80,0,21.0,2,3,18.0,5.0,4.0,15.0
817,48.0,No,Travel_Rarely,456.0,Research & Development,13.0,3,Medical,1,3,Female,47.0,2,2,Research Director,2,Single,1818.0,15986.0,4,Y,No,17.0,3,4,80,2,23.0,5,2,11.0,10.0,1.0,10.0
818,47.0,No,Travel_Rarely,1210.0,Research & Development,25.0,3,Life Sciences,1,2,Male,37.0,3,4,Manager,3,Single,16933.0,11730.0,1,Y,No,20.0,3,2,80,1,23.0,2,3,13.0,5.0,14.0,12.0
819,26.0,Yes,Travel_Rarely,296.0,Sales,9.0,3,Marketing,1,3,Male,69.0,3,2,Sales Executive,3,Married,7841.0,24961.0,5,Y,Yes,17.0,3,1,80,0,5.0,0,3,3.0,4.0,2.0,5.0
820,25.0,No,Travel_Rarely,913.0,Research & Development,11.0,4,Life Sciences,1,3,Male,52.0,2,1,Research Scientist,1,Married,3274.0,10110.0,0,Y,Yes,16.0,3,3,80,1,7.0,3,3,1.0,0.0,2.0,5.0
821,24.0,No,Travel_Rarely,1293.0,Research & Development,11.0,3,Marketing,1,2,Male,46.0,3,1,Laboratory Technician,4,Single,1664.0,6001.0,1,Y,No,14.0,3,3,80,0,5.0,2,3,1.0,1.0,0.0,0.0
822,22.0,No,Travel_Rarely,614.0,Sales,4.0,3,Medical,1,2,Male,39.0,4,2,Laboratory Technician,1,Married,4080.0,13946.0,1,Y,No,23.0,4,1,80,1,3.0,2,2,3.0,2.0,2.0,2.0
823,27.0,No,Travel_Rarely,1176.0,Sales,11.0,3,Medical,1,2,Female,75.0,3,5,Sales Executive,4,Married,6741.0,10590.0,1,Y,Yes,13.0,3,4,80,1,1.0,4,3,16.0,3.0,4.0,1.0
824,41.0,No,Travel_Rarely,1165.0,Research & Development,18.0,4,Medical,1,2,Male,54.0,4,1,Sales Executive,4,Married,5927.0,15277.0,1,Y,Yes,13.0,3,2,80,0,13.0,6,3,2.0,6.0,4.0,10.0
825,37.0,No,Travel_Rarely,388.0,Research & Development,23.0,4,Medical,1,4,Female,96.0,3,3,Healthcare Representative,1,Single,8657.0,14676.0,1,Y,No,17.0,3,4,80,0,18.0,5,3,5.0,8.0,6.0,13.0
826,24.0,No,Travel_Rarely,874.0,Human Resources,28.0,3,Medical,1,3,Female,37.0,3,2,Manufacturing Director,2,Married,2262.0,12232.0,1,Y,Yes,16.0,3,1,80,1,6.0,3,3,7.0,2.0,2.0,3.0
827,39.0,No,Travel_Rarely,1211.0,Research & Development,18.0,2,Technical Degree,1,3,Female,57.0,3,2,Healthcare Representative,4,Married,5284.0,7522.0,1,Y,No,13.0,3,2,80,2,24.0,2,3,21.0,9.0,1.0,4.0
828,31.0,No,Non-Travel,704.0,Research & Development,5.0,4,Life Sciences,1,2,Male,55.0,2,2,Sales Executive,2,Single,3679.0,11611.0,0,Y,No,19.0,3,3,80,0,5.0,2,3,5.0,2.0,5.0,1.0
829,28.0,No,Travel_Rarely,979.0,Research & Development,5.0,4,Marketing,1,4,Male,50.0,3,1,Research Scientist,3,Divorced,3723.0,6130.0,1,Y,No,16.0,3,3,80,1,11.0,2,3,1.0,1.0,0.0,2.0
830,39.0,No,Travel_Rarely,886.0,Sales,3.0,1,Human Resources,1,3,Female,57.0,1,1,Laboratory Technician,1,Single,2191.0,17561.0,1,Y,No,13.0,3,2,80,0,1.0,3,1,4.0,1.0,1.0,2.0
831,31.0,No,Travel_Rarely,671.0,Research & Development,14.0,3,Medical,1,4,Male,45.0,2,1,Research Scientist,3,Single,3304.0,11117.0,0,Y,Yes,12.0,3,4,80,0,8.0,5,3,7.0,2.0,2.0,2.0
832,36.0,No,Travel_Frequently,479.0,Research & Development,5.0,2,Life Sciences,1,1,Male,62.0,3,1,Research Scientist,3,Divorced,2986.0,17477.0,1,Y,No,20.0,3,3,80,0,10.0,5,2,3.0,2.0,0.0,7.0
833,30.0,No,Travel_Rarely,819.0,Sales,16.0,3,Marketing,1,2,Female,85.0,3,2,Sales Executive,3,Married,6955.0,25155.0,3,Y,No,12.0,3,4,80,0,10.0,3,2,3.0,0.0,3.0,3.0
834,36.0,No,Travel_Rarely,642.0,Research & Development,7.0,2,Life Sciences,1,3,Male,88.0,3,3,Research Director,3,Married,18309.0,16005.0,1,Y,No,16.0,3,1,80,1,18.0,3,3,23.0,18.0,13.0,12.0
835,42.0,Yes,Travel_Rarely,615.0,Research & Development,18.0,5,Life Sciences,1,3,Female,97.0,3,2,Manufacturing Director,3,Married,5369.0,23841.0,1,Y,Yes,11.0,3,4,80,2,14.0,3,3,4.0,7.0,6.0,8.0
836,24.0,No,Non-Travel,971.0,Research & Development,3.0,4,Life Sciences,1,4,Male,31.0,3,2,Research Scientist,1,Divorced,4080.0,24179.0,1,Y,Yes,15.0,3,3,80,0,6.0,3,2,4.0,2.0,2.0,3.0
837,35.0,No,Travel_Rarely,1202.0,Research & Development,24.0,3,Life Sciences,1,4,Female,99.0,4,1,Research Scientist,3,Married,6174.0,17229.0,4,Y,No,19.0,3,3,80,0,18.0,3,3,3.0,2.0,1.0,1.0
838,23.0,No,Travel_Rarely,1077.0,Sales,15.0,2,Technical Degree,1,1,Male,37.0,2,2,Research Scientist,2,Married,3524.0,6410.0,1,Y,No,20.0,4,3,80,2,1.0,2,2,6.0,0.0,1.0,5.0
839,45.0,Yes,Travel_Frequently,1320.0,Sales,9.0,3,Medical,1,1,Male,79.0,3,1,Research Scientist,4,Divorced,7605.0,16293.0,1,Y,No,13.0,3,3,80,2,4.0,3,2,14.0,4.0,1.0,7.0
840,41.0,No,Travel_Rarely,1416.0,Research & Development,3.0,1,Life Sciences,1,2,Male,80.0,3,2,Manufacturing Director,3,Divorced,10459.0,21883.0,1,Y,No,23.0,4,4,80,1,12.0,2,3,18.0,7.0,3.0,8.0
841,32.0,No,Travel_Rarely,520.0,Research & Development,16.0,1,Technical Degree,1,3,Female,86.0,3,1,Research Scientist,1,Married,2818.0,13805.0,4,Y,No,13.0,3,4,80,1,2.0,1,2,9.0,9.0,6.0,4.0
842,51.0,No,Non-Travel,669.0,Human Resources,7.0,4,Medical,1,4,Female,43.0,1,2,Sales Executive,2,Married,4811.0,21465.0,8,Y,No,13.0,3,4,80,1,8.0,3,4,8.0,3.0,1.0,4.0
843,43.0,No,Travel_Rarely,206.0,Research & Development,2.0,3,Medical,1,2,Female,57.0,2,3,Healthcare Representative,3,Single,3519.0,8496.0,4,Y,Yes,13.0,3,3,80,0,19.0,5,4,7.0,12.0,8.0,8.0
844,49.0,No,Travel_Rarely,1237.0,Research & Development,18.0,2,Medical,1,2,Male,66.0,2,5,Manager,4,Single,12568.0,20379.0,1,Y,No,15.0,3,2,80,0,8.0,3,3,19.0,8.0,13.0,9.0
845,25.0,Yes,Travel_Rarely,959.0,Sales,18.0,1,Life Sciences,1,3,Male,39.0,3,1,Laboratory Technician,3,Single,2082.0,13645.0,1,Y,No,22.0,3,4,80,0,1.0,2,3,2.0,1.0,0.0,0.0
846,37.0,No,Travel_Frequently,937.0,Research & Development,2.0,4,Life Sciences,1,4,Male,71.0,1,2,Healthcare Representative,3,Married,11130.0,16036.0,1,Y,No,18.0,3,2,80,1,11.0,1,3,12.0,6.0,2.0,2.0
847,29.0,No,Travel_Rarely,865.0,Human Resources,5.0,4,Life Sciences,1,3,Female,48.0,3,1,Laboratory Technician,2,Married,3302.0,11855.0,4,Y,No,19.0,3,1,80,0,4.0,3,2,5.0,6.0,4.0,1.0
848,40.0,Yes,Travel_Rarely,1274.0,Sales,9.0,2,Life Sciences,1,1,Male,56.0,2,1,Sales Representative,3,Single,6521.0,17120.0,1,Y,No,11.0,3,4,80,0,10.0,3,4,3.0,2.0,1.0,1.0
849,35.0,No,Travel_Rarely,591.0,Research & Development,19.0,4,Life Sciences,1,1,Female,80.0,3,1,Research Scientist,2,Divorced,1378.0,15623.0,0,Y,No,15.0,4,3,80,2,10.0,5,2,6.0,3.0,0.0,3.0
850,44.0,No,Travel_Rarely,298.0,Sales,18.0,2,Life Sciences,1,2,Male,48.0,3,1,Research Scientist,1,Divorced,8930.0,4149.0,1,Y,No,17.0,4,2,80,1,4.0,3,2,6.0,6.0,2.0,8.0
851,42.0,No,Travel_Rarely,551.0,Research & Development,21.0,2,Life Sciences,1,4,Female,64.0,2,1,Laboratory Technician,3,Married,4266.0,26264.0,8,Y,No,13.0,3,4,80,2,5.0,2,3,6.0,7.0,3.0,2.0
852,27.0,No,Travel_Rarely,294.0,Research & Development,22.0,3,Medical,1,4,Female,39.0,2,1,Manufacturing Director,4,Single,5807.0,26098.0,1,Y,Yes,15.0,3,1,80,1,8.0,3,3,4.0,5.0,3.0,5.0
853,29.0,No,Travel_Rarely,233.0,Research & Development,20.0,3,Life Sciences,1,4,Male,87.0,3,2,Sales Executive,3,Divorced,3666.0,14687.0,2,Y,No,15.0,3,2,80,0,15.0,3,1,5.0,3.0,5.0,6.0
854,45.0,No,Travel_Rarely,773.0,Research & Development,3.0,4,Medical,1,4,Male,68.0,3,1,Manufacturing Director,2,Married,3331.0,4724.0,0,Y,Yes,16.0,3,1,80,0,2.0,0,1,11.0,1.0,2.0,4.0
855,22.0,No,Travel_Rarely,857.0,Sales,14.0,3,Life Sciences,1,1,Male,82.0,4,2,Research Scientist,2,Married,2579.0,7794.0,0,Y,No,20.0,3,4,80,1,4.0,2,3,3.0,1.0,0.0,3.0
856,32.0,No,Travel_Rarely,689.0,Sales,21.0,3,Life Sciences,1,1,Female,54.0,3,3,Research Director,1,Married,13919.0,22448.0,0,Y,No,12.0,3,3,80,0,23.0,3,3,17.0,5.0,12.0,12.0
857,23.0,No,Travel_Rarely,470.0,Research & Development,6.0,4,Life Sciences,1,3,Female,72.0,3,2,Research Scientist,3,Single,6333.0,19634.0,9,Y,No,23.0,3,3,80,1,13.0,3,3,0.0,0.0,0.0,0.0
858,24.0,No,Travel_Rarely,366.0,Human Resources,2.0,2,Life Sciences,1,3,Male,45.0,3,1,Sales Representative,3,Married,2075.0,20144.0,1,Y,No,16.0,3,4,80,1,5.0,2,4,4.0,1.0,3.0,3.0
859,45.0,No,Non-Travel,236.0,Research & Development,10.0,4,Medical,1,3,Male,40.0,2,1,Laboratory Technician,2,Married,3111.0,18780.0,6,Y,No,18.0,3,1,80,1,6.0,0,1,0.0,2.0,2.0,3.0
860,52.0,No,Travel_Rarely,1461.0,Research & Development,14.0,4,Medical,1,3,Male,51.0,3,2,Healthcare Representative,3,Single,11664.0,7538.0,0,Y,Yes,13.0,3,3,80,1,21.0,3,3,5.0,7.0,0.0,5.0
861,58.0,No,Travel_Rarely,786.0,Sales,14.0,3,Marketing,1,1,Female,79.0,3,4,Sales Executive,1,Married,7816.0,16964.0,2,Y,No,15.0,3,4,80,1,14.0,2,3,2.0,0.0,0.0,0.0
862,43.0,No,Travel_Rarely,873.0,Research & Development,17.0,4,Life Sciences,1,2,Female,39.0,4,5,Manager,2,Married,7924.0,2931.0,1,Y,No,15.0,3,2,80,0,23.0,2,3,18.0,5.0,6.0,8.0
863,48.0,No,Travel_Rarely,1351.0,Research & Development,6.0,4,Life Sciences,1,2,Male,62.0,3,4,Research Director,3,Married,11198.0,11834.0,4,Y,No,12.0,3,4,80,1,19.0,3,3,10.0,8.0,3.0,2.0
864,44.0,No,Travel_Rarely,504.0,Research & Development,11.0,1,Medical,1,4,Male,82.0,3,2,Sales Executive,3,Divorced,7980.0,6716.0,1,Y,Yes,18.0,3,4,80,1,20.0,3,3,2.0,10.0,5.0,5.0
865,40.0,No,Travel_Frequently,848.0,Human Resources,1.0,2,Medical,1,2,Male,93.0,3,1,Human Resources,4,Married,3172.0,6545.0,4,Y,No,20.0,4,4,80,0,18.0,5,3,13.0,7.0,1.0,8.0
866,35.0,No,Travel_Rarely,640.0,Research & Development,17.0,4,Life Sciences,1,1,Female,54.0,3,2,Sales Executive,1,Single,3367.0,4229.0,0,Y,No,15.0,3,4,80,1,9.0,6,3,4.0,1.0,3.0,4.0
867,31.0,No,Travel_Frequently,359.0,Research & Development,3.0,3,Life Sciences,1,4,Female,71.0,3,1,Laboratory Technician,4,Divorced,4165.0,23642.0,1,Y,No,17.0,4,4,80,1,5.0,2,3,1.0,2.0,2.0,2.0
868,44.0,No,Travel_Rarely,1188.0,Research & Development,1.0,3,Medical,1,1,Female,74.0,2,1,Laboratory Technician,1,Married,13845.0,5750.0,2,Y,Yes,14.0,3,3,80,0,16.0,3,2,6.0,6.0,5.0,1.0
869,32.0,Yes,Travel_Rarely,1056.0,Research & Development,20.0,4,Life Sciences,1,4,Male,85.0,4,1,Healthcare Representative,4,Divorced,4047.0,8252.0,0,Y,Yes,12.0,3,4,80,2,3.0,2,3,2.0,0.0,0.0,0.0
870,20.0,No,Travel_Rarely,1126.0,Research & Development,2.0,3,Medical,1,1,Male,58.0,3,2,Laboratory Technician,2,Single,3593.0,15739.0,1,Y,No,19.0,3,3,80,1,6.0,3,3,3.0,4.0,1.0,0.0
871,47.0,No,Travel_Rarely,638.0,Research & Development,15.0,2,Medical,1,2,Female,95.0,3,2,Manufacturing Director,4,Single,6713.0,14597.0,1,Y,No,15.0,3,4,80,0,18.0,2,3,14.0,10.0,9.0,2.0
872,48.0,No,Travel_Frequently,747.0,Research & Development,12.0,3,Life Sciences,1,4,Female,63.0,4,2,Healthcare Representative,1,Married,8925.0,12744.0,4,Y,No,19.0,3,4,80,0,8.0,2,3,5.0,3.0,1.0,3.0
873,58.0,No,Travel_Frequently,520.0,Sales,5.0,3,Medical,1,4,Male,88.0,2,4,Sales Executive,3,Single,7617.0,6704.0,4,Y,No,16.0,3,3,80,1,17.0,3,3,25.0,5.0,2.0,3.0
874,59.0,No,Travel_Rarely,1197.0,Human Resources,19.0,3,Marketing,1,3,Male,52.0,4,5,Laboratory Technician,4,Single,8515.0,21571.0,0,Y,No,15.0,4,4,80,1,16.0,1,3,4.0,2.0,2.0,1.0
875,49.0,No,Travel_Rarely,944.0,Sales,13.0,1,Life Sciences,1,1,Female,66.0,3,1,Manufacturing Director,3,Divorced,9816.0,14096.0,6,Y,Yes,19.0,4,4,80,0,10.0,0,4,8.0,6.0,2.0,5.0
876,37.0,No,Travel_Frequently,660.0,Research & Development,10.0,3,Technical Degree,1,3,Male,46.0,3,2,Research Scientist,3,Married,10298.0,3317.0,1,Y,Yes,14.0,3,4,80,0,16.0,3,2,10.0,1.0,4.0,4.0
877,35.0,No,Travel_Rarely,1244.0,Research & Development,23.0,4,Medical,1,4,Male,88.0,2,2,Healthcare Representative,1,Married,3588.0,9876.0,0,Y,No,14.0,4,4,80,2,8.0,2,3,21.0,9.0,8.0,4.0
878,44.0,No,Travel_Frequently,910.0,Human Resources,9.0,2,Medical,1,3,Female,42.0,3,2,Human Resources,4,Married,11810.0,19332.0,1,Y,Yes,15.0,3,3,80,0,25.0,4,1,9.0,7.0,6.0,4.0
879,26.0,No,Travel_Rarely,792.0,Research & Development,5.0,3,Marketing,1,4,Female,40.0,3,2,Sales Executive,2,Single,6588.0,22927.0,4,Y,No,11.0,3,3,80,2,11.0,3,3,4.0,1.0,2.0,5.0
880,25.0,No,Travel_Rarely,173.0,Sales,20.0,4,Medical,1,4,Female,55.0,3,2,Laboratory Technician,4,Single,4314.0,10525.0,1,Y,Yes,13.0,3,3,80,1,6.0,2,2,6.0,1.0,4.0,1.0
881,37.0,No,Travel_Frequently,1035.0,Sales,27.0,4,Life Sciences,1,4,Male,93.0,3,2,Laboratory Technician,2,Married,6960.0,9517.0,1,Y,No,17.0,3,2,80,0,8.0,2,3,8.0,0.0,0.0,4.0
882,30.0,No,Travel_Rarely,1265.0,Sales,6.0,4,Life Sciences,1,4,Male,62.0,3,1,Research Scientist,3,Married,4316.0,13451.0,4,Y,No,16.0,4,4,80,1,8.0,3,2,1.0,8.0,1.0,2.0
883,43.0,No,Travel_Rarely,1423.0,Research & Development,17.0,4,Marketing,1,2,Female,73.0,3,2,Sales Executive,2,Single,12456.0,11433.0,2,Y,No,11.0,3,4,80,2,12.0,4,3,11.0,3.0,6.0,3.0
884,28.0,No,Travel_Frequently,217.0,Research & Development,12.0,2,Medical,1,1,Female,54.0,2,2,Sales Representative,1,Married,5420.0,19180.0,6,Y,No,13.0,3,2,80,1,14.0,0,3,4.0,3.0,2.0,5.0
885,43.0,No,Travel_Rarely,743.0,Sales,6.0,3,Technical Degree,1,3,Male,53.0,4,5,Research Director,3,Single,15984.0,7994.0,3,Y,Yes,11.0,3,4,80,1,34.0,2,2,20.0,1.0,5.0,9.0
886,27.0,No,Travel_Rarely,785.0,Research & Development,7.0,3,Life Sciences,1,4,Male,51.0,3,1,Laboratory Technician,4,Single,3851.0,12772.0,1,Y,Yes,11.0,3,3,80,1,6.0,3,1,5.0,0.0,0.0,2.0
887,35.0,No,Non-Travel,703.0,Research & Development,6.0,4,Life Sciences,1,3,Male,81.0,3,3,Laboratory Technician,4,Married,5265.0,23274.0,3,Y,No,18.0,3,2,80,1,11.0,3,3,1.0,3.0,2.0,7.0
888,39.0,No,Travel_Rarely,170.0,Research & Development,8.0,2,Life Sciences,1,4,Male,33.0,3,1,Manufacturing Director,4,Married,3374.0,15155.0,0,Y,Yes,11.0,3,4,80,2,7.0,2,1,12.0,11.0,7.0,8.0
889,29.0,No,Travel_Frequently,255.0,Research & Development,9.0,2,Technical Degree,1,4,Female,56.0,4,2,Research Director,3,Married,4821.0,18318.0,2,Y,Yes,18.0,3,4,80,1,13.0,2,2,4.0,2.0,3.0,3.0
890,36.0,Yes,Travel_Frequently,939.0,Sales,5.0,4,Life Sciences,1,2,Male,59.0,4,1,Sales Executive,3,Single,5785.0,16476.0,7,Y,Yes,20.0,3,4,80,0,19.0,3,3,2.0,4.0,1.0,4.0
891,29.0,No,Travel_Rarely,1409.0,Sales,8.0,1,Other,1,2,Male,73.0,3,2,Research Director,1,Divorced,6991.0,26510.0,9,Y,No,17.0,3,4,80,2,6.0,3,3,6.0,6.0,1.0,2.0
892,47.0,No,Travel_Frequently,322.0,Sales,15.0,4,Life Sciences,1,4,Male,77.0,2,3,Sales Executive,3,Married,12073.0,24196.0,1,Y,No,18.0,4,3,80,1,19.0,3,3,20.0,12.0,6.0,12.0
893,45.0,No,Travel_Rarely,834.0,Research & Development,7.0,4,Medical,1,4,Male,64.0,3,2,Laboratory Technician,2,Single,4509.0,15109.0,3,Y,Yes,17.0,3,3,80,1,7.0,5,3,5.0,2.0,3.0,3.0
894,47.0,No,Travel_Rarely,462.0,Research & Development,17.0,4,Life Sciences,1,4,Male,50.0,3,1,Research Scientist,1,Married,4792.0,24298.0,4,Y,No,18.0,4,4,80,1,13.0,3,3,6.0,6.0,8.0,4.0
895,21.0,No,Travel_Rarely,1106.0,Research & Development,1.0,1,Life Sciences,1,4,Female,62.0,4,2,Research Scientist,3,Single,3808.0,11995.0,0,Y,Yes,15.0,3,3,80,0,2.0,2,4,5.0,2.0,1.0,1.0
896,40.0,Yes,Travel_Rarely,304.0,Research & Development,3.0,4,Life Sciences,1,4,Male,45.0,4,3,Sales Executive,2,Single,3772.0,4757.0,3,Y,Yes,19.0,3,4,80,3,5.0,2,3,4.0,6.0,2.0,5.0
897,42.0,No,Non-Travel,577.0,Sales,8.0,4,Marketing,1,4,Male,89.0,3,2,Sales Executive,1,Single,3354.0,2584.0,8,Y,No,13.0,4,4,80,1,20.0,3,2,19.0,10.0,4.0,9.0
898,37.0,No,Travel_Rarely,1456.0,Sales,28.0,4,Life Sciences,1,2,Female,58.0,4,1,Manufacturing Director,2,Divorced,10462.0,19499.0,3,Y,No,11.0,3,1,80,0,10.0,3,3,2.0,4.0,2.0,3.0
899,52.0,No,Travel_Rarely,298.0,Research & Development,20.0,1,Medical,1,3,Male,77.0,3,4,Manager,3,Married,17322.0,14955.0,1,Y,No,14.0,3,2,80,3,28.0,3,3,24.0,16.0,5.0,10.0
900,23.0,No,Travel_Rarely,1093.0,Sales,1.0,4,Medical,1,2,Female,63.0,3,1,Laboratory Technician,4,Married,5775.0,3649.0,1,Y,No,14.0,3,3,80,0,12.0,2,3,0.0,1.0,4.0,8.0
901,44.0,No,Travel_Rarely,835.0,Research & Development,7.0,4,Other,1,1,Female,40.0,4,2,Laboratory Technician,3,Divorced,9389.0,23310.0,5,Y,No,12.0,3,2,80,2,11.0,3,3,10.0,4.0,1.0,2.0
902,54.0,No,Travel_Rarely,521.0,Sales,14.0,3,Technical Degree,1,4,Female,63.0,4,4,Manager,1,Single,15479.0,17944.0,3,Y,No,12.0,3,1,80,0,29.0,3,2,6.0,11.0,0.0,7.0
903,34.0,No,Non-Travel,888.0,Sales,4.0,2,Technical Degree,1,1,Female,63.0,3,2,Healthcare Representative,1,Married,11202.0,12660.0,9,Y,No,13.0,3,3,80,1,17.0,4,1,5.0,1.0,0.0,5.0
904,27.0,No,Travel_Rarely,487.0,Research & Development,1.0,2,Other,1,1,Male,64.0,3,2,Research Director,2,Married,3269.0,26682.0,1,Y,Yes,18.0,3,2,80,1,10.0,2,4,2.0,2.0,1.0,1.0
905,27.0,No,Travel_Frequently,1398.0,Sales,18.0,3,Medical,1,4,Male,75.0,4,3,Manufacturing Director,4,Divorced,3140.0,20067.0,8,Y,No,14.0,3,3,80,1,26.0,2,3,1.0,0.0,0.0,5.0
906,48.0,No,Travel_Rarely,665.0,Sales,6.0,4,Medical,1,3,Male,42.0,3,3,Manager,1,Married,8488.0,13168.0,4,Y,No,14.0,3,1,80,2,15.0,2,4,13.0,8.0,7.0,11.0
907,42.0,No,Travel_Rarely,1333.0,Research & Development,11.0,3,Technical Degree,1,3,Male,91.0,2,1,Manufacturing Director,2,Single,2018.0,17531.0,1,Y,No,16.0,3,2,80,1,19.0,0,2,4.0,2.0,2.0,4.0
908,54.0,No,Travel_Rarely,1196.0,Sales,4.0,4,Life Sciences,1,1,Female,88.0,3,5,Manager,3,Married,15068.0,22020.0,2,Y,Yes,20.0,3,4,80,0,12.0,3,4,9.0,1.0,9.0,12.0
909,36.0,No,Travel_Rarely,935.0,Sales,4.0,3,Life Sciences,1,2,Male,85.0,2,2,Research Scientist,3,Married,4623.0,19820.0,1,Y,No,14.0,3,1,80,1,17.0,3,3,16.0,8.0,3.0,9.0
910,31.0,Yes,Travel_Frequently,551.0,Human Resources,6.0,2,Life Sciences,1,1,Female,86.0,3,2,Human Resources,4,Married,3347.0,10368.0,3,Y,Yes,21.0,3,1,80,1,5.0,2,3,1.0,3.0,1.0,1.0
911,38.0,No,Travel_Rarely,316.0,Sales,2.0,3,Marketing,1,3,Male,37.0,2,3,Sales Executive,3,Divorced,9526.0,8983.0,1,Y,Yes,13.0,3,4,80,1,19.0,3,3,11.0,9.0,9.0,8.0
912,38.0,No,Non-Travel,233.0,Research & Development,22.0,3,Life Sciences,1,1,Male,37.0,2,2,Sales Executive,1,Divorced,3731.0,18579.0,2,Y,Yes,13.0,3,3,80,1,14.0,2,3,6.0,8.0,0.0,6.0
913,36.0,No,Travel_Rarely,828.0,Sales,13.0,3,Medical,1,3,Male,76.0,1,1,Laboratory Technician,4,Married,3116.0,7579.0,8,Y,No,16.0,3,1,80,0,5.0,2,3,2.0,3.0,2.0,4.0
914,42.0,No,Travel_Rarely,981.0,Research & Development,4.0,3,Life Sciences,1,4,Female,48.0,4,2,Manager,2,Married,4441.0,15349.0,3,Y,No,14.0,3,1,80,0,14.0,2,2,11.0,6.0,8.0,9.0
915,39.0,No,Travel_Rarely,964.0,Research & Development,17.0,3,Life Sciences,1,2,Male,77.0,2,3,Research Director,3,Married,14220.0,4980.0,1,Y,No,18.0,3,4,80,2,17.0,3,3,20.0,13.0,3.0,8.0
