Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
18,No,Travel_Frequently,1051,Human Resources,22,2,Life Sciences,1,2,Female,79,4,4,Laboratory Technician,4,Married,3499,13058,2,Y,Yes,21,3,3,80,3,39,1970-01-01,1,7,14,10,6
19,Yes,Travel_Rarely,1239,Research & Development,4,3,Medical,1,2,Female,60,2,1,Sales Executive,1,Single,19305,11106,8,Y,Yes,14,3,2,80,2,29,1970-01-01,1,29,15,4,5
22,Yes,Non-Travel,874,Human Resources,17,5,Other,1,4,Male,78,2,1,Sales Executive,2,Married,7157,5496,7,Y,No,15,4,3,80,0,34,1970-01-01,4,38,1,14,3
44,Yes,Travel_Frequently,573,Human Resources,10,4,Medical,1,1,Female,47,3,2,Manager,2,Divorced,14178,7161,6,Y,No,16,4,2,80,3,13,1970-01-01,3,31,11,0,15
49,Yes,Non-Travel,863,Research & Development,15,5,Other,1,4,Male,81,2,5,Manager,2,Married,16898,18208,6,Y,Yes,15,4,1,80,2,21,1970-01-01,1,27,1,15,0
44,No,Travel_Rarely,651,Research & Development,1,3,Technical Degree,1,4,Male,36,4,2,Research Scientist,4,Divorced,6439,8623,8,Y,Yes,19,3,1,80,1,24,1970-01-01,4,25,13,5,16
52,Yes,Non-Travel,511,Human Resources,6,2,Life Sciences,1,1,Female,55,2,1,Manufacturing Director,3,Single,14274,5252,2,Y,Yes,13,4,1,80,0,25,1970-01-01,4,24,1,2,7
37,Yes,Travel_Rarely,921,Research & Development,14,5,Other,1,4,Male,76,1,5,Laboratory Technician,3,Married,9130,23441,2,Y,No,14,3,3,80,2,1,1970-01-01,3,14,0,4,11
55,Yes,Travel_Frequently,631,Sales,27,3,Life Sciences,1,4,Female,39,3,4,Sales Representative,4,Married,13769,3573,1,Y,Yes,18,3,4,80,1,38,1970-01-01,4,4,11,15,6
36,Yes,Non-Travel,1425,Research & Development,26,3,Medical,1,3,Male,96,3,1,Manufacturing Director,3,Married,15826,4537,4,Y,No,11,4,2,80,0,25,1970-01-01,3,30,5,13,5
48,No,Travel_Rarely,272,Research & Development,12,1,Life Sciences,1,4,Female,80,2,4,Research Director,4,Single,17605,12254,8,Y,No,19,4,3,80,1,34,1970-01-01,1,26,4,1,4
18,No,Travel_Rarely,1388,Sales,1,5,Other,1,2,Female,49,1,1,Healthcare Representative,3,Divorced,3821,10326,6,Y,No,22,4,3,80,3,12,1970-01-01,1,22,10,5,17
56,No,Travel_Rarely,918,Research & Development,14,1,Technical Degree,1,3,Female,96,1,1,Laboratory Technician,3,Married,17422,15211,8,Y,Yes,13,3,3,80,1,9,1970-01-01,3,12,18,10,5
51,No,Travel_Rarely,145,Sales,24,5,Life Sciences,1,1,Female,64,4,1,Manufacturing Director,1,Married,7983,20339,6,Y,No,12,3,4,80,1,1,1970-01-01,4,10,6,11,15
54,Yes,Travel_Frequently,190,Research & Development,16,5,Marketing,1,1,Male,68,1,2,Manager,4,Single,18908,22040,8,Y,No,23,4,1,80,0,11,1970-01-01,4,7,15,0,4
32,Yes,Non-Travel,1163,Sales,12,1,Human Resources,1,3,Male,51,1,4,Laboratory Technician,4,Single,4437,8399,1,Y,Yes,18,3,4,80,1,1,1970-01-01,2,22,18,2,9
38,Yes,Travel_Frequently,648,Research & Development,29,1,Medical,1,3,Male,88,1,4,Human Resources,1,Single,8751,18830,0,Y,No,16,3,3,80,3,31,1970-01-01,4,19,14,8,14
33,No,Non-Travel,154,Human Resources,19,2,Marketing,1,2,Female,30,2,4,Research Director,1,Single,10090,21654,7,Y,No,21,4,2,80,1,21,1970-01-01,4,8,17,0,0
39,No,Travel_Frequently,163,Research & Development,20,4,Human Resources,1,4,Male,97,1,2,Laboratory Technician,4,Divorced,15300,20884,9,Y,Yes,17,3,4,80,2,25,1970-01-01,3,25,7,10,7
54,No,Travel_Rarely,339,Human Resources,2,2,Marketing,1,1,Male,54,4,1,Manager,4,Divorced,18841,18923,9,Y,No,20,4,1,80,0,28,1970-01-01,1,2,8,10,1
34,Yes,Travel_Frequently,604,Research & Development,9,2,Other,1,1,Female,97,4,2,Sales Representative,3,Divorced,16006,3238,4,Y,No,16,3,1,80,3,34,1970-01-01,3,10,3,15,16
25,Yes,Travel_Frequently,387,Research & Development,4,1,Human Resources,1,4,Male,45,1,1,Manager,3,Single,10044,26301,5,Y,Yes,22,3,2,80,2,31,1970-01-01,1,39,11,1,2
47,No,Travel_Rarely,1185,Sales,22,1,Human Resources,1,2,Male,32,1,1,Research Scientist,3,Single,14521,13465,1,Y,Yes,24,3,2,80,0,30,1970-01-01,3,8,8,11,10
44,No,Travel_Frequently,1205,Sales,1,3,Medical,1,1,Female,71,4,4,Manufacturing Director,3,Divorced,14260,21719,7,Y,No,17,4,3,80,2,8,1970-01-01,1,12,11,15,6
40,No,Non-Travel,127,Research & Development,1,4,Other,1,4,Male,64,3,4,Manufacturing Director,4,Single,1742,21123,5,Y,No,22,3,2,80,1,9,1970-01-01,3,5,5,1,9
31,No,Travel_Frequently,390,Human Resources,16,5,Other,1,3,Female,49,2,1,Manufacturing Director,2,Married,7713,16076,1,Y,Yes,17,4,1,80,0,7,1970-01-01,3,28,12,15,13
40,Yes,Non-Travel,1342,Sales,1,2,Medical,1,1,Male,89,3,1,Laboratory Technician,2,Single,13305,26837,0,Y,Yes,12,3,4,80,1,30,1970-01-01,3,38,11,0,15
38,No,Non-Travel,194,Sales,21,3,Other,1,4,Male,48,4,5,Manufacturing Director,4,Single,14073,19128,9,Y,Yes,23,3,2,80,2,0,1970-01-01,2,21,11,9,5
36,No,Travel_Frequently,410,Research & Development,28,1,Human Resources,1,4,Female,98,4,4,Laboratory Technician,2,Single,11347,15869,5,Y,Yes,25,4,2,80,2,23,1970-01-01,2,10,12,8,6
55,Yes,Travel_Rarely,198,Research & Development,5,2,Technical Degree,1,1,Male,78,2,5,Sales Executive,3,Single,4120,9602,7,Y,No,21,4,3,80,0,0,1970-01-01,2,40,4,14,1
24,No,Travel_Rarely,1036,Research & Development,10,1,Medical,1,2,Male,32,4,2,Manufacturing Director,3,Divorced,9213,24872,1,Y,Yes,24,4,4,80,1,40,1970-01-01,2,29,5,0,14
42,Yes,Non-Travel,117,Sales,5,3,Marketing,1,4,Male,48,2,2,Sales Representative,3,Divorced,7612,7301,6,Y,No,13,4,3,80,2,22,1970-01-01,2,10,2,1,1
29,Yes,Non-Travel,570,Human Resources,24,3,Other,1,2,Male,86,1,1,Human Resources,3,Single,5117,2441,3,Y,Yes,16,4,1,80,0,4,1970-01-01,2,38,10,12,14
48,No,Travel_Rarely,750,Sales,13,5,Life Sciences,1,3,Female,86,3,2,Sales Representative,2,Married,13941,14966,9,Y,No,16,3,3,80,2,31,1970-01-01,3,23,8,11,5
45,No,Travel_Frequently,1099,Human Resources,22,3,Medical,1,2,Male,93,4,4,Sales Executive,4,Single,4837,26843,9,Y,Yes,20,3,3,80,1,11,1970-01-01,4,30,11,3,17
53,No,Non-Travel,814,Sales,29,5,Technical Degree,1,4,Male,64,3,3,Manager,4,Divorced,3450,7626,8,Y,No,25,4,2,80,0,31,1970-01-01,4,40,7,9,15
58,Yes,Travel_Rarely,912,Research & Development,23,1,Technical Degree,1,4,Female,58,2,5,Research Scientist,3,Married,5943,17989,2,Y,No,11,3,1,80,3,7,1970-01-01,2,35,14,10,6
50,No,Travel_Frequently,538,Human Resources,12,5,Marketing,1,4,Female,89,2,3,Human Resources,3,Married,10969,18155,4,Y,No,19,4,2,80,2,17,1970-01-01,3,8,12,6,4
39,No,Travel_Frequently,570,Human Resources,24,5,Human Resources,1,3,Female,84,1,5,Sales Representative,3,Married,10012,22766,2,Y,No,20,4,3,80,0,20,1970-01-01,3,20,5,9,7
27,No,Travel_Rarely,1487,Human Resources,24,2,Human Resources,1,1,Male,38,2,3,Manufacturing Director,4,Divorced,12420,14786,1,Y,Yes,13,3,4,80,3,0,1970-01-01,3,26,8,2,7
34,No,Travel_Frequently,188,Research & Development,29,1,Medical,1,3,Male,96,2,5,Research Director,2,Single,2600,13510,0,Y,Yes,11,4,3,80,0,14,1970-01-01,1,21,8,4,16
54,Yes,Non-Travel,1000,Research & Development,20,3,Human Resources,1,1,Male,98,4,4,Healthcare Representative,1,Single,12113,15703,8,Y,Yes,22,3,3,80,2,9,1970-01-01,3,20,3,9,2
27,No,Travel_Rarely,852,Sales,7,5,Other,1,1,Female,79,3,1,Laboratory Technician,1,Divorced,15559,22539,7,Y,Yes,13,3,4,80,1,27,1970-01-01,1,33,7,3,14
28,No,Travel_Frequently,697,Sales,3,5,Life Sciences,1,1,Male,99,1,2,Sales Representative,4,Single,14088,22813,6,Y,Yes,19,3,3,80,2,25,1970-01-01,3,13,4,3,11
18,No,Travel_Frequently,319,Human Resources,28,2,Life Sciences,1,2,Male,94,4,4,Laboratory Technician,3,Married,16168,16041,3,Y,Yes,17,3,3,80,0,38,1970-01-01,1,14,18,6,11
37,Yes,Non-Travel,1039,Research & Development,26,5,Technical Degree,1,1,Male,83,3,4,Manufacturing Director,3,Married,15778,14054,8,Y,Yes,18,3,1,80,1,21,1970-01-01,3,20,4,12,4
32,No,Travel_Rarely,887,Sales,9,3,Other,1,1,Male,99,4,4,Manager,3,Married,11880,14702,7,Y,No,20,3,3,80,3,30,1970-01-01,2,8,12,0,4
28,No,Non-Travel,868,Research & Development,10,1,Technical Degree,1,2,Male,100,3,5,Sales Representative,2,Single,7825,18102,6,Y,Yes,18,4,4,80,3,17,1970-01-01,3,21,8,6,9
23,Yes,Non-Travel,677,Research & Development,10,4,Marketing,1,3,Female,51,3,1,Sales Executive,4,Divorced,10490,7610,2,Y,Yes,25,4,4,80,2,5,1970-01-01,2,16,3,1,13
60,No,Non-Travel,1388,Human Resources,24,3,Medical,1,1,Female,40,2,5,Research Director,4,Married,5040,19436,7,Y,Yes,25,3,1,80,2,31,1970-01-01,1,20,8,6,10
50,Yes,Non-Travel,704,Research & Development,19,3,Technical Degree,1,2,Male,91,2,3,Research Scientist,3,Married,2619,17161,9,Y,No,15,4,1,80,0,15,1970-01-01,4,39,17,9,2
50,No,Travel_Frequently,373,Human Resources,4,1,Life Sciences,1,1,Male,59,2,3,Sales Executive,4,Divorced,19562,15937,0,Y,Yes,14,4,3,80,0,22,1970-01-01,3,15,0,5,2
46,Yes,Travel_Rarely,191,Research & Development,9,5,Medical,1,2,Female,47,1,1,Healthcare Representative,3,Married,19122,21242,1,Y,No,20,4,2,80,2,3,1970-01-01,4,5,11,12,14
49,Yes,Non-Travel,1369,Research & Development,15,5,Medical,1,3,Female,49,3,4,Laboratory Technician,1,Divorced,6090,6194,4,Y,No,14,4,4,80,3,9,1970-01-01,4,37,15,11,17
21,Yes,Travel_Rarely,858,Human Resources,2,2,Technical Degree,1,3,Male,87,4,1,Human Resources,2,Single,19025,14001,1,Y,No,18,4,3,80,2,25,1970-01-01,2,30,15,8,5
32,No,Travel_Rarely,1144,Sales,7,4,Human Resources,1,3,Male,80,3,5,Sales Representative,1,Married,11624,22691,8,Y,No,18,3,2,80,1,38,1970-01-01,4,7,15,2,8
36,No,Non-Travel,776,Research & Development,8,3,Marketing,1,3,Male,58,1,4,Healthcare Representative,3,Married,6403,14509,5,Y,No,15,4,4,80,0,17,1970-01-01,2,4,5,1,13
60,No,Travel_Frequently,1259,Sales,4,3,Medical,1,2,Female,94,2,4,Sales Executive,2,Divorced,9311,17055,5,Y,No,11,4,2,80,0,34,1970-01-01,2,13,3,6,13
32,No,Non-Travel,1494,Sales,9,3,Medical,1,4,Male,67,2,1,Sales Executive,2,Divorced,11125,16186,0,Y,No,21,4,2,80,2,32,1970-01-01,2,39,9,3,7
59,No,Non-Travel,767,Research & Development,18,2,Marketing,1,3,Male,74,2,4,Laboratory Technician,4,Divorced,2408,7921,0,Y,No,23,3,1,80,0,23,1970-01-01,2,2,11,9,0
51,Yes,Travel_Frequently,1432,Sales,6,4,Life Sciences,1,3,Female,39,1,3,Manufacturing Director,3,Single,8265,4670,6,Y,Yes,18,4,3,80,2,8,1970-01-01,4,11,5,15,3
53,Yes,Travel_Frequently,326,Research & Development,2,1,Life Sciences,1,2,Male,99,1,5,Healthcare Representative,2,Single,14073,12921,2,Y,No,13,3,4,80,2,4,1970-01-01,4,33,16,9,12
54,No,Travel_Frequently,158,Human Resources,8,4,Other,1,1,Female,45,3,4,Research Scientist,4,Single,1804,12128,0,Y,No,15,4,1,80,2,31,1970-01-01,4,36,10,5,4
43,Yes,Non-Travel,858,Sales,21,3,Medical,1,3,Female,82,2,2,Sales Executive,4,Divorced,12940,22457,7,Y,No,11,3,1,80,1,40,1970-01-01,1,28,9,15,0
54,Yes,Non-Travel,311,Sales,11,5,Technical Degree,1,3,Female,69,3,4,Manufacturing Director,3,Divorced,4147,3456,5,Y,Yes,15,4,4,80,0,14,1970-01-01,1,13,11,2,5
25,No,Travel_Rarely,978,Research & Development,7,5,Marketing,1,3,Male,95,3,3,Research Director,2,Married,8276,19750,5,Y,Yes,13,3,2,80,1,1,1970-01-01,2,33,4,4,2
59,No,Non-Travel,698,Research & Development,6,1,Human Resources,1,2,Male,32,1,2,Research Director,4,Divorced,18610,22340,4,Y,Yes,15,3,3,80,2,29,1970-01-01,1,35,10,11,4
28,No,Travel_Frequently,1268,Sales,21,5,Other,1,3,Female,90,3,4,Healthcare Representative,4,Divorced,1556,22742,1,Y,No,18,3,3,80,2,34,1970-01-01,3,23,4,13,4
30,No,Travel_Frequently,341,Sales,21,5,Life Sciences,1,4,Male,85,3,5,Human Resources,3,Single,3909,19386,8,Y,No,25,3,3,80,2,24,1970-01-01,1,19,10,2,13
25,Yes,Travel_Frequently,890,Human Resources,20,3,Medical,1,4,Male,31,3,1,Manager,2,Divorced,16668,16844,2,Y,Yes,12,4,3,80,1,7,1970-01-01,1,4,0,3,1
31,Yes,Travel_Frequently,217,Research & Development,2,3,Other,1,2,Female,83,3,5,Research Director,4,Single,13120,12102,9,Y,No,12,4,2,80,2,10,1970-01-01,1,37,11,13,0
52,Yes,Travel_Frequently,1376,Research & Development,18,2,Medical,1,3,Female,42,1,5,Laboratory Technician,1,Married,16028,17706,1,Y,No,23,4,1,80,2,32,1970-01-01,2,19,2,4,0
32,No,Travel_Rarely,805,Human Resources,5,3,Technical Degree,1,3,Female,64,4,5,Human Resources,2,Divorced,8709,23838,9,Y,Yes,19,3,1,80,2,12,1970-01-01,2,29,3,0,14
21,Yes,Non-Travel,1064,Human Resources,15,3,Technical Degree,1,2,Male,88,3,5,Human Resources,4,Divorced,7547,18339,7,Y,Yes,18,3,4,80,1,29,1970-01-01,1,6,16,6,11
55,No,Non-Travel,842,Research & Development,12,3,Human Resources,1,1,Female,99,3,4,Research Director,4,Divorced,8504,5545,1,Y,No,19,3,4,80,2,7,1970-01-01,3,14,16,7,9
49,No,Non-Travel,1161,Human Resources,18,5,Other,1,1,Male,76,1,4,Sales Executive,3,Married,1802,4919,1,Y,Yes,16,3,3,80,2,18,1970-01-01,4,40,8,12,8
42,No,Non-Travel,293,Sales,3,5,Other,1,4,Female,56,4,2,Research Director,2,Single,19440,9813,1,Y,No,20,4,1,80,2,8,1970-01-01,4,37,15,13,14
58,No,Travel_Rarely,290,Sales,8,3,Medical,1,3,Male,76,1,4,Manufacturing Director,4,Single,6966,23642,0,Y,Yes,12,4,3,80,3,31,1970-01-01,4,37,6,8,4
55,No,Non-Travel,1231,Sales,6,2,Marketing,1,4,Female,30,3,2,Human Resources,2,Divorced,7196,6388,7,Y,No,15,4,4,80,2,22,1970-01-01,3,35,3,10,2
52,Yes,Travel_Rarely,119,Sales,18,1,Marketing,1,4,Male,32,3,1,Sales Executive,1,Married,13045,9657,8,Y,Yes,18,4,1,80,1,26,1970-01-01,3,28,16,10,0
19,Yes,Travel_Frequently,1251,Research & Development,23,3,Technical Degree,1,3,Male,79,1,4,Manufacturing Director,2,Single,10677,24055,0,Y,Yes,14,3,1,80,0,20,1970-01-01,1,6,13,0,6
58,Yes,Travel_Rarely,1135,Human Resources,25,2,Technical Degree,1,4,Female,54,4,1,Sales Executive,2,Single,9292,7313,1,Y,Yes,12,3,2,80,2,2,1970-01-01,2,1,0,8,14
21,Yes,Non-Travel,1166,Human Resources,23,4,Life Sciences,1,2,Female,42,1,1,Manufacturing Director,2,Married,4044,10047,5,Y,Yes,13,4,4,80,3,3,1970-01-01,1,23,17,6,1
45,No,Travel_Frequently,1183,Sales,3,2,Technical Degree,1,4,Female,52,2,1,Research Scientist,4,Divorced,19986,2851,9,Y,Yes,22,3,1,80,0,25,1970-01-01,1,36,9,11,14
50,Yes,Non-Travel,997,Research & Development,28,4,Life Sciences,1,1,Male,46,1,3,Research Scientist,1,Divorced,18951,4997,4,Y,Yes,12,3,1,80,3,15,1970-01-01,3,13,8,2,3
24,Yes,Travel_Rarely,857,Research & Development,12,4,Marketing,1,1,Male,31,4,2,Laboratory Technician,3,Single,8972,11394,7,Y,No,13,4,3,80,3,8,1970-01-01,4,33,14,7,17
50,Yes,Non-Travel,459,Human Resources,19,2,Other,1,3,Male,91,2,3,Laboratory Technician,2,Divorced,15848,9225,7,Y,No,18,4,1,80,1,9,1970-01-01,1,17,1,9,11
40,Yes,Travel_Frequently,1051,Human Resources,24,2,Medical,1,1,Female,38,1,2,Research Director,1,Single,9500,6131,9,Y,No,13,3,1,80,3,15,1970-01-01,4,8,4,1,14
39,Yes,Travel_Rarely,351,Research & Development,22,4,Medical,1,3,Male,49,4,5,Sales Representative,2,Single,2921,26712,2,Y,Yes,14,3,4,80,0,0,1970-01-01,1,6,10,10,14
22,Yes,Non-Travel,540,Human Resources,26,1,Technical Degree,1,4,Male,44,3,4,Manager,3,Single,10293,15244,3,Y,No,16,3,2,80,0,28,1970-01-01,4,39,4,12,3
37,Yes,Non-Travel,1058,Research & Development,12,5,Life Sciences,1,1,Male,49,4,5,Manager,3,Divorced,19385,17278,7,Y,Yes,22,3,3,80,2,9,1970-01-01,2,21,2,9,1
37,Yes,Travel_Rarely,359,Research & Development,22,4,Marketing,1,2,Female,88,1,3,Sales Representative,3,Divorced,3524,14128,1,Y,Yes,22,4,2,80,1,23,1970-01-01,1,3,10,7,2
32,Yes,Travel_Rarely,674,Sales,22,3,Technical Degree,1,4,Female,44,2,3,Research Scientist,1,Married,2396,23662,3,Y,No,12,4,3,80,1,29,1970-01-01,3,24,13,9,4
24,No,Travel_Rarely,1329,Sales,15,4,Other,1,2,Male,90,4,3,Sales Executive,4,Married,8974,5357,8,Y,No,13,3,2,80,2,6,1970-01-01,2,4,9,9,7
26,No,Non-Travel,768,Sales,21,1,Life Sciences,1,3,Female,53,4,5,Manager,3,Single,3596,3509,1,Y,No,12,3,2,80,3,5,1970-01-01,4,18,11,14,5
23,Yes,Travel_Rarely,412,Research & Development,28,5,Life Sciences,1,4,Female,74,4,3,Sales Representative,4,Divorced,10659,20865,3,Y,Yes,19,3,2,80,1,19,1970-01-01,1,18,5,12,15
47,No,Travel_Rarely,207,Research & Development,8,3,Marketing,1,1,Female,40,1,3,Laboratory Technician,3,Single,4676,7580,6,Y,Yes,16,3,1,80,1,10,1970-01-01,2,12,14,11,0
54,No,Non-Travel,1275,Research & Development,2,3,Technical Degree,1,1,Male,92,1,1,Healthcare Representative,1,Divorced,16728,11898,7,Y,Yes,18,4,4,80,0,33,1970-01-01,4,0,18,7,4
19,No,Travel_Frequently,978,Human Resources,27,3,Medical,1,1,Female,46,4,2,Research Scientist,1,Single,3327,14172,7,Y,Yes,14,4,2,80,1,20,1970-01-01,3,11,5,13,6
58,Yes,Non-Travel,368,Sales,12,4,Life Sciences,1,1,Male,40,4,5,Sales Representative,2,Married,9444,17069,8,Y,No,16,3,2,80,0,24,1970-01-01,1,15,17,5,12
39,No,Travel_Rarely,525,Sales,9,5,Life Sciences,1,1,Female,55,1,1,Manager,2,Divorced,18436,21020,9,Y,No,21,4,1,80,0,40,1970-01-01,2,26,5,5,11
27,Yes,Non-Travel,482,Sales,29,3,Medical,1,4,Female,55,1,2,Research Scientist,4,Married,4939,3188,2,Y,No,14,4,1,80,0,6,1970-01-01,3,18,2,2,14
47,Yes,Non-Travel,914,Human Resources,4,2,Human Resources,1,3,Male,35,1,5,Sales Representative,3,Married,9099,18519,2,Y,No,21,3,1,80,0,12,1970-01-01,2,25,16,15,4
55,No,Travel_Rarely,488,Research & Development,12,4,Life Sciences,1,3,Female,48,2,5,Healthcare Representative,4,Married,10383,9645,0,Y,Yes,15,4,2,80,3,13,1970-01-01,3,4,3,1,4
24,No,Travel_Frequently,1324,Sales,26,5,Other,1,3,Male,52,1,5,Research Director,2,Divorced,11264,7216,7,Y,No,22,3,3,80,2,37,1970-01-01,4,4,18,9,16
54,No,Travel_Rarely,119,Sales,21,1,Medical,1,4,Male,67,3,5,Research Director,4,Single,18401,4920,0,Y,No,11,4,3,80,0,32,1970-01-01,4,17,9,14,14
60,Yes,Non-Travel,888,Sales,16,3,Medical,1,1,Male,56,3,4,Healthcare Representative,3,Divorced,15570,19852,3,Y,No,22,3,1,80,0,39,1970-01-01,3,29,6,9,17
40,No,Travel_Rarely,150,Research & Development,23,2,Human Resources,1,2,Female,54,2,3,Sales Executive,1,Married,10356,14955,9,Y,Yes,15,3,1,80,0,33,1970-01-01,3,32,4,4,14
26,No,Non-Travel,515,Human Resources,4,5,Human Resources,1,1,Male,70,4,4,Manager,2,Single,11419,23949,1,Y,Yes,16,4,1,80,2,38,1970-01-01,4,25,11,11,1
49,Yes,Travel_Frequently,538,Research & Development,24,4,Human Resources,1,2,Female,43,2,3,Research Scientist,1,Married,4782,25371,1,Y,Yes,24,4,3,80,0,3,1970-01-01,2,27,0,15,7
40,Yes,Non-Travel,665,Sales,4,3,Medical,1,3,Female,74,1,1,Human Resources,4,Divorced,8244,9476,5,Y,No,23,4,3,80,2,2,1970-01-01,2,7,0,15,2
19,No,Travel_Rarely,412,Sales,25,5,Other,1,2,Female,95,4,1,Sales Executive,3,Divorced,4744,19465,5,Y,Yes,25,3,3,80,0,1,1970-01-01,2,23,6,6,16
58,No,Travel_Frequently,431,Sales,13,1,Marketing,1,1,Male,79,1,2,Sales Representative,3,Divorced,18868,21358,5,Y,Yes,13,4,2,80,0,19,1970-01-01,3,19,17,0,16
23,Yes,Travel_Frequently,673,Human Resources,7,3,Marketing,1,3,Male,51,4,4,Sales Executive,3,Single,15247,18782,7,Y,No,14,3,3,80,3,26,1970-01-01,3,40,3,15,2
23,Yes,Travel_Frequently,1469,Human Resources,25,3,Marketing,1,4,Female,45,3,5,Sales Executive,1,Married,19675,10185,6,Y,No,13,4,1,80,1,13,1970-01-01,2,22,14,14,1
49,No,Travel_Frequently,1102,Sales,27,1,Other,1,1,Male,45,3,5,Sales Executive,2,Divorced,4901,2200,7,Y,No,11,3,2,80,2,36,1970-01-01,2,22,7,1,12
26,No,Travel_Rarely,728,Human Resources,3,2,Other,1,2,Female,85,2,1,Manufacturing Director,3,Single,9252,14916,9,Y,No,13,4,2,80,3,17,1970-01-01,4,29,10,7,9
52,Yes,Travel_Rarely,617,Research & Development,22,1,Human Resources,1,4,Female,52,1,2,Laboratory Technician,4,Married,13711,10119,3,Y,Yes,14,4,4,80,3,35,1970-01-01,3,20,0,7,2
54,No,Travel_Frequently,1310,Human Resources,21,2,Technical Degree,1,3,Female,55,1,3,Research Scientist,2,Single,2551,25483,7,Y,No,21,4,1,80,2,21,1970-01-01,4,25,14,14,7
50,Yes,Travel_Frequently,1378,Human Resources,14,5,Human Resources,1,1,Female,80,3,2,Human Resources,4,Single,5606,14986,5,Y,Yes,12,3,4,80,2,18,1970-01-01,2,35,7,15,9
33,Yes,Non-Travel,435,Sales,28,2,Life Sciences,1,4,Male,78,1,4,Sales Executive,1,Single,5375,8042,7,Y,Yes,21,3,1,80,0,21,1970-01-01,4,7,5,12,13
18,No,Non-Travel,804,Human Resources,19,4,Life Sciences,1,2,Female,96,1,4,Sales Executive,2,Married,18789,23864,0,Y,Yes,16,3,1,80,0,31,1970-01-01,2,6,5,4,2
57,No,Travel_Rarely,1356,Human Resources,21,2,Other,1,2,Female,93,1,3,Sales Representative,3,Married,7764,11102,5,Y,Yes,23,4,3,80,0,28,1970-01-01,4,21,18,8,8
44,No,Travel_Rarely,118,Sales,27,2,Life Sciences,1,3,Female,60,3,5,Research Scientist,1,Single,4879,14586,1,Y,Yes,17,3,1,80,3,14,1970-01-01,3,1,6,0,14
30,No,Travel_Frequently,427,Human Resources,3,1,Technical Degree,1,3,Male,38,3,1,Laboratory Technician,2,Divorced,14658,2984,6,Y,Yes,20,3,3,80,1,5,1970-01-01,3,21,13,12,14
55,Yes,Travel_Rarely,752,Sales,20,5,Other,1,3,Female,60,1,4,Healthcare Representative,2,Single,4804,26903,6,Y,Yes,25,3,3,80,1,15,1970-01-01,1,23,9,8,5
21,Yes,Non-Travel,274,Human Resources,6,5,Human Resources,1,4,Male,87,1,3,Human Resources,2,Divorced,12443,24215,5,Y,No,21,3,3,80,3,2,1970-01-01,4,34,12,0,7
44,No,Non-Travel,843,Human Resources,26,1,Technical Degree,1,1,Female,65,1,1,Laboratory Technician,1,Divorced,15510,10051,1,Y,No,24,3,4,80,3,16,1970-01-01,1,4,2,2,6
41,Yes,Travel_Frequently,704,Human Resources,19,3,Technical Degree,1,4,Male,81,4,4,Laboratory Technician,1,Divorced,2506,17831,8,Y,No,23,4,1,80,1,3,1970-01-01,1,29,5,14,14
29,No,Non-Travel,419,Sales,24,1,Medical,1,2,Female,79,1,5,Manufacturing Director,3,Divorced,10069,12994,7,Y,Yes,15,3,2,80,3,10,1970-01-01,2,4,18,8,4
60,No,Travel_Rarely,370,Sales,12,1,Life Sciences,1,3,Male,39,3,4,Research Scientist,1,Single,14032,16799,3,Y,Yes,24,3,4,80,1,2,1970-01-01,1,17,14,9,1
20,Yes,Non-Travel,424,Human Resources,16,1,Human Resources,1,1,Male,58,3,2,Laboratory Technician,4,Married,16233,12149,5,Y,No,18,3,2,80,2,28,1970-01-01,1,22,1,3,8
33,Yes,Travel_Rarely,132,Sales,14,4,Other,1,4,Male,86,4,2,Sales Representative,3,Married,13492,2442,8,Y,Yes,13,4,1,80,0,18,1970-01-01,3,34,4,4,8
28,Yes,Travel_Frequently,214,Research & Development,11,4,Technical Degree,1,2,Male,59,2,2,Research Director,3,Married,2596,21957,5,Y,No,23,3,2,80,3,35,1970-01-01,1,14,5,10,6
23,No,Travel_Rarely,1065,Human Resources,21,4,Marketing,1,4,Male,46,4,5,Human Resources,1,Married,10891,15028,8,Y,No,19,4,1,80,1,25,1970-01-01,4,34,6,7,0
51,No,Travel_Rarely,980,Sales,23,5,Medical,1,1,Female,53,1,4,Laboratory Technician,2,Married,19896,3398,1,Y,Yes,12,3,3,80,2,30,1970-01-01,4,40,17,11,15
36,Yes,Travel_Frequently,915,Research & Development,18,2,Medical,1,2,Female,51,1,5,Sales Executive,3,Single,5556,23232,4,Y,Yes,18,3,3,80,2,20,1970-01-01,2,3,10,12,13
50,Yes,Travel_Rarely,1022,Human Resources,23,5,Marketing,1,2,Female,43,1,5,Healthcare Representative,4,Married,5404,11152,0,Y,No,20,4,1,80,3,12,1970-01-01,3,39,0,9,8
