,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
764,29.0,No,Travel_Rarely,678.0,Research & Development,18.0,4,Life Sciences,1,4,Male,53.0,2,1,Sales Executive,3,Married,6018.0,24286.0,5,Y,No,14.0,3,1,80,1,5.0,4,3,5.0,3.0,1.0,2.0
765,40.0,No,Travel_Rarely,768.0,Research & Development,16.0,4,Life Sciences,1,1,Male,86.0,3,2,Laboratory Technician,4,Divorced,3946.0,9258.0,0,Y,No,19.0,3,4,80,1,11.0,2,3,7.0,8.0,5.0,11.0
766,28.0,Yes,Non-Travel,439.0,Sales,4.0,3,Life Sciences,1,1,Female,52.0,2,3,Manufacturing Director,4,Married,11679.0,21853.0,2,Y,Yes,22.0,4,1,80,0,14.0,2,3,5.0,7.0,1.0,8.0
767,25.0,No,Travel_Rarely,549.0,Research & Development,1.0,4,Life Sciences,1,2,Female,38.0,3,1,Research Scientist,4,Divorced,2920.0,23936.0,1,Y,No,11.0,3,3,80,1,2.0,3,1,2.0,1.0,2.0,1.0
768,30.0,No,Travel_Rarely,583.0,Research & Development,6.0,3,Technical Degree,1,3,Male,87.0,2,3,Research Director,4,Divorced,11998.0,16227.0,0,Y,No,16.0,3,3,80,0,14.0,2,3,13.0,3.0,4.0,7.0
769,36.0,No,Travel_Rarely,1371.0,Research & Development,19.0,3,Life Sciences,1,3,Male,50.0,2,3,Healthcare Representative,3,Married,8742.0,8367.0,3,Y,No,17.0,3,2,80,1,16.0,3,3,13.0,10.0,4.0,6.0
770,31.0,No,Non-Travel,888.0,Research & Development,22.0,2,Life Sciences,1,2,Male,70.0,2,1,Sales Executive,4,Married,7742.0,10761.0,0,Y,Yes,13.0,3,3,80,0,12.0,3,1,7.0,5.0,3.0,6.0
771,20.0,Yes,Travel_Rarely,1145.0,Sales,19.0,4,Marketing,1,4,Female,67.0,3,1,Research Scientist,2,Single,5376.0,14572.0,1,Y,Yes,14.0,3,3,80,0,5.0,3,3,3.0,2.0,1.0,0.0
772,32.0,No,Non-Travel,1225.0,Human Resources,2.0,3,Life Sciences,1,3,Male,65.0,2,2,Human Resources,2,Divorced,5993.0,20467.0,0,Y,No,21.0,3,4,80,3,23.0,1,3,11.0,1.0,3.0,2.0
773,41.0,No,Travel_Frequently,999.0,Research & Development,17.0,3,Marketing,1,3,Male,94.0,4,4,Sales Executive,1,Married,8600.0,8862.0,0,Y,No,18.0,4,3,80,1,22.0,2,4,14.0,9.0,7.0,8.0
774,31.0,Yes,Travel_Rarely,781.0,Research & Development,10.0,4,Life Sciences,1,4,Male,63.0,3,1,Laboratory Technician,3,Divorced,3138.0,9130.0,0,Y,Yes,18.0,3,4,80,1,12.0,2,2,11.0,5.0,4.0,9.0
775,43.0,No,Travel_Rarely,411.0,Research & Development,16.0,4,Medical,1,4,Male,45.0,3,2,Manufacturing Director,2,Divorced,9363.0,19795.0,4,Y,No,19.0,3,3,80,0,12.0,2,4,12.0,2.0,9.0,1.0
776,36.0,No,Travel_Rarely,569.0,Sales,8.0,3,Medical,1,1,Female,55.0,2,2,Healthcare Representative,3,Divorced,3063.0,12996.0,1,Y,Yes,16.0,3,1,80,0,7.0,3,3,5.0,1.0,8.0,5.0
777,30.0,Yes,Travel_Rarely,1422.0,Research & Development,4.0,2,Marketing,1,3,Female,67.0,3,1,Sales Representative,1,Single,4590.0,17740.0,0,Y,Yes,20.0,3,1,80,0,12.0,3,4,12.0,0.0,5.0,1.0
778,39.0,No,Travel_Rarely,692.0,Sales,2.0,4,Life Sciences,1,2,Female,67.0,3,1,Sales Executive,4,Married,6662.0,5798.0,0,Y,Yes,16.0,3,2,80,0,8.0,1,4,6.0,1.0,1.0,5.0
779,30.0,No,Travel_Rarely,1052.0,Research & Development,2.0,3,Medical,1,4,Male,92.0,3,3,Laboratory Technician,2,Divorced,8402.0,13919.0,3,Y,No,11.0,3,1,80,1,10.0,4,3,9.0,11.0,5.0,8.0
780,40.0,No,Non-Travel,642.0,Sales,10.0,3,Marketing,1,2,Female,41.0,3,4,Sales Executive,1,Married,7623.0,13642.0,4,Y,No,13.0,3,3,80,1,12.0,2,1,17.0,6.0,5.0,11.0
781,39.0,No,Travel_Rarely,575.0,Research & Development,3.0,4,Human Resources,1,1,Female,97.0,3,2,Laboratory Technician,1,Married,5233.0,24263.0,5,Y,No,12.0,3,4,80,0,10.0,4,3,5.0,1.0,0.0,5.0
782,30.0,Yes,Non-Travel,268.0,Research & Development,9.0,1,Technical Degree,1,1,Male,95.0,3,2,Healthcare Representative,1,Single,3283.0,16517.0,1,Y,No,23.0,3,1,80,1,8.0,1,3,9.0,8.0,1.0,6.0
783,27.0,No,Travel_Rarely,663.0,Research & Development,1.0,3,Medical,1,4,Male,69.0,3,1,Sales Representative,4,Divorced,2349.0,3376.0,0,Y,No,14.0,3,3,80,2,5.0,2,3,5.0,2.0,1.0,4.0
784,34.0,No,Travel_Rarely,972.0,Sales,15.0,3,Life Sciences,1,2,Female,69.0,3,2,Sales Executive,4,Single,5023.0,13690.0,3,Y,No,14.0,3,2,80,0,4.0,2,3,1.0,6.0,2.0,1.0
785,38.0,No,Travel_Rarely,618.0,Research & Development,15.0,3,Medical,1,1,Female,60.0,3,1,Research Scientist,3,Divorced,2558.0,16780.0,5,Y,No,12.0,3,4,80,3,12.0,3,2,2.0,1.0,2.0,3.0
786,40.0,No,Travel_Rarely,495.0,Research & Development,2.0,3,Technical Degree,1,3,Female,88.0,3,2,Manufacturing Director,1,Single,4062.0,8816.0,1,Y,No,15.0,3,2,80,0,7.0,2,2,5.0,10.0,0.0,3.0
787,54.0,No,Travel_Rarely,295.0,Research & Development,17.0,1,Technical Degree,1,2,Male,76.0,3,2,Healthcare Representative,3,Single,6225.0,11087.0,1,Y,Yes,12.0,3,1,80,3,4.0,2,2,1.0,3.0,4.0,7.0
788,45.0,No,Travel_Rarely,351.0,Research & Development,10.0,3,Medical,1,3,Female,95.0,2,2,Manufacturing Director,4,Married,5800.0,15128.0,9,Y,No,17.0,3,3,80,1,8.0,3,3,6.0,1.0,1.0,4.0
789,27.0,Yes,Travel_Frequently,739.0,Research & Development,5.0,3,Life Sciences,1,4,Male,88.0,1,1,Laboratory Technician,3,Single,1281.0,15779.0,1,Y,Yes,22.0,4,2,80,0,3.0,3,3,2.0,1.0,0.0,0.0
790,55.0,No,Travel_Rarely,1027.0,Research & Development,5.0,4,Life Sciences,1,1,Female,89.0,3,2,Manager,3,Divorced,4773.0,17897.0,2,Y,No,12.0,3,3,80,0,7.0,6,4,19.0,11.0,4.0,9.0
791,37.0,No,Travel_Rarely,1166.0,Research & Development,12.0,3,Medical,1,3,Female,92.0,2,2,Healthcare Representative,2,Married,4534.0,2944.0,5,Y,No,16.0,3,4,80,1,8.0,2,3,5.0,2.0,1.0,2.0
792,42.0,No,Travel_Rarely,1065.0,Research & Development,14.0,2,Medical,1,4,Female,76.0,1,3,Research Director,2,Divorced,12105.0,10992.0,0,Y,No,15.0,3,4,80,1,19.0,5,2,5.0,5.0,7.0,12.0
793,42.0,No,Travel_Rarely,1360.0,Sales,17.0,4,Marketing,1,4,Male,56.0,2,2,Sales Executive,4,Single,10380.0,15817.0,0,Y,No,12.0,4,1,80,1,32.0,2,4,4.0,3.0,3.0,3.0
794,40.0,No,Travel_Rarely,763.0,Research & Development,11.0,3,Medical,1,3,Male,47.0,3,3,Research Director,4,Single,8689.0,6024.0,4,Y,Yes,18.0,3,1,80,0,9.0,3,3,9.0,3.0,8.0,6.0
795,44.0,No,Non-Travel,295.0,Research & Development,10.0,3,Marketing,1,3,Male,39.0,3,1,Sales Executive,1,Single,1488.0,23178.0,0,Y,No,14.0,3,2,80,0,9.0,6,3,9.0,3.0,3.0,7.0
796,33.0,No,Travel_Rarely,1115.0,Sales,27.0,3,Life Sciences,1,3,Female,46.0,3,2,Sales Executive,3,Single,6310.0,24629.0,1,Y,No,12.0,3,4,80,2,3.0,0,3,8.0,3.0,0.0,2.0
797,34.0,No,Travel_Frequently,616.0,Human Resources,2.0,4,Technical Degree,1,3,Male,67.0,3,3,Sales Executive,2,Single,6452.0,19351.0,0,Y,Yes,12.0,3,2,80,2,5.0,3,1,13.0,9.0,0.0,10.0
798,25.0,No,Travel_Rarely,900.0,Research & Development,5.0,1,Life Sciences,1,2,Female,77.0,2,1,Research Scientist,3,Married,2834.0,16239.0,1,Y,No,12.0,3,2,80,2,6.0,5,2,5.0,3.0,2.0,3.0
799,36.0,No,Travel_Rarely,729.0,Research & Development,16.0,1,Medical,1,2,Female,73.0,3,1,Research Scientist,4,Single,3166.0,25036.0,3,Y,No,12.0,3,3,80,0,10.0,4,2,2.0,1.0,0.0,5.0
800,42.0,No,Travel_Frequently,1410.0,Research & Development,12.0,3,Life Sciences,1,3,Female,55.0,3,3,Sales Executive,4,Married,3253.0,25913.0,4,Y,Yes,18.0,3,4,80,1,19.0,2,3,12.0,4.0,1.0,1.0
801,34.0,No,Travel_Rarely,507.0,Research & Development,8.0,4,Life Sciences,1,3,Female,78.0,4,1,Manufacturing Director,1,Married,7766.0,20505.0,5,Y,Yes,12.0,3,3,80,2,7.0,4,3,7.0,2.0,1.0,4.0
802,39.0,No,Travel_Rarely,869.0,Research & Development,2.0,4,Medical,1,1,Female,67.0,4,2,Healthcare Representative,3,Married,2450.0,18592.0,3,Y,No,16.0,3,4,80,1,5.0,0,3,6.0,3.0,6.0,9.0
803,38.0,No,Travel_Rarely,640.0,Sales,9.0,3,Other,1,4,Male,51.0,3,1,Sales Executive,4,Single,3952.0,16739.0,1,Y,No,25.0,4,2,80,0,6.0,3,3,12.0,7.0,4.0,6.0
804,30.0,No,Travel_Rarely,1114.0,Research & Development,9.0,2,Life Sciences,1,4,Male,60.0,2,1,Sales Executive,4,Married,5624.0,6136.0,6,Y,Yes,21.0,3,3,80,1,9.0,3,2,1.0,2.0,0.0,1.0
805,37.0,No,Travel_Rarely,784.0,Research & Development,8.0,5,Life Sciences,1,3,Male,35.0,2,5,Sales Executive,4,Married,10773.0,17167.0,3,Y,Yes,12.0,3,4,80,0,16.0,0,4,6.0,0.0,4.0,3.0
806,35.0,No,Non-Travel,860.0,Research & Development,6.0,3,Medical,1,4,Female,90.0,3,1,Research Scientist,3,Divorced,1873.0,11779.0,0,Y,No,19.0,3,2,80,0,8.0,2,3,7.0,3.0,2.0,5.0
807,31.0,No,Non-Travel,1493.0,Research & Development,5.0,2,Technical Degree,1,3,Male,53.0,3,3,Sales Executive,3,Married,4630.0,19353.0,5,Y,No,15.0,3,4,80,0,9.0,3,3,2.0,1.0,2.0,2.0
808,47.0,No,Travel_Rarely,923.0,Research & Development,13.0,4,Medical,1,3,Female,91.0,3,1,Manager,2,Divorced,15563.0,9501.0,2,Y,Yes,23.0,4,2,80,1,22.0,2,3,3.0,1.0,1.0,1.0
809,44.0,No,Travel_Frequently,1335.0,Sales,3.0,2,Life Sciences,1,4,Female,80.0,3,2,Sales Executive,4,Married,6426.0,17100.0,5,Y,Yes,15.0,3,2,80,1,22.0,3,3,11.0,7.0,4.0,2.0
810,38.0,No,Travel_Rarely,428.0,Research & Development,13.0,3,Marketing,1,2,Male,38.0,2,2,Research Scientist,2,Divorced,8715.0,16839.0,4,Y,No,12.0,3,2,80,1,12.0,2,2,5.0,4.0,4.0,0.0
811,32.0,No,Travel_Frequently,691.0,Sales,27.0,3,Life Sciences,1,1,Male,36.0,3,1,Sales Representative,2,Divorced,5114.0,10723.0,1,Y,No,22.0,3,4,80,0,3.0,3,3,10.0,8.0,5.0,7.0
812,50.0,No,Travel_Rarely,853.0,Research & Development,1.0,3,Life Sciences,1,4,Male,57.0,3,4,Manufacturing Director,4,Divorced,16078.0,21285.0,3,Y,No,12.0,3,3,80,1,23.0,4,2,6.0,6.0,1.0,7.0
813,36.0,No,Travel_Rarely,510.0,Research & Development,24.0,3,Other,1,1,Male,60.0,2,3,Research Scientist,4,Married,9263.0,6369.0,1,Y,No,16.0,4,4,80,1,7.0,2,2,13.0,5.0,5.0,9.0
814,55.0,No,Travel_Rarely,391.0,Research & Development,14.0,4,Medical,1,2,Male,64.0,2,3,Manager,2,Single,14052.0,2986.0,7,Y,No,17.0,3,4,80,0,33.0,3,3,20.0,9.0,11.0,2.0
815,42.0,No,Travel_Rarely,175.0,Research & Development,12.0,1,Medical,1,3,Male,89.0,4,5,Laboratory Technician,4,Single,16268.0,5319.0,6,Y,No,14.0,3,4,80,2,39.0,0,3,8.0,6.0,3.0,1.0
816,39.0,No,Travel_Rarely,959.0,Research & Development,8.0,4,Life Sciences,1,4,Male,68.0,3,5,Manager,2,Married,18157.0,15070.0,1,Y,No,19.0,3,3,80,1,21.0,2,2,16.0,10.0,11.0,2.0
817,31.0,No,Travel_Rarely,692.0,Sales,12.0,1,Marketing,1,1,Female,77.0,3,1,Sales Executive,3,Divorced,4595.0,21721.0,3,Y,No,15.0,3,1,80,1,21.0,3,3,9.0,9.0,1.0,8.0
818,47.0,No,Travel_Frequently,1033.0,Research & Development,1.0,2,Medical,1,3,Female,51.0,2,1,Research Scientist,1,Married,4428.0,10773.0,2,Y,No,17.0,3,1,80,1,4.0,3,2,3.0,2.0,1.0,2.0
819,57.0,No,Travel_Rarely,1102.0,Research & Development,2.0,2,Life Sciences,1,3,Male,70.0,3,1,Human Resources,1,Single,1400.0,20720.0,1,Y,No,17.0,3,1,80,0,1.0,6,4,5.0,2.0,2.0,1.0
820,25.0,No,Travel_Rarely,1390.0,Research & Development,19.0,4,Marketing,1,2,Female,40.0,3,1,Sales Executive,3,Divorced,2547.0,16582.0,0,Y,No,15.0,4,4,80,1,28.0,3,3,4.0,2.0,0.0,4.0
821,42.0,No,Travel_Frequently,1190.0,Research & Development,1.0,2,Medical,1,1,Male,91.0,3,1,Research Scientist,3,Married,2277.0,19202.0,2,Y,No,21.0,3,3,80,1,4.0,3,3,1.0,1.0,2.0,1.0
822,39.0,No,Travel_Rarely,454.0,Research & Development,2.0,2,Technical Degree,1,4,Female,76.0,2,1,Research Scientist,2,Divorced,2462.0,13887.0,0,Y,Yes,12.0,3,4,80,1,3.0,3,3,4.0,0.0,1.0,5.0
823,57.0,Yes,Travel_Rarely,955.0,Sales,5.0,1,Marketing,1,3,Female,57.0,2,1,Research Scientist,2,Single,13133.0,11608.0,5,Y,No,11.0,3,4,80,0,15.0,2,3,8.0,3.0,4.0,6.0
824,48.0,No,Travel_Rarely,571.0,Research & Development,9.0,1,Technical Degree,1,3,Male,58.0,2,2,Research Scientist,3,Single,2924.0,23044.0,2,Y,Yes,15.0,3,3,80,0,6.0,1,3,7.0,2.0,0.0,2.0
825,44.0,Yes,Travel_Frequently,535.0,Research & Development,4.0,1,Life Sciences,1,1,Male,71.0,2,2,Manufacturing Director,4,Divorced,5257.0,12397.0,1,Y,No,15.0,4,1,80,1,20.0,3,3,16.0,1.0,5.0,3.0
826,41.0,No,Travel_Rarely,1124.0,Research & Development,9.0,2,Life Sciences,1,4,Male,59.0,3,3,Research Scientist,2,Divorced,10430.0,19422.0,2,Y,No,14.0,3,3,80,0,11.0,4,3,5.0,3.0,0.0,2.0
827,53.0,No,Travel_Frequently,182.0,Sales,8.0,3,Life Sciences,1,3,Male,70.0,4,5,Healthcare Representative,4,Married,18672.0,10154.0,1,Y,Yes,14.0,3,4,80,1,27.0,3,3,26.0,7.0,9.0,2.0
828,39.0,No,Travel_Frequently,1447.0,Research & Development,11.0,3,Other,1,2,Male,64.0,3,4,Healthcare Representative,3,Married,9344.0,6721.0,3,Y,No,20.0,3,1,80,0,12.0,4,4,11.0,2.0,1.0,7.0
829,39.0,No,Non-Travel,826.0,Human Resources,2.0,3,Technical Degree,1,3,Female,96.0,2,2,Manufacturing Director,2,Single,17106.0,13290.0,2,Y,No,23.0,3,3,80,0,21.0,5,3,8.0,4.0,1.0,2.0
830,49.0,No,Travel_Frequently,192.0,Research & Development,8.0,2,Life Sciences,1,1,Male,88.0,2,3,Research Director,4,Married,9583.0,15193.0,1,Y,Yes,16.0,3,4,80,1,13.0,2,3,28.0,4.0,7.0,7.0
831,31.0,No,Travel_Rarely,1202.0,Research & Development,13.0,4,Marketing,1,4,Male,47.0,3,1,Research Scientist,2,Married,6543.0,6727.0,3,Y,No,18.0,3,3,80,1,12.0,2,3,8.0,9.0,5.0,7.0
832,42.0,No,Travel_Rarely,932.0,Research & Development,12.0,4,Life Sciences,1,4,Male,73.0,3,2,Healthcare Representative,3,Single,4596.0,16192.0,3,Y,Yes,18.0,3,4,80,3,17.0,4,4,17.0,6.0,4.0,2.0
833,30.0,No,Travel_Frequently,598.0,Research & Development,5.0,3,Medical,1,1,Male,42.0,1,1,Sales Executive,3,Single,6245.0,6547.0,1,Y,No,15.0,4,4,80,1,17.0,3,3,11.0,9.0,2.0,10.0
834,40.0,No,Travel_Rarely,534.0,Research & Development,20.0,3,Medical,1,2,Female,36.0,3,1,Laboratory Technician,1,Divorced,4621.0,15939.0,1,Y,Yes,17.0,3,3,80,1,7.0,3,2,8.0,4.0,2.0,7.0
835,28.0,No,Travel_Rarely,1073.0,Human Resources,21.0,3,Medical,1,4,Male,84.0,3,1,Human Resources,2,Married,2346.0,8052.0,0,Y,No,24.0,3,1,80,0,4.0,3,3,3.0,1.0,1.0,3.0
836,33.0,No,Travel_Rarely,718.0,Research & Development,2.0,2,Life Sciences,1,4,Male,92.0,3,1,Sales Executive,1,Single,3916.0,2884.0,0,Y,No,15.0,3,2,80,1,4.0,2,2,6.0,3.0,3.0,8.0
837,37.0,No,Travel_Rarely,775.0,Sales,7.0,3,Life Sciences,1,1,Male,100.0,3,3,Laboratory Technician,4,Single,2442.0,11452.0,1,Y,Yes,17.0,4,2,80,3,3.0,3,2,7.0,8.0,1.0,7.0
838,35.0,No,Travel_Rarely,488.0,Research & Development,3.0,4,Human Resources,1,3,Male,82.0,4,1,Manufacturing Director,2,Married,3593.0,16954.0,7,Y,No,17.0,3,2,80,2,5.0,3,2,6.0,0.0,3.0,1.0
839,41.0,Yes,Travel_Rarely,1242.0,Research & Development,24.0,2,Marketing,1,2,Female,69.0,3,2,Healthcare Representative,4,Married,1623.0,10732.0,3,Y,No,11.0,3,2,80,1,15.0,2,3,7.0,5.0,4.0,4.0
840,30.0,No,Travel_Rarely,309.0,Research & Development,18.0,3,Medical,1,4,Male,46.0,2,1,Sales Executive,1,Married,1874.0,7546.0,1,Y,No,21.0,3,1,80,0,8.0,3,3,5.0,2.0,3.0,1.0
841,37.0,No,Travel_Rarely,1402.0,Research & Development,5.0,5,Medical,1,2,Female,73.0,3,2,Research Director,4,Married,17365.0,13656.0,1,Y,No,19.0,3,1,80,0,17.0,2,3,19.0,12.0,6.0,6.0
842,32.0,Yes,Travel_Rarely,749.0,Sales,17.0,3,Marketing,1,1,Female,58.0,1,1,Research Scientist,1,Divorced,9224.0,24071.0,0,Y,No,18.0,4,3,80,0,13.0,2,3,9.0,4.0,2.0,1.0
843,37.0,No,Travel_Rarely,579.0,Research & Development,16.0,2,Medical,1,4,Male,74.0,4,1,Research Scientist,2,Divorced,1234.0,13701.0,1,Y,No,17.0,3,1,80,3,4.0,5,3,2.0,1.0,1.0,5.0
844,26.0,No,Travel_Rarely,577.0,Research & Development,5.0,3,Medical,1,4,Male,73.0,3,1,Sales Representative,3,Married,1334.0,6802.0,2,Y,No,18.0,3,4,80,1,3.0,2,3,1.0,1.0,1.0,2.0
845,22.0,No,Travel_Rarely,1069.0,Research & Development,7.0,3,Medical,1,3,Male,81.0,2,2,Research Scientist,2,Married,6806.0,17705.0,8,Y,No,20.0,4,4,80,2,14.0,2,3,1.0,3.0,2.0,8.0
846,41.0,Yes,Travel_Rarely,465.0,Sales,12.0,3,Life Sciences,1,1,Female,45.0,3,2,Manufacturing Director,4,Married,3399.0,18981.0,9,Y,No,11.0,3,2,80,0,14.0,2,3,3.0,10.0,6.0,4.0
847,23.0,No,Travel_Rarely,572.0,Research & Development,8.0,1,Medical,1,2,Female,69.0,3,1,Sales Representative,3,Single,3869.0,6718.0,4,Y,No,14.0,3,3,80,0,11.0,3,3,2.0,3.0,0.0,2.0
848,46.0,No,Travel_Frequently,761.0,Research & Development,23.0,4,Life Sciences,1,3,Male,81.0,3,2,Sales Executive,4,Married,8488.0,26373.0,4,Y,No,18.0,3,2,80,0,13.0,3,3,7.0,8.0,2.0,5.0
849,29.0,No,Travel_Rarely,691.0,Sales,10.0,3,Technical Degree,1,1,Female,83.0,2,1,Research Scientist,1,Single,3813.0,11640.0,1,Y,Yes,16.0,4,2,80,1,0.0,3,3,2.0,3.0,1.0,2.0
850,49.0,No,Travel_Rarely,698.0,Research & Development,18.0,3,Medical,1,3,Male,54.0,3,1,Laboratory Technician,4,Married,3301.0,3675.0,1,Y,No,18.0,3,3,80,3,5.0,0,2,7.0,2.0,1.0,2.0
851,32.0,No,Travel_Rarely,652.0,Research & Development,15.0,3,Marketing,1,4,Male,77.0,3,1,Laboratory Technician,4,Single,3079.0,8568.0,1,Y,No,14.0,3,1,80,0,3.0,2,2,2.0,2.0,1.0,2.0
852,49.0,No,Travel_Rarely,846.0,Research & Development,13.0,3,Life Sciences,1,2,Male,90.0,3,1,Research Scientist,4,Single,5930.0,14868.0,1,Y,No,19.0,3,1,80,0,2.0,3,3,6.0,2.0,2.0,4.0
853,33.0,No,Travel_Rarely,1242.0,Sales,5.0,4,Marketing,1,4,Female,72.0,3,2,Research Scientist,2,Married,2926.0,16916.0,1,Y,No,18.0,3,4,80,1,10.0,2,3,10.0,9.0,6.0,9.0
854,54.0,No,Travel_Rarely,818.0,Research & Development,13.0,4,Life Sciences,1,4,Male,57.0,2,2,Research Scientist,1,Single,8748.0,9117.0,8,Y,Yes,16.0,4,3,80,0,18.0,2,4,5.0,5.0,4.0,8.0
855,27.0,Yes,Travel_Rarely,277.0,Research & Development,26.0,3,Life Sciences,1,1,Male,67.0,4,2,Healthcare Representative,1,Single,5935.0,16964.0,1,Y,Yes,20.0,4,1,80,1,15.0,3,3,0.0,2.0,0.0,4.0
856,27.0,Yes,Travel_Rarely,1276.0,Sales,8.0,3,Life Sciences,1,4,Female,55.0,3,1,Research Scientist,1,Married,7201.0,13466.0,1,Y,No,22.0,4,4,80,3,10.0,2,3,3.0,6.0,1.0,1.0
857,43.0,No,Travel_Rarely,251.0,Human Resources,6.0,3,Life Sciences,1,3,Male,66.0,3,4,Sales Executive,4,Divorced,16278.0,15957.0,1,Y,No,11.0,4,4,80,1,27.0,3,3,21.0,7.0,5.0,16.0
858,40.0,Yes,Travel_Rarely,948.0,Research & Development,4.0,2,Other,1,1,Male,86.0,3,5,Research Director,3,Divorced,19635.0,19207.0,5,Y,Yes,14.0,3,3,80,1,31.0,6,2,4.0,1.0,6.0,5.0
859,36.0,No,Non-Travel,1038.0,Research & Development,2.0,3,Life Sciences,1,2,Female,64.0,3,1,Laboratory Technician,2,Single,3113.0,19708.0,1,Y,No,12.0,3,4,80,0,6.0,2,2,1.0,2.0,1.0,3.0
860,48.0,Yes,Travel_Rarely,808.0,Research & Development,2.0,4,Marketing,1,1,Male,74.0,4,2,Healthcare Representative,1,Married,10275.0,22835.0,5,Y,Yes,15.0,3,2,80,1,2.0,2,3,3.0,1.0,9.0,4.0
861,32.0,No,Travel_Rarely,800.0,Sales,9.0,3,Medical,1,4,Male,48.0,3,1,Manager,2,Married,14667.0,17281.0,0,Y,No,17.0,3,3,80,1,10.0,3,2,1.0,2.0,4.0,2.0
862,38.0,No,Travel_Rarely,1043.0,Research & Development,7.0,3,Medical,1,2,Male,77.0,4,5,Manager,3,Married,19714.0,16064.0,1,Y,No,14.0,3,2,80,1,26.0,3,2,28.0,3.0,14.0,11.0
863,52.0,No,Travel_Rarely,1206.0,Research & Development,14.0,5,Life Sciences,1,4,Female,38.0,3,4,Manager,3,Married,12224.0,12079.0,2,Y,No,14.0,3,1,80,1,30.0,2,3,16.0,1.0,4.0,13.0
864,39.0,No,Travel_Rarely,1494.0,Research & Development,17.0,3,Life Sciences,1,2,Male,99.0,3,1,Research Scientist,4,Married,1872.0,9129.0,1,Y,No,11.0,3,3,80,3,9.0,2,3,5.0,4.0,0.0,2.0
865,31.0,No,Travel_Rarely,666.0,Sales,3.0,4,Life Sciences,1,1,Female,80.0,3,2,Laboratory Technician,2,Single,4413.0,10702.0,1,Y,Yes,12.0,4,1,80,2,10.0,3,3,8.0,6.0,1.0,4.0
866,26.0,No,Travel_Rarely,833.0,Research & Development,19.0,2,Life Sciences,1,2,Male,85.0,3,1,Healthcare Representative,2,Married,10464.0,3992.0,2,Y,No,20.0,3,3,80,1,15.0,3,3,14.0,7.0,9.0,7.0
867,40.0,No,Travel_Rarely,1483.0,Research & Development,9.0,3,Life Sciences,1,1,Male,81.0,3,4,Manager,2,Divorced,17085.0,17870.0,1,Y,No,16.0,3,1,80,0,20.0,0,3,27.0,14.0,8.0,8.0
868,55.0,Yes,Travel_Rarely,778.0,Research & Development,2.0,5,Life Sciences,1,4,Male,93.0,2,5,Manager,3,Divorced,17496.0,20452.0,1,Y,Yes,17.0,3,4,80,1,23.0,2,3,20.0,5.0,6.0,10.0
869,32.0,No,Travel_Rarely,1217.0,Sales,17.0,2,Medical,1,1,Female,38.0,3,2,Research Scientist,4,Married,5956.0,8479.0,6,Y,No,16.0,3,4,80,1,9.0,3,3,3.0,2.0,1.0,3.0
870,56.0,No,Travel_Rarely,909.0,Research & Development,10.0,3,Medical,1,4,Male,59.0,4,5,Research Director,4,Single,17850.0,20667.0,3,Y,No,14.0,3,4,80,0,38.0,2,2,32.0,2.0,4.0,8.0
871,45.0,No,Travel_Rarely,1273.0,Sales,3.0,3,Technical Degree,1,3,Male,41.0,3,2,Research Scientist,1,Married,7685.0,22764.0,3,Y,No,12.0,3,3,80,0,21.0,6,3,10.0,11.0,14.0,9.0
872,47.0,No,Travel_Rarely,992.0,Research & Development,2.0,3,Medical,1,3,Male,98.0,3,1,Research Scientist,2,Married,3356.0,21914.0,3,Y,Yes,17.0,3,4,80,1,18.0,2,3,5.0,2.0,1.0,3.0
873,41.0,No,Travel_Rarely,1131.0,Sales,2.0,3,Medical,1,2,Female,73.0,3,2,Research Scientist,3,Single,5779.0,12405.0,9,Y,No,15.0,3,1,80,0,3.0,3,3,5.0,2.0,3.0,5.0
874,30.0,Yes,Non-Travel,295.0,Research & Development,8.0,2,Medical,1,2,Female,49.0,3,2,Sales Executive,1,Single,8992.0,20891.0,0,Y,No,14.0,3,4,80,1,8.0,6,2,5.0,12.0,1.0,4.0
875,58.0,No,Travel_Rarely,1167.0,Research & Development,5.0,4,Marketing,1,1,Female,73.0,3,4,Healthcare Representative,2,Married,10379.0,17371.0,8,Y,Yes,15.0,3,1,80,1,13.0,1,3,1.0,4.0,5.0,6.0
876,31.0,No,Travel_Rarely,584.0,Research & Development,12.0,3,Life Sciences,1,2,Female,61.0,3,1,Healthcare Representative,4,Single,2112.0,13605.0,1,Y,No,24.0,4,3,80,0,15.0,3,3,14.0,9.0,2.0,7.0
877,46.0,No,Travel_Frequently,398.0,Research & Development,2.0,1,Medical,1,4,Male,82.0,3,2,Laboratory Technician,4,Single,4287.0,15112.0,9,Y,Yes,14.0,3,4,80,0,4.0,4,1,0.0,0.0,1.0,0.0
