Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,Yes,Travel_Rarely,407,Research & Development,27,4,Medical,1,1,Male,85,2,2,Manufacturing Director,4,Divorced,17166,15060,9,Y,No,25,4,3,80,1,39,1970-01-01,3,22,1,8,12
18,No,Travel_Frequently,1358,Sales,9,3,Marketing,1,2,Female,63,1,3,Sales Executive,3,Married,6383,7411,1,Y,No,15,3,4,80,2,11,1970-01-01,2,33,3,9,17
18,No,Travel_Frequently,391,Sales,23,1,Other,1,1,Female,74,3,1,Healthcare Representative,3,Single,11160,25640,0,Y,No,13,4,1,80,3,32,1970-01-01,4,13,12,1,4
41,No,Travel_Rarely,233,Sales,28,1,Human Resources,1,2,Male,47,3,5,Research Scientist,4,Single,13199,17642,6,Y,No,24,4,2,80,3,17,1970-01-01,1,20,14,13,4
32,No,Travel_Frequently,553,Sales,20,2,Technical Degree,1,3,Female,99,1,3,Manufacturing Director,1,Single,11762,23678,0,Y,No,13,4,3,80,0,7,1970-01-01,1,11,8,13,12
29,Yes,Travel_Frequently,430,Human Resources,28,5,Other,1,3,Female,82,2,5,Research Scientist,1,Single,2650,6280,1,Y,Yes,20,3,2,80,1,40,1970-01-01,4,33,4,11,14
57,Yes,Non-Travel,494,Sales,13,4,Other,1,2,Female,85,4,2,Manufacturing Director,1,Divorced,4596,16646,4,Y,Yes,13,3,3,80,1,15,1970-01-01,2,14,3,6,17
33,Yes,Non-Travel,919,Research & Development,18,4,Other,1,1,Male,39,1,4,Healthcare Representative,1,Single,8220,10213,4,Y,No,21,3,2,80,2,12,1970-01-01,3,33,9,7,8
21,No,Travel_Rarely,398,Human Resources,11,4,Medical,1,4,Female,46,4,2,Sales Executive,2,Divorced,6512,20014,3,Y,Yes,25,3,2,80,2,15,1970-01-01,1,24,13,2,12
56,No,Non-Travel,1238,Research & Development,17,4,Marketing,1,2,Female,88,4,3,Research Scientist,2,Married,12906,19996,9,Y,Yes,17,3,2,80,0,28,1970-01-01,3,4,2,13,0
43,Yes,Travel_Rarely,122,Sales,5,5,Human Resources,1,2,Female,76,2,1,Manufacturing Director,4,Single,16983,22633,4,Y,No,25,3,3,80,0,2,1970-01-01,4,2,10,9,1
42,Yes,Travel_Rarely,1435,Research & Development,2,3,Other,1,4,Female,66,1,3,Manager,2,Divorced,6541,11128,9,Y,No,12,3,1,80,0,31,1970-01-01,1,11,3,15,14
20,No,Non-Travel,558,Sales,4,5,Human Resources,1,2,Male,37,2,5,Research Director,4,Married,1425,12209,0,Y,No,14,4,2,80,2,17,1970-01-01,3,37,0,2,4
27,No,Non-Travel,1283,Research & Development,8,4,Medical,1,1,Male,89,4,1,Human Resources,2,Single,5751,22319,1,Y,No,21,3,4,80,0,3,1970-01-01,3,10,7,3,4
27,No,Travel_Frequently,482,Research & Development,21,5,Other,1,3,Male,48,3,2,Manufacturing Director,1,Married,16447,17475,7,Y,Yes,11,4,3,80,0,8,1970-01-01,1,3,7,11,6
25,Yes,Travel_Frequently,476,Human Resources,22,4,Medical,1,1,Female,94,2,5,Healthcare Representative,2,Single,9691,20179,1,Y,No,20,4,1,80,2,34,1970-01-01,1,33,15,8,17
50,No,Travel_Rarely,1245,Human Resources,19,5,Life Sciences,1,3,Female,84,2,5,Manufacturing Director,1,Divorced,12089,3822,3,Y,No,23,3,4,80,3,17,1970-01-01,4,6,2,14,11
18,No,Non-Travel,1289,Sales,4,4,Other,1,4,Female,66,1,3,Healthcare Representative,2,Divorced,14839,17569,5,Y,No,17,3,4,80,1,2,1970-01-01,2,32,15,2,16
22,Yes,Travel_Rarely,480,Sales,28,1,Life Sciences,1,3,Male,100,4,3,Research Director,4,Single,13908,16425,4,Y,No,24,3,2,80,2,23,1970-01-01,3,31,5,5,7
46,No,Travel_Rarely,1350,Sales,18,5,Other,1,3,Female,96,2,2,Manager,3,Divorced,13229,21743,2,Y,Yes,14,3,3,80,3,30,1970-01-01,2,26,1,8,16
22,Yes,Non-Travel,284,Sales,22,3,Human Resources,1,2,Male,33,2,2,Sales Executive,4,Divorced,4698,12975,3,Y,No,14,3,3,80,0,0,1970-01-01,4,21,9,1,4
50,No,Travel_Frequently,497,Human Resources,9,1,Human Resources,1,3,Female,32,2,3,Manager,4,Single,1162,9907,8,Y,Yes,12,4,1,80,0,36,1970-01-01,3,24,16,8,3
29,No,Non-Travel,559,Research & Development,8,3,Other,1,1,Male,91,3,2,Research Scientist,3,Married,4842,2977,7,Y,No,17,4,3,80,1,0,1970-01-01,3,15,6,4,9
25,No,Travel_Frequently,683,Research & Development,19,4,Marketing,1,2,Male,97,1,4,Manufacturing Director,3,Single,18451,19796,3,Y,Yes,23,4,3,80,0,11,1970-01-01,1,24,11,8,9
45,Yes,Travel_Frequently,286,Human Resources,12,1,Human Resources,1,1,Male,61,2,4,Sales Executive,1,Divorced,2382,5456,4,Y,No,13,4,3,80,0,27,1970-01-01,3,3,6,2,6
41,No,Travel_Frequently,530,Research & Development,16,1,Life Sciences,1,3,Female,50,3,3,Human Resources,2,Divorced,2992,20454,0,Y,Yes,20,4,1,80,0,23,1970-01-01,1,35,7,13,15
53,Yes,Travel_Rarely,527,Human Resources,14,4,Marketing,1,4,Male,35,4,4,Sales Representative,1,Married,17201,26660,1,Y,Yes,19,3,4,80,1,40,1970-01-01,1,27,10,7,13
24,No,Travel_Frequently,1192,Sales,8,3,Technical Degree,1,2,Male,51,1,3,Sales Representative,4,Married,2213,5777,2,Y,No,16,4,2,80,3,27,1970-01-01,4,20,4,3,4
27,No,Travel_Frequently,1477,Research & Development,5,3,Technical Degree,1,3,Female,53,1,5,Research Director,3,Single,18090,25795,2,Y,No,22,4,4,80,1,3,1970-01-01,2,17,14,14,0
51,Yes,Travel_Frequently,500,Research & Development,25,2,Medical,1,1,Male,94,3,5,Manufacturing Director,3,Divorced,15182,22587,9,Y,Yes,25,4,3,80,2,24,1970-01-01,4,38,1,8,5
42,No,Travel_Frequently,1016,Human Resources,6,1,Life Sciences,1,4,Male,83,2,1,Manager,1,Married,5190,4616,6,Y,Yes,17,3,4,80,2,12,1970-01-01,2,20,8,4,2
60,No,Travel_Frequently,993,Sales,12,1,Marketing,1,3,Female,69,1,4,Manufacturing Director,1,Single,18958,13258,8,Y,Yes,12,4,2,80,2,32,1970-01-01,2,29,12,14,7
47,No,Travel_Frequently,1103,Sales,12,1,Technical Degree,1,3,Female,39,3,4,Healthcare Representative,2,Single,10658,17073,4,Y,Yes,11,3,3,80,1,22,1970-01-01,2,16,1,2,9
57,No,Travel_Rarely,1317,Research & Development,24,3,Medical,1,1,Male,54,4,5,Human Resources,1,Single,6579,10929,2,Y,No,13,3,2,80,0,40,1970-01-01,1,39,1,6,7
51,Yes,Travel_Rarely,1233,Sales,5,4,Marketing,1,3,Female,89,3,1,Research Director,2,Divorced,9959,16534,3,Y,Yes,24,4,4,80,1,25,1970-01-01,2,14,9,7,14
52,Yes,Travel_Rarely,408,Sales,22,3,Life Sciences,1,2,Female,32,3,3,Manager,2,Single,2105,13729,4,Y,Yes,24,4,3,80,1,38,1970-01-01,1,0,14,8,13
38,No,Travel_Rarely,120,Human Resources,5,2,Technical Degree,1,4,Male,65,4,5,Research Director,1,Divorced,15339,19804,5,Y,No,13,3,3,80,3,13,1970-01-01,2,40,14,7,16
43,No,Non-Travel,987,Sales,16,3,Medical,1,3,Male,81,2,4,Manager,1,Single,10719,26350,9,Y,No,21,4,1,80,3,36,1970-01-01,3,5,8,5,8
18,Yes,Travel_Rarely,359,Sales,2,5,Life Sciences,1,3,Female,37,3,4,Manager,1,Married,19434,21104,9,Y,No,25,3,4,80,2,23,1970-01-01,4,25,4,8,11
37,Yes,Non-Travel,478,Human Resources,1,4,Technical Degree,1,2,Female,34,2,3,Research Director,3,Single,8177,15802,6,Y,Yes,20,4,2,80,2,30,1970-01-01,3,11,13,10,0
25,No,Travel_Frequently,509,Research & Development,1,2,Other,1,3,Female,75,4,3,Sales Executive,1,Divorced,13991,26671,6,Y,No,16,4,1,80,3,14,1970-01-01,2,22,0,5,10
18,Yes,Travel_Rarely,1306,Human Resources,10,3,Technical Degree,1,3,Male,53,1,3,Research Scientist,2,Married,3579,6988,5,Y,No,12,3,4,80,0,10,1970-01-01,2,35,8,11,10
44,No,Travel_Frequently,997,Research & Development,12,1,Medical,1,1,Male,43,3,5,Research Director,2,Married,3223,7538,1,Y,Yes,16,4,4,80,0,12,1970-01-01,3,34,8,3,0
33,No,Travel_Rarely,697,Research & Development,29,1,Technical Degree,1,2,Male,92,2,1,Human Resources,1,Divorced,1435,24989,1,Y,No,11,3,3,80,0,30,1970-01-01,3,24,13,12,8
29,No,Travel_Rarely,354,Research & Development,25,5,Human Resources,1,1,Male,86,4,5,Manager,3,Divorced,2835,25512,9,Y,No,25,4,3,80,3,4,1970-01-01,2,33,4,0,8
60,Yes,Travel_Rarely,123,Research & Development,27,1,Technical Degree,1,2,Female,98,3,4,Human Resources,3,Single,8386,2560,2,Y,Yes,11,3,1,80,1,6,1970-01-01,1,23,0,5,6
22,Yes,Travel_Rarely,748,Human Resources,21,2,Medical,1,4,Female,33,4,5,Research Director,2,Married,8542,10257,0,Y,Yes,18,3,1,80,1,30,1970-01-01,1,35,9,9,2
24,Yes,Non-Travel,1499,Research & Development,10,2,Technical Degree,1,4,Male,43,2,3,Manufacturing Director,4,Married,16244,12753,5,Y,No,19,4,3,80,3,13,1970-01-01,2,25,12,4,14
34,Yes,Travel_Frequently,1081,Research & Development,18,2,Medical,1,4,Male,57,2,4,Laboratory Technician,4,Divorced,8140,14942,2,Y,No,13,4,1,80,0,35,1970-01-01,3,26,8,11,11
43,No,Travel_Frequently,888,Sales,2,3,Life Sciences,1,1,Male,34,4,2,Sales Executive,4,Married,8000,26173,7,Y,No,11,3,2,80,0,30,1970-01-01,1,1,16,6,1
25,Yes,Travel_Rarely,642,Human Resources,16,3,Human Resources,1,3,Female,78,1,5,Manufacturing Director,4,Divorced,2308,10521,0,Y,No,25,3,2,80,3,10,1970-01-01,4,17,8,11,16
47,No,Travel_Rarely,786,Sales,16,4,Life Sciences,1,3,Female,53,4,3,Healthcare Representative,2,Divorced,14213,25854,7,Y,No,18,3,3,80,0,19,1970-01-01,4,28,11,11,6
40,Yes,Travel_Rarely,215,Research & Development,5,2,Medical,1,2,Male,44,2,3,Human Resources,4,Divorced,10607,4598,2,Y,No,15,4,3,80,0,40,1970-01-01,2,16,17,6,4
38,Yes,Travel_Frequently,767,Human Resources,22,4,Human Resources,1,2,Male,81,1,3,Manager,2,Married,13860,11163,4,Y,Yes,20,3,3,80,2,12,1970-01-01,4,9,4,0,9
55,No,Non-Travel,958,Research & Development,4,1,Marketing,1,4,Male,98,2,2,Research Scientist,1,Single,19325,15410,4,Y,Yes,18,3,3,80,2,9,1970-01-01,3,34,1,12,13
21,Yes,Non-Travel,1186,Sales,21,5,Marketing,1,3,Female,76,4,3,Human Resources,2,Divorced,3203,16269,2,Y,No,13,4,2,80,3,6,1970-01-01,3,27,4,13,12
29,Yes,Non-Travel,1088,Research & Development,2,3,Human Resources,1,4,Female,69,2,5,Manufacturing Director,3,Married,6721,8190,9,Y,Yes,15,4,4,80,3,22,1970-01-01,3,20,1,3,15
27,Yes,Travel_Frequently,873,Sales,16,1,Other,1,1,Female,37,3,1,Research Director,4,Married,15071,13516,7,Y,Yes,13,4,3,80,3,4,1970-01-01,1,0,6,13,16
37,No,Non-Travel,732,Human Resources,20,3,Human Resources,1,4,Female,55,1,5,Research Scientist,4,Single,6624,4309,6,Y,Yes,11,3,2,80,3,33,1970-01-01,1,37,2,10,5
18,No,Travel_Rarely,244,Research & Development,18,1,Marketing,1,2,Male,80,2,3,Sales Representative,3,Divorced,8068,18373,3,Y,Yes,16,4,4,80,0,0,1970-01-01,2,27,5,11,6
48,Yes,Non-Travel,1204,Sales,20,2,Life Sciences,1,3,Male,88,3,2,Human Resources,1,Single,16176,18158,4,Y,Yes,16,3,3,80,2,22,1970-01-01,4,16,14,10,4
40,Yes,Travel_Rarely,1132,Sales,4,1,Other,1,4,Female,63,2,2,Laboratory Technician,1,Single,1637,13874,9,Y,Yes,17,4,1,80,2,2,1970-01-01,2,37,5,7,11
21,Yes,Travel_Frequently,381,Research & Development,13,5,Other,1,1,Male,87,2,4,Laboratory Technician,3,Divorced,18980,2530,3,Y,Yes,25,4,4,80,3,6,1970-01-01,2,1,15,2,6
48,No,Travel_Frequently,1484,Human Resources,21,5,Technical Degree,1,1,Male,30,4,2,Healthcare Representative,2,Married,11939,20457,9,Y,Yes,24,3,4,80,1,4,1970-01-01,1,22,9,13,11
22,Yes,Travel_Rarely,1023,Research & Development,4,5,Marketing,1,3,Male,65,1,3,Manager,2,Divorced,5198,19715,5,Y,Yes,18,4,1,80,2,15,1970-01-01,3,0,1,15,0
49,No,Travel_Rarely,1497,Sales,2,2,Life Sciences,1,4,Male,94,3,4,Manufacturing Director,3,Married,17887,21535,6,Y,Yes,23,4,4,80,1,12,1970-01-01,4,31,15,5,8
57,Yes,Travel_Frequently,370,Human Resources,11,5,Marketing,1,1,Male,71,3,4,Manager,1,Single,3736,8306,1,Y,No,25,3,3,80,1,6,1970-01-01,3,8,5,4,11
53,Yes,Travel_Rarely,967,Human Resources,9,1,Life Sciences,1,3,Male,44,4,1,Research Director,2,Single,13358,23013,1,Y,No,18,4,2,80,2,23,1970-01-01,4,29,4,8,4
25,Yes,Travel_Frequently,1107,Human Resources,29,2,Life Sciences,1,2,Female,96,2,1,Manufacturing Director,2,Single,6069,21945,4,Y,Yes,14,3,2,80,1,31,1970-01-01,2,15,18,9,11
31,No,Non-Travel,736,Sales,25,5,Human Resources,1,4,Male,48,2,3,Manufacturing Director,4,Single,16016,21861,9,Y,No,12,3,4,80,1,7,1970-01-01,2,39,9,3,15
33,No,Non-Travel,548,Human Resources,13,4,Life Sciences,1,1,Female,57,4,3,Laboratory Technician,2,Divorced,8963,7631,7,Y,No,12,3,3,80,1,19,1970-01-01,3,9,13,13,1
35,Yes,Travel_Rarely,993,Research & Development,5,5,Human Resources,1,3,Male,44,4,2,Human Resources,2,Divorced,17185,21681,0,Y,Yes,21,4,4,80,1,1,1970-01-01,4,32,1,4,6
43,No,Non-Travel,374,Research & Development,20,4,Marketing,1,1,Female,99,2,5,Research Scientist,4,Married,18627,12311,5,Y,Yes,11,4,4,80,2,14,1970-01-01,4,28,9,0,12
45,Yes,Non-Travel,215,Human Resources,5,3,Medical,1,3,Female,73,4,3,Research Scientist,1,Single,8592,6755,5,Y,No,21,3,4,80,3,23,1970-01-01,2,10,4,12,16
60,No,Non-Travel,424,Sales,27,5,Human Resources,1,1,Male,58,4,4,Manager,4,Single,7277,24868,4,Y,Yes,18,3,4,80,2,8,1970-01-01,1,9,7,15,7
29,Yes,Travel_Frequently,423,Human Resources,26,1,Human Resources,1,2,Female,40,4,1,Research Director,3,Single,6910,2302,9,Y,No,25,4,2,80,3,8,1970-01-01,3,15,4,3,9
54,Yes,Travel_Frequently,324,Human Resources,3,3,Technical Degree,1,3,Female,31,1,2,Research Scientist,3,Divorced,13450,15206,4,Y,Yes,24,4,1,80,3,4,1970-01-01,3,1,3,8,17
48,Yes,Non-Travel,500,Sales,23,1,Technical Degree,1,3,Male,89,3,3,Sales Representative,4,Single,1969,19698,4,Y,No,17,3,3,80,3,9,1970-01-01,3,3,15,14,13
27,Yes,Travel_Rarely,1359,Human Resources,16,4,Marketing,1,2,Male,99,2,1,Manufacturing Director,3,Married,9922,6378,1,Y,Yes,11,3,3,80,3,32,1970-01-01,1,29,18,8,12
46,Yes,Travel_Frequently,822,Human Resources,14,1,Human Resources,1,4,Male,75,1,4,Manager,1,Single,1598,24848,1,Y,No,11,4,4,80,3,21,1970-01-01,2,18,1,13,12
36,No,Travel_Rarely,1126,Sales,3,5,Technical Degree,1,3,Female,83,2,5,Research Scientist,4,Married,3266,18036,7,Y,No,15,4,3,80,2,16,1970-01-01,4,27,12,4,5
60,Yes,Travel_Rarely,377,Human Resources,19,2,Medical,1,4,Female,35,1,1,Healthcare Representative,3,Single,3006,2371,7,Y,Yes,21,4,2,80,1,26,1970-01-01,4,2,11,8,2
40,No,Travel_Rarely,1474,Human Resources,10,2,Marketing,1,2,Male,80,2,1,Human Resources,3,Married,6082,22681,9,Y,No,14,4,2,80,2,20,1970-01-01,4,6,12,2,13
38,No,Non-Travel,209,Research & Development,19,5,Marketing,1,2,Female,56,1,4,Manager,4,Single,10398,18076,0,Y,No,22,3,2,80,3,26,1970-01-01,4,29,17,9,1
20,No,Travel_Frequently,561,Sales,17,1,Marketing,1,4,Male,59,4,4,Healthcare Representative,2,Married,2924,10212,0,Y,Yes,23,4,1,80,0,5,1970-01-01,3,40,2,12,17
41,No,Travel_Frequently,130,Research & Development,8,2,Technical Degree,1,2,Male,41,2,5,Sales Representative,1,Divorced,14458,25598,3,Y,No,18,4,4,80,3,19,1970-01-01,3,6,10,5,15
60,Yes,Non-Travel,980,Sales,11,3,Other,1,2,Male,45,3,1,Healthcare Representative,1,Married,1752,7287,2,Y,No,12,4,1,80,3,3,1970-01-01,4,8,0,11,13
29,Yes,Non-Travel,786,Human Resources,4,3,Other,1,4,Male,64,3,3,Manufacturing Director,1,Married,6587,21425,4,Y,Yes,13,3,3,80,0,34,1970-01-01,1,10,13,0,7
42,Yes,Non-Travel,1116,Sales,7,4,Other,1,3,Female,93,2,3,Manufacturing Director,3,Divorced,2868,8016,9,Y,Yes,13,4,2,80,1,40,1970-01-01,2,33,5,1,14
51,No,Travel_Frequently,878,Human Resources,2,3,Technical Degree,1,4,Male,86,1,5,Manufacturing Director,4,Married,15092,8097,7,Y,Yes,15,3,1,80,0,21,1970-01-01,3,18,8,13,10
39,No,Non-Travel,1057,Sales,5,1,Technical Degree,1,1,Male,70,4,4,Sales Representative,1,Divorced,2268,23416,1,Y,No,12,4,4,80,1,29,1970-01-01,1,25,17,0,16
21,Yes,Non-Travel,107,Research & Development,27,2,Human Resources,1,4,Male,92,2,1,Sales Executive,1,Married,5887,2550,7,Y,Yes,11,3,4,80,1,13,1970-01-01,3,27,16,2,8
42,No,Travel_Frequently,1371,Sales,2,2,Technical Degree,1,1,Male,33,2,4,Sales Executive,4,Single,2508,8710,4,Y,Yes,22,4,4,80,3,32,1970-01-01,1,21,11,14,1
57,No,Non-Travel,461,Human Resources,11,5,Marketing,1,1,Male,48,3,1,Research Scientist,4,Married,10096,4291,6,Y,No,12,4,3,80,0,11,1970-01-01,2,31,8,3,11
58,Yes,Non-Travel,958,Research & Development,14,2,Technical Degree,1,2,Female,82,2,1,Human Resources,1,Single,5035,21843,0,Y,No,15,4,2,80,3,14,1970-01-01,1,23,18,4,12
45,Yes,Travel_Frequently,1487,Human Resources,15,4,Medical,1,2,Male,48,4,1,Manager,1,Married,3509,4872,1,Y,Yes,11,4,1,80,1,24,1970-01-01,3,15,8,2,16
48,Yes,Travel_Frequently,595,Human Resources,21,4,Marketing,1,1,Female,35,3,5,Sales Executive,1,Married,17335,17617,5,Y,No,25,4,2,80,1,20,1970-01-01,2,21,3,6,7
31,Yes,Travel_Frequently,544,Human Resources,2,4,Technical Degree,1,4,Male,37,4,5,Manager,3,Single,15821,4608,7,Y,No,23,3,1,80,1,34,1970-01-01,4,22,18,7,1
37,No,Non-Travel,569,Sales,7,2,Life Sciences,1,1,Male,92,3,1,Laboratory Technician,3,Divorced,4179,9138,7,Y,No,25,4,2,80,1,28,1970-01-01,2,8,17,4,5
54,Yes,Travel_Frequently,671,Sales,21,4,Human Resources,1,1,Male,83,4,1,Sales Representative,4,Married,1214,13982,0,Y,Yes,18,3,3,80,0,11,1970-01-01,3,12,5,0,11
41,No,Travel_Frequently,1391,Research & Development,16,3,Medical,1,1,Male,92,4,4,Research Director,2,Single,15013,5652,3,Y,No,11,3,3,80,1,37,1970-01-01,4,13,16,13,14
33,Yes,Non-Travel,741,Human Resources,11,2,Technical Degree,1,1,Female,87,2,3,Sales Executive,2,Married,10131,6649,7,Y,Yes,24,3,3,80,1,37,1970-01-01,4,17,1,6,9
50,No,Travel_Frequently,413,Research & Development,3,2,Other,1,2,Female,53,3,4,Manager,4,Single,12902,25829,5,Y,Yes,16,3,2,80,2,6,1970-01-01,1,35,17,5,9
32,Yes,Travel_Frequently,607,Research & Development,13,2,Other,1,4,Male,84,2,2,Sales Representative,2,Married,8393,4318,3,Y,Yes,22,4,1,80,0,38,1970-01-01,2,5,12,15,13
21,Yes,Travel_Frequently,1172,Sales,21,1,Human Resources,1,1,Male,46,1,4,Manufacturing Director,1,Single,2335,13115,0,Y,Yes,19,4,1,80,3,12,1970-01-01,3,2,6,7,6
36,Yes,Travel_Frequently,888,Sales,1,2,Life Sciences,1,3,Female,73,2,3,Laboratory Technician,2,Single,10111,23109,6,Y,Yes,18,3,4,80,2,36,1970-01-01,1,29,9,15,0
48,No,Non-Travel,557,Research & Development,24,2,Human Resources,1,3,Male,78,2,1,Sales Representative,2,Married,17647,4227,0,Y,No,13,3,4,80,3,6,1970-01-01,1,40,11,4,0
54,Yes,Travel_Rarely,1044,Human Resources,16,1,Marketing,1,4,Male,88,4,2,Research Scientist,2,Married,12607,23446,1,Y,No,19,4,4,80,1,35,1970-01-01,1,5,2,3,15
60,Yes,Travel_Frequently,1273,Research & Development,22,5,Other,1,2,Female,95,3,1,Research Scientist,3,Divorced,2104,21398,2,Y,No,15,3,3,80,0,17,1970-01-01,2,6,18,3,17
25,Yes,Travel_Rarely,1381,Research & Development,18,4,Life Sciences,1,3,Male,80,1,4,Research Scientist,1,Single,6341,20043,5,Y,Yes,25,3,2,80,2,33,1970-01-01,2,12,7,9,12
59,No,Non-Travel,958,Research & Development,2,5,Medical,1,3,Female,81,1,4,Research Scientist,1,Married,1210,5663,8,Y,Yes,16,4,3,80,2,14,1970-01-01,4,16,4,12,13
21,Yes,Travel_Rarely,1099,Sales,3,2,Life Sciences,1,2,Male,33,3,3,Research Scientist,3,Single,18882,11859,1,Y,Yes,18,3,4,80,0,10,1970-01-01,4,33,6,4,1
30,Yes,Travel_Frequently,818,Sales,3,3,Life Sciences,1,2,Female,81,3,5,Sales Executive,3,Single,9820,7589,8,Y,No,20,3,2,80,1,14,1970-01-01,1,39,8,9,6
27,Yes,Travel_Frequently,1287,Human Resources,2,5,Life Sciences,1,3,Male,75,4,2,Human Resources,3,Single,5664,11004,6,Y,No,23,4,1,80,2,23,1970-01-01,3,27,15,6,11
39,No,Travel_Rarely,959,Sales,1,3,Other,1,2,Female,88,3,5,Research Scientist,1,Single,5277,12808,5,Y,No,13,3,2,80,3,13,1970-01-01,2,14,0,3,12
22,No,Travel_Frequently,981,Research & Development,29,1,Life Sciences,1,4,Female,52,3,3,Sales Representative,4,Married,9588,8858,7,Y,Yes,24,3,3,80,1,32,1970-01-01,2,8,1,6,0
26,No,Non-Travel,500,Human Resources,19,4,Life Sciences,1,1,Female,49,4,3,Laboratory Technician,4,Single,16966,20185,0,Y,Yes,20,3,2,80,3,14,1970-01-01,2,27,1,9,6
23,No,Non-Travel,1144,Sales,25,4,Life Sciences,1,1,Female,100,2,1,Sales Representative,1,Single,9381,13709,9,Y,No,23,3,2,80,0,21,1970-01-01,2,36,16,4,1
39,No,Non-Travel,103,Research & Development,17,1,Technical Degree,1,4,Male,68,3,1,Manager,1,Single,14600,4779,3,Y,No,12,4,1,80,2,1,1970-01-01,1,34,5,13,13
21,Yes,Travel_Frequently,351,Research & Development,16,2,Other,1,2,Female,52,2,5,Research Scientist,1,Married,13018,9436,5,Y,Yes,23,4,3,80,2,34,1970-01-01,4,17,8,13,10
53,Yes,Non-Travel,647,Research & Development,21,4,Technical Degree,1,1,Male,34,3,4,Research Scientist,2,Single,4124,20539,8,Y,No,21,3,1,80,0,31,1970-01-01,4,18,1,4,9
30,No,Non-Travel,399,Human Resources,8,4,Life Sciences,1,2,Male,84,2,5,Sales Representative,3,Single,17642,14746,2,Y,No,21,4,1,80,1,19,1970-01-01,3,27,6,3,12
21,No,Non-Travel,833,Research & Development,22,4,Other,1,3,Male,54,3,3,Sales Representative,4,Single,2908,3058,5,Y,Yes,23,4,2,80,0,26,1970-01-01,1,24,6,11,2
52,No,Non-Travel,461,Sales,4,5,Life Sciences,1,3,Male,68,3,4,Sales Representative,3,Divorced,12588,9795,6,Y,No,13,4,2,80,3,2,1970-01-01,4,37,9,0,12
20,No,Travel_Frequently,1292,Human Resources,18,5,Medical,1,3,Female,85,4,4,Research Director,2,Single,5426,4304,7,Y,Yes,12,3,2,80,1,0,1970-01-01,3,28,16,2,4
49,No,Travel_Rarely,1058,Sales,22,4,Human Resources,1,4,Female,89,2,2,Manufacturing Director,3,Married,6772,5448,3,Y,No,17,3,2,80,2,22,1970-01-01,1,3,10,15,3
35,Yes,Non-Travel,714,Human Resources,21,3,Human Resources,1,3,Female,84,1,4,Sales Executive,1,Married,8278,14572,6,Y,Yes,12,4,2,80,0,21,1970-01-01,1,10,4,4,11
58,No,Non-Travel,616,Research & Development,21,4,Medical,1,2,Female,34,4,2,Sales Representative,2,Married,15914,11290,0,Y,Yes,23,4,3,80,2,23,1970-01-01,1,6,10,9,14
44,No,Travel_Rarely,145,Research & Development,8,4,Medical,1,1,Male,35,4,1,Laboratory Technician,4,Divorced,3052,20502,6,Y,No,15,4,3,80,3,6,1970-01-01,4,34,10,9,4
43,No,Travel_Rarely,987,Research & Development,29,2,Other,1,2,Female,96,4,4,Healthcare Representative,3,Divorced,5571,13560,2,Y,Yes,11,3,1,80,0,7,1970-01-01,4,29,7,1,8
55,Yes,Travel_Rarely,1164,Sales,11,1,Marketing,1,2,Female,88,2,2,Research Director,1,Single,8409,25956,5,Y,No,22,3,3,80,0,40,1970-01-01,3,6,1,4,9
21,No,Travel_Rarely,965,Sales,3,1,Technical Degree,1,4,Male,79,1,1,Sales Executive,3,Single,19896,15815,7,Y,No,12,3,3,80,0,27,1970-01-01,1,5,15,11,9
49,No,Non-Travel,699,Sales,17,1,Other,1,1,Male,49,3,5,Manufacturing Director,3,Married,10872,4625,6,Y,No,15,3,1,80,1,24,1970-01-01,4,6,16,4,9
24,No,Travel_Rarely,886,Human Resources,14,4,Technical Degree,1,1,Female,42,1,2,Manager,1,Married,1117,4769,2,Y,Yes,23,4,3,80,2,1,1970-01-01,3,26,9,0,15
38,Yes,Non-Travel,209,Research & Development,20,2,Life Sciences,1,4,Female,77,2,3,Sales Executive,2,Single,18365,4977,8,Y,No,14,4,2,80,2,7,1970-01-01,1,31,4,15,12
58,No,Travel_Frequently,952,Human Resources,2,2,Medical,1,4,Male,86,4,1,Healthcare Representative,3,Single,4963,14670,8,Y,Yes,15,4,2,80,3,6,1970-01-01,3,5,17,10,13
34,Yes,Travel_Rarely,609,Research & Development,10,5,Medical,1,4,Female,71,3,4,Laboratory Technician,2,Married,19713,7258,9,Y,No,25,4,2,80,1,34,1970-01-01,3,27,0,3,15
33,Yes,Non-Travel,915,Research & Development,7,3,Life Sciences,1,3,Male,75,2,1,Sales Executive,1,Single,18462,16767,1,Y,Yes,13,4,1,80,3,5,1970-01-01,3,28,3,10,15
45,Yes,Travel_Frequently,113,Human Resources,3,3,Medical,1,3,Female,89,2,3,Research Director,4,Divorced,17236,3862,2,Y,No,23,4,4,80,0,2,1970-01-01,1,15,3,9,6
