Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
47,No,Travel_Rarely,1031,Research & Development,5,2,Marketing,1,2,Male,39,3,1,Sales Representative,2,Single,9276,22556,0,Y,Yes,24,4,3,80,0,34,1970-01-01,3,37,13,6,1
33,Yes,Travel_Frequently,1449,Research & Development,28,1,Marketing,1,3,Female,75,4,1,Research Scientist,1,Divorced,1752,2580,5,Y,Yes,14,4,4,80,3,3,1970-01-01,2,38,0,14,16
55,No,Non-Travel,1183,Research & Development,8,2,Medical,1,1,Female,57,2,3,Laboratory Technician,3,Single,13530,13328,5,Y,Yes,18,4,3,80,1,30,1970-01-01,2,35,16,8,13
49,No,Travel_Frequently,247,Research & Development,13,4,Technical Degree,1,2,Male,30,2,5,Laboratory Technician,1,Married,5831,17957,9,Y,Yes,20,3,2,80,0,15,1970-01-01,1,18,10,9,0
43,Yes,Non-Travel,1390,Sales,1,5,Life Sciences,1,2,Female,93,2,1,Research Director,4,Married,10614,6295,1,Y,No,14,3,3,80,3,12,1970-01-01,1,7,1,11,10
32,No,Non-Travel,1172,Research & Development,3,4,Other,1,2,Female,79,1,2,Manufacturing Director,3,Divorced,13641,15444,7,Y,Yes,13,3,1,80,2,9,1970-01-01,2,7,16,4,9
40,Yes,Travel_Rarely,1371,Human Resources,28,4,Medical,1,1,Male,96,3,2,Sales Executive,3,Single,5889,23655,3,Y,No,16,4,1,80,2,39,1970-01-01,2,4,5,8,15
44,No,Non-Travel,119,Human Resources,25,2,Technical Degree,1,1,Female,37,3,1,Manager,1,Divorced,18430,24158,9,Y,No,11,4,3,80,1,15,1970-01-01,2,21,3,3,9
50,No,Travel_Frequently,735,Human Resources,23,2,Human Resources,1,1,Female,47,2,2,Healthcare Representative,1,Divorced,13222,5449,2,Y,No,23,4,3,80,0,12,1970-01-01,2,28,7,4,9
31,No,Travel_Rarely,319,Sales,1,2,Technical Degree,1,3,Female,76,1,1,Sales Representative,3,Divorced,11866,2911,0,Y,No,17,4,2,80,3,7,1970-01-01,1,12,7,6,14
59,Yes,Non-Travel,337,Research & Development,19,4,Other,1,3,Female,92,4,2,Research Scientist,1,Single,8100,20677,2,Y,Yes,14,3,1,80,0,15,1970-01-01,2,31,14,4,1
29,Yes,Travel_Frequently,490,Human Resources,24,1,Life Sciences,1,1,Male,95,1,5,Laboratory Technician,4,Divorced,4098,18899,1,Y,Yes,14,4,1,80,2,8,1970-01-01,4,29,3,3,11
47,Yes,Non-Travel,687,Human Resources,21,4,Medical,1,4,Female,58,3,3,Laboratory Technician,3,Married,6533,23343,3,Y,Yes,20,4,2,80,3,13,1970-01-01,4,14,11,3,11
26,No,Travel_Frequently,459,Human Resources,2,5,Technical Degree,1,2,Female,79,1,2,Sales Executive,4,Divorced,11818,3329,1,Y,No,22,3,3,80,2,1,1970-01-01,3,0,14,6,5
47,Yes,Travel_Frequently,298,Research & Development,28,1,Life Sciences,1,3,Female,76,3,4,Sales Representative,1,Married,19227,25633,3,Y,Yes,23,4,2,80,3,25,1970-01-01,4,37,15,8,16
19,No,Travel_Frequently,327,Sales,22,5,Technical Degree,1,1,Female,44,4,2,Healthcare Representative,2,Divorced,10710,6045,7,Y,No,13,3,2,80,0,13,1970-01-01,1,28,13,2,15
38,Yes,Non-Travel,1034,Human Resources,21,4,Other,1,4,Female,50,2,2,Sales Representative,4,Divorced,11566,14786,5,Y,Yes,19,3,2,80,1,31,1970-01-01,1,35,11,5,8
22,No,Travel_Rarely,442,Research & Development,27,5,Medical,1,4,Male,50,3,1,Research Scientist,3,Married,1846,13807,0,Y,Yes,21,4,4,80,3,15,1970-01-01,4,31,14,13,1
40,No,Travel_Frequently,1325,Research & Development,19,5,Technical Degree,1,1,Male,32,2,4,Laboratory Technician,2,Divorced,10873,3640,0,Y,No,12,4,4,80,2,16,1970-01-01,2,27,10,0,9
41,No,Travel_Frequently,146,Sales,27,5,Life Sciences,1,3,Female,75,1,2,Manufacturing Director,1,Divorced,1030,16395,6,Y,No,22,4,3,80,0,14,1970-01-01,3,3,18,15,17
60,No,Non-Travel,1435,Research & Development,29,3,Marketing,1,1,Male,46,3,4,Healthcare Representative,1,Divorced,19124,21220,7,Y,Yes,11,3,4,80,1,16,1970-01-01,4,28,3,14,5
56,Yes,Travel_Frequently,199,Human Resources,21,5,Other,1,4,Female,40,1,5,Human Resources,1,Divorced,15440,19097,2,Y,Yes,14,4,3,80,2,29,1970-01-01,1,38,11,5,13
46,No,Travel_Rarely,501,Sales,25,2,Human Resources,1,3,Female,83,4,2,Sales Representative,4,Married,9038,22390,6,Y,No,16,4,4,80,1,8,1970-01-01,3,17,14,2,6
45,No,Non-Travel,378,Sales,14,3,Human Resources,1,2,Male,47,4,4,Manufacturing Director,2,Single,16868,5866,2,Y,No,25,4,3,80,2,24,1970-01-01,4,2,5,6,4
49,Yes,Travel_Frequently,1144,Sales,15,1,Technical Degree,1,2,Female,51,2,5,Manufacturing Director,3,Married,15723,21438,9,Y,No,18,4,2,80,3,22,1970-01-01,3,4,15,14,7
52,Yes,Travel_Frequently,1454,Sales,11,5,Marketing,1,4,Male,46,3,2,Sales Representative,3,Married,18067,4066,3,Y,Yes,23,3,4,80,0,18,1970-01-01,3,29,6,15,3
46,Yes,Travel_Rarely,1342,Research & Development,16,2,Other,1,4,Male,83,2,2,Sales Executive,3,Married,5782,11256,6,Y,Yes,12,3,4,80,1,3,1970-01-01,3,10,16,5,4
52,Yes,Non-Travel,239,Sales,1,1,Marketing,1,4,Female,84,1,3,Research Director,3,Single,6000,11147,3,Y,Yes,15,3,4,80,0,26,1970-01-01,1,6,7,0,1
32,Yes,Travel_Rarely,949,Human Resources,12,1,Technical Degree,1,3,Male,81,3,2,Sales Executive,3,Divorced,5325,4289,9,Y,Yes,19,4,2,80,3,29,1970-01-01,2,28,16,11,13
57,No,Non-Travel,322,Research & Development,19,5,Medical,1,3,Female,43,2,1,Sales Executive,1,Divorced,16527,4672,7,Y,No,21,3,3,80,3,6,1970-01-01,4,24,10,1,8
47,No,Non-Travel,1356,Human Resources,9,2,Technical Degree,1,4,Female,39,1,3,Manufacturing Director,1,Single,2170,18380,4,Y,Yes,13,4,1,80,3,4,1970-01-01,4,23,18,3,14
38,Yes,Non-Travel,1196,Human Resources,4,4,Life Sciences,1,3,Female,53,1,2,Laboratory Technician,3,Divorced,17744,11810,1,Y,Yes,17,4,1,80,2,15,1970-01-01,3,28,8,9,2
50,No,Travel_Rarely,879,Sales,8,1,Technical Degree,1,4,Male,63,4,3,Healthcare Representative,3,Married,2956,21977,6,Y,No,25,4,2,80,0,0,1970-01-01,1,35,16,4,7
51,No,Travel_Frequently,152,Research & Development,24,5,Technical Degree,1,1,Male,30,4,1,Sales Executive,1,Divorced,9648,20561,7,Y,Yes,25,3,3,80,0,2,1970-01-01,2,38,8,3,4
57,No,Travel_Frequently,921,Human Resources,4,5,Other,1,1,Male,85,1,5,Laboratory Technician,3,Divorced,6082,5409,0,Y,No,18,4,4,80,2,36,1970-01-01,2,40,6,5,13
22,Yes,Travel_Rarely,1364,Human Resources,8,3,Life Sciences,1,4,Male,45,3,2,Human Resources,1,Married,2878,22336,4,Y,Yes,12,3,1,80,1,14,1970-01-01,2,8,15,14,11
24,No,Non-Travel,180,Research & Development,12,5,Technical Degree,1,1,Male,37,2,3,Research Director,2,Single,18998,26631,4,Y,Yes,19,4,3,80,0,21,1970-01-01,3,39,16,7,11
19,No,Non-Travel,1363,Sales,25,4,Technical Degree,1,2,Male,85,2,3,Manufacturing Director,4,Married,18328,3648,2,Y,Yes,25,3,3,80,2,28,1970-01-01,4,25,5,7,3
41,Yes,Non-Travel,847,Human Resources,20,1,Marketing,1,2,Female,81,2,4,Research Scientist,3,Married,9500,16431,1,Y,Yes,16,3,1,80,0,12,1970-01-01,3,9,8,2,1
57,Yes,Travel_Rarely,979,Sales,23,5,Marketing,1,2,Female,43,1,1,Manufacturing Director,4,Divorced,8086,25983,0,Y,No,19,4,1,80,1,25,1970-01-01,3,5,2,12,12
37,No,Travel_Rarely,1344,Sales,28,1,Technical Degree,1,1,Male,32,1,1,Manager,3,Married,15781,6232,6,Y,No,12,4,3,80,1,29,1970-01-01,2,13,17,1,0
58,Yes,Travel_Rarely,1238,Human Resources,15,2,Life Sciences,1,3,Female,66,4,1,Research Director,4,Single,5985,7445,4,Y,No,16,3,3,80,1,6,1970-01-01,3,27,12,10,14
23,No,Travel_Frequently,792,Sales,24,1,Medical,1,2,Male,74,4,2,Manager,4,Married,6603,2453,0,Y,No,19,3,4,80,2,25,1970-01-01,4,1,1,4,12
39,No,Travel_Frequently,1426,Sales,7,1,Technical Degree,1,2,Male,65,4,2,Healthcare Representative,2,Married,15152,11294,0,Y,No,20,3,4,80,0,22,1970-01-01,2,4,7,11,10
25,Yes,Travel_Frequently,649,Human Resources,9,2,Human Resources,1,4,Male,74,1,1,Laboratory Technician,3,Single,15699,15781,9,Y,No,18,3,4,80,2,13,1970-01-01,4,22,9,8,17
33,Yes,Travel_Frequently,1208,Sales,12,2,Other,1,3,Female,38,2,3,Manufacturing Director,3,Married,18761,8713,8,Y,No,24,3,1,80,1,38,1970-01-01,3,5,4,9,3
24,No,Non-Travel,228,Research & Development,8,1,Technical Degree,1,1,Male,93,4,4,Healthcare Representative,3,Married,8566,17318,7,Y,Yes,14,3,2,80,1,35,1970-01-01,4,15,6,10,17
39,Yes,Travel_Rarely,690,Research & Development,3,4,Life Sciences,1,3,Female,90,2,1,Laboratory Technician,3,Married,6522,7911,8,Y,Yes,11,3,3,80,2,29,1970-01-01,2,11,12,6,10
39,Yes,Travel_Rarely,164,Sales,21,3,Life Sciences,1,2,Male,43,3,1,Human Resources,2,Single,1801,13920,1,Y,No,25,4,1,80,3,35,1970-01-01,1,38,16,3,3
30,No,Travel_Frequently,635,Human Resources,2,3,Medical,1,1,Female,73,3,4,Research Director,2,Married,9115,25802,9,Y,No,24,3,1,80,1,21,1970-01-01,4,13,0,11,15
56,No,Travel_Rarely,801,Sales,20,4,Marketing,1,4,Male,49,4,2,Sales Representative,1,Divorced,14857,15619,1,Y,No,18,3,2,80,1,2,1970-01-01,1,14,4,11,1
31,No,Travel_Frequently,1190,Sales,24,2,Technical Degree,1,4,Male,40,4,5,Research Director,1,Married,16973,8163,4,Y,No,14,3,4,80,1,8,1970-01-01,3,7,8,9,11
40,No,Travel_Frequently,414,Research & Development,3,1,Life Sciences,1,2,Male,80,2,3,Manager,4,Divorced,18467,4423,7,Y,Yes,17,3,4,80,1,6,1970-01-01,1,25,14,2,12
25,No,Travel_Frequently,697,Research & Development,8,3,Technical Degree,1,4,Female,35,2,2,Manufacturing Director,3,Married,15079,19932,1,Y,No,25,3,2,80,0,31,1970-01-01,2,22,18,7,15
41,Yes,Travel_Rarely,1077,Research & Development,28,3,Human Resources,1,3,Female,90,1,2,Sales Representative,1,Divorced,4048,23348,8,Y,No,18,4,3,80,2,1,1970-01-01,2,34,8,10,16
29,No,Travel_Rarely,1360,Sales,10,4,Human Resources,1,2,Female,49,4,2,Research Scientist,1,Single,1647,26892,8,Y,No,23,4,2,80,0,4,1970-01-01,3,7,7,0,9
28,Yes,Travel_Frequently,530,Research & Development,11,5,Life Sciences,1,2,Female,57,4,3,Manufacturing Director,2,Married,18113,7191,6,Y,No,24,4,2,80,3,5,1970-01-01,1,24,2,10,12
55,Yes,Travel_Frequently,850,Research & Development,6,3,Other,1,4,Female,100,4,2,Human Resources,3,Single,18614,23235,3,Y,No,23,3,3,80,3,26,1970-01-01,1,15,3,1,15
35,No,Non-Travel,1372,Sales,13,2,Marketing,1,4,Male,36,3,1,Laboratory Technician,3,Married,13961,11320,0,Y,Yes,19,3,3,80,0,4,1970-01-01,2,2,14,2,6
48,Yes,Travel_Frequently,1295,Research & Development,12,2,Marketing,1,1,Male,70,3,4,Sales Executive,2,Single,16244,4058,0,Y,No,25,4,2,80,2,0,1970-01-01,2,5,1,15,6
36,Yes,Travel_Rarely,1114,Human Resources,25,3,Marketing,1,4,Female,98,1,1,Human Resources,1,Single,17728,11327,7,Y,No,13,4,3,80,1,0,1970-01-01,3,24,7,1,0
51,Yes,Non-Travel,407,Human Resources,26,4,Life Sciences,1,1,Female,75,2,1,Research Director,3,Divorced,19620,14134,2,Y,No,12,4,1,80,1,0,1970-01-01,1,13,11,9,2
31,No,Non-Travel,389,Human Resources,2,5,Technical Degree,1,3,Female,54,3,1,Sales Representative,3,Single,5817,19616,3,Y,Yes,12,3,1,80,1,7,1970-01-01,3,11,12,8,0
34,No,Travel_Rarely,665,Sales,10,3,Human Resources,1,3,Female,90,4,4,Laboratory Technician,2,Married,2195,7106,8,Y,No,17,4,3,80,2,9,1970-01-01,1,33,12,14,12
28,No,Travel_Frequently,489,Sales,21,2,Life Sciences,1,1,Female,51,4,5,Manufacturing Director,4,Divorced,8199,7274,9,Y,Yes,20,3,4,80,2,32,1970-01-01,4,27,4,13,15
41,No,Travel_Frequently,226,Human Resources,15,1,Technical Degree,1,3,Male,72,2,5,Sales Executive,4,Married,16976,15958,4,Y,Yes,17,3,1,80,2,19,1970-01-01,4,25,16,0,5
53,Yes,Travel_Rarely,1031,Human Resources,28,4,Life Sciences,1,3,Female,40,3,1,Laboratory Technician,3,Divorced,4752,4937,7,Y,Yes,15,3,4,80,1,36,1970-01-01,1,16,14,5,2
55,No,Non-Travel,910,Sales,9,4,Human Resources,1,4,Female,46,4,3,Laboratory Technician,2,Single,7774,25788,0,Y,Yes,14,3,3,80,2,2,1970-01-01,1,38,4,12,12
60,Yes,Non-Travel,863,Sales,11,4,Medical,1,2,Male,34,1,2,Healthcare Representative,3,Divorced,12214,9014,6,Y,No,16,3,3,80,3,0,1970-01-01,1,17,4,7,16
55,Yes,Non-Travel,689,Human Resources,17,1,Technical Degree,1,2,Male,69,4,3,Laboratory Technician,1,Divorced,16226,8804,5,Y,No,16,4,2,80,3,5,1970-01-01,1,38,17,0,9
28,No,Travel_Rarely,597,Sales,21,1,Medical,1,3,Male,57,2,1,Healthcare Representative,2,Single,7982,13848,2,Y,Yes,15,4,2,80,2,11,1970-01-01,4,39,17,10,3
23,Yes,Travel_Rarely,471,Sales,27,2,Other,1,1,Male,39,3,3,Sales Executive,2,Married,4293,9081,1,Y,No,16,4,2,80,1,11,1970-01-01,2,22,3,13,0
55,Yes,Travel_Frequently,653,Sales,28,5,Medical,1,1,Male,89,4,3,Sales Representative,1,Single,4003,19770,7,Y,Yes,24,3,1,80,1,39,1970-01-01,1,4,2,14,5
23,No,Travel_Rarely,1155,Human Resources,22,1,Life Sciences,1,2,Female,60,4,3,Healthcare Representative,4,Married,13419,25523,2,Y,Yes,12,4,3,80,0,16,1970-01-01,1,36,5,1,5
57,No,Travel_Frequently,746,Sales,8,3,Medical,1,3,Female,46,4,1,Research Scientist,3,Single,6584,3360,2,Y,No,14,3,4,80,2,20,1970-01-01,1,12,3,7,3
27,No,Travel_Rarely,280,Human Resources,7,2,Other,1,1,Male,84,3,3,Healthcare Representative,4,Married,1968,14186,7,Y,No,18,4,2,80,2,32,1970-01-01,4,12,6,5,5
38,No,Travel_Rarely,996,Human Resources,27,3,Other,1,4,Female,56,3,3,Research Scientist,4,Married,18776,3925,7,Y,Yes,15,3,3,80,0,39,1970-01-01,4,10,5,2,2
36,Yes,Travel_Frequently,308,Human Resources,27,1,Human Resources,1,4,Male,69,2,1,Laboratory Technician,2,Married,6334,25434,1,Y,No,19,4,3,80,2,27,1970-01-01,2,37,4,10,0
59,No,Non-Travel,676,Sales,25,2,Medical,1,4,Male,64,3,4,Laboratory Technician,4,Divorced,1798,7148,7,Y,Yes,15,3,2,80,3,28,1970-01-01,3,28,7,11,17
30,Yes,Travel_Rarely,818,Human Resources,8,1,Technical Degree,1,4,Female,98,2,3,Sales Executive,3,Married,8497,4325,1,Y,No,22,4,3,80,0,7,1970-01-01,3,12,2,11,1
40,No,Travel_Rarely,375,Human Resources,19,3,Marketing,1,3,Male,72,2,3,Research Director,3,Single,11419,25125,0,Y,No,19,4,2,80,1,29,1970-01-01,3,10,11,7,5
48,No,Non-Travel,491,Sales,12,5,Marketing,1,2,Male,56,4,1,Manufacturing Director,3,Single,15797,14470,8,Y,Yes,17,3,4,80,2,6,1970-01-01,1,24,5,5,13
23,No,Non-Travel,639,Research & Development,21,2,Medical,1,2,Female,61,2,4,Laboratory Technician,3,Divorced,12787,13602,0,Y,No,21,4,3,80,1,16,1970-01-01,2,5,2,1,10
45,Yes,Non-Travel,1017,Sales,7,1,Marketing,1,3,Male,79,1,1,Manufacturing Director,2,Divorced,5526,19158,5,Y,Yes,13,3,3,80,3,11,1970-01-01,1,25,15,13,12
30,No,Travel_Rarely,859,Sales,3,3,Medical,1,1,Female,83,1,4,Human Resources,1,Single,3880,2832,1,Y,No,15,3,2,80,0,8,1970-01-01,1,20,12,8,10
50,No,Travel_Frequently,460,Human Resources,18,5,Life Sciences,1,1,Male,95,3,2,Research Scientist,4,Divorced,6325,17627,8,Y,Yes,20,3,3,80,2,20,1970-01-01,1,11,7,3,9
51,Yes,Non-Travel,182,Human Resources,17,1,Medical,1,1,Female,88,3,5,Sales Representative,3,Divorced,15099,15659,6,Y,No,21,4,2,80,1,14,1970-01-01,4,39,5,11,16
40,No,Travel_Frequently,816,Sales,27,4,Human Resources,1,1,Male,44,3,4,Research Scientist,4,Single,8218,6506,2,Y,No,13,4,4,80,1,38,1970-01-01,2,35,17,4,7
39,No,Travel_Frequently,206,Human Resources,13,5,Human Resources,1,3,Female,42,1,4,Manager,3,Single,18784,14537,7,Y,No,15,4,4,80,3,18,1970-01-01,4,21,17,8,16
58,No,Non-Travel,525,Sales,4,2,Other,1,2,Male,42,3,1,Healthcare Representative,2,Divorced,5285,10417,1,Y,No,20,3,2,80,2,14,1970-01-01,3,31,3,8,11
41,Yes,Non-Travel,261,Sales,23,2,Human Resources,1,1,Male,53,4,5,Research Scientist,4,Divorced,8809,23914,7,Y,No,21,4,3,80,1,4,1970-01-01,2,35,6,4,5
36,Yes,Non-Travel,1347,Research & Development,29,2,Marketing,1,1,Male,74,2,5,Manager,1,Married,16516,20892,8,Y,No,16,3,1,80,2,11,1970-01-01,4,2,11,15,13
38,Yes,Travel_Frequently,498,Sales,14,2,Medical,1,4,Female,51,1,4,Sales Representative,3,Single,5549,9053,8,Y,No,23,4,4,80,3,14,1970-01-01,2,4,14,14,10
48,Yes,Travel_Frequently,904,Human Resources,3,3,Technical Degree,1,4,Male,35,4,3,Research Director,4,Single,2513,20407,4,Y,Yes,13,4,3,80,3,32,1970-01-01,3,25,18,10,6
45,Yes,Travel_Rarely,1221,Sales,4,5,Marketing,1,2,Male,46,3,3,Human Resources,4,Single,3668,6199,4,Y,No,15,4,3,80,2,21,1970-01-01,1,9,10,4,3
48,Yes,Non-Travel,497,Research & Development,6,2,Medical,1,2,Female,52,1,3,Manager,3,Divorced,4608,7008,9,Y,No,20,4,1,80,2,31,1970-01-01,3,36,4,5,5
18,Yes,Travel_Frequently,846,Sales,17,4,Medical,1,2,Female,94,4,2,Research Scientist,3,Divorced,13664,21513,9,Y,No,24,3,3,80,0,24,1970-01-01,4,28,13,5,17
32,No,Non-Travel,1371,Sales,4,1,Technical Degree,1,4,Female,58,4,3,Sales Executive,2,Single,7042,14830,0,Y,Yes,22,3,3,80,3,34,1970-01-01,2,34,14,3,15
33,Yes,Non-Travel,1212,Human Resources,1,5,Human Resources,1,2,Male,48,2,1,Manufacturing Director,1,Divorced,6516,16844,3,Y,Yes,16,3,1,80,3,32,1970-01-01,3,13,8,1,4
55,Yes,Non-Travel,895,Sales,24,2,Life Sciences,1,2,Female,43,2,3,Manager,4,Single,17300,25699,9,Y,Yes,19,4,2,80,2,15,1970-01-01,4,31,7,4,3
58,No,Travel_Frequently,1230,Research & Development,26,2,Marketing,1,4,Female,48,3,1,Healthcare Representative,4,Divorced,3136,14091,3,Y,Yes,11,3,1,80,1,29,1970-01-01,2,3,9,11,1
57,Yes,Travel_Frequently,1230,Sales,29,4,Other,1,4,Female,30,1,5,Laboratory Technician,3,Divorced,1533,19214,5,Y,Yes,12,4,4,80,3,15,1970-01-01,3,13,6,2,0
21,No,Non-Travel,886,Research & Development,1,1,Human Resources,1,2,Female,92,1,4,Sales Representative,2,Married,4935,15803,4,Y,Yes,14,3,4,80,3,11,1970-01-01,4,1,16,12,6
18,Yes,Travel_Rarely,997,Sales,6,1,Medical,1,3,Female,69,2,5,Research Scientist,3,Single,2719,13757,3,Y,Yes,24,4,1,80,3,36,1970-01-01,2,7,2,8,4
47,Yes,Non-Travel,599,Human Resources,28,3,Marketing,1,2,Male,36,3,3,Laboratory Technician,4,Single,5300,11709,0,Y,Yes,22,3,2,80,1,30,1970-01-01,2,16,9,3,16
28,No,Travel_Frequently,1164,Sales,25,4,Life Sciences,1,4,Male,81,1,3,Healthcare Representative,2,Single,17071,26445,2,Y,Yes,17,3,2,80,2,19,1970-01-01,4,39,7,3,13
34,Yes,Travel_Frequently,319,Sales,11,2,Human Resources,1,2,Female,76,4,3,Human Resources,1,Single,17608,17130,7,Y,No,23,3,3,80,3,2,1970-01-01,2,15,11,6,11
56,Yes,Non-Travel,212,Research & Development,16,4,Marketing,1,2,Female,72,1,5,Sales Representative,4,Divorced,13094,14237,7,Y,Yes,16,4,1,80,0,11,1970-01-01,1,27,11,3,13
29,Yes,Non-Travel,1130,Sales,3,2,Other,1,2,Male,93,1,1,Sales Executive,1,Single,18648,24748,0,Y,Yes,21,4,1,80,3,18,1970-01-01,4,32,4,8,15
45,No,Travel_Frequently,1139,Human Resources,5,3,Other,1,3,Male,88,4,1,Laboratory Technician,3,Single,6905,21986,2,Y,Yes,21,3,4,80,0,29,1970-01-01,4,35,0,3,5
60,Yes,Travel_Rarely,453,Human Resources,16,5,Life Sciences,1,2,Male,61,3,1,Sales Representative,4,Divorced,1758,11601,1,Y,Yes,22,4,2,80,3,23,1970-01-01,1,18,13,11,0
25,No,Non-Travel,1113,Sales,10,5,Marketing,1,1,Male,85,3,3,Sales Representative,1,Married,4607,16851,1,Y,No,12,4,4,80,0,37,1970-01-01,4,36,4,11,7
54,No,Travel_Frequently,1338,Research & Development,29,3,Other,1,3,Female,35,2,2,Sales Representative,3,Single,2922,14133,1,Y,No,14,3,3,80,2,27,1970-01-01,2,9,8,13,5
18,Yes,Non-Travel,157,Research & Development,3,4,Life Sciences,1,3,Male,71,1,3,Manager,3,Single,15597,19093,3,Y,Yes,14,3,1,80,1,29,1970-01-01,3,7,11,13,8
40,No,Non-Travel,317,Sales,7,1,Medical,1,3,Male,51,1,2,Human Resources,1,Single,12636,17611,7,Y,No,25,4,2,80,2,3,1970-01-01,2,36,2,1,12
52,No,Travel_Rarely,1355,Sales,17,2,Medical,1,4,Male,60,2,1,Healthcare Representative,1,Married,18673,5651,9,Y,Yes,23,4,3,80,3,10,1970-01-01,1,2,12,7,0
45,No,Travel_Frequently,1288,Human Resources,4,2,Technical Degree,1,2,Male,32,2,3,Manufacturing Director,2,Single,11838,10381,0,Y,Yes,21,4,3,80,0,40,1970-01-01,4,0,5,12,7
55,No,Non-Travel,458,Sales,12,3,Life Sciences,1,2,Female,57,1,5,Sales Executive,2,Divorced,15600,22846,8,Y,Yes,16,4,1,80,3,30,1970-01-01,4,21,2,1,11
53,No,Travel_Rarely,1099,Human Resources,8,3,Other,1,1,Female,84,1,5,Sales Representative,2,Divorced,17937,4753,5,Y,No,21,3,4,80,1,14,1970-01-01,3,25,10,9,12
26,No,Travel_Frequently,753,Human Resources,4,5,Other,1,4,Female,45,1,4,Research Director,3,Married,1768,21940,5,Y,Yes,22,3,3,80,0,39,1970-01-01,4,15,0,2,10
25,Yes,Travel_Frequently,1014,Human Resources,10,5,Technical Degree,1,2,Male,84,4,5,Laboratory Technician,4,Single,9338,23071,1,Y,No,24,3,2,80,3,18,1970-01-01,2,19,10,11,4
39,Yes,Travel_Rarely,422,Research & Development,18,4,Medical,1,3,Female,41,1,3,Healthcare Representative,4,Married,11473,14302,4,Y,No,12,3,1,80,2,15,1970-01-01,3,3,8,10,4
32,Yes,Non-Travel,881,Research & Development,6,4,Medical,1,4,Female,33,4,2,Manufacturing Director,4,Divorced,11439,11108,5,Y,Yes,23,4,4,80,0,12,1970-01-01,3,16,7,4,5
18,No,Non-Travel,296,Research & Development,29,3,Life Sciences,1,2,Female,42,4,3,Human Resources,4,Married,10450,8480,6,Y,No,25,3,4,80,1,14,1970-01-01,3,38,4,10,5
56,Yes,Travel_Rarely,292,Research & Development,11,4,Medical,1,1,Male,34,4,1,Human Resources,1,Single,10666,12706,4,Y,Yes,18,3,4,80,0,33,1970-01-01,3,30,12,8,13
33,No,Travel_Rarely,254,Research & Development,13,4,Medical,1,3,Female,78,4,3,Research Scientist,3,Married,17554,22419,0,Y,Yes,20,3,3,80,2,33,1970-01-01,1,23,16,5,9
34,Yes,Non-Travel,541,Research & Development,1,1,Other,1,4,Male,41,1,3,Human Resources,3,Divorced,11741,9840,2,Y,No,19,4,1,80,1,12,1970-01-01,1,23,11,0,10
45,Yes,Travel_Frequently,535,Human Resources,28,4,Medical,1,3,Female,68,1,2,Sales Executive,2,Divorced,16099,10639,9,Y,Yes,24,3,1,80,0,32,1970-01-01,4,38,12,14,2
27,No,Travel_Frequently,1182,Research & Development,18,3,Marketing,1,4,Female,77,2,2,Manufacturing Director,2,Divorced,2722,15940,2,Y,No,23,3,2,80,0,25,1970-01-01,3,31,7,12,1
26,Yes,Non-Travel,622,Sales,25,2,Other,1,1,Female,60,3,2,Research Scientist,1,Married,15238,18786,5,Y,Yes,20,4,3,80,2,16,1970-01-01,3,27,17,5,6
49,Yes,Travel_Rarely,812,Sales,26,5,Other,1,4,Male,80,2,1,Laboratory Technician,3,Married,7850,18803,9,Y,No,23,3,3,80,3,37,1970-01-01,4,11,11,5,4
27,No,Non-Travel,233,Research & Development,1,5,Life Sciences,1,4,Female,100,2,4,Healthcare Representative,3,Single,10599,16055,4,Y,No,23,3,1,80,2,39,1970-01-01,1,18,3,3,1
31,Yes,Non-Travel,946,Research & Development,26,1,Marketing,1,4,Male,84,1,2,Human Resources,1,Single,1907,13272,6,Y,Yes,22,3,2,80,0,19,1970-01-01,2,15,2,6,13
48,Yes,Travel_Frequently,777,Research & Development,15,1,Technical Degree,1,1,Female,68,4,1,Laboratory Technician,1,Married,9604,5944,7,Y,Yes,13,3,3,80,1,17,1970-01-01,1,34,5,11,7
39,No,Travel_Rarely,1295,Sales,22,2,Human Resources,1,1,Male,30,1,5,Human Resources,2,Married,10361,18839,1,Y,No,14,4,2,80,2,32,1970-01-01,4,37,9,14,10
42,No,Travel_Frequently,807,Human Resources,13,5,Marketing,1,3,Female,85,1,2,Healthcare Representative,3,Divorced,15994,7274,2,Y,No,16,4,3,80,0,9,1970-01-01,4,37,0,14,2
58,No,Non-Travel,217,Sales,15,5,Marketing,1,3,Female,41,2,2,Research Scientist,2,Single,19760,25388,3,Y,No,18,4,3,80,3,1,1970-01-01,4,18,2,1,7
38,No,Travel_Rarely,1116,Sales,14,2,Life Sciences,1,2,Male,36,1,3,Manufacturing Director,3,Divorced,7105,23929,5,Y,No,15,4,2,80,2,14,1970-01-01,2,6,6,13,6
