Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31,No,Non-Travel,812,Human Resources,4,1,Other,1,2,Male,73,2,5,Manager,3,Divorced,16287,11705,9,Y,No,15,4,2,80,0,12,1970-01-01,3,29,4,9,12
51,No,Non-Travel,205,Research & Development,23,2,Other,1,2,Female,62,2,1,Sales Representative,2,Single,13036,13447,8,Y,Yes,24,3,3,80,3,30,1970-01-01,4,37,6,15,11
27,No,Non-Travel,413,Research & Development,2,4,Technical Degree,1,2,Male,66,4,1,Sales Representative,2,Single,15916,6640,4,Y,Yes,17,4,2,80,1,25,1970-01-01,3,30,12,3,1
30,Yes,Travel_Frequently,401,Research & Development,5,5,Other,1,3,Female,69,2,5,Sales Executive,1,Single,18816,9479,0,Y,No,21,3,4,80,1,12,1970-01-01,1,37,10,6,13
55,No,Non-Travel,900,Sales,27,2,Life Sciences,1,3,Male,71,4,2,Research Director,2,Divorced,7107,24397,8,Y,No,19,3,4,80,1,28,1970-01-01,2,26,6,13,16
45,No,Travel_Frequently,1309,Sales,4,3,Life Sciences,1,4,Female,66,4,5,Manager,2,Single,3064,10431,5,Y,Yes,18,3,4,80,1,40,1970-01-01,4,17,11,15,6
59,No,Non-Travel,596,Research & Development,1,3,Technical Degree,1,1,Male,48,4,1,Human Resources,2,Single,19580,9029,5,Y,No,18,3,3,80,0,13,1970-01-01,3,25,11,10,5
37,Yes,Travel_Frequently,1376,Human Resources,1,1,Life Sciences,1,2,Male,86,4,3,Laboratory Technician,3,Divorced,6087,21361,6,Y,No,21,4,2,80,2,35,1970-01-01,3,13,10,10,9
24,No,Travel_Frequently,1048,Sales,16,5,Medical,1,2,Female,97,1,5,Laboratory Technician,4,Married,3464,25801,8,Y,No,13,4,2,80,2,36,1970-01-01,2,38,13,7,10
22,No,Travel_Frequently,393,Human Resources,23,2,Marketing,1,2,Male,80,4,2,Manager,1,Married,14452,25598,7,Y,Yes,19,4,2,80,2,27,1970-01-01,2,26,11,4,7
19,No,Non-Travel,1021,Human Resources,7,5,Technical Degree,1,4,Male,97,4,2,Sales Executive,3,Married,17853,11962,0,Y,No,11,4,1,80,1,9,1970-01-01,3,31,11,2,2
33,Yes,Travel_Rarely,1316,Human Resources,28,3,Human Resources,1,3,Female,46,3,1,Sales Representative,2,Single,6359,4588,6,Y,Yes,24,3,2,80,2,34,1970-01-01,2,14,4,7,6
39,Yes,Travel_Rarely,1399,Research & Development,4,3,Human Resources,1,4,Male,62,3,5,Research Scientist,2,Married,5089,22417,5,Y,No,20,3,4,80,2,12,1970-01-01,2,4,9,10,13
22,Yes,Travel_Rarely,1037,Human Resources,14,2,Human Resources,1,1,Female,59,2,5,Sales Representative,3,Divorced,14499,7062,1,Y,No,14,4,1,80,1,32,1970-01-01,4,11,12,6,1
33,No,Travel_Frequently,153,Research & Development,12,4,Other,1,3,Male,85,3,5,Manager,3,Single,11400,22295,6,Y,Yes,17,4,3,80,2,7,1970-01-01,4,27,7,6,13
28,Yes,Travel_Frequently,1137,Research & Development,24,3,Marketing,1,1,Male,46,1,1,Laboratory Technician,3,Single,12225,2339,4,Y,Yes,22,3,2,80,2,38,1970-01-01,2,21,3,1,1
60,Yes,Travel_Rarely,129,Human Resources,25,5,Human Resources,1,4,Female,49,3,2,Human Resources,1,Divorced,6233,25733,2,Y,Yes,23,3,2,80,2,33,1970-01-01,1,3,15,10,10
22,No,Travel_Frequently,934,Research & Development,28,3,Marketing,1,2,Male,36,2,5,Manufacturing Director,3,Single,3910,25672,8,Y,Yes,13,3,3,80,2,0,1970-01-01,2,7,3,4,1
32,No,Travel_Frequently,1206,Human Resources,10,3,Life Sciences,1,1,Male,100,4,5,Healthcare Representative,2,Single,16895,17105,1,Y,No,11,4,1,80,2,32,1970-01-01,1,1,1,10,6
23,No,Travel_Frequently,119,Human Resources,8,1,Other,1,2,Male,83,4,1,Research Director,3,Divorced,17668,14463,0,Y,Yes,17,3,1,80,3,3,1970-01-01,3,37,18,11,9
34,Yes,Non-Travel,1434,Sales,14,5,Technical Degree,1,4,Male,35,1,4,Human Resources,3,Single,2575,4868,1,Y,No,18,4,2,80,1,3,1970-01-01,3,26,14,11,9
23,No,Travel_Rarely,445,Human Resources,25,2,Marketing,1,4,Female,97,2,1,Laboratory Technician,2,Divorced,7940,2454,5,Y,No,14,4,3,80,2,36,1970-01-01,1,26,18,13,7
44,No,Travel_Frequently,340,Human Resources,22,1,Marketing,1,4,Female,50,4,5,Research Scientist,4,Married,6768,25391,2,Y,No,16,4,3,80,0,32,1970-01-01,3,15,1,13,0
21,No,Travel_Frequently,265,Human Resources,9,4,Technical Degree,1,4,Female,60,2,5,Laboratory Technician,3,Married,15853,13134,2,Y,Yes,11,3,3,80,1,9,1970-01-01,2,4,9,9,12
21,Yes,Travel_Frequently,326,Research & Development,11,3,Human Resources,1,1,Male,34,1,4,Healthcare Representative,2,Single,3534,19625,7,Y,Yes,25,3,4,80,3,36,1970-01-01,3,33,6,6,17
43,No,Travel_Frequently,1347,Research & Development,3,1,Life Sciences,1,4,Male,88,4,2,Research Director,4,Divorced,1969,21480,2,Y,No,17,3,3,80,1,1,1970-01-01,2,2,9,6,13
49,Yes,Non-Travel,822,Research & Development,17,3,Technical Degree,1,3,Female,72,3,3,Research Scientist,4,Single,5783,13664,5,Y,No,15,3,4,80,1,13,1970-01-01,2,28,18,3,17
39,No,Travel_Frequently,1320,Human Resources,17,4,Other,1,1,Female,80,2,1,Healthcare Representative,4,Single,6608,12765,2,Y,Yes,18,4,1,80,0,21,1970-01-01,2,12,4,11,3
47,Yes,Travel_Rarely,286,Sales,8,5,Human Resources,1,1,Female,87,3,3,Sales Representative,3,Married,19426,10991,1,Y,No,22,4,1,80,3,40,1970-01-01,2,6,2,7,11
34,Yes,Travel_Rarely,708,Sales,12,3,Medical,1,3,Male,69,2,2,Manager,2,Single,15322,11325,2,Y,Yes,15,3,4,80,1,30,1970-01-01,4,15,4,9,7
50,No,Travel_Frequently,417,Human Resources,11,1,Medical,1,3,Male,66,4,2,Healthcare Representative,3,Married,2242,9404,7,Y,No,18,4,1,80,2,12,1970-01-01,1,2,5,12,15
23,No,Travel_Rarely,1063,Sales,4,2,Technical Degree,1,2,Female,33,3,2,Research Scientist,1,Divorced,6996,8902,0,Y,No,19,4,4,80,2,14,1970-01-01,2,36,16,13,3
47,No,Non-Travel,504,Research & Development,25,4,Technical Degree,1,4,Male,39,4,5,Manufacturing Director,2,Divorced,18368,14880,6,Y,Yes,13,3,4,80,0,40,1970-01-01,4,4,9,13,7
43,No,Non-Travel,828,Research & Development,9,1,Technical Degree,1,1,Male,61,3,4,Research Director,4,Single,7805,15950,7,Y,Yes,15,4,2,80,3,21,1970-01-01,4,38,15,13,5
26,Yes,Travel_Frequently,1287,Human Resources,14,5,Technical Degree,1,4,Female,43,2,5,Laboratory Technician,1,Married,11294,14263,4,Y,Yes,16,3,3,80,3,21,1970-01-01,1,7,16,13,14
23,No,Travel_Frequently,708,Sales,19,1,Marketing,1,4,Male,52,4,4,Sales Representative,4,Divorced,19956,20624,0,Y,No,14,4,1,80,0,32,1970-01-01,1,26,17,4,15
41,No,Travel_Frequently,1104,Human Resources,10,3,Other,1,2,Male,33,3,1,Laboratory Technician,4,Single,17741,17372,4,Y,Yes,14,4,1,80,0,3,1970-01-01,2,0,14,13,9
32,No,Travel_Frequently,699,Sales,7,5,Other,1,1,Female,51,4,3,Human Resources,1,Married,6201,24434,3,Y,No,20,3,3,80,0,16,1970-01-01,4,7,9,0,7
42,Yes,Non-Travel,661,Research & Development,16,1,Technical Degree,1,4,Male,75,4,5,Sales Representative,1,Single,12887,24394,6,Y,No,16,4,4,80,3,12,1970-01-01,2,4,5,12,13
45,Yes,Travel_Frequently,1470,Human Resources,27,3,Medical,1,3,Female,49,1,3,Manager,4,Single,14504,18449,0,Y,No,23,4,3,80,0,19,1970-01-01,2,12,13,7,2
18,No,Travel_Rarely,1385,Sales,4,1,Other,1,2,Female,30,3,1,Manufacturing Director,1,Single,19115,17333,7,Y,Yes,13,3,2,80,0,11,1970-01-01,4,9,16,11,2
59,Yes,Travel_Frequently,638,Research & Development,22,4,Human Resources,1,2,Female,78,3,5,Laboratory Technician,4,Single,12766,17087,3,Y,No,24,4,4,80,1,37,1970-01-01,2,20,13,1,6
32,No,Non-Travel,183,Research & Development,24,4,Human Resources,1,3,Female,33,2,1,Research Director,1,Married,18205,22743,9,Y,No,13,3,3,80,1,19,1970-01-01,1,21,7,13,7
50,Yes,Travel_Frequently,1315,Sales,1,5,Life Sciences,1,4,Female,82,3,5,Human Resources,4,Divorced,8169,4827,3,Y,No,11,4,4,80,0,0,1970-01-01,1,31,13,13,15
19,No,Travel_Frequently,668,Research & Development,4,5,Life Sciences,1,1,Male,41,3,5,Healthcare Representative,1,Single,4316,5338,0,Y,No,22,4,4,80,3,23,1970-01-01,2,39,18,3,7
36,No,Travel_Rarely,1218,Human Resources,18,3,Other,1,2,Female,45,3,4,Human Resources,1,Divorced,7624,14621,5,Y,No,12,3,3,80,0,26,1970-01-01,3,29,2,12,2
24,Yes,Travel_Frequently,1055,Sales,7,5,Technical Degree,1,3,Female,64,1,2,Healthcare Representative,4,Divorced,14125,22196,6,Y,Yes,20,3,1,80,2,25,1970-01-01,3,32,2,13,14
18,No,Non-Travel,1346,Research & Development,20,2,Marketing,1,4,Male,57,3,4,Research Scientist,3,Married,7470,10033,5,Y,No,12,3,2,80,0,27,1970-01-01,3,38,2,1,14
40,No,Non-Travel,1453,Human Resources,6,5,Technical Degree,1,1,Male,40,3,4,Manager,2,Single,14921,14061,0,Y,No,18,4,2,80,3,17,1970-01-01,2,0,14,8,0
20,No,Travel_Frequently,830,Human Resources,14,2,Marketing,1,1,Male,88,4,4,Sales Representative,4,Divorced,14707,7888,7,Y,No,25,3,4,80,0,16,1970-01-01,1,24,2,0,16
46,Yes,Travel_Frequently,1479,Research & Development,16,2,Human Resources,1,4,Female,91,1,3,Laboratory Technician,2,Married,19565,7220,1,Y,Yes,21,4,2,80,2,27,1970-01-01,2,1,11,11,1
50,Yes,Travel_Frequently,1406,Human Resources,2,5,Other,1,1,Female,35,1,2,Research Scientist,2,Divorced,5445,23755,5,Y,Yes,19,4,1,80,2,0,1970-01-01,2,7,0,12,10
18,No,Travel_Frequently,1312,Sales,3,5,Technical Degree,1,2,Female,92,2,3,Manufacturing Director,1,Divorced,14239,7163,9,Y,No,13,4,4,80,1,29,1970-01-01,2,24,15,11,9
30,No,Travel_Rarely,1485,Research & Development,9,1,Human Resources,1,2,Female,58,2,4,Sales Representative,4,Married,10552,6146,0,Y,No,18,3,3,80,2,17,1970-01-01,3,22,8,10,15
42,Yes,Travel_Frequently,1041,Sales,17,4,Technical Degree,1,3,Female,54,3,1,Research Scientist,1,Divorced,1275,16516,2,Y,Yes,20,4,4,80,1,7,1970-01-01,3,16,4,4,8
29,Yes,Travel_Rarely,1000,Human Resources,29,5,Other,1,1,Female,54,1,5,Human Resources,2,Divorced,6905,8337,1,Y,Yes,12,4,3,80,3,1,1970-01-01,2,11,0,8,15
40,Yes,Non-Travel,1105,Human Resources,9,1,Human Resources,1,1,Female,83,2,5,Sales Representative,4,Married,17959,10157,9,Y,Yes,20,3,2,80,1,8,1970-01-01,1,14,7,13,3
26,Yes,Non-Travel,782,Human Resources,1,3,Technical Degree,1,3,Female,62,3,1,Research Scientist,1,Single,6244,8103,2,Y,No,18,3,3,80,1,14,1970-01-01,3,24,11,3,6
35,Yes,Travel_Rarely,1313,Human Resources,23,2,Marketing,1,3,Male,70,1,3,Research Scientist,2,Divorced,2071,14238,6,Y,No,15,4,2,80,2,32,1970-01-01,3,11,0,3,7
26,No,Travel_Frequently,609,Sales,13,3,Marketing,1,2,Female,38,2,5,Sales Representative,3,Single,4388,24822,1,Y,No,16,4,3,80,0,4,1970-01-01,2,38,18,2,11
42,No,Travel_Frequently,1336,Human Resources,5,5,Human Resources,1,1,Female,95,4,4,Sales Representative,3,Single,13135,5101,2,Y,Yes,17,3,4,80,1,2,1970-01-01,3,30,14,3,14
39,No,Travel_Frequently,940,Sales,17,1,Human Resources,1,2,Male,48,4,3,Research Director,2,Divorced,9104,21258,9,Y,No,21,3,1,80,0,11,1970-01-01,3,26,13,6,13
40,Yes,Travel_Frequently,391,Sales,8,2,Technical Degree,1,3,Female,96,2,4,Manufacturing Director,2,Married,14937,15960,9,Y,Yes,22,3,4,80,2,1,1970-01-01,3,2,9,9,17
28,Yes,Travel_Rarely,1397,Sales,22,1,Marketing,1,4,Male,49,4,2,Human Resources,2,Divorced,10568,15261,1,Y,No,20,3,4,80,1,10,1970-01-01,3,39,6,10,13
52,Yes,Travel_Frequently,1205,Sales,14,5,Medical,1,1,Female,87,2,4,Research Director,4,Divorced,7508,13782,6,Y,Yes,20,3,4,80,2,10,1970-01-01,3,7,0,1,6
32,Yes,Travel_Rarely,1015,Sales,8,2,Human Resources,1,2,Female,49,2,5,Research Scientist,1,Married,9992,18268,8,Y,Yes,12,4,1,80,3,25,1970-01-01,4,35,6,14,3
58,Yes,Travel_Rarely,1293,Sales,6,1,Technical Degree,1,2,Male,79,3,5,Research Scientist,2,Married,3612,17817,0,Y,No,15,3,3,80,1,0,1970-01-01,2,22,9,4,16
47,Yes,Travel_Frequently,395,Human Resources,13,3,Technical Degree,1,2,Female,50,2,1,Manager,1,Divorced,2270,10163,4,Y,Yes,13,3,4,80,0,22,1970-01-01,3,9,12,4,10
56,No,Non-Travel,1364,Human Resources,24,3,Human Resources,1,2,Female,76,3,3,Manufacturing Director,1,Divorced,14387,15662,5,Y,Yes,14,3,1,80,3,35,1970-01-01,4,13,1,10,6
27,Yes,Non-Travel,240,Research & Development,25,4,Medical,1,1,Female,66,2,5,Research Scientist,2,Married,14553,9480,4,Y,Yes,15,4,1,80,3,33,1970-01-01,2,12,12,4,13
29,No,Travel_Rarely,1055,Sales,21,1,Life Sciences,1,3,Male,83,2,1,Research Scientist,1,Married,12057,22262,8,Y,Yes,12,4,1,80,2,21,1970-01-01,3,17,9,11,14
44,No,Non-Travel,1067,Sales,11,4,Life Sciences,1,2,Male,61,4,5,Manager,2,Single,3642,24331,9,Y,No,14,3,3,80,1,17,1970-01-01,3,33,11,1,17
20,Yes,Non-Travel,765,Research & Development,14,5,Technical Degree,1,2,Female,61,2,1,Sales Representative,2,Divorced,4437,5351,2,Y,No,17,3,2,80,0,8,1970-01-01,2,3,6,13,12
54,Yes,Travel_Rarely,174,Human Resources,24,4,Medical,1,3,Female,100,2,4,Manager,1,Married,3195,10191,1,Y,Yes,25,3,2,80,1,29,1970-01-01,1,13,2,3,0
50,No,Travel_Frequently,646,Human Resources,24,3,Medical,1,1,Male,84,3,3,Research Scientist,3,Married,3065,7029,0,Y,Yes,22,4,4,80,3,17,1970-01-01,1,0,3,5,9
46,Yes,Travel_Rarely,945,Research & Development,6,4,Technical Degree,1,2,Female,83,2,4,Sales Representative,4,Single,5590,22301,8,Y,Yes,16,3,4,80,1,16,1970-01-01,4,32,7,15,8
32,No,Travel_Frequently,1282,Human Resources,15,5,Life Sciences,1,4,Male,33,3,5,Manager,3,Married,7908,25269,0,Y,Yes,20,4,1,80,2,21,1970-01-01,3,20,1,7,13
48,No,Non-Travel,1219,Human Resources,21,4,Technical Degree,1,2,Male,75,2,5,Research Scientist,3,Married,1217,4923,5,Y,No,22,3,4,80,0,21,1970-01-01,2,10,7,4,2
29,Yes,Travel_Rarely,309,Sales,25,3,Other,1,2,Female,100,4,5,Research Scientist,3,Single,15233,26787,9,Y,No,19,4,3,80,2,10,1970-01-01,2,24,12,4,4
18,No,Travel_Rarely,689,Sales,6,3,Medical,1,1,Male,39,2,1,Manufacturing Director,1,Married,6512,3533,0,Y,Yes,17,4,2,80,0,30,1970-01-01,2,35,12,1,9
18,Yes,Travel_Frequently,1021,Human Resources,2,1,Life Sciences,1,2,Female,93,3,1,Human Resources,4,Divorced,6648,3746,3,Y,No,18,4,4,80,2,31,1970-01-01,2,5,18,8,3
51,No,Travel_Frequently,257,Sales,23,3,Technical Degree,1,4,Male,88,2,2,Sales Executive,3,Married,5715,3992,4,Y,No,21,3,2,80,3,12,1970-01-01,2,23,13,6,8
35,Yes,Non-Travel,450,Research & Development,8,5,Other,1,4,Male,72,3,3,Manufacturing Director,3,Married,14762,16805,9,Y,No,16,4,1,80,3,14,1970-01-01,3,36,2,8,4
35,Yes,Non-Travel,130,Research & Development,22,3,Other,1,3,Female,35,3,5,Laboratory Technician,3,Single,13645,5919,1,Y,No,24,4,4,80,2,10,1970-01-01,2,27,4,13,8
54,No,Travel_Rarely,307,Research & Development,18,2,Technical Degree,1,4,Male,63,1,2,Research Director,4,Married,18287,23045,0,Y,Yes,18,4,4,80,1,8,1970-01-01,2,19,15,2,13
20,Yes,Travel_Frequently,497,Research & Development,13,2,Technical Degree,1,2,Female,88,2,1,Manager,3,Divorced,6256,26535,3,Y,No,14,4,1,80,0,29,1970-01-01,2,36,8,9,7
20,Yes,Non-Travel,1451,Research & Development,15,5,Technical Degree,1,3,Female,96,3,5,Sales Executive,1,Married,14809,4457,5,Y,No,15,3,4,80,2,7,1970-01-01,1,33,11,14,6
38,Yes,Travel_Rarely,244,Research & Development,27,1,Life Sciences,1,1,Female,69,2,3,Manufacturing Director,1,Single,10104,16629,8,Y,No,23,4,2,80,1,6,1970-01-01,3,39,10,4,5
59,Yes,Travel_Rarely,625,Human Resources,3,5,Medical,1,1,Male,98,1,4,Sales Executive,1,Divorced,19075,22513,0,Y,Yes,22,3,1,80,0,38,1970-01-01,1,29,10,5,3
40,No,Travel_Frequently,259,Sales,17,1,Medical,1,3,Male,88,2,5,Healthcare Representative,4,Single,5692,18266,0,Y,Yes,19,4,1,80,2,10,1970-01-01,4,12,12,3,16
22,No,Travel_Frequently,1066,Human Resources,28,2,Medical,1,2,Female,40,3,2,Research Director,3,Married,7483,18913,3,Y,Yes,19,3,2,80,1,11,1970-01-01,3,7,11,2,9
25,Yes,Travel_Rarely,605,Research & Development,5,1,Medical,1,1,Female,75,1,5,Sales Representative,4,Divorced,13612,11494,4,Y,Yes,18,3,1,80,0,34,1970-01-01,3,39,8,13,2
32,No,Non-Travel,553,Research & Development,20,4,Technical Degree,1,2,Female,99,4,2,Healthcare Representative,4,Single,11762,23678,1,Y,No,13,4,3,80,1,7,1970-01-01,2,11,8,13,12
58,Yes,Travel_Rarely,364,Human Resources,27,1,Marketing,1,4,Male,78,4,1,Laboratory Technician,2,Divorced,15179,11026,7,Y,No,24,4,2,80,1,24,1970-01-01,2,25,14,15,14
59,No,Travel_Rarely,184,Research & Development,14,4,Medical,1,2,Male,99,1,4,Human Resources,3,Married,6726,12580,6,Y,Yes,16,4,4,80,3,33,1970-01-01,4,7,11,1,0
23,Yes,Travel_Frequently,1390,Research & Development,21,3,Technical Degree,1,3,Female,42,1,4,Healthcare Representative,2,Divorced,2733,6278,7,Y,Yes,16,4,1,80,3,21,1970-01-01,3,5,18,6,11
41,No,Travel_Rarely,319,Human Resources,28,1,Human Resources,1,1,Female,31,4,5,Manufacturing Director,2,Married,2986,4232,0,Y,Yes,16,3,4,80,0,3,1970-01-01,4,35,7,8,2
25,No,Travel_Rarely,444,Research & Development,6,2,Technical Degree,1,4,Female,44,4,2,Laboratory Technician,4,Married,6549,15309,4,Y,Yes,13,3,3,80,2,17,1970-01-01,3,26,1,14,12
48,Yes,Non-Travel,621,Research & Development,4,4,Marketing,1,4,Male,56,1,3,Research Director,4,Single,5005,16060,8,Y,No,22,4,1,80,1,21,1970-01-01,3,32,2,8,13
22,No,Non-Travel,648,Human Resources,3,3,Technical Degree,1,4,Female,34,1,2,Research Scientist,3,Married,1750,19099,7,Y,No,12,3,4,80,1,0,1970-01-01,2,30,2,4,13
50,Yes,Travel_Rarely,285,Research & Development,11,2,Other,1,2,Male,46,2,2,Research Scientist,1,Married,6308,6107,0,Y,No,21,4,4,80,2,13,1970-01-01,1,8,5,14,0
33,Yes,Travel_Rarely,122,Research & Development,9,1,Life Sciences,1,1,Male,31,3,2,Research Director,2,Single,11631,20554,4,Y,Yes,17,3,4,80,1,6,1970-01-01,2,11,4,15,3
27,No,Travel_Rarely,1283,Human Resources,8,5,Marketing,1,4,Male,89,1,3,Manager,3,Single,5751,22319,6,Y,No,21,3,4,80,1,3,1970-01-01,3,10,7,3,4
41,Yes,Travel_Rarely,264,Human Resources,8,1,Medical,1,4,Male,54,1,1,Laboratory Technician,2,Married,5950,8025,2,Y,No,25,4,4,80,3,12,1970-01-01,3,14,4,3,1
34,Yes,Non-Travel,378,Human Resources,5,2,Life Sciences,1,1,Female,52,2,3,Research Scientist,1,Married,17151,20801,4,Y,Yes,23,4,4,80,2,11,1970-01-01,1,18,13,9,14
57,No,Travel_Frequently,643,Research & Development,11,5,Medical,1,3,Female,54,1,1,Research Director,1,Single,17865,6931,5,Y,No,11,4,4,80,3,9,1970-01-01,1,31,6,4,16
24,No,Travel_Frequently,1284,Human Resources,25,3,Technical Degree,1,4,Female,51,4,2,Research Director,4,Divorced,17261,9492,8,Y,No,12,4,4,80,2,0,1970-01-01,1,6,2,7,6
25,No,Travel_Frequently,448,Research & Development,9,5,Human Resources,1,3,Female,65,1,1,Manager,2,Divorced,6023,13538,6,Y,No,16,4,1,80,0,40,1970-01-01,4,34,4,1,2
42,Yes,Travel_Frequently,839,Sales,9,1,Human Resources,1,2,Female,82,1,5,Sales Representative,2,Divorced,9371,17869,7,Y,No,19,4,4,80,0,8,1970-01-01,3,29,14,4,13
59,Yes,Travel_Frequently,263,Research & Development,14,2,Other,1,1,Female,76,2,5,Healthcare Representative,2,Married,14069,16551,4,Y,Yes,11,3,3,80,3,15,1970-01-01,3,24,4,9,1
58,Yes,Travel_Rarely,437,Research & Development,13,1,Medical,1,2,Male,63,2,3,Research Director,2,Married,11054,14380,8,Y,Yes,12,4,1,80,3,15,1970-01-01,3,22,13,15,14
25,Yes,Travel_Frequently,976,Research & Development,14,2,Marketing,1,1,Female,30,3,3,Manager,2,Divorced,2448,7756,2,Y,Yes,22,3,1,80,0,22,1970-01-01,2,1,5,14,5
29,No,Travel_Rarely,559,Human Resources,8,2,Human Resources,1,4,Male,91,2,4,Research Director,2,Divorced,4842,2977,9,Y,No,17,4,3,80,0,0,1970-01-01,3,15,6,4,9
43,No,Travel_Rarely,563,Sales,19,3,Medical,1,4,Male,54,1,5,Manufacturing Director,3,Married,19145,25544,6,Y,No,12,4,4,80,3,13,1970-01-01,2,10,4,4,2
18,No,Travel_Frequently,1320,Research & Development,11,2,Medical,1,1,Male,46,4,2,Laboratory Technician,4,Married,18583,11944,3,Y,Yes,23,3,3,80,2,23,1970-01-01,3,2,2,2,14
22,Yes,Travel_Rarely,1222,Research & Development,13,1,Technical Degree,1,4,Female,70,3,5,Research Scientist,1,Divorced,11032,15091,6,Y,No,25,3,1,80,3,2,1970-01-01,4,11,0,12,2
41,Yes,Non-Travel,687,Research & Development,23,5,Life Sciences,1,3,Female,91,3,1,Manufacturing Director,4,Single,4711,7585,2,Y,Yes,14,3,2,80,0,34,1970-01-01,3,32,9,8,9
38,No,Travel_Rarely,138,Sales,1,2,Other,1,1,Male,40,3,2,Sales Representative,3,Single,7569,20383,8,Y,No,23,3,2,80,0,17,1970-01-01,1,24,11,2,13
47,No,Travel_Frequently,397,Human Resources,7,3,Life Sciences,1,4,Female,58,4,3,Sales Representative,3,Single,8252,6105,0,Y,Yes,25,3,3,80,2,5,1970-01-01,4,23,18,2,13
59,No,Non-Travel,991,Sales,23,3,Other,1,3,Female,60,4,4,Research Scientist,2,Married,11678,16593,1,Y,No,20,4,3,80,3,14,1970-01-01,4,7,14,14,2
26,No,Travel_Frequently,477,Sales,24,2,Life Sciences,1,4,Female,60,1,5,Research Director,3,Divorced,18871,3483,6,Y,Yes,20,3,4,80,2,29,1970-01-01,4,10,4,0,12
24,No,Travel_Rarely,191,Sales,8,3,Marketing,1,4,Female,45,2,5,Manufacturing Director,3,Divorced,17829,18859,7,Y,No,15,4,3,80,2,10,1970-01-01,2,21,0,14,6
60,No,Non-Travel,993,Research & Development,12,3,Other,1,2,Female,69,4,5,Healthcare Representative,4,Single,18958,13258,8,Y,Yes,12,4,1,80,3,32,1970-01-01,1,29,12,14,7
46,Yes,Travel_Frequently,299,Human Resources,12,2,Other,1,4,Female,51,3,3,Healthcare Representative,2,Single,3588,2175,6,Y,No,17,4,1,80,3,7,1970-01-01,3,20,16,8,11
28,Yes,Travel_Frequently,1241,Research & Development,29,4,Technical Degree,1,4,Male,51,4,4,Sales Executive,2,Single,11442,22283,5,Y,Yes,22,3,3,80,3,9,1970-01-01,2,12,6,15,10
29,Yes,Travel_Rarely,574,Human Resources,17,3,Marketing,1,2,Male,97,4,3,Healthcare Representative,2,Married,14299,6508,5,Y,Yes,13,4,2,80,1,21,1970-01-01,1,34,3,2,5
29,Yes,Travel_Frequently,654,Human Resources,1,2,Medical,1,3,Male,35,3,1,Human Resources,4,Married,18655,9669,5,Y,Yes,23,4,2,80,3,33,1970-01-01,3,11,14,11,12
39,No,Travel_Rarely,1338,Research & Development,26,3,Life Sciences,1,1,Female,52,1,2,Healthcare Representative,2,Single,16377,26187,8,Y,Yes,24,3,2,80,1,40,1970-01-01,2,5,11,7,13
32,No,Travel_Rarely,1115,Sales,22,5,Technical Degree,1,4,Female,67,2,3,Research Director,2,Single,2802,14105,0,Y,Yes,17,3,4,80,1,38,1970-01-01,2,15,17,12,6
49,No,Non-Travel,1498,Research & Development,10,4,Life Sciences,1,1,Male,39,3,1,Manufacturing Director,1,Single,11144,16534,5,Y,No,24,3,3,80,2,6,1970-01-01,4,13,10,4,9
41,Yes,Non-Travel,908,Sales,23,2,Technical Degree,1,4,Male,88,1,5,Research Director,1,Divorced,12863,8257,6,Y,No,12,3,2,80,1,9,1970-01-01,3,31,12,14,17
39,No,Travel_Frequently,871,Research & Development,10,2,Life Sciences,1,2,Female,56,1,5,Research Scientist,1,Single,13482,16508,5,Y,Yes,15,3,3,80,3,26,1970-01-01,2,36,10,6,3
25,No,Non-Travel,509,Human Resources,1,4,Human Resources,1,2,Female,75,1,2,Manufacturing Director,4,Married,13991,26671,4,Y,No,16,4,2,80,2,14,1970-01-01,1,22,0,5,10
43,Yes,Travel_Frequently,474,Human Resources,14,3,Life Sciences,1,2,Female,87,3,2,Healthcare Representative,2,Married,7428,25691,5,Y,No,18,3,2,80,1,35,1970-01-01,4,34,2,4,13
28,Yes,Travel_Frequently,848,Human Resources,8,2,Human Resources,1,2,Female,68,2,2,Sales Executive,4,Divorced,10136,12383,3,Y,Yes,24,3,2,80,1,8,1970-01-01,2,4,4,8,8
55,Yes,Travel_Rarely,1081,Research & Development,5,2,Human Resources,1,3,Female,52,1,3,Sales Executive,4,Married,10762,7642,7,Y,No,12,3,3,80,0,6,1970-01-01,4,36,6,0,2
40,Yes,Non-Travel,174,Sales,17,1,Other,1,2,Female,54,1,5,Healthcare Representative,1,Single,5629,2973,2,Y,No,18,4,2,80,2,11,1970-01-01,1,19,16,4,3
20,Yes,Travel_Rarely,415,Human Resources,20,2,Marketing,1,4,Male,47,3,4,Manufacturing Director,3,Single,9877,6461,3,Y,No,17,4,3,80,3,35,1970-01-01,1,39,15,15,3
