gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,tenure_years,work-life_balance,distance_from_home
Female,Saudi,21.494,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Non-Active,L1,Designer,1.752,Hybrid,Travels rarely,35.814,1.659,14.46,775.913,0.25,0.0,12.296,3.044,21.309
Male,Saudi,28.559,High School,Social Science,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,4.163,On Site,Travels rarely,39.536,7.365,11.372,571.721,0.268,0.107,12.47,2.703,19.114
Female,Saudi,14.596,Bachelors,Social Science,Married,Other district,Alhasa,HR,Permanent,PartTime,Active,L1,Designer,2.149,Remote,Travels rarely,38.32,3.689,12.936,301.378,0.07,0.001,15.179,4.782,21.888
Male,Saudi,47.928,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3.739,On Site,Travels rarely,39.571,1.112,11.599,1701.883,0.173,0.017,10.311,5.042,21.281
Male,Expat_Asia,31.07,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Non-Active,L1,Manager,3.238,On Site,Travels rarely,16.159,0.004,24.481,416.484,0.164,0.004,21.998,3.758,17.793
Male,Expat_Arab,48.164,High School,Social Science,Unmarried,Within district,Dammam,IT,Zero Hours,FullTime,Active,L1,Designer,3.831,Remote,Travels rarely,41.767,4.105,19.156,2364.183,0.216,0.149,11.557,3.072,24.504
Female,Expat_Arab,49.211,Bachelors,Communication,Unmarried,Within district,Khobar,Accounting,Permanent,PartTime,Active,L1,Sales,2.672,Hybrid,Travels rarely,33.6,0.229,15.983,407.465,0.163,0.112,10.283,3.806,8.719
Female,Saudi,48.474,High School,Humanities,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Manager,2.506,Hybrid,Travels rarely,41.423,6.038,11.088,566.618,0.133,0.001,1.701,4.067,19.033
Female,Saudi,49.809,High School,Communication,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L4,Sales,3.231,Hybrid,Travels rarely,42.32,1.719,40.121,17794.038,0.0,0.273,10.043,3.243,20.293
Female,Saudi,34.39,High School,Humanities,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Secretary,3.165,On Site,Travels rarely,39.168,0.776,10.781,692.759,0.0,0.035,25.513,3.734,18.664
Female,Saudi,30.607,High School,Business,Unmarried,Other district,Alhasa,Finance,Permanent,FullTime,Active,L1,Media,2.633,Hybrid,Travels rarely,39.495,6.717,16.942,1176.696,0.0,0.0,6.111,3.653,26.687
Male,Saudi,41.291,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Secretary,2.418,On Site,Travels rarely,39.501,1.212,20.689,1171.319,0.0,-0.009,11.777,3.609,33.403
Male,Saudi,22.101,Bachelors,Communication,Married,Other district,Khobar,IT,Fixed Term,FullTime,Active,L1,Designer,2.631,Hybrid,Travels rarely,40.437,4.024,11.297,869.549,-0.038,0.117,20.001,3.817,20.568
Male,Saudi,42.186,High School,Business,Married,Within district,Dammam,Customer Support,Permanent,FullTime,Active,L1,Designer,3.908,Hybrid,Travels rarely,39.992,3.44,14.175,716.823,0.171,0.201,0.973,3.832,35.977
Male,Saudi,32.967,Bachelors,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3.708,Hybrid,Travels rarely,41.597,6.568,11.256,458.626,0.035,0.154,6.426,3.296,11.246
Male,Saudi,34.609,High School,Communication,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L2,Sales,2.822,Hybrid,Travels rarely,25.857,0.206,15.156,667.22,0.024,0.178,16.697,3.796,35.757
Male,Saudi,26.09,High School,Communication,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,4.768,On Site,Travels rarely,38.735,0.418,13.305,347.983,0.001,0.0,28.379,2.815,32.977
Female,Saudi,66.499,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.017,On Site,Travels rarely,44.734,0.062,15.863,910.258,0.0,-0.007,20.046,3.804,17.684
Male,Expat_Arab,39.755,High School,Humanities,Married,Other district,Alhasa,Finance,Permanent,FullTime,Active,L1,Media,3.845,On Site,Travels rarely,37.982,7.872,11.964,517.311,0.023,0.099,21.217,3.879,20.283
Female,Expat_US,47.804,PhD,Humanities,Unmarried,Within district,Jubail,HR,Internship,FullTime,Active,L1,Manager,3.175,On Site,Travels often,23.471,1.204,16.921,956.763,0.076,0.186,11.013,2.289,14.473
Male,Saudi,51.57,PhD,STEM,Married,Within district,Dammam,Customer Support,Internship,FullTime,Active,L1,Sales,3.744,Hybrid,Travels rarely,39.862,1.963,15.552,792.393,0.188,-0.011,17.934,3.529,16.524
Female,Saudi,23.777,High School,Social Science,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,3.631,On Site,Travels rarely,36.203,3.953,13.592,314.646,0.107,0.164,23.415,2.972,15.856
Male,Saudi,25.905,Bachelors,Communication,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,2.08,Hybrid,Travels rarely,21.82,3.927,11.996,201.296,0.079,0.181,18.337,3.775,29.653
Male,Saudi,18.562,High School,Communication,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,3.89,Hybrid,Travels often,39.752,10.117,13.154,442.342,0.052,0.022,20.522,3.325,14.82
Male,Saudi,33.778,High School,Business,Unmarried,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Media,2.899,Remote,Travels often,24.008,0.03,17.859,540.722,0.079,0.067,8.824,1.738,17.191
Male,Saudi,16.689,Masters,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.674,On Site,Travels rarely,39.378,8.233,11.699,551.111,0.409,0.158,21.185,5.004,31.147
Male,Expat_Arab,33.531,High School,Humanities,Married,Other district,Dammam,HR,Internship,FullTime,Active,L2,Sales,3.374,Hybrid,Travels rarely,39.747,6.951,11.24,607.588,0.055,0.056,8.169,3.201,29.973
Female,Saudi,51.747,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3.857,Remote,Travels rarely,41.67,4.964,11.865,732.363,0.052,0.043,6.641,4.208,27.925
Male,Saudi,39.0,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L2,Designer,2.329,Hybrid,Travels rarely,18.572,4.117,15.026,407.809,0.139,-0.015,7.3,3.79,30.252
Male,Expat_Arab,52.58,Masters,STEM,Married,Other district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3.347,Hybrid,Travels rarely,39.971,10.793,17.14,921.215,-0.01,0.071,5.232,2.63,24.887
Male,Expat_Arab,24.081,High School,STEM,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3.0,On Site,Travels rarely,41.262,7.527,15.089,1376.567,0.032,0.091,11.29,4.504,33.566
Male,Saudi,55.105,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,1.176,On Site,Travels rarely,39.671,-0.13,17.949,1017.185,0.1,0.086,26.169,4.041,24.153
Male,Expat_Arab,27.616,Bachelors,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3.01,Hybrid,Travels often,19.473,3.706,21.664,420.992,0.278,0.13,16.966,2.339,23.007
Male,Saudi,52.247,High School,Humanities,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Analyst,4.214,On Site,Travels often,39.484,0.665,14.462,472.706,0.152,0.246,7.386,3.038,16.004
Female,Saudi,22.988,High School,Communication,Married,Other district,Dammam,HR,Fixed Term,PartTime,Active,L1,Designer,2.136,On Site,Travels rarely,14.333,1.782,11.025,172.823,0.09,-0.035,16.972,3.395,18.333
Male,Expat_Europe,43.065,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Media,3.184,On Site,Travels rarely,36.36,4.269,15.318,653.614,0.016,0.105,6.89,2.528,17.205
Male,Saudi,58.956,Bachelors,Communication,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L2,Sales,4.0,Remote,Travels rarely,32.659,3.509,14.209,343.698,0.1,0.075,7.312,3.709,10.2
Female,Expat_Europe,54.452,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,3.339,On Site,Travels rarely,30.545,9.91,15.014,635.024,0.069,0.11,37.379,3.483,15.382
Male,Saudi,25.509,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Manager,0.985,On Site,Travels rarely,25.82,2.267,19.272,467.967,0.128,0.0,18.048,3.757,13.662
Male,Saudi,45.61,Bachelors,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,3.584,On Site,Travels rarely,38.519,5.086,16.191,641.148,-0.034,0.028,14.761,2.713,21.429
Male,Saudi,58.815,High School,Social Science,Married,Other district,Dammam,Finance,Permanent,PartTime,Active,L1,Media,4.384,Hybrid,Travels rarely,19.727,0.025,12.207,406.184,-0.025,0.099,9.046,2.586,23.46
Male,Saudi,38.474,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3.532,Hybrid,Travels often,39.97,3.789,17.506,356.014,0.0,0.189,16.562,3.127,16.846
Male,Saudi,31.243,Bachelors,STEM,Unmarried,Within district,Khobar,Finance,Permanent,FullTime,Active,L1,Media,3.472,On Site,Travels rarely,41.189,8.648,16.927,761.336,0.065,0.025,18.931,3.609,22.325
Male,Saudi,46.459,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3.078,On Site,Travels rarely,43.423,8.407,12.514,467.892,0.052,-0.001,3.62,3.491,24.603
Male,Saudi,26.291,High School,Humanities,Married,Within district,Khobar,HR,Fixed Term,PartTime,Active,L1,Media,4.565,On Site,Travels rarely,18.401,2.488,18.755,368.909,0.029,0.061,13.462,2.973,23.349
Male,Saudi,29.628,Masters,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.518,On Site,Travels rarely,40.533,0.191,42.492,2454.718,0.0,0.191,24.046,3.331,22.974
Male,Expat_Asia,43.086,High School,Business,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,2.0,On Site,Travels rarely,39.394,0.037,14.18,540.073,0.07,0.024,20.547,3.158,26.383
Female,Expat_Europe,23.502,High School,Communication,Married,Within district,Dammam,Sales,Fixed Term,FullTime,Active,L1,Media,3.355,On Site,Travels often,39.946,-0.011,12.452,2737.551,0.331,0.034,26.069,3.593,22.425
Male,Expat_Arab,18.874,High School,Social Science,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,4.405,Hybrid,Travels rarely,17.548,0.786,17.274,341.639,-0.006,0.033,11.025,2.889,12.094
Female,Expat_Arab,46.504,Bachelors,Social Science,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Sales,4.76,On Site,Travels rarely,20.056,1.258,12.195,292.676,0.301,0.166,20.479,4.69,25.129
Male,Saudi,37.331,High School,Humanities,Married,Within district,Alhasa,HR,Internship,PartTime,Non-Active,L1,Analyst,0.754,On Site,Travels rarely,30.288,1.877,3.516,728.878,0.042,-0.005,11.693,3.087,23.989
Male,Saudi,43.931,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Media,2.239,Hybrid,Travels rarely,17.115,3.258,12.843,120.105,0.011,0.079,13.494,4.63,17.923
Male,Saudi,33.362,High School,Social Science,Unmarried,Within district,Khobar,HR,Fixed Term,FullTime,Non-Active,L3,Designer,2.748,On Site,Travels rarely,40.822,7.94,28.109,4616.143,-0.001,0.007,9.69,3.836,22.358
Male,Expat_Arab,37.334,High School,Business,Married,Other district,Jubail,Finance,Permanent,PartTime,Active,L4,Analyst,2.606,Hybrid,Travels rarely,13.956,1.323,21.09,889.465,0.126,0.046,11.983,3.766,17.818
Male,Saudi,17.08,High School,Humanities,Married,Within district,Alhasa,Finance,Permanent,FullTime,Active,L1,Media,3.362,On Site,Travels rarely,39.499,-0.958,18.181,376.052,0.197,0.1,17.807,3.324,13.058
Male,Saudi,52.704,High School,Business,Unmarried,Within district,Alhasa,HR,Internship,FullTime,Active,L5,Analyst,3.915,On Site,Travels rarely,35.776,4.623,10.986,5008.344,0.062,0.04,17.903,3.117,23.834
Female,Saudi,50.536,High School,Business,Married,Within district,Khobar,HR,Fixed Term,FullTime,Active,L5,Designer,2.525,Hybrid,Travels rarely,32.619,0.803,7.112,6446.484,0.003,0.046,35.313,4.138,21.26
Male,Expat_Arab,27.677,High School,Social Science,Married,Within district,Dammam,IT,Fixed Term,FullTime,Non-Active,L1,Sales,3.195,On Site,Travels often,39.517,6.908,20.37,776.106,0.022,-0.02,15.97,4.053,22.881
Female,Saudi,23.569,Bachelors,Communication,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Secretary,4.136,Hybrid,Travels rarely,42.123,1.839,14.069,978.74,0.084,0.193,9.468,3.806,10.724
Male,Saudi,45.614,High School,Communication,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3.33,On Site,Travels often,39.441,0.198,14.744,378.47,0.156,0.245,13.596,4.452,16.806
Male,Saudi,52.055,Masters,Social Science,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,2.517,Hybrid,Travels rarely,41.888,6.173,15.432,331.868,0.1,-0.198,10.819,3.435,15.369
Male,Expat_Europe,37.269,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,4.135,On Site,Travels rarely,20.28,1.369,14.462,237.142,0.205,0.197,14.101,3.961,14.404
Male,Expat_Arab,24.006,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Media,2.231,Hybrid,Travels rarely,22.07,1.525,12.215,488.804,0.158,-0.001,13.252,3.105,16.992
Female,Saudi,45.103,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,2.958,Hybrid,Travels rarely,30.174,1.863,16.883,435.317,0.004,0.191,14.13,3.209,14.134
Male,Saudi,49.895,High School,STEM,Unmarried,Within district,Khobar,Sales,Permanent,FullTime,Non-Active,L3,Analyst,2.844,Hybrid,Travels rarely,40.446,4.631,10.31,2404.065,0.263,0.081,9.349,3.402,15.062
Male,Saudi,17.236,High School,Humanities,Married,Within district,Khobar,Finance,Internship,FullTime,Active,L1,Sales,4.092,Hybrid,Travels rarely,38.431,5.064,16.157,441.393,-0.053,0.073,24.583,3.533,16.147
Male,Saudi,45.712,High School,Business,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,2.867,On Site,Travels often,14.988,0.575,14.974,256.753,-0.013,0.076,22.277,4.144,9.431
Male,Expat_Arab,31.083,High School,Business,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,4.575,Hybrid,Travels rarely,41.518,6.921,15.921,429.811,0.007,0.136,9.154,4.102,8.627
Male,Saudi,17.557,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3.943,On Site,Travels rarely,40.902,1.049,9.594,416.781,0.24,0.024,15.446,3.346,15.482
Female,Expat_Arab,51.452,High School,Humanities,Married,Other district,Dammam,IT,Permanent,FullTime,Active,L1,Sales,1.0,On Site,Travels often,23.106,-1.484,13.545,177.001,0.11,0.048,3.42,2.611,14.723
Male,Saudi,34.043,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3.039,On Site,Travels often,41.263,9.702,15.041,919.285,0.192,0.183,13.637,3.168,14.393
Male,Saudi,15.059,Masters,Business,Married,Within district,Buqaiq,Finance,Internship,FullTime,Active,L1,Designer,4.144,Hybrid,Travels rarely,40.093,3.951,13.969,749.74,0.368,0.0,18.93,3.62,25.157
Male,Expat_Asia,20.089,Bachelors,Business,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Manager,3.901,On Site,Travels rarely,20.844,2.193,13.981,184.008,0.255,0.003,13.612,4.614,18.655
Female,Saudi,53.068,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Non-Active,L2,Designer,4.0,On Site,Travels rarely,52.338,8.639,40.624,-1733.844,0.143,-0.004,21.801,3.462,25.728
Male,Saudi,17.479,High School,STEM,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3.7,Remote,Travels rarely,39.829,4.899,16.08,940.51,0.006,0.067,15.592,2.164,20.222
Male,Saudi,33.077,Bachelors,Social Science,Married,Within district,Dammam,Accounting,Permanent,PartTime,Active,L1,Analyst,2.594,Remote,Travels rarely,24.231,0.002,16.254,809.125,0.026,-0.004,15.707,4.333,15.031
Female,Saudi,24.436,High School,Communication,Married,Within district,Dammam,IT,Internship,FullTime,Active,L1,Designer,2.488,Hybrid,Travels rarely,35.921,-0.322,13.424,652.012,-0.008,0.066,11.023,3.624,23.698
Male,Saudi,42.553,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Secretary,4.783,Remote,Travels rarely,18.297,2.491,15.529,286.078,0.025,0.123,15.613,4.09,15.418
Female,Saudi,29.904,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,2.335,On Site,Travels rarely,39.512,2.076,14.511,590.426,0.232,-0.021,13.949,2.577,23.142
Male,Expat_Arab,21.772,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3.822,On Site,Travels rarely,42.208,-0.699,8.774,438.462,0.127,0.004,18.32,2.75,29.328
Female,Expat_Europe,62.891,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,3.521,On Site,Travels often,40.334,7.418,12.057,384.896,0.014,0.032,12.017,3.262,29.473
Male,Saudi,40.646,Bachelors,STEM,Married,Other district,Khobar,HR,Internship,FullTime,Active,L1,Analyst,3.137,On Site,Travels rarely,24.893,0.802,14.402,553.987,-0.016,-0.078,10.449,3.38,17.658
Male,Saudi,35.819,High School,Humanities,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,0.766,On Site,Travels often,39.103,8.879,15.404,587.154,0.0,0.002,25.475,3.621,12.804
Male,Expat_Arab,51.845,High School,Humanities,Married,Within district,Dammam,Customer Support,Internship,FullTime,Active,L1,Designer,2.174,On Site,Travels rarely,39.283,2.606,13.036,849.044,0.021,0.081,8.184,3.639,16.027
Male,Saudi,36.829,Bachelors,Social Science,Unmarried,Within district,Dammam,HR,Internship,FullTime,Non-Active,L3,Analyst,4.172,On Site,Travels rarely,41.048,1.478,20.329,1257.462,0.037,0.164,3.023,3.124,24.205
Male,Expat_Europe,27.47,High School,Humanities,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,3.051,On Site,Travels rarely,41.157,4.925,21.745,4213.479,0.177,0.166,19.241,3.628,32.744
Male,Saudi,62.832,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Designer,2.014,On Site,Travels rarely,39.668,0.094,11.29,899.538,0.113,0.14,9.441,2.905,4.51
Female,Saudi,23.103,High School,Business,Married,Within district,Alhasa,HR,Permanent,PartTime,Active,L1,Media,2.115,On Site,Travels often,22.427,0.718,12.112,374.451,0.1,0.041,18.92,3.59,16.862
Male,Saudi,30.293,High School,Social Science,Unmarried,Within district,Dammam,IT,Internship,FullTime,Active,L1,Sales,1.633,On Site,Travels rarely,40.263,1.308,10.923,319.122,0.069,0.002,10.334,2.459,21.517
Male,Saudi,27.52,High School,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Media,3.25,On Site,Travels rarely,38.925,12.474,8.761,415.23,0.212,-0.007,13.992,3.329,23.001
Male,Expat_Arab,53.208,High School,Business,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L2,Sales,2.888,On Site,Travels rarely,19.046,1.814,14.044,273.96,0.068,0.075,13.66,2.408,16.461
Female,Saudi,48.173,Bachelors,Social Science,Married,Other district,Dammam,HR,Zero Hours,FullTime,Active,L1,Media,2.907,Hybrid,Travels rarely,35.047,6.311,13.807,753.101,0.103,0.029,37.711,3.507,24.221
Male,Saudi,50.022,High School,Humanities,Unmarried,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Secretary,4.0,On Site,Travels often,33.018,0.527,28.955,836.78,0.006,0.001,18.685,2.358,17.671
Male,Saudi,30.017,High School,Humanities,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Sales,3.122,Hybrid,Travels rarely,41.466,2.808,12.668,972.739,-0.0,-0.02,13.126,2.074,16.131
Male,Saudi,37.193,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,1.627,On Site,Travels rarely,40.07,8.129,15.67,1091.735,0.0,0.042,11.389,2.545,12.637
Female,Saudi,37.69,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L3,Media,1.772,Hybrid,Travels rarely,39.828,-0.376,31.043,2779.175,0.0,0.181,8.051,3.42,20.932
Female,Saudi,41.531,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3.0,Remote,Travels often,25.376,0.704,11.651,474.724,0.094,0.119,13.183,3.428,13.989
Male,Saudi,65.368,Bachelors,Business,Unmarried,Other district,Dammam,HR,Zero Hours,FullTime,Active,L1,Analyst,4.624,Hybrid,Travels rarely,40.721,17.374,12.061,252.272,0.141,0.115,27.26,2.333,20.096
Male,Saudi,47.908,High School,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L2,Secretary,0.315,On Site,Travels rarely,40.485,6.37,24.785,1815.314,0.091,0.274,9.248,3.638,11.404
Male,Expat_Arab,42.285,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3.432,On Site,Travels rarely,38.326,5.019,17.217,1073.793,0.0,0.007,16.477,2.968,30.154
Male,Expat_Asia,34.913,High School,Business,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L2,Manager,3.423,On Site,Travels rarely,35.725,5.258,19.703,2031.202,0.223,0.208,13.758,3.241,16.436
Male,Expat_Europe,30.054,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Analyst,3.05,On Site,Travels often,39.899,1.505,27.074,3702.944,0.169,0.134,6.774,3.554,17.264
Female,Expat_Arab,36.473,High School,Communication,Married,Other district,Alhasa,Finance,Permanent,FullTime,Active,L1,Manager,3.0,Hybrid,Travels rarely,38.52,8.023,12.799,696.456,0.0,-0.007,18.181,3.077,18.326
Female,Saudi,28.632,High School,Social Science,Unmarried,Within district,Khobar,HR,Fixed Term,PartTime,Active,L2,Media,4.243,On Site,Travels rarely,25.306,0.331,17.419,1072.873,-0.04,0.129,25.946,1.307,13.231
Male,Saudi,18.568,Bachelors,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.518,On Site,Travels rarely,40.868,3.698,14.462,738.831,-0.022,0.269,26.037,3.095,46.169
Male,Expat_Arab,49.846,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,1.086,On Site,Travels rarely,42.326,7.973,12.107,806.324,0.0,0.006,13.141,4.087,16.601
Female,Saudi,47.984,High School,Communication,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.0,Hybrid,Travels often,40.547,5.154,18.79,1863.307,0.023,0.202,15.942,2.446,19.733
Male,Saudi,43.627,High School,Humanities,Married,Within district,Jubail,HR,Permanent,FullTime,Active,L5,Media,2.606,On Site,Travels rarely,41.469,2.576,47.335,1599.655,0.307,0.189,13.461,4.09,22.346
Male,Saudi,34.856,High School,Business,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3.008,On Site,Travels often,18.685,1.341,17.667,509.196,0.131,0.191,11.645,3.311,14.884
Female,Expat_Asia,39.184,Bachelors,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2.348,Hybrid,Travels rarely,42.029,1.381,14.826,811.27,0.078,0.221,18.593,4.699,19.733
Male,Saudi,46.101,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,2.018,On Site,Travels rarely,33.787,3.719,11.296,334.446,0.028,0.129,27.066,3.58,22.377
Male,Saudi,24.351,Bachelors,Communication,Married,Within district,Alhasa,Finance,Permanent,FullTime,Active,L1,Manager,2.401,On Site,Travels rarely,31.521,2.09,14.419,293.051,0.059,0.075,6.871,4.964,23.474
Female,Saudi,21.371,High School,Communication,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L4,Media,3.818,On Site,Travels rarely,39.285,6.09,41.311,11420.879,-0.041,-0.006,13.926,3.418,15.92
Female,Saudi,26.768,PhD,Communication,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Analyst,5.155,Hybrid,Travels rarely,40.225,0.034,13.87,164.413,0.13,-0.015,17.456,3.443,20.669
Male,Saudi,8.529,High School,Communication,Unmarried,Within district,Khobar,HR,Internship,FullTime,Active,L1,Media,3.832,On Site,Travels rarely,34.863,1.221,13.549,471.989,0.128,-0.013,20.947,1.92,31.535
Female,Saudi,43.77,High School,Communication,Unmarried,Other district,Dammam,Finance,Permanent,PartTime,Non-Active,L1,Secretary,3.203,On Site,Travels rarely,23.44,1.272,17.513,260.752,0.085,0.056,14.205,2.749,18.017
Female,Saudi,37.403,High School,Humanities,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Sales,4.034,Hybrid,Travels rarely,40.533,1.326,10.152,691.39,0.056,0.206,14.891,2.891,27.252
Male,Saudi,49.675,High School,Social Science,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,5.174,Hybrid,Travels rarely,39.156,11.364,16.388,1214.171,0.039,0.165,15.239,2.47,22.304
Male,Saudi,26.131,High School,STEM,Unmarried,Within district,Dammam,Finance,Zero Hours,PartTime,Active,L3,Sales,2.961,On Site,Travels rarely,32.079,0.739,15.424,229.973,0.009,-0.0,14.538,3.122,23.115
Female,Expat_Arab,43.124,PhD,Communication,Married,Other district,Dammam,HR,Internship,FullTime,Active,L1,Manager,3.895,On Site,Travels rarely,17.093,5.204,18.345,534.129,0.309,0.176,17.334,4.465,34.594
Female,Saudi,24.042,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,5.271,Hybrid,Travels rarely,18.637,8.888,16.237,379.162,0.323,0.039,5.889,3.429,16.757
Male,Saudi,45.955,Bachelors,Business,Unmarried,Within district,Alhasa,HR,Permanent,PartTime,Active,L1,Designer,4.563,On Site,Travels often,19.355,6.171,17.803,220.856,0.181,0.2,7.956,3.373,24.009
Male,Expat_Arab,34.107,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2.752,On Site,Travels rarely,39.409,4.899,15.392,1043.869,0.126,0.017,16.685,3.746,14.902
Male,Expat_Asia,45.595,Bachelors,Business,Unmarried,Within district,Khobar,Finance,Permanent,PartTime,Active,L2,Sales,3.658,Hybrid,Travels rarely,26.618,3.153,20.321,1287.769,0.0,0.028,12.543,4.025,17.642
Female,Saudi,32.409,High School,Humanities,Married,Other district,Dammam,HR,Internship,FullTime,Active,L2,Sales,2.971,Remote,Travels rarely,41.736,4.072,5.713,2323.281,0.063,0.098,10.779,3.957,25.152
Female,Saudi,40.641,High School,Communication,Unmarried,Within district,Dammam,Customer Support,Internship,FullTime,Active,L1,Manager,2.151,On Site,Travels rarely,34.212,4.76,11.408,687.553,0.002,0.0,19.577,4.277,21.17
