,RESOURCE,MANAGER,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
13999,3263,14889,117961,118300,118437,118784,117906,290919,118786,1
14000,44474,5244,117961,118343,119598,118321,240983,290919,118322,1
14001,78176,19760,117961,117962,118352,118321,117906,290919,118322,1
14002,4675,7370,117961,118386,118522,117905,172635,290919,117908,1
14003,74236,2354,117961,118386,118458,118502,129545,118504,118525,1
14004,25095,7530,117961,118343,118514,132671,132672,290919,132673,1
14005,37943,25766,118006,118007,118008,117885,117886,117887,117888,1
14006,32270,21287,117961,118225,118684,119065,185784,119784,119785,1
14007,80637,4274,117961,118327,118744,123082,197687,19793,123084,1
14008,838,8505,117961,118225,117878,117905,117906,290919,118319,1
14009,45668,16527,91261,118026,122938,118278,117906,290919,118279,1
14010,4675,57715,117961,118446,16232,118784,118785,118704,118786,1
14011,45019,59312,117902,118011,118575,120097,146010,118424,119194,1
14012,15064,2229,117961,118340,117970,179731,179731,117887,117973,1
14013,80179,1350,117961,118052,120096,117905,117906,290919,117908,1
14014,24014,4357,117961,118225,118992,118321,117906,290919,118322,1
14015,43432,49024,130684,118386,118317,121414,300603,290919,120814,1
14016,43147,2942,117961,118343,118821,118321,136178,290919,118322,1
14017,35716,13201,117951,117952,117941,117885,117886,117887,117888,1
14018,41948,15824,117961,118220,120323,120591,120324,119095,122850,1
14019,6042,8088,117887,118178,118320,117905,117906,290919,117908,1
14020,80498,50781,117961,118327,129972,117905,240983,290919,117908,1
14021,100515,2299,117961,117962,119223,123737,131844,118960,123738,1
14022,17308,7539,117961,118052,119195,117905,117906,290919,117908,1
14023,6977,5456,117961,118327,118403,118321,118448,118453,118454,1
14024,38391,50366,118126,118237,117895,117885,117913,117887,117898,1
14025,20777,16971,117961,118300,119181,118321,117906,290919,118322,1
14026,116761,2296,117961,118413,277693,118536,279443,118453,118779,1
14027,33237,44053,117961,117962,117904,119949,123170,290919,119951,1
14028,73815,29592,118315,118213,123201,118811,173805,290919,117908,1
14029,81355,1915,117961,118300,118933,118321,240983,290919,118322,1
14030,31299,4950,117961,118343,118911,118826,236735,118424,118828,1
14031,19399,19427,117918,117919,117912,117885,119927,117887,117888,1
14032,73876,4218,117961,118300,118320,118396,269406,118424,118468,1
14033,77945,8026,117961,118386,118896,117905,117906,290919,117908,1
14034,39939,3526,117961,118343,119136,119093,122050,118667,119067,0
14035,38719,50563,118079,118080,122299,117879,304519,118398,118322,1
14036,4675,1443,117961,118327,120722,117905,117906,290919,118322,1
14037,972,5177,117961,118300,118825,119433,133686,118424,120499,1
14038,75834,86171,118216,119763,118404,119323,121927,19793,119174,1
14039,22481,87910,91261,118026,119507,118321,117906,290919,118322,1
14040,17308,4998,117961,118343,119598,119928,310608,118331,119929,1
14041,80768,4583,117961,118225,119742,118321,240983,290919,118322,1
14042,80195,25557,117961,118327,121951,118784,118785,117887,118322,1
14043,20364,20412,117890,117877,117878,117879,117879,19721,117880,1
14044,14354,14289,118602,118603,119076,118568,118568,118398,118570,1
14045,81295,7624,117961,118225,142038,118321,240983,290919,118322,1
14046,20351,78094,118212,119763,119362,118841,119066,118643,118843,1
14047,79733,23339,117961,118300,118821,118259,118707,118295,118279,0
14048,79092,16698,117961,118300,119796,118636,310589,118638,118639,1
14049,14914,21303,117961,118343,118979,118980,249620,118295,120350,1
14050,7678,17393,117961,118225,119781,118207,164476,270488,118209,1
14051,34950,2062,117961,118327,118933,118784,117906,290919,118786,1
14052,18913,50495,117910,118076,117941,118568,142278,19721,118570,1
14053,42085,14279,118219,118220,118403,117905,134159,19793,118570,1
14054,31974,2113,117961,117933,117878,119192,127525,118960,118961,1
14055,6486,52687,117961,117962,119181,128230,302830,4673,128231,1
14056,915,8698,120864,120865,119824,117905,117906,290919,117908,0
14057,17825,783,117961,119428,118522,123082,302830,290919,128231,1
14058,16989,49961,117961,118225,118403,118321,117906,290919,117908,1
14059,105770,4413,117902,118300,118833,117905,172635,290919,117908,1
14060,23194,70264,117961,118343,120722,118777,279443,290919,118779,1
14061,77203,51793,117961,119256,119257,117946,119235,292795,117948,1
14062,99556,3707,117961,118446,118684,124305,124306,118762,124307,1
14063,15369,1903,117961,118343,118514,118685,118448,290919,118687,1
14064,15714,60121,119596,119597,117895,118368,141723,117887,120791,1
14065,27583,4192,117890,117891,117878,118568,275613,19721,118570,1
14066,35966,4199,117961,118225,118403,118321,117906,290919,118322,1
14067,20364,4953,117961,118343,120126,120497,223125,118424,120499,1
14068,36338,23345,117961,118026,120671,122060,130360,249618,122062,1
14069,31661,7595,118990,118991,118992,123737,276340,118960,123738,1
14070,80195,46476,117902,117903,120428,117905,117906,290919,118322,1
14071,28893,11826,117961,117962,119223,268608,137949,118643,144355,1
14072,6690,16900,117961,118413,123003,118777,279443,308574,118779,1
14073,16220,49646,119691,120269,118635,131795,300603,119695,159789,1
14074,19722,724,117961,118300,119181,118321,117906,290919,118322,1
14075,16008,1030,117961,118327,123749,124435,157062,118363,125012,1
14076,1008,54618,117961,117962,118783,117905,117906,290919,117908,1
14077,15365,5396,117961,118327,119968,118321,118321,290919,118322,1
14078,42480,101330,117961,117969,118783,120690,269024,118398,120767,1
14079,17249,14855,117961,118300,123719,118636,153802,118453,118454,1
14080,4605,2781,117961,118300,119181,118259,126363,290919,118261,1
14081,17308,1898,117961,118343,196823,120097,148997,6725,254396,1
14082,100511,17558,91261,118026,118746,118321,117906,118453,117908,1
14083,45856,97596,118887,120343,118437,132692,226262,270488,128231,1
14084,74115,48492,117961,118225,118856,118207,279443,290919,118322,1
14085,14354,96751,117929,117927,117884,117879,117886,19721,117880,1
14086,1969,1080,117961,118327,117884,118451,123137,118453,118454,1
14087,80237,16830,117961,118413,120584,120773,118959,118960,120774,1
14088,4605,6257,117961,118343,120722,118784,117906,290919,118786,1
14089,4675,1840,117961,118446,118514,118321,222729,290919,118322,1
14090,79992,7369,117961,118052,118867,118396,117906,290919,118322,1
14091,42031,71186,117961,118386,118522,119962,128948,118205,119964,1
14092,78176,4698,117961,117962,118352,118321,117906,290919,118322,1
14093,16767,4945,117961,118300,118360,120988,278797,118643,120814,1
14094,29949,26075,118541,118170,117945,259173,127423,292795,118943,1
14095,31205,23103,118290,118225,119136,119137,122050,118467,119139,1
14096,42479,20447,117961,117962,117904,119323,137119,19793,119139,1
14097,16003,17420,117961,117969,118800,118801,174445,308574,118046,1
14098,34817,16833,117961,118327,123757,118636,246819,118638,118539,1
14099,33237,53190,117961,118300,120410,118784,118785,290919,118786,1
14100,79092,6225,117961,118343,120722,118784,117906,290919,118786,1
14101,34924,49960,117961,118327,120318,119743,120690,290919,120692,1
14102,25812,23136,117961,118052,119181,118321,129003,290919,117948,1
14103,4675,3843,117961,118413,120370,118784,240983,290919,118786,1
14104,80208,3722,117961,118300,120059,118636,133779,118638,118639,1
14105,77659,48340,117876,117877,117878,117879,117879,19721,117880,1
14106,23181,55982,117983,117877,117878,117879,117879,19721,117880,1
14107,4675,17783,117961,118413,128801,118811,120605,290919,118786,1
14108,45624,34064,117961,119091,120663,117905,117906,290919,117908,0
14109,74302,46608,118742,118587,122636,128093,139264,119184,133113,1
14110,33248,5043,117961,118300,118458,120344,310997,118424,120346,1
14111,4675,3883,117961,118300,119987,118784,118785,290919,118786,1
14112,26313,2582,117961,118343,120685,307024,133833,118331,118332,1
14113,7678,2931,117961,118413,118700,117905,117906,290919,117908,1
14114,41314,7411,117961,118386,118746,118451,152307,118453,118454,1
14115,80094,7023,117961,117962,119223,119962,301475,118131,119964,1
14116,75834,5456,117961,118225,118514,118321,117906,290919,118322,1
14117,75834,21135,117961,118052,119218,118321,117906,290919,118322,1
14118,73461,46608,117961,118386,148436,126184,148437,118762,126186,1
14119,1465,770,117961,118300,120722,118636,171056,118638,118639,1
14120,74649,3085,117961,117962,126137,118834,251171,118667,118836,1
14121,33231,4378,117961,118327,118507,118054,120238,117887,118055,1
14122,18913,2145,117951,117952,117920,120132,124314,120134,120135,1
14123,95836,4151,119134,118991,118992,118321,117906,290919,118296,1
14124,23089,215806,118315,118316,123656,118321,242891,290919,118322,1
14125,45974,5528,119134,118888,119136,119137,127160,118295,118807,1
14126,73189,18450,117961,117962,118706,118321,118321,118205,118399,1
14127,43877,25362,118079,117917,117920,117879,118177,19721,117888,0
14128,35374,6047,117961,118413,120370,118777,232825,308574,118779,1
14129,33996,54303,117961,118327,118492,118568,125738,118453,118644,1
14130,73741,113768,118006,117969,117878,179731,194455,117887,117973,1
14131,25993,28483,117961,119171,123072,129229,225246,118612,128765,1
14132,20293,89315,117893,117927,117884,117885,117913,117887,117898,1
14133,81350,4993,117961,118343,119598,118834,133686,118424,118836,1
14134,80913,4757,118212,118213,118458,119849,290535,118638,119851,1
14135,90510,7020,117961,118413,122298,120591,221283,249618,120613,1
14136,45560,8094,124034,126975,120370,118321,149467,290919,118322,1
14137,42085,84891,120342,120343,118631,118784,125684,290919,118322,1
14138,28149,54618,117961,118052,120671,118321,117906,290919,118322,1
14139,33012,44022,117961,118343,122215,118321,160543,290919,118322,1
14140,18072,7710,117902,117944,117945,280788,298522,292795,118943,1
14141,78766,50208,118079,118080,117878,117885,118177,117887,117888,1
14142,28294,15513,117961,118052,123144,118890,125128,118398,118892,1
14143,37138,4838,117961,118343,119598,119433,133686,118424,119435,1
14144,76416,1540,117961,118888,119488,122297,285669,118295,118425,1
14145,13878,19881,118006,118007,118008,117879,117897,19721,117880,0
14146,34886,2983,117961,118343,118783,117905,240983,290919,117908,1
14147,20743,46170,118290,118291,119598,120344,260942,118424,118836,1
14148,79092,13838,117929,117930,117920,121067,166884,121069,120623,1
14149,36480,2930,117961,118343,118700,118784,153945,290919,120692,1
14150,80829,61016,119596,130685,118597,120789,194103,118424,121374,1
14151,79616,6235,117961,118343,118437,118523,310608,118331,118525,1
14152,34817,7610,117961,118327,120383,117905,117906,290919,117908,1
14153,79092,3281,117961,118225,120666,120516,120592,119095,120519,1
14154,33619,120822,119596,143009,120823,120647,311441,118398,120649,1
14155,45624,7278,91261,118026,118202,117905,117906,290919,117908,1
14156,919,1411,117902,117962,118501,216825,305057,118960,118786,1
14157,32270,51301,118290,118291,121108,118293,118294,118295,118296,1
14158,4675,92550,122880,126975,118492,118747,125738,118643,118813,1
14159,43296,46608,118315,118463,122636,133306,133112,118870,133113,1
14160,81070,19832,117961,118343,120383,117905,117906,290919,117908,1
14161,27356,22431,117961,118413,122007,118685,279443,308574,118687,1
14162,7543,6982,117961,118052,118783,118321,117906,290919,118322,1
14163,20305,57699,117935,117936,117878,118568,118568,19721,118570,1
14164,81350,4733,118290,118291,120126,118980,184350,118295,118982,1
14165,33232,56769,117918,117903,118507,117885,117886,117887,118030,1
14166,36646,2068,117980,118076,131868,119192,276422,119184,119779,1
14167,88397,6982,117961,118225,118403,118321,240983,117887,118364,1
14168,19945,820,117961,118225,118867,117905,172635,290919,118322,1
14169,45444,14855,117961,118300,123173,118396,233714,118398,118399,1
14170,41385,70169,117961,118386,118856,132692,131998,270488,132694,1
14171,34817,4135,117902,118041,118320,117905,117906,19721,117900,1
14172,15714,5570,117961,118343,120126,118172,118806,292795,118175,1
14173,23497,46632,119170,119171,121747,120344,130913,118424,119082,1
14174,25993,2908,117961,118888,118911,118834,133686,118424,119435,1
14175,74270,2681,118290,118291,119488,118293,119489,118295,118296,1
14176,35017,4057,117961,118343,119598,118834,133686,118424,118836,1
14177,75834,4932,117961,118225,120050,123737,147851,118960,123047,1
14178,7543,8074,117961,118300,119181,117905,117906,290919,117908,1
14179,75901,5101,117961,118300,127849,118777,118406,290919,118828,1
14180,33149,97199,118290,118291,129578,153248,130411,117887,119503,1
14181,3130,15982,117961,118300,123072,118685,120316,308574,118687,1
14182,75834,6216,117961,118386,118409,130857,118806,292795,123180,1
14183,25287,196,117961,118413,121639,130857,279443,308574,129231,1
14184,972,53193,117961,118343,118395,120647,120647,118398,120649,1
14185,3853,6047,117961,118446,120317,118321,240983,290919,118322,1
14186,16018,13871,117961,118300,118514,118321,117906,290919,118322,1
14187,33111,111685,117961,118225,119824,123648,305057,118638,122552,1
14188,78112,75342,118126,118237,117895,117879,130526,19721,117880,1
14189,20897,2291,117961,118386,119598,118523,311392,118331,118525,0
14190,42085,5001,117961,118343,118911,118826,236735,118424,118828,1
14191,25993,53010,126918,126919,118042,118043,118043,270488,118046,1
14192,16512,4413,117961,118343,118856,117905,240983,290919,117908,1
14193,6977,7676,117961,118343,120722,118784,117906,290919,118786,1
14194,6725,6736,117961,117969,6725,122290,268766,6725,122292,1
14195,103530,15990,117961,118446,125133,119849,127475,118960,123738,1
14196,34213,18450,117961,118052,118992,118321,117906,290919,118322,1
14197,18418,4909,117961,118300,118825,118890,250337,118424,118865,1
14198,19998,1550,117961,118225,123173,118054,120716,117887,118055,1
14199,45790,13742,117929,117940,117941,117885,117913,117887,117888,1
14200,81009,6846,117961,117969,19666,179731,135770,117887,117973,1
14201,6921,4953,117961,118343,120126,120497,223125,118424,120499,1
14202,74210,46104,117961,118300,120666,120773,311360,118424,120346,1
14203,15714,49063,118555,118257,117945,119899,310973,19793,119900,1
14204,87091,25607,117961,118343,118821,117905,117906,290919,117908,1
14205,4675,718,117961,118300,119181,118259,126363,290919,118261,1
14206,972,141,117890,118291,118867,118321,117899,19721,117900,1
14207,14662,4498,117890,118102,117878,134118,211100,119788,134120,1
14208,20747,17106,117929,117919,117920,123191,123191,19721,123192,1
14209,74462,2354,117961,117962,119223,120812,306399,118424,120814,1
14210,58678,311012,117961,118327,120318,117905,117906,290919,117908,1
14211,52683,83254,247952,118164,117878,117885,117879,117887,117888,1
14212,75834,8343,119691,119302,118635,131795,127126,119695,131797,1
14213,25238,17235,117961,118343,118856,118834,127160,118424,118454,1
14214,75078,7411,117961,118386,118746,118451,152307,118363,118468,1
14215,78185,52098,119596,119597,118214,118396,236515,118295,118296,1
14216,15064,25607,117961,118300,118706,118054,131373,118453,118055,1
14217,35210,17326,117961,118237,118692,118129,129174,290919,117908,1
14218,44476,28590,117961,118343,121747,118054,240983,290919,118786,1
14219,42768,20412,117890,117891,117878,117879,117879,19721,117880,1
14220,42654,2437,118290,118291,19772,126085,253147,119221,126266,1
14221,6921,51235,121785,121013,124133,120300,311693,118424,120346,1
14222,18063,16850,117961,118225,119238,122849,120324,119095,122850,1
14223,42085,70643,119596,121013,118597,123737,276340,118424,121124,1
14224,20292,12919,117961,117969,19666,179731,120238,117887,117973,1
14225,43876,1908,118742,118954,119703,117885,117913,117887,117898,1
14226,33232,52108,117961,118343,119993,118321,117906,290919,118322,1
14227,18058,4498,117890,118102,117878,123191,203113,119788,133113,1
14228,4675,17550,117961,118446,123454,117905,117906,290919,117908,1
14229,971,5657,117961,118343,120722,117905,117906,290919,117908,1
14230,73756,2685,122880,121019,117945,118172,118563,270488,117948,1
14231,1020,96751,117910,117911,117884,117879,117897,19721,118055,1
14232,256,71279,118138,118139,117912,259173,122142,19721,118570,1
14233,40997,100922,117961,118225,119924,118321,117906,117887,117888,1
14234,35819,7364,117961,117962,118352,117905,117906,290919,117908,1
14235,74142,17451,118315,118542,119214,126138,132015,118504,126140,1
14236,17249,4031,117961,118300,125872,118422,249904,118424,118425,1
14237,5906,7703,122532,124035,117945,280788,280788,292795,119082,1
14238,75453,20341,117961,118300,124942,118054,117906,117887,117908,1
14239,81350,6890,117961,118446,120317,118321,117906,290919,118322,1
14240,26360,15824,117961,118225,120323,120357,128585,118424,120649,1
14241,23734,16973,117961,118300,124942,117905,117906,290919,117908,1
14242,38468,56008,118023,118076,117912,117885,117955,117887,117888,1
14243,79323,15682,117961,118300,119924,118321,233714,290919,117908,1
14244,1020,11556,118602,118603,118221,118568,268194,19721,118570,1
14245,17308,2078,117910,118115,117920,118568,124610,19721,118570,1
14246,6977,14638,117961,118052,118575,117905,117906,292795,117908,1
14247,22394,94240,117961,118300,118202,118321,117906,118453,118322,0
14248,70086,6861,117983,117962,117878,118568,118368,19721,118486,1
14249,35531,6225,117961,118386,118481,117905,117906,290919,117908,1
14250,39262,851,117961,117962,122215,118784,117906,290919,118786,1
14251,73756,51375,118212,118213,119703,119065,215972,118667,119067,1
14252,23921,17652,119134,120865,129120,118685,194774,118704,118705,1
14253,38468,21556,118006,118007,117884,117885,117886,117887,117888,1
14254,43422,7369,117961,118386,118896,117905,117906,290919,117908,1
14255,35540,46827,117926,117930,117941,118568,142433,19721,118570,1
14256,1098,743,117961,118343,118514,117905,117906,290919,117908,1
14257,73756,310697,117961,118343,118856,117905,117906,290919,117908,1
14258,75834,1012,117961,118225,119924,117905,117906,290919,118322,1
14259,16008,46254,117961,118327,126310,124886,123881,118643,124888,1
14260,34817,34612,117961,118327,118320,118321,117906,290919,118322,1
14261,37651,19986,117961,118225,118403,120773,136187,118960,120774,1
14262,39883,4478,117961,118386,118481,118321,117906,290919,118322,1
14263,38656,5210,117961,118291,118979,120344,162055,118424,120346,1
14264,15727,7338,117961,118300,119181,117905,117906,290919,117908,1
14265,44903,17251,117961,118300,121108,120344,202649,118424,120346,1
14266,15365,50997,117961,118052,120539,117905,117906,290919,117908,1
14267,15365,17669,119062,119091,118957,117905,117906,290919,117908,1
14268,77993,96354,118990,118991,119507,118784,123728,290919,118786,1
14269,43023,46254,117961,118327,137107,118641,306399,118643,118644,1
14270,302049,16642,117961,118300,19772,118685,279443,308574,118779,1
14271,14960,24167,118090,118091,117941,117885,117913,117887,117888,1
14272,837,20480,118742,118220,117941,117885,117886,117887,117888,1
14273,23986,7893,117961,118446,119598,120497,139690,118424,120099,1
14274,79092,1840,117961,118343,118403,117905,117906,290919,117908,1
14275,21305,3005,117961,119091,117945,118674,286597,19793,118676,0
14276,103048,55941,117961,118343,119598,117905,117906,290919,117908,1
14277,38279,87977,117961,118327,117884,118568,122535,118638,118570,1
14278,28931,7935,117961,118052,120428,118321,117906,290919,118322,1
14279,931,4219,117961,118300,120312,120313,157234,118424,124421,1
14280,22662,1744,118290,118291,120171,118863,152438,118398,118865,1
14281,35526,5549,122532,122533,117945,280788,126042,292795,119082,1
14282,16191,13812,117902,118327,118042,118043,117906,270488,118046,1
14283,41642,108868,119062,120141,120297,118321,117906,290919,118322,0
14284,79092,49657,117961,118446,122550,117905,117906,290919,117908,1
14285,18394,49657,117961,118300,121405,117905,117906,290919,118322,1
14286,6977,8074,117961,118300,119181,117905,117906,290919,117908,1
14287,39262,71401,118219,118026,118317,128764,141959,118870,128424,1
14288,80518,2270,117961,118413,277693,120773,118959,118960,120774,1
14289,75834,7434,117961,118300,122870,119962,129017,118331,119929,1
14290,32283,2163,117961,117962,120694,118502,131356,118643,118843,1
14291,27348,4155,117961,118300,118301,119743,259215,118424,120008,1
14292,19272,8563,117961,118091,117941,117885,117906,117887,117888,1
14293,22476,6699,117961,118343,149210,117905,117906,290919,117908,1
14294,4675,2270,117961,118413,277693,118685,279443,308574,118687,1
14295,36620,1140,117961,117962,118501,118321,117906,290919,118322,1
14296,34782,17326,117961,118386,118692,118259,132715,118363,118261,1
14297,25885,15615,120342,119135,119076,118422,136369,118643,118425,1
14298,101394,57757,117961,118085,142038,118784,121873,290919,118786,1
14299,23964,70130,118595,118596,81476,118826,158101,118424,118828,1
14300,17278,46526,117961,117969,118791,118368,300044,118398,118399,1
14301,41846,5490,117961,117962,5488,120647,304465,118398,119964,1
14302,42085,1030,117961,117969,120722,118361,127527,118363,118425,1
14303,38710,31002,118114,118115,118810,122952,305581,19793,122954,1
14304,26924,85343,117961,118743,118933,118568,121873,290919,118737,1
14305,37622,30799,118555,118220,118179,118047,194400,19721,117888,1
14306,15716,18073,118256,118257,118623,118995,286106,292795,118997,0
14307,35041,14800,118169,118091,118352,179731,157525,117887,117973,1
14308,42085,14638,117961,118170,118575,117905,117906,290919,117948,1
14309,39888,7675,117961,117969,120535,120647,311441,118398,120649,1
14310,35938,7426,117961,118225,120318,122849,120324,119095,122850,1
14311,25858,20596,117932,117962,118352,118784,117906,290919,118786,1
14312,42972,22496,117961,118300,118783,118054,118443,117887,118055,1
14313,41378,61062,117961,118446,120368,120357,219966,118960,119851,1
14314,692,770,117961,118327,119181,128230,302830,4673,128231,1
14315,38468,19892,117989,117994,117895,117885,117913,117887,117898,1
14316,80883,49850,117961,118170,119824,121915,269808,290919,121917,1
14317,16985,6993,117961,118327,118328,117905,290878,290919,117908,1
14318,78563,4865,117961,118343,119598,118422,300136,118424,118425,1
14319,25643,7504,117961,118327,118783,117905,117906,290919,118322,1
14320,25643,3753,117961,118300,118458,120789,311622,118424,118639,1
14321,18072,15384,117902,118041,118556,117946,118806,292795,117948,1
14322,16162,7578,117961,118343,120722,118784,118785,290919,118786,1
14323,34716,770,117961,118413,119181,128230,302830,4673,128231,1
14324,45241,79403,117983,118004,117878,117899,119057,19721,117900,1
14325,25993,13799,117961,118052,120356,120357,310997,118424,120359,1
14326,75078,2270,117961,118327,118447,118777,279443,308574,119353,1
14327,20222,15484,118256,118257,118623,259173,193644,292795,118943,0
14328,25274,18417,117961,117877,118522,307024,294485,118331,118332,1
14329,37942,25767,118006,118007,117941,117885,117886,117887,117888,1
14330,75078,116406,117961,118300,119890,120789,267189,118424,120346,1
14331,13878,56775,117932,118011,117878,117879,117879,19721,117880,1
14332,4675,2294,117916,117917,118450,117885,117913,290919,117908,1
14333,81273,1350,117961,118052,120096,117905,117906,290919,117908,1
14334,73110,14798,117961,118257,118623,121594,128634,4673,121529,1
14335,41569,71401,91261,118026,118202,118784,124402,290919,118786,1
14336,70452,7022,117961,118463,118535,117905,118260,290919,117908,1
14337,25270,52100,117961,118343,119598,120344,310997,118424,120346,1
14338,20299,2103,117926,117927,117920,118568,125259,19721,118570,1
14339,34583,7265,117961,118343,118821,118321,117906,290919,118322,1
14340,31369,49714,121785,120811,120551,118728,149333,118295,118779,1
14341,80166,15779,117961,118300,123201,118321,117906,290919,118322,1
14342,23980,5262,119062,119091,124133,120560,127922,249618,120346,1
14343,59024,252252,117902,118052,120304,123670,305057,121916,122131,1
14344,43340,34064,117961,118386,118746,117905,117906,290919,117908,1
14345,16639,5001,117961,118300,119598,118826,310608,118424,118982,1
14346,71151,56663,117902,117903,117878,120952,130134,119784,130481,1
14347,37551,5541,117961,118300,118514,118321,117906,290919,118322,1
14348,45828,55896,118074,23779,131868,119192,119192,119184,119194,1
14349,31441,3116,118887,118300,142493,118826,236735,118424,118828,1
14350,35788,15918,117961,118327,118320,120690,136365,118398,120692,1
14351,16464,25,117961,117962,122059,118278,240983,290919,117908,1
14352,25139,23338,117961,118052,123144,120097,174445,249618,118892,1
14353,29955,15422,117961,118052,127491,130479,183899,4673,130481,1
14354,35200,7265,117961,118343,119598,120578,123107,118960,120774,1
14355,80814,3917,117961,118225,121977,117905,117906,290919,117908,1
14356,39361,6982,117961,118343,118746,118784,213944,290919,118786,1
14357,23921,141,117961,118225,122273,118321,117906,290919,118322,1
14358,80063,7514,117961,118300,123472,120690,127922,119221,122024,1
14359,6690,4642,117961,118300,122550,118321,117906,290919,118322,1
14360,80984,7069,117961,118343,123072,117905,117906,290919,117908,1
14361,75834,2117,117961,118052,119742,118321,117906,290919,118322,1
14362,278393,3113,117961,118343,119598,119192,146026,118424,119435,0
14363,34628,16557,117961,118327,120318,118784,185591,290919,118786,1
14364,6712,6157,118315,118463,118404,118321,117906,290919,118322,1
14365,75787,7691,118555,118178,118556,118278,117906,292795,117948,1
14366,81446,5262,131853,141176,119824,117905,117906,290919,117908,1
14367,32270,58881,118256,118257,117945,280788,280788,292795,118943,1
14368,18295,13357,117961,117962,118810,118801,160694,19793,118803,1
14369,16591,44053,117961,117962,117904,127782,123170,290919,127783,1
14370,35532,5636,117961,118343,119993,117905,240983,290919,117908,1
14371,78271,13193,118192,119028,117895,118194,118195,117887,118196,1
14372,33247,26321,117961,118225,118404,117905,117906,290919,117908,1
14373,78909,1954,117961,117962,118501,120702,308462,118504,120704,1
14374,17226,49425,117961,118343,118979,118834,134537,118424,118828,1
14375,79992,46832,117961,118052,118791,122129,270992,121916,122024,1
14376,79553,6220,117961,118300,121305,120690,127922,290919,120692,1
14377,982,55895,118887,118888,122870,118912,290878,118424,118914,1
14378,41952,4740,117961,118446,124170,122297,294485,118331,120008,1
14379,28884,7016,117961,118300,119181,117905,117906,290919,117908,1
14380,16639,74428,118169,118052,118821,118636,306399,118762,118644,1
14381,13878,31857,117929,117919,117912,118568,119927,19721,118570,1
14382,32174,55269,91261,119256,118027,121143,139068,249618,121145,1
14383,5359,51761,117961,118413,120370,118321,117906,290919,118322,1
14384,34176,17831,117961,118225,118450,118912,131163,290919,118322,1
14385,20364,13854,117961,118052,120677,307024,306404,118331,118332,1
14386,79543,1383,121005,118463,118979,120789,140197,118295,120767,1
14387,15064,2074,118441,118442,118378,118054,122554,117887,118055,1
14388,74587,858,117961,118327,118529,122129,305057,121916,122131,1
14389,80838,7893,117961,118327,118810,119323,130134,19793,120954,1
14390,15747,4189,117961,118343,119987,118636,310589,118638,118639,1
14391,80268,7807,117961,286791,118320,117905,118756,270488,117908,0
14392,80786,6232,117961,118343,121961,120516,185973,120518,120519,1
14393,39262,13849,117961,118386,118317,307024,311622,118331,118332,1
14394,14960,22363,118084,118007,117941,117899,117886,19721,117880,1
14395,32270,5278,118887,118888,81476,120006,182985,118424,120008,1
14396,35865,2003,119596,118291,124668,118293,118195,118295,118296,1
14397,34817,59575,117887,118150,117884,117885,117906,19721,117880,1
14398,6977,22835,117961,118225,19666,118523,236551,118398,118399,1
14399,27785,101834,119134,119135,117945,118207,200069,270488,118209,1
14400,3853,49802,117961,118343,118501,118685,117906,290919,118687,1
14401,5173,49453,117961,118343,118660,118912,309291,118424,118914,1
14402,33323,63542,117916,117911,117941,117879,117913,117887,118570,1
14403,41643,13854,117961,118052,118821,117905,117906,290919,117908,1
14404,80746,4023,117961,118446,119064,118321,117906,290919,118322,1
14405,17308,2395,122880,118300,123055,120006,230838,118424,119964,1
14406,18418,4026,117961,118300,120026,120344,133686,118424,118836,1
14407,78745,743,117961,118300,121176,118784,117906,290919,118786,1
14408,79611,55556,117961,118300,118992,118318,174445,270488,118261,1
14409,32402,1541,117961,118225,123173,120952,118959,118960,120954,1
14410,45823,5288,119596,119597,149666,118805,149667,118424,118807,1
14411,81476,70128,118595,118596,81476,118826,140711,118424,118828,1
14412,44818,95428,91261,117962,118202,118321,117906,290919,118322,1
14413,42031,7679,117961,118386,118746,117905,144259,292795,117908,1
14414,23548,2062,117961,118225,120171,120773,120324,118453,120954,1
14415,16430,50751,117961,118225,120551,128230,302830,4673,128231,1
14416,42093,126545,118163,118327,120283,120789,133249,118424,124421,1
14417,43806,2071,117961,118386,118501,118502,157266,118504,118505,1
14418,18418,5490,117961,117969,19666,118054,236551,118131,120562,1
14419,43305,7490,118349,118350,121014,124537,125539,118870,126087,1
14420,39369,14731,117961,118446,118447,118321,117906,290919,117908,1
14421,23921,4375,117961,118343,119796,307024,311622,118331,118332,1
14422,34524,3526,117961,118225,120361,122849,117906,119095,118322,1
14423,28834,6083,117961,118300,122224,118321,202872,119095,118779,1
14424,44227,5987,117961,118413,122007,118321,117906,290919,118322,1
14425,391,102646,117929,118124,117941,117879,117886,19721,117880,1
14426,39397,7069,117961,118386,6104,118321,117906,290919,118322,0
14427,79092,2296,117961,118300,277693,120628,268301,118453,120954,1
14428,43278,32457,117961,118327,118320,117905,117906,290919,117908,1
14429,23965,13814,117961,118343,118979,119433,133686,118424,119435,1
14430,15064,22826,117961,117969,120535,118368,235751,117887,117973,1
14431,44983,70078,91261,118026,118063,128422,128423,118453,128424,1
14432,78563,4909,117961,118300,118301,120006,143820,118424,120008,1
14433,78176,10704,117961,117962,118352,117905,288294,292795,117880,1
