gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,tenure_years,work-life_balance,distance_from_home
Male,Saudi,36,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.291,9.813,15.428,727.378,0.0,0.0,12.551,3.49,14.607
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.918,3.514,11.366,374.529,0.0,0.031,11.509,3.356,16.252
Male,Saudi,27,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,39.492,5.094,22.68,1383.033,0.001,0.0,13.328,3.06,15.241
Male,Saudi,25,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,19.191,0.005,10.913,139.933,0.0,0.0,12.018,3.167,16.683
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.815,0.037,12.212,488.484,0.0,0.0,9.0,3.151,17.479
Male,Saudi,27,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,40.528,9.365,23.073,1079.369,0.002,0.2,14.314,3.374,18.48
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.022,0.104,18.445,386.062,0.0,0.028,10.679,3.098,16.536
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,3,On Site,Travels rarely,15.684,0.065,22.779,492.504,0.0,0.0,11.511,3.101,17.291
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.596,4.727,10.193,433.221,0.001,0.0,10.743,2.992,16.659
Male,Saudi,26,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.738,4.799,19.162,779.499,0.0,0.0,12.132,3.818,14.539
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,40.002,6.303,22.732,1049.731,0.0,0.0,15.34,2.957,19.474
Male,Saudi,34,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,22.714,2.609,15.497,416.02,0.002,0.052,8.733,3.641,17.855
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.799,1.49,12.264,384.691,0.0,0.0,13.232,3.237,17.174
Male,Saudi,59,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Media,3,On Site,Travels rarely,41.318,6.789,31.622,3725.522,0.0,0.059,15.091,3.744,18.828
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Media,3,On Site,Travels rarely,39.199,0.098,26.496,1340.207,0.0,0.0,13.309,3.897,15.325
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,2,On Site,Travels rarely,41.004,0.099,22.303,2000.58,0.0,0.0,11.142,2.941,17.763
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.408,1.356,17.51,466.373,0.001,0.2,14.075,3.339,18.265
Male,Saudi,18,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,11.42,0.04,11.328,350.686,0.001,0.2,13.027,2.887,14.536
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.859,2.13,17.152,885.516,0.0,0.2,13.61,3.316,18.782
Male,Saudi,31,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.546,3.681,9.794,271.884,0.001,0.0,9.75,3.481,16.864
Male,Saudi,24,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Media,2,On Site,Travels rarely,40.999,5.391,21.663,1265.51,0.002,0.0,13.557,2.996,22.259
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.582,5.087,13.702,662.721,0.0,0.025,10.298,3.371,16.099
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Media,4,On Site,Travels rarely,18.637,0.039,37.623,3372.748,0.001,0.0,12.14,3.122,18.77
Male,Saudi,40,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.297,3.131,9.17,224.532,0.0,0.022,15.666,3.128,13.509
Male,Saudi,25,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Media,2,On Site,Travels rarely,38.823,8.404,22.272,1669.822,0.001,0.0,12.103,3.345,19.142
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.595,0.097,17.819,670.855,0.0,0.051,14.414,3.05,16.849
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.289,6.157,17.742,797.769,0.0,0.028,12.778,3.288,19.846
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,18.822,1.002,14.228,286.723,0.001,0.0,14.072,3.573,15.787
Male,Saudi,37,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.7,5.944,13.454,486.748,0.0,0.0,11.867,3.712,21.964
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,18.109,0.088,20.087,317.419,0.0,0.0,12.823,3.216,18.478
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Media,3,On Site,Travels rarely,18.413,2.792,31.807,703.435,0.0,0.053,11.716,3.161,18.97
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Media,4,On Site,Travels rarely,40.138,2.324,40.819,4908.802,0.0,0.198,11.882,3.02,16.654
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.873,2.809,18.121,816.364,0.0,0.032,9.788,3.842,16.232
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.94,4.671,14.636,712.301,0.0,0.2,12.295,3.078,16.904
Male,Saudi,23,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.336,0.069,19.968,308.976,0.004,0.028,11.319,2.983,18.133
Male,Saudi,34,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.392,0.596,14.679,352.719,0.0,0.0,11.974,3.635,14.952
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.928,0.0,18.788,589.215,0.0,0.027,15.148,3.495,16.268
Male,Saudi,43,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,37.932,8.868,12.315,413.725,0.0,0.0,12.828,3.311,17.451
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,38.852,5.006,17.045,759.081,0.0,0.0,12.639,3.29,16.399
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,40.323,8.241,19.64,1042.367,0.001,0.2,14.339,3.499,16.408
Male,Saudi,45,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,16.468,2.367,16.864,281.053,0.0,0.053,14.326,3.38,15.21
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,19.321,2.395,15.089,308.776,0.001,0.0,12.277,3.285,16.751
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,42.389,7.748,15.621,758.658,0.001,0.029,19.172,3.755,18.215
Male,Saudi,25,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,5,On Site,Travels rarely,39.659,6.6,14.465,507.514,0.0,0.0,9.544,3.496,16.318
Male,Saudi,19,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,21.638,0.103,19.891,778.651,0.0,0.025,10.699,4.041,16.27
Male,Saudi,32,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.798,2.219,12.944,497.642,0.0,0.056,12.833,3.183,16.126
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,40.457,4.568,21.939,1199.198,0.0,0.2,10.738,3.1,15.872
Male,Saudi,25,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.565,2.336,14.459,461.554,0.001,0.0,13.788,3.58,18.491
Male,Saudi,27,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,38.827,5.681,12.046,339.831,0.0,0.199,10.782,3.594,14.872
Male,Saudi,40,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,21.569,0.062,15.203,265.373,0.003,0.032,11.092,2.984,18.656
Male,Saudi,34,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,38.87,0.076,21.602,768.062,0.0,0.0,11.249,3.666,19.612
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.649,6.856,17.41,727.755,0.0,0.034,10.767,3.008,19.449
Male,Saudi,51,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L5,Media,2,On Site,Travels rarely,38.58,4.546,35.056,10196.654,0.0,0.0,12.753,3.106,13.571
Male,Saudi,30,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L5,Media,3,On Site,Travels rarely,14.274,2.923,39.186,9062.002,0.0,0.028,15.248,4.007,14.876
Male,Saudi,26,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.338,0.04,11.564,257.286,0.0,0.033,11.508,3.189,16.649
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Media,2,On Site,Travels rarely,38.03,4.582,31.897,2963.296,0.0,0.2,13.967,3.046,15.636
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Media,3,On Site,Travels rarely,23.769,2.035,27.785,4002.744,0.001,0.027,13.144,3.203,15.805
Male,Saudi,30,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,41.419,2.574,11.713,293.314,0.0,0.2,13.318,2.982,12.91
Male,Saudi,38,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,38.928,2.343,11.953,550.892,0.0,0.2,14.734,2.978,14.068
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,41.104,8.3,10.312,497.677,0.002,0.0,13.414,3.188,16.506
Male,Saudi,34,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.778,0.0,15.278,511.506,0.0,0.0,16.518,3.861,13.223
Male,Saudi,18,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.474,0.059,13.347,280.486,0.001,0.0,11.916,3.216,15.68
Male,Saudi,33,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.094,3.245,14.316,642.412,0.0,0.0,8.514,3.495,15.537
Male,Saudi,36,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.643,1.608,17.437,420.654,0.0,0.059,12.705,3.697,17.736
Male,Saudi,37,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,5,On Site,Travels rarely,39.154,0.061,14.081,318.297,0.0,0.0,15.093,3.445,14.436
Male,Saudi,36,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.804,0.019,11.83,387.783,0.0,0.057,12.763,2.759,16.488
Male,Saudi,20,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.968,10.004,14.504,439.399,0.003,0.199,12.43,3.685,13.444
Male,Saudi,30,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,1,On Site,Travels rarely,20.434,2.217,12.769,277.148,0.001,0.0,15.415,2.921,15.51
Male,Saudi,26,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.947,2.414,14.837,378.081,0.003,0.0,9.746,3.178,14.836
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,17.428,0.0,17.324,234.482,0.0,0.031,13.569,3.148,16.788
Male,Saudi,35,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.033,0.518,12.529,467.702,0.0,0.2,9.682,3.604,13.511
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,14.605,1.279,10.795,556.585,0.001,0.0,10.983,3.218,16.163
Male,Saudi,34,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,41.397,4.593,13.881,520.276,0.001,0.0,15.035,2.954,18.444
Male,Saudi,37,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,25.229,0.009,15.962,699.169,0.0,0.0,14.918,3.528,18.346
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,18.511,1.494,20.082,404.7,0.0,0.0,13.358,3.499,16.308
Male,Saudi,29,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.29,5.662,13.468,625.798,0.001,0.0,15.26,3.048,20.513
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.098,10.352,18.014,919.447,0.003,0.06,14.43,3.142,19.026
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.171,0.007,18.051,732.259,0.0,0.028,8.959,3.711,15.241
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L3,Media,4,On Site,Travels rarely,22.981,0.044,30.323,1677.783,0.0,0.199,15.736,3.008,14.074
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Media,2,On Site,Travels rarely,41.113,0.0,31.411,2713.75,0.002,0.0,11.875,2.876,17.688
Male,Saudi,33,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,22.565,0.102,13.153,221.476,0.0,0.199,12.963,3.988,19.664
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.512,10.244,15.731,377.701,0.0,0.0,15.668,3.845,17.829
Male,Saudi,35,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,38.758,2.979,13.635,470.801,0.0,0.2,12.349,4.118,15.806
Male,Saudi,25,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,39.192,8.98,21.103,843.563,0.0,0.06,11.278,3.466,15.794
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,40.21,3.727,18.779,1165.845,0.0,0.061,15.226,3.71,14.139
Male,Saudi,37,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.941,3.064,18.128,706.474,0.001,0.056,13.559,3.15,17.606
Male,Saudi,31,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,38.947,2.375,11.131,312.271,0.0,0.2,14.64,3.276,15.548
Male,Saudi,20,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.636,1.434,16.859,560.55,0.002,0.03,13.151,3.046,18.981
Male,Saudi,32,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,16.76,0.073,13.992,139.647,0.002,0.025,12.41,3.188,16.971
Male,Saudi,31,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.01,6.691,9.651,434.079,0.002,0.2,13.896,3.148,18.551
Male,Saudi,36,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,21.789,2.656,12.226,250.953,0.001,0.028,13.416,3.726,16.714
Male,Saudi,33,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.988,10.009,13.402,505.884,0.0,0.061,16.019,2.862,13.344
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.252,10.491,16.644,865.157,0.002,0.199,14.682,2.848,13.598
Male,Saudi,31,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.307,0.781,10.335,325.564,0.0,0.059,8.974,3.616,15.861
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.955,5.516,16.572,733.114,0.0,0.2,14.699,3.929,16.366
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.919,3.61,13.634,559.648,0.0,0.199,12.059,3.316,17.544
Male,Saudi,26,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.707,5.669,16.067,378.11,0.0,0.029,14.052,3.168,18.159
Male,Saudi,27,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,2,On Site,Travels rarely,40.24,10.023,18.986,1175.296,0.0,0.031,13.576,3.028,18.275
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.11,0.94,10.139,380.653,0.0,0.2,12.474,3.703,14.377
Male,Saudi,32,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.203,2.717,11.429,230.436,0.0,0.0,8.977,2.939,15.718
Male,Saudi,28,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,19.804,2.904,11.955,124.433,0.0,0.0,14.662,3.149,20.365
Male,Saudi,26,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.874,3.123,14.083,846.285,0.0,0.049,8.974,3.142,16.994
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Media,3,On Site,Travels rarely,40.1,0.02,25.359,1561.654,0.0,0.0,10.93,3.114,16.315
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.263,3.792,16.478,735.917,0.003,0.059,13.994,3.886,16.563
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.323,8.738,13.978,479.196,0.0,0.0,14.283,3.26,19.439
Male,Saudi,36,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,38.759,1.494,12.874,733.698,0.0,0.051,11.425,3.154,15.947
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,22.361,0.399,16.274,197.326,0.0,0.049,5.825,3.276,16.131
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,19.211,0.059,18.466,397.952,0.0,0.026,11.384,3.784,15.701
Male,Saudi,31,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,38.445,2.993,11.672,307.379,0.0,0.199,11.011,3.211,13.558
Male,Saudi,31,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,38.975,8.501,12.992,516.76,0.001,0.055,12.043,3.251,20.23
Male,Saudi,26,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Media,3,On Site,Travels rarely,39.135,8.859,38.659,3777.621,0.002,0.0,11.207,3.563,19.132
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.552,2.364,13.887,665.089,0.001,0.2,10.275,2.822,13.861
Male,Saudi,26,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,18.663,1.095,13.89,299.023,0.001,0.049,13.471,3.869,15.083
Male,Saudi,32,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,41.244,2.875,13.601,469.117,0.001,0.199,14.118,3.534,16.318
Male,Saudi,36,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,19.142,3.027,11.156,333.845,0.0,0.0,10.349,3.58,16.944
Male,Saudi,18,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.727,2.499,16.369,457.574,0.0,0.013,12.318,2.921,19.329
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.055,6.596,12.032,521.389,0.0,0.017,11.836,3.141,14.5
Male,Saudi,30,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.368,1.38,11.081,336.174,0.001,0.2,10.504,3.299,15.964
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.408,5.402,18.235,739.615,0.002,0.023,10.338,3.394,20.066
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,41.795,0.064,10.023,451.54,0.001,0.0,8.387,2.76,15.912
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,41.07,0.665,13.822,476.31,0.0,0.0,9.74,3.96,14.949
Male,Saudi,35,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,38.836,9.549,13.208,535.324,0.0,0.031,10.945,3.738,18.122
Male,Saudi,37,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.668,7.44,17.126,1096.363,0.0,0.022,12.76,4.084,18.333
Male,Saudi,27,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,2,On Site,Travels rarely,40.152,3.14,20.181,1536.318,0.0,0.0,15.129,3.019,14.803
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,37.23,1.243,15.509,602.513,0.0,0.0,13.146,3.27,18.706
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.804,3.769,12.016,312.433,0.0,0.03,13.161,2.979,16.677
Male,Saudi,37,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.937,1.179,13.363,482.121,0.001,0.2,13.885,3.369,17.851
Male,Saudi,35,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.413,1.158,9.686,495.715,0.0,0.2,15.427,3.351,13.487
Male,Saudi,36,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.592,11.867,15.925,510.989,0.0,0.051,14.355,4.21,18.555
Male,Saudi,25,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,2,On Site,Travels rarely,39.191,11.129,21.913,730.627,0.0,0.0,13.839,3.879,19.477
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Media,3,On Site,Travels rarely,38.245,5.336,22.29,1336.256,0.0,0.029,13.838,3.29,15.888
Male,Saudi,19,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Media,3,On Site,Travels rarely,40.396,4.939,38.511,3153.88,0.0,0.2,13.651,3.489,16.507
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,41.15,2.458,14.775,516.466,0.001,0.2,15.295,3.253,16.969
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.262,0.0,13.861,642.019,0.0,0.0,12.968,3.125,14.407
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,3,On Site,Travels rarely,23.54,0.0,21.449,706.814,0.001,0.2,11.93,3.178,15.529
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,39.43,3.898,20.751,1186.518,0.002,0.2,13.114,3.526,19.377
Male,Saudi,36,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,39.564,4.752,20.94,1013.427,0.0,0.2,12.816,4.255,16.629
Male,Saudi,19,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Media,3,On Site,Travels rarely,39.888,1.498,24.329,1721.222,0.0,0.0,14.798,3.237,14.568
