gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,tenure_years,work-life_balance,distance_from_home
Male,Expat_Asia,25,High School,Business,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L2,Manager,4,On Site,Travels rarely,40.689,12.162,19.197,709.965,0.0,0.2,20.559,3.786,17.473
Female,Expat_Arab,30,Masters,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,3,On Site,Travels often,40.767,8.612,12.285,642.483,0.129,0.113,9.249,4.137,8.764
Female,Saudi,28,High School,Humanities,Unmarried,Other district,Dammam,Finance,Internship,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,41.328,12.921,14.164,730.189,0.081,0.036,14.164,3.807,19.329
Male,Expat_Arab,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Analyst,4,On Site,Travels often,40.059,10.821,15.657,719.711,0.17,0.002,18.286,3.201,28.014
Female,Expat_Arab,49,High School,Business,Married,Within district,Dammam,IT,Internship,PartTime,Active,L1,Analyst,3,On Site,Travels often,17.523,3.512,12.608,362.236,0.0,0.001,12.979,3.896,14.534
Male,Expat_Asia,49,High School,Humanities,Unmarried,Within district,Buqaiq,Finance,Internship,PartTime,Active,L1,Manager,3,On Site,Travels often,24.448,5.89,13.513,222.357,0.0,0.17,10.841,3.589,10.183
Male,Saudi,25,High School,Humanities,Unmarried,Within district,Alhasa,Sales,Permanent,PartTime,Active,L1,Designer,4,Hybrid,Travels often,41.117,2.027,12.983,765.018,0.126,0.2,15.189,1.483,15.412
Male,Saudi,21,Bachelors,Humanities,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,40.668,8.783,9.901,747.95,0.002,0.073,14.103,2.605,11.255
Male,Expat_Arab,41,High School,Humanities,Married,Other district,Alhasa,HR,Internship,PartTime,Active,L2,Designer,3,On Site,Travels often,41.895,0.026,16.729,2546.277,0.001,0.001,28.874,3.86,11.653
Male,Expat_Arab,52,Masters,Humanities,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Designer,4,Hybrid,Travels often,26.208,16.026,13.031,428.97,0.0,0.016,14.29,1.431,13.049
Male,Saudi,30,High School,Business,Unmarried,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Media,3,Remote,Travels often,40.596,6.418,14.741,912.711,0.0,0.198,26.338,4.167,30.11
Male,Saudi,52,High School,Social Science,Unmarried,Other district,Dammam,HR,Fixed Term,PartTime,Active,L2,Media,3,Remote,Travels rarely,20.567,1.108,19.777,17343.195,0.0,0.0,15.032,3.948,11.687
Male,Saudi,26,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.668,11.494,13.767,430.67,0.0,0.199,27.79,3.497,14.967
Female,Saudi,52,High School,Business,Married,Within district,Buqaiq,HR,Fixed Term,FullTime,Active,L1,Analyst,3,Remote,Travels often,39.513,4.614,18.86,454.374,0.04,0.041,4.206,3.984,24.942
Male,Saudi,20,High School,Business,Unmarried,Other district,Khobar,HR,Internship,PartTime,Active,L1,Media,3,Hybrid,Travels often,21.904,3.799,15.98,96.794,0.0,0.146,9.495,3.892,26.61
Male,Saudi,44,Bachelors,STEM,Unmarried,Other district,Buqaiq,HR,Internship,PartTime,Active,L1,Manager,4,On Site,Travels rarely,18.891,2.623,20.075,559.858,0.0,0.092,10.146,2.628,18.666
Male,Saudi,28,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,40.879,9.523,14.364,807.601,0.225,0.0,27.172,3.312,28.266
Male,Saudi,30,Bachelors,Communication,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,Remote,Travels often,22.613,4.134,15.923,291.469,0.0,0.0,36.424,3.696,10.532
Male,Saudi,23,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Remote,Travels rarely,39.778,10.445,14.455,528.279,0.15,0.0,11.427,4.013,19.414
Male,Saudi,27,High School,Social Science,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Designer,3,On Site,Travels often,40.004,9.959,19.474,1645.675,0.0,0.0,11.096,3.663,22.599
Female,Saudi,20,High School,Social Science,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Designer,1,On Site,Travels often,41.332,9.831,19.966,3121.759,0.147,0.2,8.142,4.184,13.242
Female,Saudi,34,High School,Business,Unmarried,Other district,Buqaiq,Finance,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,41.125,10.19,15.467,747.516,0.0,0.181,13.579,4.098,18.187
Male,Saudi,30,High School,Social Science,Unmarried,Other district,Dammam,IT,Permanent,PartTime,Active,L1,Designer,5,On Site,Travels rarely,20.227,14.353,14.209,330.725,0.0,0.144,14.884,4.119,22.399
Male,Saudi,51,High School,Social Science,Unmarried,Within district,Khobar,Sales,Fixed Term,PartTime,Active,L1,Media,3,On Site,Travels rarely,23.462,0.181,11.558,2019.852,0.045,0.186,12.658,4.029,18.638
Male,Expat_Arab,18,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels often,39.973,10.307,17.481,892.45,0.0,0.148,16.318,4.486,29.245
Male,Saudi,32,High School,Social Science,Married,Within district,Dammam,IT,Fixed Term,FullTime,Active,L1,Media,3,Remote,Travels often,41.593,13.753,15.313,736.052,0.202,0.0,26.116,4.04,20.068
Female,Saudi,29,High School,STEM,Unmarried,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.721,10.828,15.213,746.66,0.05,0.121,13.443,3.703,17.888
Male,Expat_Europe,48,High School,STEM,Unmarried,Within district,Alhasa,Accounting,Fixed Term,FullTime,Active,L1,Media,4,Remote,Travels rarely,40.736,12.647,15.126,717.213,0.08,0.0,22.503,4.394,22.598
Female,Expat_Arab,41,High School,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Secretary,1,On Site,Travels often,42.323,4.971,17.945,498.914,0.001,0.155,18.751,4.496,11.764
Male,Saudi,19,High School,STEM,Unmarried,Other district,Jeddah,Finance,Internship,FullTime,Active,L3,Designer,3,Hybrid,Travels often,39.12,10.597,28.545,1817.972,0.104,0.001,21.931,4.133,25.675
Male,Expat_US,34,High School,Communication,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels often,41.58,0.013,13.681,272.823,0.0,0.001,19.996,3.987,13.672
Male,Saudi,18,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,40.077,7.897,13.376,520.05,0.146,0.0,14.772,4.207,14.573
Male,Saudi,57,High School,Business,Unmarried,Within district,Dammam,Management,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.899,7.722,16.799,404.313,0.154,0.134,22.806,4.169,19.873
Female,Saudi,23,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,FullTime,Non-Active,L2,Designer,4,On Site,Travels rarely,40.662,9.603,14.263,571.714,0.0,0.197,20.216,4.163,31.033
Female,Expat_Arab,30,High School,Humanities,Married,Within district,Dammam,Sales,Zero Hours,FullTime,Active,L1,Manager,2,Remote,Travels rarely,41.764,9.586,13.892,436.145,0.212,0.183,26.988,4.557,18.974
Male,Saudi,25,High School,Humanities,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Non-Active,L4,Analyst,3,On Site,Travels often,19.344,3.497,13.459,152.954,0.14,0.0,11.518,3.414,18.853
Male,Expat_Arab,23,Bachelors,Humanities,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Analyst,5,Remote,Travels rarely,25.682,1.023,13.803,763.126,0.0,0.18,18.323,2.756,26.752
Male,Expat_Arab,25,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Analyst,1,On Site,Travels often,40.252,13.67,33.112,590.491,0.16,0.175,14.503,2.994,23.861
Male,Saudi,51,Bachelors,Humanities,Married,Within district,Jubail,HR,Fixed Term,FullTime,Active,L1,Designer,2,On Site,Travels often,40.48,0.037,10.433,956.818,0.056,0.0,15.742,4.048,24.236
Male,Saudi,60,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Secretary,4,Hybrid,Travels rarely,20.416,0.168,15.655,425.742,0.0,0.199,18.173,4.226,21.489
Male,Expat_US,48,High School,Humanities,Married,Other district,Dammam,Finance,Internship,PartTime,Active,L1,Secretary,3,On Site,Travels rarely,22.928,2.858,15.518,256.182,0.0,0.175,12.123,2.469,13.273
Male,Saudi,18,High School,Social Science,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Analyst,3,On Site,Travels often,26.468,3.345,15.599,63.551,0.192,0.0,16.947,3.438,23.075
Male,Expat_Europe,28,High School,Business,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Analyst,2,On Site,Travels rarely,39.669,1.125,14.874,736.777,0.0,0.2,14.47,4.103,23.792
Male,Expat_US,25,High School,Social Science,Married,Within district,Khobar,Finance,Permanent,FullTime,Active,L1,Secretary,3,On Site,Travels often,40.775,0.116,13.508,433.17,0.226,0.124,23.374,3.578,21.996
Female,Expat_Arab,45,PhD,Business,Married,Within district,Alhasa,HR,Internship,PartTime,Active,L1,Analyst,3,Hybrid,Travels often,41.404,4.949,20.258,454.527,0.075,0.045,10.199,3.905,23.275
Male,Expat_Arab,54,High School,Humanities,Married,Other district,Buqaiq,HR,Fixed Term,FullTime,Active,L2,Secretary,5,On Site,Travels rarely,40.54,11.061,14.27,970.581,0.0,0.199,5.777,4.182,9.927
Female,Saudi,33,High School,Business,Unmarried,Within district,Jeddah,Finance,Permanent,FullTime,Active,L1,Media,3,Remote,Travels rarely,40.784,5.185,17.885,556.387,0.0,0.0,25.463,4.261,30.082
Female,Saudi,28,High School,Social Science,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Designer,3,On Site,Travels rarely,41.924,1.528,24.35,2817.74,0.146,0.171,12.602,3.505,16.16
Male,Saudi,24,High School,Business,Unmarried,Within district,Dammam,IT,Fixed Term,FullTime,Non-Active,L1,Secretary,3,On Site,Travels often,39.978,9.052,18.692,1521.448,0.175,0.198,8.114,3.718,15.221
Male,Saudi,29,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Secretary,3,On Site,Travels often,40.098,13.042,15.347,554.499,0.0,0.0,25.051,4.134,12.827
Male,Saudi,28,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,3,Hybrid,Travels often,41.041,7.07,11.4,576.175,0.001,0.199,18.573,4.373,19.411
Male,Expat_Arab,19,High School,STEM,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Manager,4,On Site,Travels often,17.717,3.468,19.539,239.368,0.0,0.179,14.499,4.1,13.337
Male,Saudi,26,High School,Business,Unmarried,Within district,Khobar,HR,Internship,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,41.947,3.812,20.438,560.185,0.001,0.2,23.72,2.976,28.008
Male,Expat_Arab,42,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,4,On Site,Travels rarely,20.557,1.045,12.166,728.267,0.001,0.145,7.763,3.092,20.241
Male,Saudi,47,High School,Humanities,Unmarried,Within district,Dammam,Finance,Zero Hours,FullTime,Non-Active,L1,Sales,4,Remote,Travels rarely,41.328,12.701,12.466,1649.98,0.203,0.2,30.229,2.4,31.325
Male,Expat_Arab,18,High School,Communication,Married,Other district,Khobar,HR,Zero Hours,PartTime,Active,L1,Analyst,5,On Site,Travels rarely,22.159,0.033,12.34,299.882,0.001,0.0,7.168,4.679,8.903
Male,Saudi,29,High School,Social Science,Unmarried,Other district,Jeddah,Sales,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,40.118,10.176,14.119,830.903,0.133,0.0,12.505,3.965,16.328
Female,Expat_Asia,44,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,3,Remote,Travels rarely,40.367,13.635,18.227,910.284,0.0,0.198,15.745,4.158,12.934
Male,Expat_Arab,40,High School,Humanities,Unmarried,Within district,Khobar,Finance,Permanent,FullTime,Active,L1,Media,4,On Site,Travels often,40.101,4.728,12.36,482.648,0.068,0.057,16.054,3.689,14.749
Male,Saudi,36,High School,Business,Unmarried,Within district,Khobar,Management,Internship,FullTime,Active,L2,Designer,3,On Site,Travels often,42.205,12.588,30.104,860.255,0.164,0.0,13.482,4.15,26.579
Male,Expat_Arab,48,High School,Business,Married,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Designer,2,Hybrid,Travels rarely,19.898,0.125,17.018,210.166,0.163,0.016,15.793,2.582,23.258
Male,Expat_Arab,54,High School,Social Science,Unmarried,Within district,Dammam,Finance,Fixed Term,FullTime,Non-Active,L1,Secretary,3,On Site,Travels rarely,41.65,0.068,19.369,1695.491,0.001,0.0,18.967,3.05,10.929
Male,Saudi,58,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Sales,5,On Site,Travels often,41.168,0.024,14.452,1440.939,0.0,0.199,27.26,4.281,14.533
Male,Saudi,56,Masters,Business,Married,Within district,Dammam,Finance,Fixed Term,PartTime,Non-Active,L1,Designer,3,On Site,Travels rarely,22.361,4.376,18.547,788.732,0.0,0.0,27.104,3.512,21.16
Female,Expat_Europe,38,High School,Social Science,Unmarried,Within district,Dammam,IT,Internship,FullTime,Active,L2,Media,4,Hybrid,Travels rarely,40.988,10.516,10.61,416.1,0.0,0.001,21.397,2.201,28.628
Male,Expat_Asia,44,High School,STEM,Unmarried,Within district,Dammam,Management,Permanent,FullTime,Active,L1,Media,4,On Site,Travels often,39.743,15.084,16.539,840.51,0.124,0.0,13.533,3.179,19.409
Male,Expat_US,29,High School,STEM,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,39.845,4.95,15.01,714.656,0.0,0.0,17.331,3.843,9.76
Male,Saudi,51,High School,STEM,Unmarried,Within district,Riyadh,HR,Internship,FullTime,Active,L2,Manager,4,Remote,Travels rarely,40.587,5.337,18.596,420.651,0.0,0.0,15.937,3.225,22.762
Female,Saudi,63,High School,Business,Unmarried,Within district,Riyadh,HR,Internship,PartTime,Active,L1,Media,4,Remote,Travels often,26.61,3.367,15.422,190.998,0.16,0.0,16.611,4.082,27.578
Male,Saudi,21,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Analyst,3,On Site,Travels rarely,40.16,9.868,25.499,850.3,0.0,0.0,11.489,3.456,12.491
Female,Saudi,50,Bachelors,Humanities,Unmarried,Within district,Dammam,Sales,Internship,PartTime,Active,L1,Manager,3,On Site,Travels rarely,20.273,1.523,15.623,303.612,0.182,0.0,16.359,3.614,28.934
Female,Saudi,36,High School,Social Science,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3,Hybrid,Travels often,40.423,12.117,17.033,492.708,0.058,0.198,37.279,3.548,31.678
Female,Expat_Arab,50,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,3,Hybrid,Travels rarely,42.152,11.051,15.915,685.618,0.09,0.149,26.942,4.077,18.926
Male,Saudi,23,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels often,40.065,1.112,14.936,294.531,0.001,0.0,10.146,3.839,24.782
Female,Expat_US,18,High School,Business,Married,Other district,Dammam,HR,Internship,FullTime,Active,L2,Manager,3,On Site,Travels rarely,39.491,9.512,30.679,1316.044,0.14,0.199,10.187,4.209,22.535
Male,Saudi,30,High School,Social Science,Married,Within district,Dammam,HR,Internship,FullTime,Active,L3,Secretary,5,On Site,Travels rarely,41.476,5.826,46.595,914.159,0.123,0.135,13.887,3.995,13.67
Male,Saudi,46,High School,STEM,Married,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Manager,3,On Site,Travels often,20.421,0.857,12.902,544.667,0.0,0.0,13.611,3.881,22.207
Male,Saudi,44,High School,Communication,Married,Within district,Dammam,IT,Internship,PartTime,Active,L1,Designer,4,On Site,Travels often,26.391,4.912,11.713,337.818,0.223,0.173,15.501,3.785,17.506
Male,Expat_Asia,30,Masters,Humanities,Married,Within district,Riyadh,HR,Permanent,PartTime,Active,L4,Designer,5,On Site,Travels often,21.788,0.134,10.237,554.511,0.0,0.0,11.71,4.573,24.152
Female,Saudi,48,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,5,Remote,Travels rarely,40.499,4.528,14.266,273.387,0.0,0.071,15.85,2.976,15.362
Female,Saudi,47,High School,Humanities,Married,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Manager,3,Remote,Travels rarely,24.651,1.171,19.73,164.944,0.0,0.188,20.199,2.731,24.868
Female,Expat_Arab,19,High School,Business,Unmarried,Within district,Alhasa,HR,Permanent,PartTime,Active,L2,Designer,4,Hybrid,Travels often,25.086,0.667,31.209,489.184,0.17,0.2,12.675,3.826,11.47
Male,Expat_Asia,41,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,3,Remote,Travels often,39.81,15.114,14.646,727.793,0.115,0.2,24.994,4.434,29.229
Male,Saudi,18,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,Remote,Travels often,40.106,10.864,17.183,313.664,0.073,0.041,9.785,4.152,25.866
Male,Saudi,64,Bachelors,Communication,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,24.062,1.783,14.688,108.482,0.0,0.178,19.882,3.551,19.98
Male,Saudi,48,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Secretary,3,Remote,Travels often,40.824,16.044,12.085,351.682,0.0,0.001,8.476,3.93,23.059
Male,Expat_Arab,33,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3,On Site,Travels often,41.303,1.416,16.779,395.519,0.075,0.083,13.394,4.034,19.271
Female,Saudi,30,High School,Business,Unmarried,Within district,Dammam,HR,Zero Hours,FullTime,Active,L5,Designer,3,On Site,Travels rarely,41.627,4.196,32.318,2916.968,0.156,0.001,12.509,3.879,14.594
Male,Expat_Arab,29,High School,Humanities,Unmarried,Within district,Khobar,IT,Permanent,PartTime,Active,L2,Analyst,5,On Site,Travels often,23.843,0.038,14.756,462.551,0.0,0.0,14.16,4.529,8.563
Male,Saudi,20,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Designer,3,Hybrid,Travels rarely,19.556,1.411,30.289,4690.202,0.134,0.05,12.449,2.745,19.286
Female,Saudi,25,High School,Communication,Unmarried,Within district,Dammam,Finance,Fixed Term,PartTime,Active,L1,Media,4,On Site,Travels often,26.42,0.734,13.313,409.773,0.166,0.179,8.832,3.949,10.037
Female,Expat_Europe,61,Bachelors,Social Science,Married,Within district,Dammam,HR,Internship,FullTime,Active,L2,Media,3,Hybrid,Travels often,41.717,11.773,14.493,867.583,0.0,0.0,8.439,3.845,9.304
Female,Expat_Arab,32,High School,Communication,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels often,40.697,0.0,16.231,432.115,0.0,0.148,11.586,3.904,29.22
Male,Expat_Arab,38,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Media,3,Remote,Travels rarely,41.849,2.85,17.841,859.567,0.0,0.0,10.963,3.374,31.024
Female,Saudi,34,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Non-Active,L1,Analyst,3,On Site,Travels rarely,40.911,0.964,13.963,679.971,0.063,0.0,10.34,3.626,23.536
Female,Saudi,34,Masters,Business,Married,Within district,Jubail,HR,Permanent,FullTime,Active,L2,Analyst,3,On Site,Travels often,39.514,13.783,14.938,634.29,0.0,0.089,20.058,3.651,16.497
Male,Expat_Arab,29,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels often,40.553,4.873,13.757,373.326,0.0,0.198,27.741,4.944,27.323
Female,Saudi,30,PhD,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3,On Site,Travels often,40.656,9.492,18.944,766.019,0.106,0.198,5.792,3.668,18.833
Female,Expat_Arab,25,Masters,Business,Married,Other district,Khobar,HR,Permanent,PartTime,Active,L1,Analyst,3,Remote,Travels rarely,22.541,2.429,11.094,302.66,0.052,0.009,27.183,4.02,19.635
Male,Saudi,28,Bachelors,STEM,Unmarried,Within district,Riyadh,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels often,40.841,0.087,15.332,610.259,0.0,0.09,23.351,4.24,9.261
Female,Saudi,35,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,2,Hybrid,Travels often,40.705,4.107,16.334,887.497,0.057,0.2,23.315,4.228,8.011
Male,Expat_Asia,28,High School,Social Science,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Secretary,3,Hybrid,Travels often,41.066,1.085,15.244,797.787,0.0,0.0,24.878,4.545,14.606
Male,Saudi,22,Bachelors,Business,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Designer,4,On Site,Travels rarely,22.475,5.349,22.901,339.271,0.138,0.192,10.608,3.942,22.549
Male,Saudi,30,High School,Business,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Secretary,3,On Site,Travels often,39.341,14.238,18.621,626.037,0.001,0.145,11.238,2.964,29.004
Female,Saudi,18,High School,Social Science,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Media,3,Remote,Travels often,40.946,11.748,14.878,1050.574,0.0,0.068,27.448,4.078,18.936
Male,Saudi,19,High School,Business,Unmarried,Within district,Khobar,Customer Support,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels rarely,22.833,0.895,13.08,422.486,0.016,0.102,14.42,3.694,23.784
Male,Saudi,28,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,3,On Site,Travels often,41.428,10.237,15.077,811.673,0.017,0.0,25.473,4.453,31.472
Male,Expat_Arab,36,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,4,On Site,Travels rarely,41.149,3.9,14.933,516.636,0.0,0.0,13.679,3.749,15.194
Female,Saudi,18,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L5,Manager,3,On Site,Travels often,41.602,15.863,19.892,480.77,0.175,0.001,11.896,2.681,22.479
Male,Saudi,62,High School,Social Science,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Designer,3,Remote,Travels rarely,26.763,1.021,11.835,606.672,0.0,0.001,30.941,2.127,22.81
Male,Saudi,52,Masters,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,39.876,10.441,11.236,398.035,0.0,0.2,9.977,4.411,27.164
Female,Saudi,30,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,On Site,Travels often,40.823,2.099,12.724,687.774,0.001,0.0,19.413,1.289,18.292
Male,Expat_Arab,52,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L4,Sales,5,Remote,Travels rarely,41.168,5.07,15.113,981.521,0.0,0.17,11.626,4.211,12.572
Female,Expat_Arab,23,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,Remote,Travels rarely,41.091,2.882,12.993,351.213,0.039,0.0,13.156,4.826,8.232
Female,Saudi,27,High School,Humanities,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels often,40.708,4.63,16.426,576.079,0.034,0.001,14.524,3.907,16.914
Male,Saudi,31,High School,Communication,Married,Within district,Dammam,IT,Internship,FullTime,Non-Active,L1,Secretary,2,On Site,Travels rarely,40.222,13.489,14.631,453.739,0.152,0.037,12.734,3.88,9.663
Male,Saudi,26,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Remote,Travels rarely,41.691,14.153,15.152,832.243,0.167,0.048,21.264,3.133,25.232
Male,Expat_US,26,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels often,42.214,4.888,13.72,544.214,0.0,0.0,23.779,4.498,22.494
Female,Saudi,32,High School,Social Science,Married,Within district,Alhasa,Sales,Permanent,FullTime,Active,L1,Sales,4,Hybrid,Travels rarely,40.188,5.103,16.199,515.998,0.125,0.046,17.378,1.334,16.655
Female,Saudi,18,Masters,STEM,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L2,Media,3,Remote,Travels often,41.421,13.741,17.34,426.392,0.0,0.2,15.239,2.102,21.379
Male,Expat_Arab,29,High School,Humanities,Unmarried,Other district,Dammam,HR,Internship,FullTime,Active,L2,Media,4,On Site,Travels rarely,41.403,9.629,16.44,1198.256,0.0,0.12,26.925,3.533,15.586
Female,Saudi,45,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,On Site,Travels rarely,19.11,16.133,14.764,321.576,0.161,0.147,15.094,4.082,24.191
Male,Saudi,28,High School,Social Science,Unmarried,Other district,Dammam,Finance,Internship,PartTime,Active,L1,Secretary,3,Hybrid,Travels rarely,20.584,2.933,18.112,449.605,0.118,0.198,30.607,3.597,10.449
Male,Expat_Asia,40,High School,Communication,Married,Within district,Riyadh,Finance,Permanent,PartTime,Active,L4,Manager,4,Hybrid,Travels rarely,21.851,4.22,18.172,2594.616,0.0,0.181,17.782,4.019,25.631
Male,Expat_Asia,29,High School,Business,Married,Within district,Alhasa,HR,Fixed Term,FullTime,Active,L2,Manager,3,Remote,Travels rarely,41.918,13.761,12.004,842.288,0.001,0.0,17.993,3.743,15.565
Male,Expat_Arab,18,Bachelors,Social Science,Married,Within district,Dammam,Sales,Internship,FullTime,Active,L2,Designer,3,On Site,Travels rarely,40.526,4.016,14.0,461.727,0.001,0.009,13.703,2.015,17.146
Male,Expat_US,51,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Secretary,1,Hybrid,Travels often,42.524,2.196,18.005,747.179,0.001,0.2,15.762,4.245,26.726
Female,Saudi,27,High School,Humanities,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,4,On Site,Travels often,40.893,7.566,14.185,507.839,0.152,0.0,11.049,3.587,16.333
Male,Expat_Arab,32,High School,Business,Married,Within district,Riyadh,HR,Fixed Term,PartTime,Active,L1,Analyst,3,Hybrid,Travels often,40.619,12.214,14.966,872.208,0.0,0.001,10.643,4.571,13.91
Female,Saudi,28,Bachelors,Business,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Analyst,3,On Site,Travels often,41.482,0.096,17.5,652.443,0.0,0.083,11.207,4.017,7.468
Male,Saudi,19,Bachelors,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Secretary,4,Remote,Travels rarely,41.033,3.68,14.427,371.54,0.161,0.0,13.467,4.515,11.35
Male,Expat_Europe,51,High School,Humanities,Married,Within district,Jubail,Finance,Zero Hours,FullTime,Active,L1,Manager,5,On Site,Travels rarely,39.953,9.071,10.989,563.334,0.174,0.077,25.992,3.892,31.793
