,RESOURCE,MANAGER,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
15740,35021,3240,117961,118327,118933,128230,128787,3130,126295,1
15741,79453,95486,117961,118327,118660,120647,309123,118424,120346,1
15742,15023,7519,91261,118413,122007,118811,124402,290919,118786,1
15743,33238,1725,117902,117883,118507,117896,118368,117887,118030,1
15744,43799,6018,117961,118343,120722,118784,117906,290919,118786,1
15745,3661,51226,118573,117962,117945,280788,300603,292795,119082,1
15746,38719,56591,118079,118080,117878,117879,304519,19721,117880,1
15747,78405,54303,118315,118327,118492,119849,126747,290919,119951,1
15748,7543,28217,117961,118343,123472,118784,117906,290919,118786,1
15749,43340,18450,117961,118343,118821,118784,118806,290919,118786,1
15750,77502,5047,117961,118386,277693,118826,251171,19793,118836,1
15751,39331,27759,119062,119091,123125,307024,311622,118205,118332,0
15752,16003,6216,117961,118327,118507,122129,308462,121916,126112,1
15753,6300,25194,117961,118343,122012,117905,117906,290919,117908,1
15754,42085,3918,117961,118463,118911,119433,133686,118424,119435,1
15755,21710,6993,117961,118316,118320,117905,117906,290919,117908,1
15756,15030,7495,117961,118225,119984,122269,149223,118398,123068,1
15757,3719,56663,117961,118327,118507,120952,120953,118704,120954,1
15758,41992,53010,117961,119070,120943,118259,190697,292795,118997,1
15759,78697,13854,117961,118225,118910,128903,160695,118612,124888,1
15760,20733,50610,117961,118225,119781,120097,124314,120134,120058,0
15761,40192,32457,117961,118327,118320,118321,117906,290919,118322,1
15762,95529,7539,117961,118343,119987,117905,117906,290919,117908,1
15763,42093,51318,117961,118300,119262,118054,119727,117887,118055,1
15764,39328,215806,118315,118316,123656,118321,242891,290919,118322,1
15765,33161,1930,122880,122974,122870,120097,281292,270488,120099,1
15766,972,4716,118290,118291,119837,120344,142386,118424,120346,1
15767,57527,6285,117961,118300,132427,118321,117906,290919,118322,1
15768,111102,770,117961,118300,119181,118451,130134,118453,118454,1
15769,28586,2270,117961,118413,277693,120773,118959,118960,120774,1
15770,6712,51773,117961,118446,118692,118321,117906,290919,118322,1
15771,18058,7426,117902,118225,120041,120990,120324,119095,122850,1
15772,43863,7424,117961,118327,124170,120344,279443,118398,118779,1
15773,74909,21280,117961,118300,118514,118685,122058,308574,118687,1
15774,35320,14731,117961,118446,118437,118784,302830,4673,118639,1
15775,312130,14638,118114,118052,118992,118784,120474,290919,118786,1
15776,83256,15967,117961,118327,124942,118321,117906,290919,118322,1
15777,79973,3119,117961,117962,118501,120702,310589,118504,119851,1
15778,7678,6979,117961,117962,119223,127723,305057,118638,127725,1
15779,7678,5666,122880,118954,118320,118321,149467,292795,118570,1
15780,38482,98025,5110,117954,117895,117885,117955,19721,118196,1
15781,39327,18213,117961,118386,125016,118451,126309,118453,118454,1
15782,44724,3933,117951,118041,123173,119849,126747,118638,119851,0
15783,35865,16682,119596,118446,120317,118321,117906,118295,118322,1
15784,41905,17414,119062,119070,120663,118321,117906,290919,118046,1
15785,80719,21866,117961,118291,118979,120647,129715,118398,120649,1
15786,80819,5093,117961,118446,124725,118361,233714,118398,118399,1
15787,3853,17261,117961,118327,118933,118834,125128,118643,118892,1
15788,43892,8487,117961,118327,118320,117905,117906,290919,117908,1
15789,27416,11525,117922,117911,117920,118568,129510,19721,118570,1
15790,39598,7553,117961,118225,118403,117905,299258,290919,118322,1
15791,20349,6216,117961,118327,118328,130857,160695,308574,130858,1
15792,18640,239,117961,118343,122007,117905,117906,290919,117908,1
15793,23964,30527,117961,119171,120551,119433,128578,118424,120346,1
15794,77300,58702,118256,118257,117945,118958,119212,292795,118997,1
15795,7678,56226,118602,118603,118008,118568,118568,19721,118570,1
15796,42085,57797,119134,119281,125440,120006,286106,118424,120008,1
15797,73756,6157,118169,118463,118522,118321,118302,290919,118322,1
15798,20293,23755,117926,118124,118599,179731,131312,117887,117973,1
15799,79020,13135,117961,118225,120535,307024,129630,118331,117973,1
15800,33642,25766,118006,118007,117941,118568,292195,19721,118570,1
15801,741,771,117961,118300,120539,117905,117906,290919,117908,1
15802,35792,4929,117961,118300,118833,118834,307233,118398,118892,1
15803,75078,59288,117961,118327,123901,118321,117906,290919,118322,1
15804,79092,3606,117961,118225,117904,127782,204891,249618,126685,1
15805,79363,15435,117961,117903,119181,119949,130134,118453,118454,1
15806,25416,19857,117929,117940,117941,118568,281735,19721,118570,1
15807,33239,215806,117961,118316,123656,118321,240983,117887,118322,1
15808,79092,5240,118887,118888,124266,118396,310907,308574,118786,1
15809,74909,16972,117961,118300,119954,119928,310608,118331,118525,1
15810,44722,18181,117961,118386,118522,118321,117906,290919,118322,0
15811,6977,4566,119062,118991,119142,117905,117906,290919,117908,1
15812,38723,851,117961,117962,122550,118784,117906,290919,118786,1
15813,16199,87908,117961,118413,120370,118784,117906,290919,118786,0
15814,107867,4698,117961,117962,118352,117905,117906,290919,117908,1
15815,32270,4729,117961,118300,125821,118980,301534,118295,118982,1
15816,87168,795,117961,118225,123844,118784,117906,290919,118786,1
15817,4675,49850,117961,118413,120722,117905,240983,290919,117908,1
15818,80746,8697,117961,118300,119954,118321,117906,290919,118261,1
15819,45044,4215,118212,118217,118810,119065,309291,118667,118730,1
15820,43535,2612,117961,118343,123901,118207,117906,290919,117908,1
15821,31686,4511,117961,118386,121961,118784,117906,290919,118786,1
15822,75940,3619,5110,120141,122672,118777,126297,308574,118687,1
15823,30583,7748,118573,118574,117945,117946,120541,292795,117948,1
15824,1937,15626,117961,118225,120663,120516,183734,118643,120519,1
15825,35716,11130,117951,118007,117884,117885,117886,117887,117888,1
15826,33230,15967,117961,118300,124942,118321,240983,290919,118322,1
15827,43717,5496,91261,118026,118202,118321,117906,290919,118322,1
15828,20364,3990,117961,118327,118409,122645,151214,119221,122647,1
15829,35296,122272,117961,118225,122273,118321,117906,290919,118322,1
15830,23990,20376,117902,117903,120171,120990,152438,118453,120992,1
15831,29570,5666,122880,122974,117945,118207,149467,270488,118276,1
15832,75039,15422,117961,118052,122938,118054,118054,290919,117908,1
15833,79602,4417,117961,118386,118635,118636,310589,118331,118779,1
15834,80661,46608,91261,118463,122636,120773,123148,118424,119503,1
15835,33146,54419,118256,118291,117945,132692,281735,292795,118997,1
15836,5695,5657,117961,118300,121176,118321,117906,290919,118322,1
15837,1020,7629,117961,118225,120551,118368,117906,308574,117908,1
15838,79121,3811,120864,121013,118395,118396,269406,118398,118399,1
15839,74476,1903,117961,118343,118514,118321,117906,290919,118322,1
15840,74196,7595,118990,118991,118992,123737,276340,118960,123738,1
15841,30570,21280,117961,118386,122109,118685,279443,308574,118687,1
15842,27082,71189,117961,118386,123125,119962,168365,118131,118319,1
15843,38725,14302,117916,117877,118599,179731,118157,117887,117973,1
15844,43231,2594,117961,118300,120410,128230,302830,4673,128231,0
15845,19723,57986,118185,31010,117884,117879,117886,19721,117880,1
15846,42085,818,117961,118300,118957,118784,240983,290919,118786,1
15847,34346,1806,117961,118413,123719,117905,117906,290919,117908,1
15848,77951,1895,117902,117903,118783,120990,122352,118398,122929,1
15849,28294,54618,118555,118052,118623,117946,240983,292795,117948,1
15850,80904,56058,117961,118300,118458,118834,250337,118424,118914,1
15851,35788,1728,117961,118327,118507,118890,127160,118398,118892,1
15852,28315,7020,117961,118413,120041,118784,136840,119095,118786,1
15853,39473,7424,5110,119692,122672,130857,117906,308574,131797,1
15854,23164,7495,117961,118052,119972,122551,128532,118762,122552,1
15855,35068,86857,117902,118041,117941,117905,118806,292795,117908,1
15856,42085,4145,117961,118300,118458,307024,306404,118331,118332,1
15857,39177,98025,118084,117976,117895,118568,132124,19721,118570,0
15858,44944,24925,91261,118026,119279,121143,184917,249618,121145,1
15859,40962,53255,119665,119666,117895,118784,267952,270488,118570,1
15860,3853,4013,117961,118052,118744,117905,117906,290919,117908,1
15861,35044,4698,117961,117962,118352,118321,290919,290919,118322,0
15862,971,7076,117961,118225,120026,119433,136840,118424,119096,1
15863,78982,49440,121785,121786,118631,118422,142573,118424,118399,1
15864,20897,12394,117961,118343,127491,118530,278014,118131,118532,1
15865,40141,1012,117961,118225,119924,117905,240983,290919,117908,1
15866,41643,5244,117961,118343,119968,118321,118448,290919,118322,1
15867,80168,36145,117961,118052,120304,307024,311622,118331,118332,1
15868,21710,5717,117961,118300,124725,118321,117906,290919,118322,1
15869,40867,4583,117961,118343,120666,118777,279443,308574,118779,1
15870,682,7001,117961,118327,118933,121594,302830,4673,121596,1
15871,74478,7560,117961,118225,118352,117905,240983,290919,117908,1
15872,41116,7389,117961,118386,118746,118451,152307,118453,118454,1
15873,25993,84780,120864,118225,124380,134095,140976,118331,118332,1
15874,4675,44062,118000,117962,120551,119192,117906,290919,119194,1
15875,34871,16621,117961,118386,119987,118523,310608,118331,118525,1
15876,838,1350,117961,118052,119181,117905,117906,290919,117908,1
15877,4675,14279,91261,118237,118437,121372,255464,19721,118639,1
15878,20897,18190,117961,118386,120361,118784,127922,290919,120692,1
15879,15361,51138,117961,118413,119968,117905,117906,290919,117908,1
15880,41276,50976,117961,118413,119968,118784,117906,290919,118786,1
15881,16768,3266,117961,118225,120059,120591,122849,119095,119929,1
15882,81355,8150,117961,118300,119954,125751,172007,118870,120577,1
15883,36301,16972,91261,119091,119987,119849,168365,118638,119851,1
15884,27750,17852,118887,118446,119987,119849,240725,19793,123084,1
15885,28510,5903,117929,117940,117941,119323,123932,19793,119325,1
15886,37124,3868,117961,118386,120096,118784,117906,290919,118786,1
15887,79711,7081,117961,118225,119924,118777,279443,308574,118687,1
15888,15716,46647,117961,119256,119121,280788,280788,292795,119082,1
15889,15064,1755,117961,118413,120417,133306,137949,118205,128424,1
15890,17825,15398,117961,119921,142145,128230,128018,119784,128231,1
15891,20299,56775,117980,117917,117884,117879,117886,19721,117880,1
15892,15064,32457,117961,118052,118360,118054,118362,118295,118055,1
15893,38704,83596,118079,118080,117878,117885,117913,117887,117888,1
15894,80951,4375,117961,118343,120291,118422,249904,118424,118425,1
15895,1020,49952,117932,117933,117878,120647,311441,118398,119503,1
15896,42031,25303,117961,118386,118522,118784,121556,290919,118786,1
15897,23732,46462,118290,118291,119890,120344,142386,118424,120346,1
15898,45773,6982,117961,118300,118783,118321,118448,290919,118322,1
15899,75078,56745,118315,118316,118320,117905,117906,290919,117908,1
15900,74573,7370,117961,118413,118481,127782,230830,290919,127783,1
15901,27287,58916,117961,118327,118320,118784,117906,290919,118786,1
15902,41385,205,117961,118343,118481,118995,117906,290919,118786,1
15903,16329,14789,117961,118327,127470,118321,117906,290919,118322,1
15904,70481,1553,117961,118225,120551,118054,117906,117887,117908,1
15905,79999,15646,117961,118343,119598,307024,294485,118331,118332,1
15906,38707,55827,117929,117940,117941,117885,117913,117887,117888,1
15907,75272,18040,117961,118300,118684,118321,132715,290919,118261,1
15908,39401,25374,117980,118076,118320,118568,240983,118331,118786,1
15909,45481,5320,118290,118300,119598,120344,260942,118424,120346,1
15910,40438,17640,117961,118386,118706,118318,168365,118205,118319,1
15911,76554,35191,117961,118386,118447,118321,123513,290919,118687,1
15912,6977,17669,117961,117962,118514,117905,240983,290919,117908,1
15913,73996,15967,117961,118300,121176,118784,118785,290919,118786,1
15914,52683,72157,117980,118007,117941,117879,117897,19721,117880,1
15915,34429,46299,117961,118386,118437,118784,117906,290919,118505,1
15916,80873,4642,117961,118225,120551,118321,240983,290919,118322,1
15917,13878,56606,118003,118004,117878,117879,118177,19721,117880,1
15918,27400,4528,117961,117962,118791,118636,249507,118704,118705,1
15919,44781,7710,117902,118041,118623,117946,118806,292795,118276,1
15920,36311,4438,117961,118386,120370,118777,240983,290919,118779,1
15921,278393,6736,117961,119597,120677,122067,141493,118424,122024,1
15922,5112,44917,118216,117962,118450,119137,132442,119184,119139,1
15923,74883,5320,118290,118291,119837,118980,260942,118424,118982,1
15924,80195,7539,117961,118343,118933,117905,117906,290919,117908,1
15925,45726,17138,117916,118182,117878,117885,117913,117887,117888,1
15926,39449,13122,118717,118718,117895,118194,118195,117887,118196,1
15927,75078,3242,117961,118052,118979,118321,287351,290919,118322,1
15928,43305,85343,117961,120343,118631,118784,121873,290919,118786,0
15929,35914,4698,117961,117962,118352,117905,117906,290919,117908,1
15930,75834,7624,117961,118052,119742,117905,117906,290919,117908,1
15931,80746,16690,91261,118446,120417,122645,131188,119221,119007,1
15932,78311,72157,117932,118001,117878,117879,117913,19721,117880,1
15933,76831,49574,117961,118052,118391,120773,118959,119695,120774,0
15934,16191,7023,117961,118327,118320,118321,118448,290919,118322,1
15935,80160,6982,117961,118052,118783,118321,118448,290919,118322,1
15936,84815,83733,117975,118178,117920,124000,133508,121916,123672,1
15937,76873,50952,117961,118327,118929,117905,117906,290919,117908,1
15938,75834,3905,117961,118343,122109,117905,117906,290919,117908,1
15939,105470,69502,117961,118413,123606,122551,120319,118762,122552,1
15940,17813,3053,117961,118225,120559,118641,306399,118643,118644,1
15941,31232,17695,117890,117891,117878,117879,117879,19721,117880,1
15942,75649,50976,117961,118446,119181,118784,117906,290919,118786,1
15943,45532,61016,119596,119597,119703,118912,174408,118424,118914,1
15944,80898,5323,117961,118343,119598,307024,129630,118331,118332,1
15945,15911,7133,117961,118266,118320,118568,117906,290919,118322,1
15946,35066,205,117961,118413,123844,118784,117906,308574,118786,1
15947,26313,4590,117961,118225,118395,123067,269406,118398,123068,1
15948,31441,131441,117961,118343,118292,118422,300136,118424,118425,1
15949,6977,7388,117961,118300,118514,118318,168365,118205,118319,1
15950,79092,2113,117932,117952,117878,119192,128322,119184,119194,0
15951,1020,7553,117961,117962,118352,118321,117906,290919,118786,1
15952,14570,1140,117961,118225,118352,117905,117906,19721,118322,1
15953,79959,23347,117961,118052,121667,118685,203706,119184,118892,1
15954,25993,4105,117961,118300,118631,118054,118054,117887,118055,1
15955,33150,18310,117961,118327,118846,179731,122554,117887,117973,1
15956,26982,16569,117961,118327,120370,120618,310608,118331,118332,1
15957,31960,3258,117961,118888,16232,119743,191886,3130,123686,1
15958,23176,115255,5110,118026,118450,117885,123881,117887,118644,1
15959,37942,12456,117929,117936,117884,117885,117913,117887,117888,1
15960,99208,2544,118290,121006,118992,259173,119168,118331,118943,1
15961,105766,17788,117961,118446,119969,123082,118260,19793,132694,1
15962,80842,7520,117961,118300,120551,118321,240983,290919,118322,1
15963,42388,15887,117961,118052,120356,120357,127906,118424,120359,1
15964,40867,50736,117961,118052,119408,117905,117906,290919,117908,1
15965,20733,71566,117916,117883,117884,117879,117886,19721,117880,1
15966,915,7578,117961,118343,120722,118784,117906,290919,118786,1
15967,91746,36,117961,118446,119968,118321,118260,290919,118322,1
15968,35790,1744,118290,118291,120823,118863,152357,118398,118892,1
15969,36480,2649,117961,118413,118700,117905,240983,290919,117908,1
15970,6977,795,117961,118386,121176,118784,117906,290919,118786,1
15971,80713,7253,117961,118225,118403,118321,117906,290919,118322,1
15972,20897,1443,117961,118343,120722,118321,117906,290919,118322,0
15973,40630,1541,117961,118225,123173,122551,123174,118638,122552,1
15974,33642,25772,118006,118007,117941,117899,122240,19721,117900,1
15975,25993,8433,117961,118300,119181,118784,117906,290919,118786,1
15976,6977,49961,117961,118225,118403,117905,117906,290919,117908,1
15977,75708,23238,118219,118220,118810,118811,156017,19793,118813,1
15978,28569,89315,117893,117894,117895,117896,117897,117887,117898,1
15979,79092,25329,118212,118213,124449,119849,164945,118638,119851,1
15980,32306,7647,117961,118300,119181,118321,118054,117887,118322,1
15981,91819,50634,118582,118603,117895,117899,117899,19721,117900,1
15982,17249,3993,117961,118327,120312,140847,157062,118424,124196,1
15983,43294,49655,117961,118446,122012,122551,117906,118762,122552,1
15984,76553,35191,117961,118463,118514,118784,121926,290919,118786,1
15985,3853,1409,117961,118327,118744,118685,139689,308574,118687,1
15986,78272,7459,5110,117954,123719,118451,126309,118453,118779,1
15987,26431,51226,117961,118300,118320,118293,118054,118295,118055,1
15988,18913,82044,117975,118266,117941,117879,118054,117887,118055,1
15989,33235,2409,117961,117962,117904,119949,123170,290919,119951,1
15990,80948,1012,117961,118225,119924,117905,117906,290919,117908,1
15991,36463,46657,118573,118574,117945,117946,139383,292795,117948,1
15992,40867,7910,118006,118052,118008,118054,118054,117887,117888,1
15993,1287,2296,117961,118343,277693,120690,123174,290919,123738,1
15994,31352,55064,126918,126919,118042,118043,118756,270488,118046,1
15995,391,54419,117926,118266,117941,118568,122535,19721,118570,1
15996,27082,100547,118212,118213,118360,123670,248953,121916,123672,1
15997,31008,17326,117961,118386,118692,118278,132715,290919,118261,1
15998,4675,2641,117961,118327,118320,118784,117906,290919,118786,1
15999,17226,15682,117961,118300,118992,118321,117906,290919,118322,1
16000,80501,1325,117961,118300,118352,118321,117906,290919,118322,1
16001,79092,4642,117961,118327,121747,118784,117906,290919,118786,1
16002,70452,29643,118953,118954,117920,118568,131694,19721,118570,1
16003,76880,61016,119596,119597,119703,118912,174408,118424,118914,1
16004,77300,46646,119280,119281,117945,126684,130913,292795,119082,1
16005,39879,15510,118169,118170,118171,130479,185784,119784,130481,0
16006,35793,133801,119062,119091,118535,118451,130134,118453,118454,1
16007,18072,46646,121005,118257,117945,280788,130913,292795,119082,1
16008,34950,50040,117961,118327,118391,118777,279443,308574,118687,1
16009,37737,100318,117893,117911,117895,117885,117897,117887,117888,1
16010,3853,14928,117961,118446,120317,117905,117906,290919,117908,1
16011,98909,26312,138798,138799,120539,118321,117906,290919,118322,1
16012,33054,17789,117961,117969,118560,118321,117906,290919,118322,1
16013,3853,2299,117961,118225,119092,120591,284553,249618,120593,1
16014,37734,106629,117926,117919,117884,117885,117913,117887,117888,1
16015,29697,14674,117890,118102,117920,118568,281735,19721,119194,1
16016,27178,46224,117961,118327,118403,120952,130134,118453,120704,1
16017,75834,2437,118290,118291,19772,126085,253147,119221,126087,1
16018,73214,5540,117961,118300,123454,118321,117906,290919,118322,1
16019,79092,42230,117961,118327,121645,118054,141452,117887,118055,1
16020,972,4972,117961,118052,118395,120647,311441,118398,120649,1
16021,74754,24926,91261,118026,118229,119409,118029,249618,118232,1
16022,45904,82459,117961,118343,118933,118321,117906,290919,118322,1
16023,75078,70142,117902,117903,118635,159787,118959,118205,159789,1
16024,43029,2014,117961,117903,118910,118451,130134,118453,118454,1
16025,38725,53396,117916,118150,117920,118568,153153,19721,118570,1
16026,3853,200077,117961,118343,118395,118834,138290,118398,118836,1
16027,14924,15779,117961,118300,81476,118321,117906,290919,118322,1
16028,18255,14889,117961,118225,120323,120591,123107,118960,120593,1
16029,2824,2855,118169,118170,118623,117946,135255,292795,117948,1
16030,83100,2908,117961,118300,128830,118792,150790,118453,118836,1
16031,74302,2229,118120,118164,118450,119192,135136,119184,119194,0
16032,26437,27484,118185,119370,118733,118636,156279,19721,118570,1
16033,25993,120340,120342,120343,119076,118834,124426,118424,118836,1
16034,7543,4554,117961,118300,118514,118259,118260,290919,118261,1
16035,42488,3242,117961,118225,118514,118321,117906,290919,118322,1
16036,3853,1030,117961,118343,118833,118054,118362,117887,118055,1
16037,43468,15459,118169,118170,118623,117946,128130,292795,117948,1
16038,74001,80284,117961,118954,118599,179731,147116,117887,117973,1
16039,37328,311433,117961,118327,118507,121527,128634,118398,121529,1
16040,72048,8563,117961,118327,118320,118321,227996,249618,118322,1
16041,41992,794,117902,119070,118556,118274,118806,292795,118276,1
16042,30564,1928,117961,118300,122273,117905,117906,290919,117908,1
16043,17849,2068,117980,118139,131868,118801,276422,119184,118803,1
16044,33243,7520,117961,118343,16232,118784,117906,290919,118786,1
16045,19723,52916,117890,118150,117920,118568,122142,19721,118570,1
16046,35716,12264,117929,117940,117941,117879,117886,19721,117880,1
16047,39262,13545,117961,118300,123719,118451,153802,118131,118454,1
16048,17278,3722,117961,118343,120356,128422,304465,118424,124421,1
16049,4675,58454,118752,118954,117920,119885,127671,119184,119174,1
16050,16639,3526,117961,118225,120323,119093,121698,119095,119096,1
16051,38279,7411,118114,118327,118746,118451,126089,118453,118570,1
16052,58905,4729,117961,118300,125821,118054,118985,117887,118055,1
16053,16617,18220,117961,118052,118867,117905,117906,290919,117908,1
16054,33245,14889,117961,118300,120722,118321,117906,290919,118322,1
16055,31222,49353,117902,118300,119181,117905,117906,290919,117908,1
16056,39883,6021,121785,121786,122007,120611,156948,290919,118322,1
16057,34950,3046,117961,118300,119796,118685,120316,308574,118687,1
16058,23990,86285,117961,118327,128935,120621,129274,118398,120649,1
16059,75078,17561,91261,118026,123656,118321,117906,290919,118322,1
16060,43952,59312,117961,118446,119961,118054,120325,117887,118055,1
16061,77203,58711,117961,119256,120943,118995,118806,292795,118997,1
16062,32642,48956,117961,119256,119257,117946,118368,292795,118030,1
16063,302049,85475,117961,118300,120410,118784,117906,290919,118786,1
16064,18913,96751,5110,117930,117895,117879,117886,19721,117880,1
16065,7678,1550,117961,118052,122392,118321,118054,290919,118055,1
16066,0,4468,117961,118413,120663,118784,147114,290919,118786,1
16067,18221,13912,117951,117936,117878,118568,118568,117887,119503,1
16068,3853,17244,117961,118052,121176,118784,118785,290919,118786,0
16069,74310,1030,118315,118343,118320,124194,137949,118467,124196,1
16070,28586,1930,122880,122974,122870,120097,159929,270488,120099,1
16071,82209,2296,117961,118413,277693,123737,127475,118960,123738,1
16072,34026,19987,117961,118300,118783,118054,118054,117887,118055,1
16073,20279,82500,117916,117962,117912,117885,117886,19721,117908,1
16074,4675,71391,117961,118386,118507,119962,128948,118398,119964,1
16075,710,52687,117961,117962,117904,128230,302830,4673,128231,1
16076,28586,2270,117961,118413,277693,120773,118959,118960,120774,1
16077,19945,6199,117961,118225,120663,117905,240983,290919,117908,1
16078,728,4588,117961,118225,120050,117905,117906,290919,117908,1
16079,43173,112659,117961,118386,121883,118321,117906,290919,118322,1
16080,20364,14731,117961,118170,118447,122129,300044,118398,121596,1
16081,75649,858,117961,118327,118529,118777,279443,308574,118779,0
16082,23994,158757,120342,120343,118395,118396,266864,118398,118399,1
16083,17308,4952,117961,118343,120126,123615,133686,118424,123617,1
16084,41314,51372,117961,118343,120666,118777,279443,308574,118779,1
16085,73490,17110,117961,117944,117920,118274,311441,19793,118276,1
16086,28855,1043,120140,118327,121589,124886,120324,118762,122552,1
16087,278393,49440,117961,118300,118631,118054,118054,117887,118055,1
16088,25993,16855,117961,118225,120323,122849,120324,119095,122850,1
16089,34451,15764,91261,118225,119362,119363,307210,118667,119096,1
16090,43535,2610,117961,118327,121979,118321,240983,290919,118322,1
16091,42141,4452,117961,118225,120685,117905,240983,290919,117908,1
16092,79092,86385,117961,118121,121574,122022,306795,119221,122024,1
16093,16034,36958,118169,118343,135245,120690,121024,292795,119951,1
16094,81276,54618,117961,118300,118821,118321,117906,290919,118322,1
16095,6486,44038,117902,117903,118437,128230,305057,121916,122131,1
16096,20364,4998,117961,118024,119598,119928,310825,118638,119929,1
16097,15064,49385,117961,118343,119598,117905,117906,290919,117908,1
16098,7678,17007,117902,118041,117945,280788,126042,292795,119082,1
16099,15064,3053,117961,118225,120663,118641,306399,118643,118644,1
16100,18072,7684,118573,118574,118623,126684,127423,292795,118997,1
16101,75179,23347,117961,118052,6725,118784,183590,3130,119353,1
16102,23921,3993,117961,118343,120059,123615,124577,118424,123617,1
16103,23701,7398,117961,118225,118514,118321,240983,290919,117908,1
16104,43838,4272,117961,118052,120666,122645,269808,121916,123047,1
16105,116606,61960,117910,117903,117884,118568,117886,19721,118570,1
16106,79092,53337,117961,118300,120144,118054,120716,117887,118055,1
16107,29098,80413,118138,118164,117878,117879,117879,19721,117880,1
16108,91749,249,117961,118413,118481,117905,175154,290919,118055,1
16109,75464,2270,117961,118413,120584,120773,118959,118960,120774,1
16110,73752,7935,117961,118052,118746,117905,117906,290919,117908,1
16111,34865,14758,117961,118225,120054,118702,132654,118704,118794,1
16112,40440,7014,117961,118446,119961,118278,118260,290919,118279,1
16113,40862,24989,117961,118413,118933,120690,136365,290919,120692,1
16114,42085,77941,120342,119091,118631,117905,311485,290919,117908,1
16115,20312,20508,118219,118316,117941,127700,125168,19721,127702,1
16116,17782,174,117961,118413,123003,118777,279443,118295,118730,0
16117,29710,2061,117961,118225,119136,118641,132654,118704,118705,1
16118,75532,70297,117961,118327,118929,118321,117906,290919,118322,1
16119,23096,53010,118752,119070,118042,118043,118043,270488,118046,1
16120,13878,54258,117890,117984,117878,118568,292195,19721,118570,1
16121,31746,4698,117961,117962,118352,117905,117906,290919,118055,1
16122,80732,2270,117961,118225,120584,120773,118959,118960,120774,1
16123,86929,54618,117961,118052,118992,118784,117906,290919,118786,1
16124,28486,4293,117983,117891,117878,117879,117879,19721,117880,1
16125,42006,794,118887,118888,120995,118274,190697,292795,118276,1
16126,86316,36051,117961,118343,120050,118685,120316,308574,119096,1
16127,932,1012,117961,118343,119924,118361,240983,118205,118364,1
16128,38279,56763,118126,118164,117878,117879,117897,19721,117880,1
16129,34954,5137,117961,118300,19666,118826,202872,118398,118892,1
16130,34451,5715,91261,118026,119362,119363,307210,118424,119435,1
16131,35528,51301,118290,118291,119837,118293,118294,292795,118296,1
16132,28877,4961,117961,118343,118833,307024,294485,118331,118332,1
16133,34527,4584,117961,118300,120297,118321,117906,290919,118322,1
16134,75834,81744,117961,118178,118501,118451,130134,118504,118505,1
16135,15716,7253,117961,118225,117945,117905,117906,290919,117908,1
16136,25993,7076,117961,118225,120041,122849,120324,119095,122850,1
16137,79316,90707,118219,118220,117920,118568,288581,118736,118570,1
16138,13878,122016,117935,117936,117878,117879,117879,19721,117880,1
16139,19998,51058,117961,118052,119924,118318,168365,118205,118319,1
16140,79141,15746,117961,118225,119223,118278,118448,290919,118322,1
16141,25993,3622,117961,118300,118458,118834,223125,118424,118836,1
16142,15030,3526,117961,118413,118391,122849,134885,119095,122850,1
16143,25442,275544,5110,117940,117895,118568,281735,19721,118570,1
16144,1014,51036,117961,118291,119837,118028,118054,117887,118055,1
16145,36965,13264,118256,117990,118810,118995,129197,292795,120035,1
16146,19723,49987,117951,117940,117920,118568,123239,19721,118570,1
16147,35540,11529,117929,117940,117941,117885,117886,117887,117880,1
16148,21305,4322,117961,118386,118673,118674,311392,308574,118532,0
16149,42680,59267,117961,117930,119569,119323,275613,19793,119325,1
16150,80525,4272,117961,118300,123055,120313,270820,118424,120346,1
16151,15365,93440,117910,117911,118783,117885,117913,290919,117888,1
16152,45185,14349,118185,118954,117895,117879,118250,19721,117880,1
16153,79363,7445,117961,118052,118437,118054,305057,117887,118364,1
16154,44722,14758,117961,118386,119954,118523,311064,118331,118705,0
16155,3853,51301,118290,118291,121108,126869,118302,118295,126870,1
16156,74016,21698,117961,118300,118352,118321,117906,290919,118322,1
16157,45019,1043,117961,118327,126310,118777,279443,118643,118644,1
16158,76873,60792,117961,118327,129972,117946,190697,292795,118687,1
16159,37089,1152,117961,117962,118791,119928,310608,118424,118794,1
16160,969,15398,118169,117976,131868,130479,128093,119184,130365,1
16161,13878,14596,118185,117952,117920,120516,163031,19721,118570,1
16162,74754,3838,117961,118225,118992,118321,118448,290919,118322,0
16163,35027,4583,117961,118413,120663,117905,197088,290919,117908,1
16164,109768,53230,117983,117984,117878,118568,305057,19721,118570,1
16165,1151,1274,118887,118888,118889,118863,307233,118398,118865,1
16166,39397,7243,117961,118343,118609,120357,128948,119695,119964,1
16167,37793,20412,117935,117936,117878,117879,117879,19721,117880,1
16168,25993,21033,117961,118300,123003,118636,279443,290919,118779,1
16169,74995,70062,117961,118386,118929,117905,117906,117887,117908,1
16170,17249,4838,117961,118300,120126,118834,133686,118424,118836,1
16171,4649,771,117961,118178,118320,117946,118756,290919,118322,1
16172,17308,2930,117961,118446,119064,118321,118448,290919,118322,1
16173,14570,20439,117890,118102,117878,117879,117879,19721,117880,0
16174,36031,54684,117961,118052,118910,117905,117906,290919,117908,1
