,RESOURCE,MANAGER,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
17001,26986,1065,117961,118327,120559,118641,132791,118643,118644,1
17002,18072,20900,118752,118386,118701,119137,150344,308574,119139,1
17003,32270,90707,118090,118091,120383,118777,305057,19793,118813,1
17004,33642,98025,5110,117954,117895,117879,117897,19721,117900,1
17005,111621,1313,117961,117962,118352,117905,117906,117887,118322,1
17006,6215,6217,117961,118327,118328,119172,184011,118467,119174,1
17007,15064,11830,117961,118327,118360,118054,118054,117887,118055,1
17008,4675,4620,117961,118300,119181,117905,117906,290919,117908,1
17009,80199,51138,117961,118327,118856,117905,118406,290919,118786,1
17010,37622,3606,118212,118170,118179,118043,285669,292795,117948,1
17011,23990,46118,117961,118327,119181,120952,120716,117887,118055,1
17012,44812,5396,117961,118343,119993,117905,117906,290919,117908,1
17013,39160,8368,117961,118225,118320,117905,117906,290919,117908,1
17014,24016,23440,117961,118052,118867,118523,311622,118331,118525,1
17015,72331,15012,117961,118052,120551,117905,240983,290919,117908,1
17016,18418,5652,117961,118300,28618,117905,117906,290919,117908,1
17017,73194,3838,117961,118225,119924,118321,117906,290919,118322,1
17018,33247,7578,117961,118343,120722,118784,117906,290919,118786,1
17019,25993,4970,118090,118213,117941,121469,281735,118424,118570,1
17020,4675,86299,117961,118413,123719,117905,117906,290919,117908,1
17021,34950,4576,117961,118327,118391,123045,123107,120518,123047,1
17022,35498,5196,117961,118225,121216,119093,152422,118643,119096,1
17023,34425,210,117961,118413,118746,117905,117906,290919,117908,1
17024,32270,4933,117961,118300,118458,120006,311622,118424,120008,1
17025,70302,21037,118200,118170,19666,259173,143905,117887,117973,1
17026,45770,25813,117961,118052,118957,118321,118448,290919,118322,1
17027,73798,51347,119596,119597,168533,120789,301124,118424,120791,1
17028,79092,14811,117961,118343,118320,117905,117906,290919,117908,1
17029,81350,15964,119134,118446,120026,118361,127527,118363,118296,1
17030,81499,13854,117961,118052,118867,118321,117906,290919,118322,1
17031,19484,13386,118084,118085,118221,118568,310732,19721,118570,1
17032,75078,28241,119170,119763,140453,129229,245860,118870,129231,1
17033,32270,4965,120864,121013,124133,125171,225335,118424,120791,1
17034,45828,3526,118074,119091,137996,119192,125681,119184,119096,1
17035,15022,6257,117961,118386,118746,117905,172635,290919,117908,1
17036,35499,3722,118290,118300,125440,121469,159141,118424,118982,1
17037,21915,4933,117961,118300,118458,280788,280788,118331,118332,1
17038,74883,20102,117961,117969,6725,122129,268766,6725,122292,1
17039,19802,3692,117961,118225,120370,126293,170665,4673,121596,1
17040,37793,20596,118006,118007,117941,117899,117897,19721,117900,1
17041,39232,743,117961,118343,120722,118784,117906,290919,118786,1
17042,44983,70078,91261,118026,118063,128422,128423,118453,128424,1
17043,32642,15510,118169,118170,118171,280788,146424,119784,119082,1
17044,17183,1012,117961,118300,118957,117905,240983,290919,117908,1
17045,18411,4743,119062,130600,120663,117905,117906,290919,117908,0
17046,39262,249,117961,118225,119924,117905,240983,290919,117908,1
17047,79976,15015,117961,118413,123003,118777,123720,308574,118779,1
17048,41279,7022,119062,118446,119961,118321,118260,290919,118322,1
17049,42404,4189,117961,118343,119987,307024,311622,118331,118332,0
17050,20293,27887,118084,118085,117912,117885,117913,117887,117888,1
17051,32642,139593,118256,118257,118450,125751,213762,119784,123672,1
17052,75200,4837,118315,118291,120361,118054,118054,117887,133308,1
17053,75078,17617,117961,118386,120539,117905,117906,290919,117908,1
17054,87843,51773,117961,118343,119181,118321,129054,290919,118322,1
17055,75045,6982,117961,118300,118360,118054,117906,290919,118364,1
17056,43425,1334,117951,117952,118320,119949,230830,290919,120692,1
17057,20349,1938,117961,118300,125872,120618,303717,118643,120346,1
17058,31994,2349,118212,119623,128350,124537,290919,290919,118322,1
17059,105808,6982,117961,118300,118391,118259,118448,290919,118261,1
17060,23096,46704,91261,118026,118202,118043,117906,270488,118046,0
17061,51805,7615,117961,118300,120398,122067,302830,4673,123617,0
17062,74475,4468,117961,118413,119968,118321,117906,290919,118322,1
17063,3130,18189,117961,118343,119598,118685,155651,3130,119353,1
17064,14848,15409,117943,117944,117945,118274,192835,292795,118276,1
17065,72024,15012,117961,118052,119742,117905,117906,290919,117908,1
17066,31929,2229,117961,118225,118450,119192,126438,19793,119194,1
17067,29771,69089,117961,118225,124380,307024,143905,117887,117973,1
17068,20292,51095,117926,117940,119569,118568,167069,19721,118570,1
17069,17249,16803,119596,119597,120823,118890,123957,118295,118892,1
17070,43056,3023,117961,118343,121979,126184,130735,290919,118687,1
17071,1020,46118,117961,118041,118450,118054,120716,117887,118055,1
17072,74995,23347,117961,118052,118910,118777,279443,308574,118779,1
17073,80839,49506,119596,119597,118292,118172,118294,117887,118296,1
17074,16639,2003,118441,118300,118631,119928,208460,118331,119194,1
17075,37651,50213,118126,119179,117878,117885,117913,117887,117888,1
17076,41269,3889,117961,118300,121668,122551,140840,118762,122552,1
17077,34687,8068,117961,118386,121668,133306,168365,118205,140849,1
17078,6449,2318,117961,118386,118856,118321,117906,290919,118322,1
17079,1969,18190,117961,118343,120559,118784,117906,290919,118322,1
17080,17308,46608,119596,119597,81476,120344,138524,118424,120346,1
17081,17308,4710,117961,118291,123125,119849,284092,118331,118982,1
17082,6690,169112,117902,118041,119195,118028,118368,270488,118055,1
17083,20349,2062,118084,118327,119742,118321,117906,19721,118322,1
17084,76565,84891,125714,125715,118910,117905,117906,290919,117908,1
17085,43468,18073,118256,118170,118623,117946,118806,292795,118276,1
17086,42031,13836,119920,119921,142145,128230,302830,4673,123180,1
17087,81340,6850,117961,117969,6725,120527,275449,6725,120529,1
17088,78686,10494,117893,118007,120535,118361,200678,117887,118364,1
17089,3853,19645,118315,118343,118320,118784,165715,290919,118786,1
17090,1020,2229,117961,117894,118660,119192,132519,119095,119194,1
17091,78845,111685,117961,118052,120722,266862,147669,118331,118332,1
17092,39232,7554,117961,118300,121176,118784,117906,290919,118786,1
17093,967,1030,117961,118343,123757,120773,127527,119784,130481,1
17094,20293,26229,117916,118085,117884,117885,117913,117887,117888,1
17095,4675,22813,117961,118225,120551,126184,140840,118762,138021,1
17096,20271,60180,117916,118011,117912,117885,117913,117887,117888,1
17097,37094,4478,117961,118386,118317,117905,240983,290919,117908,1
17098,40216,8698,120864,120865,119824,117905,117906,290919,117880,0
17099,44546,59285,117961,118327,118684,127108,235721,118667,137970,1
17100,14354,29643,118953,118954,117920,118568,146968,19721,118570,1
17101,31441,5143,117961,118343,126955,120006,128578,118331,118892,1
17102,75045,6982,117961,118300,118360,117905,117906,290919,117908,1
17103,79131,2312,117902,117903,119181,128230,302830,121916,128231,1
17104,75472,1346,117961,118327,121747,117905,117906,290919,117908,1
17105,3853,5303,119691,119883,118635,187168,273082,119695,159789,1
17106,20897,5768,117961,118343,118344,192867,192868,118347,192869,0
17107,25643,75087,117961,118300,118783,117905,117906,290919,118322,1
17108,109744,39942,117961,118225,124380,179731,137925,117887,118332,1
17109,79092,1448,117902,117903,132530,118321,117906,290919,117908,1
17110,79948,4821,118290,118291,119837,118890,304760,118295,118828,1
17111,6725,6822,117961,117969,6725,126264,198845,6725,125689,1
17112,80702,20578,122880,121013,118575,119192,186208,119184,119194,1
17113,28528,14163,5110,117954,117895,119363,281735,119772,118570,1
17114,75717,2270,117961,118413,120584,118784,117906,290919,118786,1
17115,45019,4565,117961,118327,132427,117905,117906,290919,117908,1
17116,37009,44062,117961,117962,118910,118321,118448,290919,118322,1
17117,1020,3225,117961,118327,121747,118321,117906,290919,118322,1
17118,39883,5496,91261,118026,118202,118321,117906,290919,118322,1
17119,917,1412,117902,117903,119181,118451,130134,118453,118454,1
17120,89661,17225,117961,118300,120410,128230,187788,4673,138021,1
17121,74754,2904,118169,118170,117945,117946,144221,292795,117948,1
17122,20289,29279,117929,118121,117884,117885,117913,117887,117888,1
17123,43876,67459,118079,118080,117878,117885,118177,117887,117888,1
17124,43027,2014,117961,117962,117904,120773,125539,118870,133113,1
17125,25098,2225,117961,117962,118360,120702,125793,118504,126112,1
17126,112630,7454,117961,118413,120526,118685,147608,118643,118687,1
17127,81355,56783,118219,118178,117941,117885,117886,117887,117888,0
17128,5906,3236,117961,118446,19772,118784,121873,290919,118786,1
17129,35916,7459,5110,117954,122672,125751,135104,308574,118687,1
17130,27416,13037,117978,118007,118008,117879,117886,19721,117880,1
17131,74964,7389,117961,118300,118746,118451,152307,118424,118454,1
17132,7543,89285,118582,118463,119136,123737,216365,292795,123738,1
17133,79340,46526,118290,118300,119984,118396,269406,118398,118399,0
17134,1020,2680,120342,120865,120694,118636,159723,118424,118639,1
17135,38710,10092,117926,117911,117878,117885,117913,117887,117888,0
17136,42093,22835,117961,117969,19666,118396,236551,118398,118399,1
17137,34700,1467,117961,118343,118833,118834,127160,4673,121596,1
17138,31702,46459,117943,117944,117945,118274,129282,292795,119325,1
17139,6690,48502,117961,117944,118403,118274,180251,290919,117908,1
17140,974,770,117961,118225,118403,118451,130134,118453,118454,1
17141,972,111559,117961,118052,119136,119962,180629,118704,119139,1
17142,39264,15417,118573,118574,118556,280788,162667,123689,119082,1
17143,6977,724,117961,118343,118700,117905,117906,290919,117908,1
17144,20733,51165,117983,117984,117878,117879,117897,19721,117880,1
17145,278393,49646,119596,119597,118492,120903,118406,118424,119082,1
17146,32588,1810,117961,118343,122007,118784,117906,290919,118786,1
17147,73536,61062,117961,118446,122550,118636,303111,118638,119851,1
17148,38710,98089,118256,118257,117878,134067,310825,19793,119900,1
17149,33245,85475,117961,118300,120722,117905,117906,290919,117908,1
17150,34451,95479,91261,118026,118492,122345,226262,118667,122346,1
17151,3853,158757,120342,120343,118395,118396,266864,118398,118399,1
17152,31441,4272,117961,118327,120666,123045,123881,120518,123047,1
17153,38718,56591,118079,118080,117878,117879,118177,19721,117880,0
17154,80202,19986,117961,118225,118053,118747,130134,118453,118454,1
17155,29113,121096,117961,118300,120526,118321,147781,290919,118322,1
17156,79092,2296,117961,118413,277693,120773,118959,118960,120774,1
17157,33642,120114,118725,118726,117895,118194,159053,118424,118425,1
17158,7678,51756,118256,118257,117945,280788,134889,292795,132694,1
17159,25546,4370,117961,118343,118403,118321,117906,290919,118322,1
17160,42085,4125,118887,118091,121108,120006,311746,117887,120008,1
17161,80138,4659,117961,118225,120663,117905,240983,290919,117908,1
17162,20294,537,117916,118124,117884,117885,117913,117887,117888,1
17163,79299,19829,117961,118386,118896,120773,310589,118960,120774,1
17164,42226,3949,117961,117962,118447,118777,279443,308574,118779,1
17165,25960,46584,118315,118115,118810,125405,311792,19793,125408,1
17166,42502,4055,117961,118343,120722,118361,118362,118363,118364,1
17167,79285,3722,117961,118300,119984,121469,269406,118398,123068,1
17168,44722,16098,117961,118327,118507,118890,311441,118398,118892,1
17169,73534,4311,117961,118225,118403,118321,120246,290919,118322,1
17170,77295,5742,117961,118327,118320,118641,306399,118643,118644,1
17171,33642,48456,117935,117933,117878,118568,120877,19721,118570,1
17172,25749,94240,118555,118991,119507,118451,168365,118453,120954,1
17173,15714,15619,117961,119428,119257,126684,209441,292795,119082,1
17174,79092,23280,117961,118327,19772,118777,279443,308574,118779,1
17175,20297,70242,117876,117883,117884,118568,300913,117887,118570,1
17176,41576,19829,117961,118257,118522,118784,130086,290919,118786,1
17177,35376,85475,117961,118327,119993,117905,117906,290919,117908,1
17178,44903,16698,117961,118300,118458,118980,187517,118295,118982,1
17179,917,3118,117961,118300,118833,118912,300136,118424,118914,1
17180,80772,3262,117961,118343,122012,117905,117906,290919,117908,1
17181,38710,19915,117929,117940,117941,117885,117913,117887,117888,1
17182,6725,6822,117961,118052,6725,118259,298066,290919,120529,1
17183,23497,13814,117961,118343,119598,119433,133686,118424,119435,1
17184,42593,6267,120864,121013,124266,118826,288609,118424,120346,1
17185,26396,13836,119920,119921,142145,128230,302830,4673,128231,0
17186,1024,55805,117961,118327,118933,118784,117906,290919,118786,1
17187,23921,16052,118887,118726,19666,118422,310589,118638,118399,1
17188,42508,8715,117961,118052,120096,118321,117906,290919,118322,1
17189,5502,4837,117961,118413,119993,118321,118260,290919,118261,1
17190,78563,5043,117961,118300,118825,120344,311701,118424,120008,1
17191,80515,5047,117961,118300,127284,118826,236735,118424,118828,1
17192,25667,7683,117887,118178,117945,123670,305057,19793,121145,1
17193,19283,4488,117961,118386,128823,118259,134224,290919,118209,1
17194,34026,2291,117961,118343,120663,118685,120316,308574,118687,1
17195,101394,56193,117961,118300,120722,118784,117906,290919,120692,1
17196,100821,1527,117961,118343,121639,118321,117906,290919,117908,1
17197,26360,5288,119596,119597,149666,120357,149667,118424,120359,1
17198,45904,25768,118006,118007,118008,117879,117897,19721,117880,1
17199,79092,3120,120342,118225,118840,120591,124426,118960,118836,1
17200,15672,17835,117961,118300,118403,118995,302830,4673,118786,0
17201,42976,4713,117961,118052,120398,120357,164160,118424,122069,1
17202,17308,3648,117961,118343,118631,118826,223125,118424,118828,1
17203,5173,5030,117961,118052,81476,120357,133686,118424,120499,1
17204,4675,71189,117961,118386,123125,118259,117906,290919,118261,1
17205,39332,28275,117961,118300,123055,118784,128796,290919,118786,1
17206,4675,1397,117961,118446,129972,117905,117906,290919,117908,1
17207,32270,3267,117961,118150,120574,120097,174445,270488,120099,1
17208,75078,13860,118290,118463,118404,307024,154005,118331,118332,1
17209,34800,44038,118555,117903,119181,119346,302830,292795,119348,1
17210,5893,2074,118315,118463,118464,119192,140786,119184,119194,1
17211,31232,17695,117890,117891,117878,117879,117879,19721,117880,1
17212,27699,15682,117961,118300,118957,118321,117906,290919,118322,1
17213,34582,14889,117961,118300,118437,118321,117906,290919,118322,1
17214,19802,7554,117961,118225,120551,128230,302830,4673,128231,1
17215,78842,795,117961,117962,126955,118685,137802,290919,118687,1
17216,28361,16741,117961,118327,120096,117905,117906,290919,117908,1
17217,40080,1012,117961,118225,119924,117905,240983,290919,117908,1
17218,80443,23185,117961,118327,4674,118685,311622,308574,118687,1
17219,80351,2014,117961,118052,19666,118054,235280,117887,118399,1
17220,5502,7530,117961,118300,118514,118259,287351,290919,117908,1
17221,1581,27022,117961,117969,118816,118863,140982,118398,118865,1
17222,84656,3053,117961,118300,119181,121594,120691,290919,121596,1
17223,16987,7506,117961,118446,118684,118784,124402,118667,118786,1
17224,23921,994,117961,118300,123055,120006,148730,270488,120008,1
17225,76884,23224,117961,118300,120535,118728,311441,117887,118730,1
17226,38392,54986,117983,118004,117878,117879,117879,19721,117880,1
17227,84052,3990,117961,117969,119223,123737,146694,120518,123047,1
17228,40420,2078,118114,118115,117920,118568,125937,19721,118570,1
17229,42914,20237,119280,119281,117945,119192,130662,292795,117948,1
17230,15369,15395,117961,118446,118684,124305,180449,121916,123672,1
17231,4675,17669,117961,118300,118514,118321,117906,290919,118322,1
17232,25993,1915,117961,118327,119924,118784,117906,290919,118786,1
17233,34924,33266,117961,118300,122012,117905,117906,290919,118322,1
17234,29304,92291,117961,118300,117920,117885,117913,117887,117888,1
17235,23921,7076,117961,118225,120323,119093,139668,119095,119096,1
17236,31834,3936,117943,117883,117945,118274,129282,292795,118276,1
17237,39182,7424,5110,117954,122672,130857,125539,19721,130858,1
17238,75959,1274,120342,118888,119076,118834,311236,118398,118865,1
17239,14858,59347,117961,118300,118391,117905,117906,290919,118261,1
17240,25209,2225,117961,118446,120041,120578,137493,119095,120992,1
17241,106148,6299,117961,117962,118352,117905,117906,290919,117908,1
17242,80852,770,117961,118386,118403,118451,130134,118453,118454,1
17243,75218,5496,91261,118026,118202,118321,117906,290919,118322,1
17244,15356,1088,117961,118225,120663,117905,117906,290919,117908,1
17245,23096,19736,122532,118052,120096,121594,127922,118474,120954,1
17246,43416,8283,117961,118327,118929,118321,117906,290919,118322,1
17247,79875,70691,117961,118386,118437,118784,117906,290919,118786,1
17248,22481,16527,91261,118026,119507,118321,123107,249618,158291,1
17249,42085,45963,117961,118386,118896,122645,309858,119221,122647,1
17250,42093,5715,91261,118026,119362,120300,307210,119184,119194,1
17251,23961,1311,117961,117962,118910,118451,130134,118453,118454,1
17252,19998,21083,118138,118085,117941,119192,211151,119184,118570,1
17253,79092,51375,117961,118052,123144,120357,238730,118398,118892,1
17254,25734,3745,117961,118052,118328,124435,118362,118363,124436,1
17255,74128,4933,117961,118343,118458,307024,294485,118331,118332,1
17256,116764,4584,117961,118300,120297,117905,117906,290919,117908,1
17257,4675,4511,117961,118300,119181,117905,240983,290919,117908,1
17258,80581,121925,117961,118343,118783,118784,117906,290919,118786,1
17259,6156,28890,117961,118413,277693,124775,127475,118762,124777,1
17260,37732,6846,117961,117923,19666,179731,179731,117887,117973,1
17261,36429,15616,119280,119091,118623,117946,117906,290919,118322,1
17262,37435,16830,117961,118327,119830,122849,120324,119095,120774,1
17263,79974,1903,117961,118386,118514,118321,122058,308574,118322,1
17264,78565,16821,117961,118291,120823,118396,269406,118398,118399,1
17265,15739,1043,117961,118327,121589,124886,306399,118643,124888,1
17266,40865,7551,117961,117962,118881,117905,117906,290919,117908,1
17267,40630,12733,118219,118121,117941,118784,156279,290919,118786,1
17268,30584,7785,118573,118574,117945,259173,127423,292795,117973,1
17269,73546,2291,117961,118225,120663,122297,120664,118331,118899,1
17270,838,28275,117961,118327,123749,120773,122058,119788,119851,1
17271,15714,21658,118752,118041,117945,280788,280788,292795,120035,1
17272,80095,771,117961,118413,145424,118784,117906,290919,117908,1
17273,38659,3295,118169,118257,118042,118274,158413,19721,118570,1
17274,38470,88170,118106,118201,117941,117885,117913,117887,117888,1
17275,18418,18003,117961,117969,127812,118801,275449,19793,119978,0
17276,969,5739,117961,118446,118684,127108,235721,118667,127110,1
17277,30841,2710,118290,118291,120823,118396,308262,118398,118399,1
17278,30858,59765,119596,118225,120924,307024,310589,118638,118914,1
17279,7678,56238,117961,117969,6725,129909,268766,6725,129911,1
17280,4675,20818,117961,118446,119064,118321,117906,290919,118322,1
17281,79092,14731,117961,119302,118746,118784,147114,290919,118786,1
17282,20299,12264,117929,117962,118910,117905,281735,290919,117908,1
17283,89148,22819,117961,118225,118403,120773,133415,118960,123738,1
17284,41470,2291,117961,118343,120722,118685,120316,308574,118687,1
17285,35376,28163,117961,118386,120361,118321,117906,290919,118261,1
17286,7543,50089,117961,118343,119598,118321,240983,290919,118322,1
17287,25993,30433,117961,118446,16232,122551,257510,249618,118786,1
17288,23921,8094,117961,118386,119961,118747,126089,118453,118454,1
17289,13878,3032,118212,118220,120694,117905,125206,308574,118779,1
17290,6977,4549,117961,118225,119924,118321,117906,290919,118322,1
17291,42093,2437,118290,118291,118929,126085,248692,119221,126186,0
17292,7543,53193,117961,118052,118391,123737,118959,118960,120774,1
17293,105080,6982,117961,118300,119181,118747,287626,290919,118786,1
17294,33039,7519,117961,118026,118320,118784,121873,290919,118786,1
17295,17249,120113,117961,118726,120323,119782,211906,118398,118425,1
17296,80529,8204,117961,118052,121108,307024,174445,270488,119929,1
17297,77387,6890,117961,118446,118746,118321,117906,290919,118322,1
17298,109183,49574,117961,117962,118840,123648,123107,121916,125795,1
17299,27348,5225,117961,118343,118458,120006,310608,118424,120008,1
17300,74383,8008,117887,118170,118320,118321,117906,270488,118046,1
17301,79092,13135,117961,118225,119742,118702,117906,290919,118322,1
17302,20299,91412,118126,117976,117912,117885,117913,118638,118639,1
17303,45726,19697,117935,117936,117878,117885,117913,117887,117888,1
17304,25988,121925,117961,118327,118933,117905,121926,290919,118786,1
17305,42085,1986,117961,118386,119223,122645,309858,119221,124888,1
17306,79363,56359,117983,117984,117878,118568,292195,19721,118570,1
17307,34748,1222,117961,118327,120171,120647,256168,118398,120649,1
17308,84828,8433,117961,118343,119181,118321,117906,290919,118322,1
17309,4675,8607,117961,118300,118746,117905,172635,290919,118055,1
17310,32270,3755,117961,118343,118395,118890,125128,118398,118892,1
17311,79007,3622,117961,118300,123144,118834,223125,118424,118828,1
17312,34924,4199,117961,118225,118403,117905,117906,290919,118322,1
17313,6977,2541,117961,118343,119121,117905,240983,290919,118261,1
17314,30839,2890,117961,120865,118395,120647,120647,120518,120519,1
17315,28340,31070,118602,118580,117941,117885,117913,117887,117888,0
17316,20287,27430,117975,117976,117884,117885,117913,117887,117888,1
17317,38481,65834,117983,118102,117878,117879,117879,19721,117880,1
17318,42593,6267,117961,118300,123055,119849,133686,118331,119964,1
17319,17249,3113,117961,118343,119598,119433,127160,118424,119435,1
17320,34689,2541,117961,118386,118746,117905,240983,290919,117908,1
17321,42439,18213,117961,120269,118856,118370,200947,118424,118454,1
17322,75834,1540,117961,118327,123125,120812,305057,118643,120989,1
17323,14818,6021,117961,118413,122007,118784,117906,290919,118786,1
17324,20364,5043,117961,118300,118458,120006,311622,118424,120008,1
17325,33248,49646,119691,119692,118635,120903,118406,119695,120904,1
17326,39418,4311,119062,119091,118042,118043,151426,290919,118322,1
17327,70553,17514,117961,118343,121747,118321,117906,290919,118322,0
17328,79092,5317,117961,118300,121108,120344,152816,118424,120346,1
17329,25270,49425,117961,118343,119598,119433,133686,118424,119435,1
17330,75834,1915,117961,118300,121216,119743,244154,3130,119745,1
17331,39332,17640,117961,118386,118546,119962,168365,118205,119964,1
17332,26986,5742,117961,118343,120559,118685,279443,308574,118779,1
17333,42085,51330,117961,118386,118979,118792,167148,118424,118794,1
17334,22476,3197,117961,118343,119993,118321,117906,290919,118322,1
17335,7678,5030,117961,118343,120126,123615,127906,118424,121471,1
17336,73186,87,117961,118446,118447,118321,117906,290919,118322,1
17337,15716,72133,118256,118257,117945,259173,280788,292795,126685,0
17338,33146,2780,117961,118888,120291,118422,300136,118424,118425,1
17339,33147,4945,117961,118170,118042,118129,122064,117887,118055,1
17340,25231,5220,117961,118300,118631,120344,303717,118424,120346,1
17341,15368,15779,117961,118300,81476,118321,117906,290919,118786,1
17342,33411,6114,117961,118343,6104,117905,117906,290919,117908,1
17343,33248,3979,117961,118343,118660,119433,133686,118424,118836,1
17344,43758,16566,117961,118327,120559,119849,304465,118643,120619,1
17345,42031,34064,117961,118386,118522,117905,117906,290919,117908,1
17346,20275,1080,117961,118327,118378,123045,125204,118638,123047,1
17347,75213,6482,117961,118052,118910,118054,118321,290919,118055,1
17348,27785,6071,117961,118413,122007,118321,117906,290919,118322,1
17349,73756,5030,118290,118888,120126,120344,133686,118424,120499,1
17350,26790,770,117961,118300,119181,122129,126485,121916,121596,1
17351,967,23339,117961,118300,118575,117905,117906,290919,118322,1
17352,20897,2148,117961,118327,120283,150074,166638,118643,150754,1
17353,1003,19986,117961,118300,124380,120952,124776,118453,118749,1
17354,20218,121004,119280,117944,118623,280788,158910,292795,119082,1
17355,79092,3917,117961,118300,121747,118321,197093,290919,118322,1
17356,18418,15967,117961,118300,124942,118321,240983,290919,118322,1
17357,27412,31943,91261,119091,118992,273308,117906,117887,117973,1
17358,34716,770,117961,118300,119181,128230,302830,4673,128231,1
17359,25565,14800,117961,117962,118352,118784,117906,290919,118786,1
17360,971,70297,117961,118327,118403,118321,117906,290919,118322,1
17361,4675,2307,117961,118300,118783,118784,120474,290919,118786,1
17362,44796,5412,117961,118343,118391,118685,279443,308574,118687,1
17363,33248,7023,117961,117962,119223,118259,118260,249618,118279,1
17364,43742,4887,117961,118343,118979,118912,310997,118424,120008,1
17365,37951,21296,118003,118004,117878,117885,118157,117887,117973,1
17366,34985,25293,117961,118386,118317,120765,130802,118467,121416,1
17367,70452,29643,118602,118954,117941,117879,117886,19721,117880,1
17368,20364,537,117916,118124,117884,117885,117913,117887,117888,1
17369,39262,5262,119596,119597,119303,118321,117906,290919,118322,1
17370,44947,5504,117961,118300,118535,118321,240983,290919,118322,1
17371,35625,25607,117961,118343,119142,118784,126514,290919,118786,1
17372,20268,51095,118752,119281,119791,179731,280788,292795,117973,1
17373,38279,56861,117926,118121,117941,117879,117886,19721,117880,1
17374,25885,4301,117961,118343,118660,119192,132731,118424,119435,1
17375,80864,242142,125714,125715,118514,117905,117906,290919,117908,1
17376,28074,22854,117961,118300,121216,119351,162825,3130,119353,1
17377,75324,23111,119691,119692,118635,122967,306795,119695,122969,1
17378,18418,16803,119596,120343,119076,118890,123957,118474,118892,1
17379,34297,103803,117918,117933,117878,117879,117886,19721,117880,0
17380,15369,15459,117961,118170,118575,117946,121350,290919,117948,1
17381,80208,23339,117961,118300,118746,118321,117906,290919,117908,1
17382,27314,27484,117961,118052,117920,118530,256937,19721,118570,0
17383,25328,15902,117961,118052,123173,118523,120716,117887,118055,1
17384,29304,62490,117978,117976,117920,120033,195390,121069,121070,1
17385,41470,3071,120864,120865,139897,184274,310016,151277,184276,1
17386,29024,4551,118887,118343,119598,120348,278014,118424,119998,1
17387,80501,7252,117961,117962,118352,117905,117906,290919,117908,1
17388,87843,7074,117961,118052,118992,118784,117906,290919,118786,1
17389,39222,50806,117961,118446,119961,118278,118260,290919,118261,1
17390,79299,310767,117961,118343,118833,118054,127160,118398,118836,0
17391,34924,820,117961,117962,121645,118777,279443,308574,118779,1
17392,90528,2286,117902,117903,277693,120773,118959,118960,120774,1
17393,42972,17322,117961,118011,117904,117885,117913,117887,118030,1
17394,74044,4055,117961,118343,120722,118361,118362,118363,118364,1
17395,4675,23347,117961,117962,118910,118777,279443,308574,118687,1
17396,74871,13304,117961,118327,129617,118396,128696,118398,118644,1
17397,34718,4261,118212,118213,120551,117905,240983,290919,117908,1
17398,80181,17669,117961,119715,118514,118321,290919,290919,118322,1
17399,80638,5238,118887,118888,118053,118207,174445,270488,118209,1
17400,78766,53240,117916,118150,117878,117879,117879,19721,117880,1
17401,34591,21023,117961,118300,120398,118784,240983,290919,119353,1
17402,21711,4626,117961,118052,119972,118784,117906,290919,118786,0
17403,42337,16527,91261,118026,118202,117905,117906,290919,118570,1
17404,115355,51375,118256,118257,118409,123400,212510,119006,124315,1
17405,44812,1311,117961,118386,119972,119351,4673,4673,119348,1
17406,78270,7320,5110,117954,122672,128197,306530,118870,117888,1
17407,80535,6108,117961,118386,118481,118784,118785,290919,118322,0
17408,78766,51393,118079,118080,117878,117879,304519,19721,117880,1
17409,28472,46374,118315,118463,129128,119849,133112,118870,119851,0
17410,20294,56775,117916,117917,117884,117879,117886,19721,117888,1
17411,4675,7460,117961,118300,118783,118784,287626,290919,118786,1
17412,74909,8150,117961,118386,119954,119962,168365,118205,119964,1
17413,39262,28163,118315,118316,120361,118321,175154,290919,118322,1
17414,45828,55632,117890,117891,117878,117899,123862,19721,117900,1
17415,42976,50806,117961,119091,119961,119962,180629,118205,119964,1
17416,31020,5636,117961,118413,120370,118784,117906,290919,118322,1
17417,80208,16024,117961,118225,120535,123067,310997,118398,123068,1
17418,20737,11305,117929,117960,117920,121067,124097,19721,123192,1
17419,91749,19623,117961,118225,118391,117905,240983,290919,117908,1
17420,3617,4147,117961,118300,118631,118422,122739,118424,118425,1
17421,79363,13874,117961,118343,120368,118685,279443,308574,118687,1
17422,79311,30523,117961,118343,119984,120516,257115,120518,119998,1
17423,5458,34479,118212,120862,118403,118321,117906,290919,118322,1
17424,80528,4952,117961,118343,119598,124576,124577,118424,124578,1
17425,26411,21556,117989,118024,117941,118568,292195,19721,117880,1
17426,25280,918,117961,118300,119890,118834,168365,117887,118425,1
17427,31702,1328,118212,118213,118403,117905,240983,19721,117908,1
17428,41296,5396,117961,118343,120318,118321,117906,290919,118322,1
17429,17308,2260,117961,118343,121108,120344,223125,118424,120346,1
17430,40475,8338,117961,118327,118929,118811,310608,19793,118813,0
17431,81542,52891,117961,118327,118522,118321,117906,290919,118539,1
17432,38764,2991,117961,118343,118783,118784,118785,290919,118786,1
17433,79092,22835,117961,117969,19666,118863,236551,118398,118399,1
17434,77940,53190,117961,118300,123472,118321,117906,290919,118322,1
17435,17308,30527,117961,118225,124449,119849,221283,119184,121374,1
