age,region,employment_type,hours_worked,weekly_earnings,tenure_years
71,Alhasa,FullTime,40.0,873.387,16.171
59,Dammam,FullTime,41.761,722.497,13.039
39,Dammam,FullTime,41.24,677.751,14.629
25,Alhasa,FullTime,40.002,1246.298,7.069
30,Khobar,PartTime,20.703,200.199,21.714
30,Dammam,FullTime,39.973,374.873,23.628
18,Dammam,PartTime,19.587,460.921,10.029
46,Dammam,FullTime,40.235,1008.244,7.571
19,Dammam,FullTime,37.902,791.01,21.586
55,Buqaiq,FullTime,40.538,1995.337,19.007
25,Dammam,FullTime,39.458,1277.147,8.779
42,Dammam,FullTime,41.038,375.888,22.326
42,Dammam,PartTime,20.795,472.482,12.807
36,Dammam,FullTime,39.821,477.804,15.011
32,Dammam,FullTime,39.833,734.106,11.366
42,Dammam,FullTime,40.831,1050.292,25.903
35,Dammam,FullTime,39.7,997.872,17.534
50,Dammam,PartTime,20.438,412.514,10.42
31,Dammam,FullTime,41.909,432.446,6.4
42,Khobar,PartTime,24.055,572.282,16.904
34,Khobar,FullTime,41.647,460.193,15.73
23,Dammam,FullTime,39.224,578.926,14.713
36,Dammam,PartTime,16.58,266.464,25.324
40,Dammam,FullTime,39.991,913.066,14.408
28,Dammam,FullTime,39.52,839.724,24.38
49,Dammam,FullTime,38.905,1139.476,4.45
44,Dammam,FullTime,39.769,1610.725,6.36
63,Dammam,FullTime,40.07,703.725,17.749
43,Alhasa,FullTime,40.184,694.987,9.528
26,Dammam,PartTime,16.075,510.75,12.646
31,Dammam,FullTime,40.199,650.504,11.23
21,Dammam,FullTime,40.876,655.296,14.394
41,Dammam,PartTime,18.385,545.0,11.91
35,Khobar,FullTime,38.5,1742.886,18.876
34,Khobar,FullTime,40.402,386.455,14.335
43,Dammam,FullTime,40.186,594.368,6.667
36,Dammam,FullTime,40.155,355.371,23.435
37,Dammam,FullTime,40.522,553.849,9.686
18,Dammam,FullTime,40.415,1598.166,18.875
28,Dammam,FullTime,41.741,574.87,12.963
51,Dammam,FullTime,38.238,1498.4,5.01
59,Dammam,PartTime,14.194,349.749,5.519
57,Dammam,FullTime,40.253,1065.623,11.499
37,Dammam,FullTime,40.452,793.956,7.782
18,Dammam,FullTime,40.911,772.388,11.802
34,Buqaiq,PartTime,17.626,183.532,6.582
34,Buqaiq,FullTime,39.617,781.508,9.306
18,Dammam,FullTime,41.448,853.657,12.193
18,Alhasa,PartTime,17.753,337.706,11.143
59,Dammam,FullTime,38.26,510.811,23.171
57,Buqaiq,FullTime,41.142,940.808,7.368
46,Dammam,FullTime,40.333,608.856,13.79
21,Dammam,FullTime,41.669,1025.439,9.136
26,Dammam,FullTime,41.308,255.043,10.906
54,Dammam,FullTime,40.406,534.3,21.017
30,Alhasa,PartTime,19.293,320.718,25.507
56,Dammam,PartTime,16.911,654.367,12.677
56,Khobar,FullTime,38.71,1066.65,18.034
53,Dammam,FullTime,38.737,641.311,12.608
38,Khobar,FullTime,37.526,1434.592,10.785
29,Dammam,FullTime,38.52,520.508,9.778
30,Dammam,FullTime,39.78,1647.399,26.454
33,Dammam,PartTime,18.145,291.703,19.89
37,Dammam,FullTime,38.687,593.054,22.952
44,Dammam,FullTime,40.842,742.844,8.702
57,Dammam,FullTime,41.839,745.286,12.944
18,Dammam,PartTime,12.38,237.463,29.528
46,Dammam,FullTime,40.447,544.549,8.102
44,Dammam,FullTime,40.307,910.444,21.607
47,Dammam,PartTime,21.743,254.941,10.372
38,Dammam,FullTime,40.417,758.378,19.146
37,Khobar,PartTime,23.362,417.374,8.245
40,Dammam,PartTime,17.295,211.046,9.098
27,Dammam,FullTime,39.011,631.355,26.345
33,Dammam,FullTime,41.167,719.85,18.344
39,Dammam,PartTime,16.584,366.798,8.413
38,Dammam,FullTime,40.239,469.853,12.523
34,Dammam,PartTime,19.512,433.806,14.887
38,Dammam,PartTime,17.244,246.621,12.933
42,Dammam,FullTime,39.414,554.953,25.406
34,Dammam,FullTime,40.779,759.634,13.381
57,Dammam,PartTime,17.308,291.374,16.366
20,Dammam,FullTime,39.649,488.47,9.63
52,Dammam,FullTime,39.805,783.843,17.886
46,Dammam,PartTime,27.553,513.353,10.966
44,Dammam,PartTime,15.379,213.608,6.987
40,Jubail,PartTime,23.282,218.149,12.433
29,Dammam,FullTime,39.868,894.135,13.014
48,Dammam,FullTime,41.348,736.222,14.468
51,Alhasa,FullTime,39.849,1042.724,11.823
38,Dammam,FullTime,40.43,967.627,20.605
40,Dammam,PartTime,21.917,455.908,14.785
18,Dammam,FullTime,39.995,561.028,21.244
48,Dammam,FullTime,39.396,938.652,5.491
57,Dammam,FullTime,39.958,667.602,27.546
20,Dammam,FullTime,39.654,779.517,15.62
34,Dammam,FullTime,41.089,370.766,24.714
33,Dammam,FullTime,39.223,476.084,7.795
36,Jubail,FullTime,40.756,768.863,12.466
52,Dammam,FullTime,41.433,419.991,6.975
60,Dammam,FullTime,41.422,620.896,40.0
58,Dammam,PartTime,18.35,321.929,24.853
37,Dammam,FullTime,38.792,447.688,15.766
22,Dammam,FullTime,40.887,421.166,5.736
45,Jeddah,PartTime,23.253,400.231,11.399
18,Alhasa,PartTime,21.2,524.878,13.785
37,Dammam,PartTime,24.886,413.509,32.379
25,Khobar,FullTime,40.393,750.205,22.007
49,Dammam,PartTime,15.366,187.131,22.251
43,Dammam,FullTime,40.844,320.562,10.857
18,Khobar,FullTime,40.834,1947.77,9.712
32,Dammam,FullTime,40.387,675.843,23.121
44,Alhasa,FullTime,41.271,738.343,9.811
43,Dammam,PartTime,16.432,131.316,12.383
22,Dammam,FullTime,41.169,395.115,20.553
47,Dammam,FullTime,39.709,583.717,13.254
18,Dammam,FullTime,40.048,562.223,21.264
35,Dammam,FullTime,38.629,822.4,21.55
47,Dammam,FullTime,40.353,435.827,8.105
24,Dammam,FullTime,39.104,910.672,4.885
35,Dammam,FullTime,39.797,1406.432,9.895
37,Dammam,FullTime,39.669,1628.882,12.474
34,Dammam,PartTime,19.34,336.306,10.79
27,Dammam,FullTime,40.072,705.888,12.508
35,Dammam,FullTime,40.008,491.523,17.408
29,Jubail,FullTime,40.078,456.667,20.953
32,Dammam,PartTime,23.676,401.376,6.432
34,Dammam,FullTime,38.988,741.057,14.324
31,Dammam,FullTime,40.43,1233.723,13.01
45,Khobar,FullTime,40.373,667.194,9.392
47,Dammam,FullTime,40.361,708.614,13.596
44,Dammam,FullTime,39.771,785.845,23.902
45,Dammam,PartTime,20.523,814.279,5.315
48,Khobar,PartTime,21.203,305.929,10.609
43,Khobar,FullTime,40.26,794.355,7.491
43,Dammam,PartTime,21.917,250.856,21.683
49,Dammam,FullTime,38.975,299.83,29.724
45,Dammam,FullTime,40.141,555.036,4.697
33,Dammam,FullTime,39.437,1078.043,25.842
27,Dammam,FullTime,38.898,628.171,13.051
48,Dammam,PartTime,19.641,194.55,30.806
21,Dammam,FullTime,39.095,382.056,14.366
38,Dammam,FullTime,40.644,477.586,16.041
49,Dammam,FullTime,38.946,764.494,16.671
55,Dammam,FullTime,39.141,493.124,12.048
33,Dammam,PartTime,22.648,350.892,21.38
35,Dammam,FullTime,38.038,511.888,5.821
51,Dammam,FullTime,40.558,335.528,17.561
49,Dammam,PartTime,23.555,330.314,8.235
20,Dammam,FullTime,39.852,721.302,7.906
39,Dammam,FullTime,39.715,1333.286,7.677
52,Dammam,FullTime,39.522,381.773,11.163
41,Dammam,FullTime,41.377,727.571,14.288
33,Dammam,PartTime,19.227,380.262,14.521
28,Dammam,FullTime,39.995,941.448,6.347
60,Dammam,PartTime,21.499,296.068,22.357
18,Dammam,FullTime,38.761,988.284,13.79
60,Dammam,FullTime,39.814,705.129,21.341
25,Dammam,FullTime,39.624,333.152,13.367
25,Dammam,FullTime,38.735,1160.783,15.712
40,Dammam,FullTime,40.058,650.184,20.413
18,Dammam,PartTime,24.415,509.353,21.468
40,Dammam,PartTime,19.137,275.323,21.795
46,Riyadh,FullTime,39.19,402.824,14.816
30,Buqaiq,FullTime,40.829,1139.264,9.811
23,Dammam,FullTime,39.742,447.227,12.891
56,Dammam,FullTime,39.331,1177.146,9.655
41,Dammam,FullTime,39.346,828.997,16.188
57,Khobar,PartTime,26.231,323.353,30.69
57,Dammam,PartTime,19.287,220.07,10.999
59,Dammam,PartTime,17.573,355.967,12.479
18,Dammam,PartTime,16.708,597.115,10.965
36,Dammam,PartTime,20.216,592.823,17.628
36,Dammam,PartTime,20.489,241.216,11.69
18,Dammam,FullTime,39.174,1438.191,7.719
37,Dammam,FullTime,39.354,936.408,27.792
43,Alhasa,PartTime,20.37,480.045,18.935
45,Alhasa,FullTime,41.715,688.443,22.824
41,Dammam,FullTime,41.024,587.677,7.588
44,Dammam,FullTime,38.462,994.083,28.105
43,Dammam,FullTime,41.26,953.302,10.051
40,Dammam,FullTime,41.535,1003.159,19.484
33,Dammam,FullTime,40.219,526.211,10.099
26,Dammam,FullTime,39.909,562.651,7.642
38,Khobar,PartTime,12.45,215.932,25.412
57,Dammam,FullTime,40.356,596.128,12.432
44,Dammam,FullTime,39.58,914.143,5.799
30,Khobar,FullTime,40.779,695.999,18.835
29,Dammam,FullTime,42.271,1400.369,14.275
54,Riyadh,PartTime,20.198,299.046,15.937
44,Khobar,PartTime,14.484,261.525,10.365
51,Dammam,FullTime,40.392,719.26,15.114
52,Buqaiq,FullTime,40.96,596.135,13.079
45,Dammam,FullTime,40.44,693.889,20.699
18,Khobar,FullTime,39.737,626.991,11.737
60,Khobar,FullTime,39.274,705.299,12.98
50,Dammam,FullTime,40.143,474.876,16.149
48,Alhasa,PartTime,20.443,347.854,16.406
43,Dammam,FullTime,40.803,1148.247,16.486
44,Dammam,FullTime,39.373,868.009,18.471
49,Dammam,FullTime,39.831,927.386,11.693
29,Dammam,FullTime,40.332,1610.441,10.089
57,Khobar,FullTime,39.171,527.175,24.487
39,Alhasa,FullTime,38.941,523.921,6.453
24,Dammam,PartTime,21.883,353.943,12.5
67,Dammam,PartTime,22.816,396.338,16.238
18,Dammam,PartTime,22.19,236.472,21.34
26,Dammam,FullTime,39.615,1118.231,17.752
25,Dammam,FullTime,38.927,797.91,18.449
52,Dammam,PartTime,23.61,353.45,9.931
49,Khobar,FullTime,39.593,593.957,18.689
32,Dammam,FullTime,41.086,802.738,3.865
40,Dammam,FullTime,40.595,1053.678,19.403
28,Khobar,PartTime,23.419,444.499,9.475
54,Dammam,FullTime,39.148,882.476,9.165
18,Dammam,FullTime,39.369,759.916,15.174
36,Dammam,FullTime,40.665,720.746,10.833
44,Dammam,FullTime,39.259,611.673,7.313
44,Khobar,FullTime,40.894,1410.566,23.147
51,Dammam,FullTime,38.519,863.27,22.027
32,Dammam,PartTime,23.866,352.27,6.879
21,Dammam,FullTime,42.33,718.553,8.07
47,Dammam,FullTime,40.394,596.753,17.886
59,Dammam,FullTime,40.125,912.845,10.803
18,Buqaiq,FullTime,38.906,903.842,18.691
18,Dammam,FullTime,38.815,478.651,15.015
23,Dammam,FullTime,40.499,473.771,11.659
37,Dammam,FullTime,38.868,757.88,13.512
36,Dammam,PartTime,19.493,465.839,9.348
58,Dammam,PartTime,18.299,299.366,9.044
27,Dammam,FullTime,40.843,1000.588,14.041
55,Dammam,FullTime,39.256,770.194,6.721
56,Dammam,FullTime,39.301,813.981,10.061
35,Dammam,FullTime,39.268,645.103,16.904
42,Khobar,FullTime,37.706,489.753,18.516
47,Dammam,FullTime,39.22,953.238,7.496
28,Dammam,FullTime,41.352,513.869,8.137
56,Jubail,FullTime,38.745,591.91,21.017
23,Dammam,PartTime,14.45,221.24,8.044
27,Khobar,FullTime,41.396,1090.165,9.585
46,Dammam,FullTime,39.938,414.422,11.334
47,Dammam,FullTime,40.229,642.138,9.078
26,Alhasa,FullTime,39.654,454.229,5.774
22,Dammam,FullTime,39.448,743.69,22.762
60,Riyadh,PartTime,18.753,186.886,9.948
60,Khobar,FullTime,39.286,594.78,17.674
23,Dammam,FullTime,38.977,638.048,15.768
52,Dammam,FullTime,39.662,492.399,11.814
61,Dammam,FullTime,40.74,968.967,17.791
30,Dammam,FullTime,39.355,989.285,17.264
58,Dammam,FullTime,39.557,776.799,38.764
45,Dammam,FullTime,38.541,703.875,12.064
47,Dammam,PartTime,15.545,254.27,13.522
50,Dammam,FullTime,41.442,486.159,26.77
35,Buqaiq,FullTime,40.026,902.8,7.865
31,Khobar,PartTime,19.703,277.113,15.746
52,Dammam,FullTime,39.753,731.223,30.468
50,Khobar,FullTime,41.338,993.258,9.445
19,Dammam,PartTime,14.756,275.19,6.8
18,Khobar,FullTime,39.909,1313.116,13.378
31,Khobar,FullTime,38.702,400.428,20.0
39,Dammam,FullTime,39.13,541.437,14.465
47,Dammam,FullTime,39.206,456.773,5.919
32,Dammam,PartTime,24.119,295.526,7.031
59,Alhasa,FullTime,38.094,387.561,21.362
21,Dammam,FullTime,40.39,923.495,9.893
45,Khobar,FullTime,42.831,1727.291,15.129
52,Dammam,PartTime,15.883,283.393,5.484
29,Alhasa,FullTime,40.101,453.586,8.24
44,Dammam,FullTime,39.011,803.494,11.974
43,Dammam,PartTime,20.926,272.922,17.571
58,Khobar,FullTime,40.983,746.631,21.607
28,Khobar,FullTime,40.953,731.114,15.602
58,Buqaiq,FullTime,40.413,617.954,9.714
31,Dammam,FullTime,38.438,1067.769,9.863
39,Dammam,FullTime,38.923,789.958,13.939
57,Dammam,FullTime,39.344,650.265,12.361
38,Dammam,PartTime,24.344,582.575,12.412
38,Khobar,FullTime,40.009,509.075,7.931
49,Dammam,FullTime,39.761,829.791,11.464
36,Alhasa,FullTime,41.986,668.927,14.161
33,Dammam,FullTime,41.557,1049.571,18.691
31,Khobar,FullTime,37.154,481.807,17.828
18,Dammam,FullTime,41.244,883.132,31.28
46,Khobar,FullTime,39.91,916.771,17.772
48,Dammam,FullTime,40.112,992.9,6.774
32,Dammam,FullTime,40.234,644.373,11.474
31,Dammam,FullTime,40.524,1056.096,15.16
39,Dammam,FullTime,40.74,775.089,15.334
51,Khobar,FullTime,37.986,714.584,6.382
44,Dammam,FullTime,39.406,315.369,13.606
54,Khobar,FullTime,39.337,801.121,25.06
56,Dammam,FullTime,39.675,1065.979,7.576
33,Dammam,FullTime,39.641,1077.561,15.676
46,Dammam,FullTime,41.381,714.989,17.825
46,Dammam,FullTime,39.417,1171.925,30.916
44,Khobar,PartTime,20.086,408.842,11.532
67,Dammam,FullTime,39.92,994.493,10.532
35,Dammam,PartTime,22.331,341.673,25.704
45,Khobar,PartTime,25.469,582.466,19.874
56,Dammam,FullTime,38.079,572.192,7.207
42,Dammam,PartTime,21.055,512.315,14.071
40,Dammam,FullTime,39.284,1115.318,21.896
28,Dammam,FullTime,40.848,748.117,14.218
36,Dammam,PartTime,17.237,335.926,14.079
45,Dammam,FullTime,38.612,703.117,28.417
43,Dammam,FullTime,40.962,718.194,18.803
39,Dammam,FullTime,39.989,753.426,14.279
35,Dammam,FullTime,39.178,1051.949,12.17
43,Dammam,FullTime,39.405,632.875,2.815
20,Khobar,FullTime,38.507,762.524,11.687
26,Dammam,FullTime,39.796,624.318,12.26
20,Khobar,FullTime,40.147,676.698,14.228
54,Dammam,PartTime,21.865,659.737,11.578
57,Dammam,FullTime,41.117,417.91,19.508
40,Dammam,FullTime,41.531,594.141,12.781
58,Dammam,FullTime,40.914,668.322,16.397
44,Dammam,FullTime,37.743,700.895,5.768
37,Dammam,FullTime,39.346,572.779,17.992
43,Dammam,FullTime,39.739,667.729,28.445
45,Dammam,FullTime,41.737,505.488,22.568
23,Dammam,FullTime,40.773,703.003,22.232
41,Khobar,FullTime,41.987,1279.973,7.033
23,Dammam,FullTime,39.974,1312.942,10.691
18,Khobar,FullTime,38.832,884.857,22.784
32,Dammam,FullTime,40.984,555.925,30.098
22,Dammam,FullTime,40.919,852.115,22.75
35,Dammam,FullTime,40.006,366.323,28.197
29,Dammam,PartTime,20.777,231.491,12.566
50,Dammam,FullTime,40.068,602.61,16.629
33,Dammam,PartTime,23.51,694.118,12.867
19,Dammam,FullTime,40.052,1152.862,16.104
49,Dammam,PartTime,19.096,214.913,26.71
18,Dammam,FullTime,40.443,748.774,16.63
32,Buqaiq,FullTime,41.737,559.904,9.812
44,Dammam,FullTime,40.795,719.819,6.214
35,Dammam,FullTime,40.228,882.88,23.085
36,Dammam,FullTime,39.551,1055.337,8.973
19,Dammam,FullTime,41.919,574.452,19.518
28,Dammam,FullTime,42.114,1113.934,13.837
41,Dammam,FullTime,39.628,1349.672,7.029
59,Dammam,PartTime,23.07,573.743,28.103
19,Khobar,PartTime,15.975,335.819,29.563
50,Dammam,FullTime,39.934,466.744,5.343
57,Dammam,FullTime,39.291,581.145,13.605
25,Dammam,FullTime,39.491,946.003,17.913
40,Dammam,FullTime,39.959,844.29,5.92
40,Dammam,FullTime,40.319,854.572,8.525
45,Jeddah,FullTime,38.297,782.395,10.952
36,Dammam,FullTime,40.128,790.416,30.245
18,Khobar,PartTime,22.136,551.045,24.566
23,Khobar,FullTime,39.061,631.009,16.454
18,Dammam,FullTime,41.789,1151.218,28.177
43,Dammam,FullTime,41.074,1155.826,13.073
69,Dammam,FullTime,39.089,814.455,27.011
57,Dammam,FullTime,43.052,779.576,10.258
34,Dammam,PartTime,16.568,268.142,19.409
23,Buqaiq,FullTime,40.249,519.417,9.639
25,Khobar,FullTime,40.065,706.054,7.514
45,Dammam,FullTime,40.08,508.368,20.388
58,Khobar,FullTime,39.047,646.577,13.573
47,Alhasa,FullTime,41.808,940.441,18.018
32,Dammam,PartTime,17.686,404.365,25.481
43,Dammam,PartTime,18.451,328.766,6.126
21,Dammam,FullTime,37.729,814.032,26.268
42,Dammam,FullTime,41.614,660.855,14.184
49,Dammam,FullTime,39.271,804.399,17.207
29,Dammam,FullTime,40.211,723.73,14.014
42,Dammam,FullTime,39.786,895.372,11.681
47,Dammam,FullTime,41.541,735.646,16.324
28,Dammam,FullTime,40.439,979.462,13.808
31,Dammam,PartTime,25.601,612.333,16.189
40,Dammam,PartTime,18.15,241.561,17.739
26,Dammam,FullTime,40.13,1031.516,20.539
36,Buqaiq,FullTime,38.978,862.739,15.698
38,Dammam,FullTime,40.919,974.244,10.236
55,Alhasa,FullTime,39.469,1099.35,10.648
44,Alhasa,FullTime,39.763,694.805,32.248
31,Dammam,FullTime,39.872,719.119,36.075
27,Alhasa,FullTime,42.268,817.144,13.881
33,Alhasa,FullTime,41.782,402.558,11.605
28,Khobar,FullTime,41.334,633.585,10.733
50,Dammam,FullTime,42.102,516.811,12.185
19,Dammam,PartTime,24.023,305.287,19.231
49,Dammam,PartTime,24.853,301.497,10.069
48,Dammam,FullTime,40.364,452.951,15.441
32,Dammam,PartTime,20.44,246.826,10.993
22,Dammam,FullTime,40.258,579.986,4.583
46,Dammam,FullTime,39.811,779.267,13.573
52,Dammam,FullTime,38.871,828.877,20.682
31,Dammam,FullTime,39.613,1104.534,9.408
30,Dammam,PartTime,22.074,553.422,10.102
55,Khobar,FullTime,42.784,754.142,12.186
32,Khobar,FullTime,39.401,563.561,13.685
23,Dammam,FullTime,39.751,644.94,6.934
26,Dammam,FullTime,39.184,899.442,18.645
42,Dammam,FullTime,39.142,559.574,6.8
33,Dammam,FullTime,39.382,550.975,15.152
24,Dammam,FullTime,39.337,620.875,12.304
18,Dammam,FullTime,40.886,454.264,12.893
41,Dammam,FullTime,40.054,454.786,27.775
61,Dammam,FullTime,38.706,817.159,10.697
38,Buqaiq,FullTime,39.865,428.399,9.631
31,Dammam,FullTime,42.022,684.057,19.348
35,Buqaiq,FullTime,40.985,819.474,14.288
51,Dammam,FullTime,38.169,556.067,12.549
58,Dammam,FullTime,40.415,584.485,11.465
43,Dammam,PartTime,23.388,532.515,15.17
34,Jeddah,PartTime,18.716,113.862,13.441
37,Khobar,FullTime,40.156,682.999,13.26
19,Dammam,FullTime,39.625,422.39,10.948
40,Dammam,FullTime,40.96,749.969,10.856
53,Dammam,PartTime,21.98,471.726,24.219
21,Dammam,FullTime,40.617,591.624,10.905
24,Dammam,PartTime,16.722,452.908,16.894
18,Dammam,PartTime,22.924,331.677,6.442
21,Dammam,PartTime,22.687,365.862,16.938
42,Dammam,FullTime,39.476,788.369,15.469
36,Dammam,PartTime,18.964,273.959,17.394
19,Dammam,PartTime,22.264,471.413,20.305
31,Alhasa,PartTime,20.565,449.431,12.691
38,Dammam,FullTime,39.207,947.943,10.978
37,Dammam,PartTime,21.693,786.985,24.564
42,Dammam,PartTime,18.104,379.115,6.841
50,Khobar,FullTime,41.51,687.815,13.211
18,Dammam,FullTime,40.73,367.357,19.247
42,Dammam,PartTime,17.702,323.443,13.943
35,Dammam,PartTime,16.819,274.327,16.604
37,Dammam,PartTime,19.195,367.165,27.921
39,Dammam,FullTime,37.735,793.257,14.076
47,Dammam,FullTime,40.748,1088.093,15.448
50,Dammam,FullTime,40.243,378.008,12.866
54,Dammam,FullTime,40.817,993.324,11.145
51,Dammam,PartTime,24.146,648.052,25.974
51,Dammam,PartTime,20.886,191.491,26.801
36,Dammam,FullTime,41.545,799.877,20.492
53,Dammam,FullTime,38.472,589.551,11.552
46,Dammam,FullTime,40.626,693.175,20.675
29,Dammam,FullTime,39.785,703.317,13.663
36,Riyadh,FullTime,40.118,739.173,15.045
24,Dammam,PartTime,17.194,558.956,16.41
59,Khobar,FullTime,40.374,433.703,12.14
28,Dammam,FullTime,40.138,1530.819,11.586
42,Dammam,FullTime,40.674,685.136,12.372
36,Dammam,PartTime,23.115,364.174,11.158
57,Dammam,FullTime,39.736,473.469,23.376
32,Dammam,FullTime,40.094,941.804,9.589
58,Dammam,FullTime,37.582,594.996,9.203
53,Dammam,FullTime,40.385,830.811,6.41
18,Dammam,PartTime,19.646,580.98,12.447
45,Dammam,PartTime,25.317,332.801,5.93
40,Jubail,FullTime,41.426,728.68,13.104
18,Dammam,FullTime,39.821,1020.752,7.892
40,Dammam,FullTime,41.038,817.664,17.356
49,Dammam,FullTime,38.763,599.383,9.852
57,Dammam,PartTime,20.785,498.006,15.464
42,Khobar,FullTime,40.627,626.484,3.117
43,Dammam,PartTime,15.701,238.544,8.64
26,Buqaiq,FullTime,40.843,783.021,11.676
59,Dammam,FullTime,38.089,716.863,6.618
45,Dammam,FullTime,40.762,1125.38,8.303
40,Dammam,FullTime,38.69,1020.902,19.382
43,Dammam,FullTime,40.37,437.439,12.364
37,Dammam,FullTime,39.909,1021.327,17.117
46,Dammam,FullTime,39.871,497.514,9.18
57,Dammam,PartTime,20.933,450.946,4.041
19,Dammam,FullTime,41.527,1406.526,23.214
30,Dammam,FullTime,40.368,494.572,19.676
28,Dammam,FullTime,40.336,649.322,15.941
40,Dammam,FullTime,40.959,385.711,20.793
58,Dammam,FullTime,38.606,1229.149,10.184
52,Buqaiq,PartTime,22.611,449.199,17.142
27,Alhasa,FullTime,38.428,814.485,15.757
27,Buqaiq,FullTime,41.1,1313.257,21.173
45,Dammam,PartTime,20.738,362.343,15.013
21,Jubail,PartTime,22.925,402.211,12.481
22,Khobar,FullTime,39.225,515.221,10.994
40,Khobar,FullTime,39.261,823.822,19.03
58,Buqaiq,FullTime,42.459,582.082,19.26
39,Dammam,FullTime,40.112,362.657,2.754
24,Dammam,FullTime,41.279,566.05,3.251
29,Buqaiq,FullTime,40.958,642.408,6.582
54,Dammam,FullTime,41.404,471.857,13.791
30,Alhasa,FullTime,40.173,677.541,17.83
19,Buqaiq,PartTime,15.539,345.318,18.726
50,Dammam,FullTime,39.198,736.144,18.65
41,Khobar,FullTime,39.512,652.098,25.271
41,Dammam,FullTime,39.062,699.054,28.314
44,Dammam,FullTime,37.986,765.753,9.576
34,Dammam,FullTime,40.284,687.649,12.906
19,Dammam,PartTime,18.98,305.595,22.32
26,Dammam,PartTime,18.526,322.974,4.793
28,Dammam,FullTime,40.932,1643.047,11.192
27,Dammam,PartTime,19.649,339.261,24.226
24,Dammam,PartTime,16.354,356.127,15.614
31,Dammam,FullTime,41.021,974.412,10.037
28,Dammam,PartTime,23.19,341.793,22.744
57,Dammam,FullTime,40.55,481.319,17.319
32,Dammam,FullTime,40.322,1062.64,9.402
27,Dammam,FullTime,39.742,926.973,17.482
42,Dammam,FullTime,38.546,739.177,6.969
36,Dammam,PartTime,22.76,595.083,6.792
29,Dammam,PartTime,22.124,312.45,10.049
24,Dammam,FullTime,42.043,524.255,3.771
48,Dammam,FullTime,39.54,1199.843,13.851
39,Dammam,PartTime,16.645,441.627,25.531
20,Dammam,FullTime,40.085,997.757,13.117
52,Buqaiq,PartTime,23.529,573.213,19.618
18,Jubail,FullTime,39.242,640.048,8.62
18,Dammam,FullTime,38.327,480.189,28.742
43,Khobar,PartTime,15.893,449.528,14.209
71,Dammam,FullTime,37.799,697.223,10.193
44,Khobar,PartTime,20.016,379.196,12.022
33,Riyadh,PartTime,20.288,499.303,11.57
26,Dammam,PartTime,26.743,591.712,12.706
22,Alhasa,FullTime,38.898,1338.755,11.124
28,Dammam,FullTime,41.488,438.806,31.346
29,Khobar,FullTime,40.806,1084.186,10.886
43,Dammam,PartTime,21.979,381.02,25.301
29,Dammam,FullTime,38.974,863.319,13.991
43,Khobar,FullTime,40.502,990.337,9.989
38,Dammam,FullTime,39.778,395.533,11.521
43,Dammam,PartTime,19.112,400.55,11.556
34,Dammam,FullTime,39.472,451.931,18.767
23,Dammam,FullTime,40.129,571.068,6.913
30,Dammam,PartTime,14.452,115.938,18.712
55,Dammam,FullTime,39.781,603.968,27.967
57,Dammam,FullTime,40.464,1393.019,15.266
18,Dammam,FullTime,39.528,836.534,20.486
49,Dammam,FullTime,37.623,550.123,16.468
36,Dammam,FullTime,40.277,780.12,24.767
26,Dammam,PartTime,14.327,305.836,7.217
32,Dammam,FullTime,40.732,1133.771,28.643
48,Dammam,FullTime,40.46,966.45,8.932
28,Dammam,PartTime,21.664,274.365,10.89
57,Dammam,PartTime,24.962,557.677,23.108
28,Dammam,FullTime,40.479,686.459,14.148
57,Dammam,FullTime,40.754,675.497,17.959
32,Khobar,FullTime,39.354,656.962,7.892
51,Dammam,FullTime,39.825,909.805,8.256
52,Khobar,FullTime,39.032,629.821,17.087
66,Dammam,FullTime,39.415,1320.159,16.179
18,Jubail,FullTime,39.986,648.37,19.781
49,Dammam,FullTime,39.733,674.742,11.877
33,Dammam,FullTime,39.087,673.95,23.387
45,Dammam,PartTime,20.69,159.053,9.823
41,Khobar,PartTime,20.445,529.796,20.348
20,Dammam,FullTime,39.089,1307.112,15.141
31,Dammam,FullTime,40.528,659.66,11.093
49,Dammam,PartTime,23.044,345.579,8.118
46,Dammam,PartTime,20.858,426.262,8.682
48,Dammam,FullTime,39.165,1205.536,10.645
31,Khobar,FullTime,41.032,769.735,12.109
46,Dammam,FullTime,40.423,931.521,17.87
40,Dammam,FullTime,39.292,865.261,10.084
54,Dammam,FullTime,38.124,900.073,8.542
36,Dammam,FullTime,39.155,1095.897,22.119
54,Dammam,PartTime,21.909,170.428,19.017
31,Khobar,FullTime,37.672,550.545,14.826
29,Dammam,FullTime,40.259,513.076,18.474
32,Khobar,FullTime,39.163,736.47,16.302
62,Dammam,FullTime,39.143,940.754,9.153
19,Alhasa,FullTime,40.079,506.11,5.697
20,Buqaiq,FullTime,39.047,813.401,12.201
45,Dammam,FullTime,39.723,623.95,17.083
43,Buqaiq,FullTime,38.411,911.419,24.999
65,Dammam,PartTime,21.922,381.078,21.056
18,Dammam,PartTime,23.356,403.014,10.21
49,Dammam,FullTime,40.838,966.688,9.106
25,Dammam,PartTime,19.671,308.568,9.68
30,Alhasa,FullTime,38.637,799.264,16.276
60,Khobar,PartTime,22.462,319.406,16.821
50,Dammam,FullTime,40.054,815.634,11.01
30,Dammam,FullTime,39.996,939.616,18.924
36,Dammam,FullTime,40.646,910.16,12.227
